codigo_municipio,municipio,grupo,variable,mes,TOTAL
60502,EL PUENTE(TJA),eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-08-01,1.0
70701,LAGUNILLAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-08-01,1.0
70804,POSTRER VALLE,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-08-01,5.0
70805,PUCARA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-08-01,4.0
60101,TARIJA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-08-01,7.0
60101,TARIJA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-09-01,12.0
10201,AZURDUY,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-10-01,31.0
10902,CULPINA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-10-01,136.0
60601,ENTRE RIOS TRJ,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-10-01,9.0
10401,PADILLA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-10-01,22.0
10704,VILLA CHARCAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-10-01,722.0
11001,VILLA VACA GUZMAN (MUYUPAMPA),eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-10-01,2.0
10301,ZUDAÑEZ,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-10-01,495.0
51302,ACACIO,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-11-01,28.0
10404,ALCALA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-11-01,1.0
10701,CAMARGO,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-11-01,1693.0
10902,CULPINA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-11-01,2.0
10401,PADILLA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-11-01,1.0
10702,SAN LUCAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-11-01,17.0
10403,SOPACHUY,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-11-01,120.0
10601,TARABUCO,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-11-01,451.0
10202,TARVITA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-11-01,171.0
10301,ZUDAÑEZ,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-11-01,221.0
50301,BETANZOS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-12-01,1.0
10701,CAMARGO,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-12-01,44.0
10702,SAN LUCAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-12-01,222.0
10704,VILLA CHARCAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-12-01,54.0
10301,ZUDAÑEZ,eventos - notificacion inmediata parte i,helada/granizo/nevada,2016-12-01,201.0
