codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,hombres total.1,mujeres total.1,total
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2001-02-01,2,0,2,0,2
10601,TARABUCO,violencia intrafamiliar,violencia contra el hombre,2001-02-01,5,0,5,0,5
60101,TARIJA,violencia intrafamiliar,violencia contra el hombre,2001-02-01,2,0,2,0,2
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra el hombre,2001-02-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra el hombre,2001-02-01,2,0,2,0,2
41001,TOLEDO,violencia intrafamiliar,violencia contra el hombre,2001-02-01,2,0,2,0,2
20801,VIACHA,violencia intrafamiliar,violencia contra el hombre,2001-02-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2001-02-01,5,0,5,0,5
50602,VITICHI,violencia intrafamiliar,violencia contra el hombre,2001-02-01,1,0,1,0,1
20201,ACHACACHI,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2001-03-01,2,0,2,0,2
60202,BERMEJO,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
31002,COLOMI,violencia intrafamiliar,violencia contra el hombre,2001-03-01,2,0,2,0,2
20605,COMBAYA,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra el hombre,2001-03-01,4,0,4,0,4
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2001-03-01,2,0,2,0,2
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2001-03-01,2,0,2,0,2
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2001-03-01,9,0,9,0,9
90501,NUEVO MANOA (NUEVA ESPERANZA),violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2001-03-01,2,0,2,0,2
20403,PUERTO CARABUCO,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
21204,PUERTO PEREZ,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
71104,SAN JULIAN,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
10702,SAN LUCAS,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
51001,SAN PABLO DE LIPEZ,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
10601,TARABUCO,violencia intrafamiliar,violencia contra el hombre,2001-03-01,3,0,3,0,3
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
41001,TOLEDO,violencia intrafamiliar,violencia contra el hombre,2001-03-01,2,0,2,0,2
50801,TUPIZA,violencia intrafamiliar,violencia contra el hombre,2001-03-01,1,0,1,0,1
70403,YAPACANI,violencia intrafamiliar,violencia contra el hombre,2001-03-01,3,0,3,0,3
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2001-04-01,2,0,2,0,2
71501,ASCENCION DE GUARAYOS,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
10201,AZURDUY,violencia intrafamiliar,violencia contra el hombre,2001-04-01,2,0,2,0,2
10701,CAMARGO,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
10902,CULPINA,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
20602,GUANAY,violencia intrafamiliar,violencia contra el hombre,2001-04-01,5,0,5,0,5
40701,HUANUNI,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2001-04-01,2,0,2,0,2
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2001-04-01,9,0,9,0,9
11003,MACHARETI,violencia intrafamiliar,violencia contra el hombre,2001-04-01,13,0,13,0,13
71003,MINEROS,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2001-04-01,10,0,10,0,10
30302,MOROCHATA,violencia intrafamiliar,violencia contra el hombre,2001-04-01,2,0,2,0,2
40101,ORURO,violencia intrafamiliar,violencia contra el hombre,2001-04-01,4,0,4,0,4
10401,PADILLA,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
21201,PUCARANI,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2001-04-01,2,0,2,0,2
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2001-04-01,2,0,2,0,2
60101,TARIJA,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra el hombre,2001-04-01,2,0,2,0,2
70403,YAPACANI,violencia intrafamiliar,violencia contra el hombre,2001-04-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
30501,ARANI,violencia intrafamiliar,violencia contra el hombre,2001-05-01,2,0,2,0,2
10901,CAMATAQUI (C. VILLA ABECIA),violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
90101,COBIJA,violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
31002,COLOMI,violencia intrafamiliar,violencia contra el hombre,2001-05-01,2,0,2,0,2
71301,COMARAPA,violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
21402,CORIPATA,violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2001-05-01,18,0,18,0,18
71003,MINEROS,violencia intrafamiliar,violencia contra el hombre,2001-05-01,2,0,2,0,2
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2001-05-01,13,0,13,0,13
30302,MOROCHATA,violencia intrafamiliar,violencia contra el hombre,2001-05-01,4,0,4,0,4
31202,POJO (CBBA),violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
21201,PUCARANI,violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra el hombre,2001-05-01,4,0,4,0,4
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2001-05-01,2,0,2,0,2
70402,SAN CARLOS,violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2001-05-01,3,0,3,0,3
71201,SAN MATIAS,violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2001-05-01,3,0,3,0,3
20601,SORATA,violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2001-05-01,2,0,2,0,2
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra el hombre,2001-05-01,2,0,2,0,2
41001,TOLEDO,violencia intrafamiliar,violencia contra el hombre,2001-05-01,3,0,3,0,3
50801,TUPIZA,violencia intrafamiliar,violencia contra el hombre,2001-05-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2001-05-01,3,0,3,0,3
30501,ARANI,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
30701,CAPINOTA,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
31002,COLOMI,violencia intrafamiliar,violencia contra el hombre,2001-06-01,2,0,2,0,2
21402,CORIPATA,violencia intrafamiliar,violencia contra el hombre,2001-06-01,4,0,4,0,4
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra el hombre,2001-06-01,2,0,2,0,2
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2001-06-01,3,0,3,0,3
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2001-06-01,3,0,3,0,3
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2001-06-01,3,0,3,0,3
10401,PADILLA,violencia intrafamiliar,violencia contra el hombre,2001-06-01,2,0,2,0,2
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
40601,POOPO,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2001-06-01,5,0,5,0,5
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra el hombre,2001-06-01,2,0,2,0,2
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2001-06-01,4,0,4,0,4
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra el hombre,2001-06-01,2,0,2,0,2
21301,SICA SICA (VILLA AROMA),violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2001-06-01,3,0,3,0,3
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
30802,TOCO,violencia intrafamiliar,violencia contra el hombre,2001-06-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2001-06-01,2,0,2,0,2
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2001-07-01,3,0,3,0,3
20502,AYATA,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
71301,COMARAPA,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2001-07-01,2,0,2,0,2
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2001-07-01,63,0,63,0,63
71003,MINEROS,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2001-07-01,15,0,15,0,15
30302,MOROCHATA,violencia intrafamiliar,violencia contra el hombre,2001-07-01,2,0,2,0,2
40101,ORURO,violencia intrafamiliar,violencia contra el hombre,2001-07-01,2,0,2,0,2
10103,POROMA,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2001-07-01,3,0,3,0,3
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el hombre,2001-07-01,2,0,2,0,2
30404,SACABAMBA,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2001-07-01,2,0,2,0,2
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra el hombre,2001-07-01,2,0,2,0,2
41001,TOLEDO,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
71502,URUBICHA,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
20801,VIACHA,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2001-07-01,5,0,5,0,5
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra el hombre,2001-07-01,4,0,4,0,4
70403,YAPACANI,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
10102,YOTALA,violencia intrafamiliar,violencia contra el hombre,2001-07-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2001-08-01,5,0,5,0,5
20502,AYATA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
70401,BUENA VISTA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
20501,CHUMA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,2,0,2,0,2
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
71301,COMARAPA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
20605,COMBAYA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2001-08-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2001-08-01,4,0,4,0,4
70105,EL TORNO,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
20802,GUAQUI,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2001-08-01,27,0,27,0,27
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,20,0,20,0,20
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2001-08-01,8,0,8,0,8
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2001-08-01,24,0,24,0,24
40101,ORURO,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
20702,PELECHUCO,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,5,0,5,0,5
31401,PUNATA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
21002,QUIME,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
80602,SAN ANDRES,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
80302,SAN BORJA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
71104,SAN JULIAN,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
71201,SAN MATIAS,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra el hombre,2001-08-01,11,0,11,0,11
41001,TOLEDO,violencia intrafamiliar,violencia contra el hombre,2001-08-01,2,0,2,0,2
50801,TUPIZA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2001-08-01,7,0,7,0,7
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
10102,YOTALA,violencia intrafamiliar,violencia contra el hombre,2001-08-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
30403,ARBIETO,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
70401,BUENA VISTA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,6,0,6,0,6
51102,"CAIZA ""D""",violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2001-09-01,2,0,2,0,2
30701,CAPINOTA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,2,0,2,0,2
22001,CARANAVI,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
50202,CHAYANTA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,2,0,2,0,2
71301,COMARAPA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2001-09-01,12,0,12,0,12
21202,LAJA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,11,0,11,0,11
71003,MINEROS,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2001-09-01,3,0,3,0,3
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2001-09-01,26,0,26,0,26
40101,ORURO,violencia intrafamiliar,violencia contra el hombre,2001-09-01,3,0,3,0,3
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
21305,PATACAMAYA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
10103,POROMA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra el hombre,2001-09-01,2,0,2,0,2
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el hombre,2001-09-01,3,0,3,0,3
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
80501,SAN IGNACIO,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2001-09-01,2,0,2,0,2
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
31101,TAPACARI,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2001-09-01,1,0,1,0,1
30502,VACAS,violencia intrafamiliar,violencia contra el hombre,2001-09-01,2,0,2,0,2
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2001-09-01,4,0,4,0,4
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2001-10-01,4,0,4,0,4
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2001-10-01,3,0,3,0,3
30701,CAPINOTA,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
40201,CHALLAPATA,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el hombre,2001-10-01,2,0,2,0,2
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2001-10-01,11,0,11,0,11
70701,LAGUNILLAS,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2001-10-01,13,0,13,0,13
71003,MINEROS,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2001-10-01,3,0,3,0,3
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2001-10-01,30,0,30,0,30
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
21305,PATACAMAYA,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
40602,PAZÑA,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
70601,PORTACHUELO,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra el hombre,2001-10-01,2,0,2,0,2
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2001-10-01,2,0,2,0,2
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el hombre,2001-10-01,5,0,5,0,5
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2001-10-01,5,0,5,0,5
