codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
50702,CARIPUYO,mortalidad,muerte materna,2014-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad,muerte materna,2014-03-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
21004,COLQUIRI,mortalidad,muerte materna,2014-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad,muerte materna,2014-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80201,RIBERALTA,mortalidad,muerte materna,2014-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10702,SAN LUCAS,mortalidad,muerte materna,2014-03-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2014-03-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
10101,SUCRE,mortalidad,muerte materna,2014-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30903,TIQUIPAYA,mortalidad,muerte materna,2014-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad,muerte materna,2014-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad,muerte materna,2014-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad,muerte materna,2014-04-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
40101,ORURO,mortalidad,muerte materna,2014-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50101,POTOSI,mortalidad,muerte materna,2014-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80201,RIBERALTA,mortalidad,muerte materna,2014-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50701,SACACA,mortalidad,muerte materna,2014-04-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
70501,SAN JOSE DE CHIQUITOS,mortalidad,muerte materna,2014-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2014-04-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
30401,TARATA,mortalidad,muerte materna,2014-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
60303,VILLA MONTES,mortalidad,muerte materna,2014-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte materna,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad,muerte materna,2014-05-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
20105,EL ALTO,mortalidad,muerte materna,2014-05-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
20101,LA PAZ,mortalidad,muerte materna,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
40101,ORURO,mortalidad,muerte materna,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50403,POCOATA,mortalidad,muerte materna,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
71104,SAN JULIAN,mortalidad,muerte materna,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
60101,TARIJA,mortalidad,muerte materna,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
60303,VILLA MONTES,mortalidad,muerte materna,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
51302,ACACIO,mortalidad,muerte materna,2014-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30303,COCAPATA,mortalidad,muerte materna,2014-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad,muerte materna,2014-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad,muerte materna,2014-06-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
20101,LA PAZ,mortalidad,muerte materna,2014-06-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
40101,ORURO,mortalidad,muerte materna,2014-06-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
80304,RURRENABAQUE,mortalidad,muerte materna,2014-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2014-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80101,TRINIDAD,mortalidad,muerte materna,2014-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31003,VILLA TUNARI,mortalidad,muerte materna,2014-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10301,ZUDAÑEZ,mortalidad,muerte materna,2014-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
51102,"CAIZA ""D""",mortalidad,muerte materna,2014-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad,muerte materna,2014-07-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
21401,COROICO,mortalidad,muerte materna,2014-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad,muerte materna,2014-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
21105,LA ASUNTA,mortalidad,muerte materna,2014-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad,muerte materna,2014-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
30302,MOROCHATA,mortalidad,muerte materna,2014-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
40101,ORURO,mortalidad,muerte materna,2014-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20102,PALCA,mortalidad,muerte materna,2014-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
31205,PUERTO VILLARROEL,mortalidad,muerte materna,2014-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80401,SANTA ANA,mortalidad,muerte materna,2014-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2014-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
10101,SUCRE,mortalidad,muerte materna,2014-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
60101,TARIJA,mortalidad,muerte materna,2014-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30904,VINTO,mortalidad,muerte materna,2014-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad,muerte materna,2014-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31002,COLOMI,mortalidad,muerte materna,2014-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad,muerte materna,2014-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
40101,ORURO,mortalidad,muerte materna,2014-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
10702,SAN LUCAS,mortalidad,muerte materna,2014-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2014-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
31101,TAPACARI,mortalidad,muerte materna,2014-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80101,TRINIDAD,mortalidad,muerte materna,2014-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30601,ARQUE,mortalidad,muerte materna,2014-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50301,BETANZOS,mortalidad,muerte materna,2014-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
22001,CARANAVI,mortalidad,muerte materna,2014-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad,muerte materna,2014-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad,muerte materna,2014-09-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
40901,SABAYA,mortalidad,muerte materna,2014-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2014-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30602,TACOPAYA,mortalidad,muerte materna,2014-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
31101,TAPACARI,mortalidad,muerte materna,2014-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
31003,VILLA TUNARI,mortalidad,muerte materna,2014-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20306,WALDO BALLIVIAN,mortalidad,muerte materna,2014-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
