codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 20 años,mujeres de 10 a 20 años,hombres de 21 a 59 años,mujeres de 21 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
71501,ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,1,0,0,2,1,3,3,2,1,0,6,7,13
41202,BELEN DE ANDAMARCA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,2,1,0,2,2,4
90104,BELLA FLOR,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,1,0,0,0,5,2,1,1,0,0,7,3,10
60202,BERMEJO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,1,2,0,5,1,0,0,7,2,9
90103,BOLPEBRA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
70703,CABEZAS,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
21304,CALAMARCA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
70706,CAMIRI,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,2,0,0,4,0,0,0,4,2,6
20302,CAQUIAVIRI,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
40201,CHALLAPATA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,4,0,1,1,1,0,6,1,7
31204,CHIMORE,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,1,3,3,2,3,0,0,5,7,12
21101,CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,1,0,0,1,0,0,2,1,0,1,3,3,6
30801,CLIZA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
90101,COBIJA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,3,0,0,0,3,2,23,3,1,0,30,5,35
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,2,1,1,0,1,2,12,4,1,0,17,7,24
31002,COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,1,0,0,3,1,3,4,0,1,6,7,13
70603,COLPA BELGICA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
