codigo_municipio,municipio,grupo,variable,mes,hombres menores a 2 años,mujeres menores a 2 años,hombres de 2 a 4 años,mujeres de 2 a 4 años,hombres total,mujeres total,total
90303,SENA,desnutricion global,nutricion normal (n),2006-03-01,59,31,67,57,126,88,214
21301,SICA SICA (VILLA AROMA),desnutricion global,nutricion normal (n),2006-03-01,141,147,110,105,251,252,503
30703,SICAYA,desnutricion global,nutricion normal (n),2006-03-01,24,15,7,10,31,25,56
30902,SIPE SIPE,desnutricion global,nutricion normal (n),2006-03-01,336,300,192,195,528,495,1023
10403,SOPACHUY,desnutricion global,nutricion normal (n),2006-03-01,126,104,102,92,228,196,424
40104,SORACACHI,desnutricion global,nutricion normal (n),2006-03-01,43,52,56,68,99,120,219
20601,SORATA,desnutricion global,nutricion normal (n),2006-03-01,120,80,105,101,225,181,406
10101,SUCRE,desnutricion global,nutricion normal (n),2006-03-01,1422,1429,1049,919,2471,2348,4819
31404,TACACHI,desnutricion global,nutricion normal (n),2006-03-01,6,8,1,2,7,10,17
20603,TACACOMA,desnutricion global,nutricion normal (n),2006-03-01,36,22,42,58,78,80,158
50303,TACOBAMBA,desnutricion global,nutricion normal (n),2006-03-01,94,69,71,45,165,114,279
30602,TACOPAYA,desnutricion global,nutricion normal (n),2006-03-01,77,51,68,65,145,116,261
51402,TAHUA,desnutricion global,nutricion normal (n),2006-03-01,9,11,6,10,15,21,36
31101,TAPACARI,desnutricion global,nutricion normal (n),2006-03-01,167,174,169,156,336,330,666
10601,TARABUCO,desnutricion global,nutricion normal (n),2006-03-01,182,157,239,235,421,392,813
20807,TARACO,desnutricion global,nutricion normal (n),2006-03-01,29,35,31,33,60,68,128
30401,TARATA,desnutricion global,nutricion normal (n),2006-03-01,6,11,12,5,18,16,34
60101,TARIJA,desnutricion global,nutricion normal (n),2006-03-01,1147,1067,599,601,1746,1668,3414
10202,TARVITA,desnutricion global,nutricion normal (n),2006-03-01,221,181,245,213,466,394,860
20608,TEOPONTE,desnutricion global,nutricion normal (n),2006-03-01,71,71,89,81,160,152,312
20803,TIAWANACU,desnutricion global,nutricion normal (n),2006-03-01,78,75,48,60,126,135,261
50102,TINGUIPAYA,desnutricion global,nutricion normal (n),2006-03-01,145,85,83,49,228,134,362
20606,TIPUANI,desnutricion global,nutricion normal (n),2006-03-01,90,60,27,28,117,88,205
30903,TIQUIPAYA,desnutricion global,nutricion normal (n),2006-03-01,265,201,164,160,429,361,790
31601,TIRAQUE (CBBA),desnutricion global,nutricion normal (n),2006-03-01,317,230,172,185,489,415,904
21703,TITO YUPANQUI (PARQUIPUJIO),desnutricion global,nutricion normal (n),2006-03-01,6,12,11,10,17,22,39
30802,TOCO,desnutricion global,nutricion normal (n),2006-03-01,16,7,22,19,38,26,64
41502,TODOS SANTOS,desnutricion global,nutricion normal (n),2006-03-01,2,1,1,0,3,1,4
30803,TOLATA,desnutricion global,nutricion normal (n),2006-03-01,48,48,18,16,66,64,130
41001,TOLEDO,desnutricion global,nutricion normal (n),2006-03-01,40,32,42,53,82,85,167
51202,TOMAVE,desnutricion global,nutricion normal (n),2006-03-01,81,33,56,17,137,50,187
10402,TOMINA,desnutricion global,nutricion normal (n),2006-03-01,136,102,107,105,243,207,450
50502,TORO TORO,desnutricion global,nutricion normal (n),2006-03-01,134,107,111,109,245,216,461
31201,TOTORA(CBBA),desnutricion global,nutricion normal (n),2006-03-01,119,87,35,48,154,135,289
41301,TOTORA(ORR),desnutricion global,nutricion normal (n),2006-03-01,23,18,22,23,45,41,86
70802,TRIGAL,desnutricion global,nutricion normal (n),2006-03-01,12,5,27,17,39,22,61
80101,TRINIDAD,desnutricion global,nutricion normal (n),2006-03-01,741,568,422,335,1163,903,2066
50801,TUPIZA,desnutricion global,nutricion normal (n),2006-03-01,335,349,379,365,714,714,1428
40402,TURCO,desnutricion global,nutricion normal (n),2006-03-01,29,22,27,37,56,59,115
21302,UMALA,desnutricion global,nutricion normal (n),2006-03-01,23,22,39,31,62,53,115
50201,UNCIA,desnutricion global,nutricion normal (n),2006-03-01,109,76,87,56,196,132,328
60401,URIONDO (A. CONCEPCION),desnutricion global,nutricion normal (n),2006-03-01,125,98,104,119,229,217,446
51201,UYUNI,desnutricion global,nutricion normal (n),2006-03-01,394,350,184,168,578,518,1096
30502,VACAS,desnutricion global,nutricion normal (n),2006-03-01,60,51,35,40,95,91,186
70801,VALLEGRANDE,desnutricion global,nutricion normal (n),2006-03-01,106,119,79,76,185,195,380
20801,VIACHA,desnutricion global,nutricion normal (n),2006-03-01,192,184,112,117,304,301,605
31302,VILA VILA,desnutricion global,nutricion normal (n),2006-03-01,31,35,45,51,76,86,162
60303,VILLA MONTES,desnutricion global,nutricion normal (n),2006-03-01,195,158,167,174,362,332,694
90502,VILLA NUEVA (LOMA ALTA),desnutricion global,nutricion normal (n),2006-03-01,8,20,20,15,28,35,63
31402,VILLA RIVERO,desnutricion global,nutricion normal (n),2006-03-01,27,30,14,6,41,36,77
10801,VILLA SERRANO,desnutricion global,nutricion normal (n),2006-03-01,144,137,163,154,307,291,598
31003,VILLA TUNARI,desnutricion global,nutricion normal (n),2006-03-01,450,391,267,265,717,656,1373
11001,VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,nutricion normal (n),2006-03-01,130,103,165,180,295,283,578
51501,VILLAZON,desnutricion global,nutricion normal (n),2006-03-01,279,249,200,224,479,473,952
30904,VINTO,desnutricion global,nutricion normal (n),2006-03-01,113,84,21,21,134,105,239
50602,VITICHI,desnutricion global,nutricion normal (n),2006-03-01,86,93,77,73,163,166,329
20306,WALDO BALLIVIAN,desnutricion global,nutricion normal (n),2006-03-01,12,6,5,4,17,10,27
70201,WARNES,desnutricion global,nutricion normal (n),2006-03-01,465,433,268,253,733,686,1419
20903,YACO,desnutricion global,nutricion normal (n),2006-03-01,39,30,24,10,63,40,103
60301,YACUIBA,desnutricion global,nutricion normal (n),2006-03-01,340,302,262,209,602,511,1113
10602,YAMPARAEZ,desnutricion global,nutricion normal (n),2006-03-01,96,107,141,136,237,243,480
21103,YANACACHI,desnutricion global,nutricion normal (n),2006-03-01,22,24,18,21,40,45,85
70403,YAPACANI,desnutricion global,nutricion normal (n),2006-03-01,389,353,216,229,605,582,1187
50103,YOCALLA,desnutricion global,nutricion normal (n),2006-03-01,13,15,13,16,26,31,57
10102,YOTALA,desnutricion global,nutricion normal (n),2006-03-01,100,84,139,141,239,225,464
60402,YUNCHARA,desnutricion global,nutricion normal (n),2006-03-01,42,43,62,47,104,90,194
10301,ZUDAÑEZ,desnutricion global,nutricion normal (n),2006-03-01,80,65,68,59,148,124,272
51302,ACACIO,desnutricion global,nutricion normal (n),2006-04-01,57,65,58,64,115,129,244
20201,ACHACACHI,desnutricion global,nutricion normal (n),2006-04-01,284,255,182,190,466,445,911
20104,ACHOCALLA,desnutricion global,nutricion normal (n),2006-04-01,50,30,22,9,72,39,111
30201,AIQUILE,desnutricion global,nutricion normal (n),2006-04-01,63,54,57,29,120,83,203
31303,ALALAY,desnutricion global,nutricion normal (n),2006-04-01,17,9,6,2,23,11,34
10404,ALCALA,desnutricion global,nutricion normal (n),2006-04-01,27,38,27,38,54,76,130
20202,ANCORAIMES,desnutricion global,nutricion normal (n),2006-04-01,81,91,136,123,217,214,431
41201,ANDAMARCA,desnutricion global,nutricion normal (n),2006-04-01,20,30,44,46,64,76,140
40603,ANTEQUERA,desnutricion global,nutricion normal (n),2006-04-01,18,20,20,20,38,40,78
30402,ANZALDO,desnutricion global,nutricion normal (n),2006-04-01,14,25,25,24,39,49,88
20701,APOLO,desnutricion global,nutricion normal (n),2006-04-01,114,71,79,80,193,151,344
51301,ARAMPAMPA,desnutricion global,nutricion normal (n),2006-04-01,35,39,26,35,61,74,135
30501,ARANI,desnutricion global,nutricion normal (n),2006-04-01,43,37,18,23,61,60,121
30403,ARBIETO,desnutricion global,nutricion normal (n),2006-04-01,30,15,14,17,44,32,76
30601,ARQUE,desnutricion global,nutricion normal (n),2006-04-01,38,40,31,35,69,75,144
71501,ASCENCION DE GUARAYOS,desnutricion global,nutricion normal (n),2006-04-01,167,201,193,179,360,380,740
50802,ATOCHA,desnutricion global,nutricion normal (n),2006-04-01,97,84,73,75,170,159,329
20503,AUCAPATA,desnutricion global,nutricion normal (n),2006-04-01,46,44,37,51,83,95,178
20502,AYATA,desnutricion global,nutricion normal (n),2006-04-01,58,54,40,28,98,82,180
21303,AYO AYO,desnutricion global,nutricion normal (n),2006-04-01,35,26,10,25,45,51,96
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,nutricion normal (n),2006-04-01,204,161,133,107,337,268,605
10201,AZURDUY,desnutricion global,nutricion normal (n),2006-04-01,224,192,206,177,430,369,799
21203,BATALLAS,desnutricion global,nutricion normal (n),2006-04-01,98,75,43,41,141,116,257
80802,BAURES,desnutricion global,nutricion normal (n),2006-04-01,23,38,26,33,49,71,120
41202,BELEN DE ANDAMARCA,desnutricion global,nutricion normal (n),2006-04-01,5,5,2,1,7,6,13
50104,BELEN DE URMIRI,desnutricion global,nutricion normal (n),2006-04-01,11,3,5,6,16,9,25
90104,BELLA FLOR,desnutricion global,nutricion normal (n),2006-04-01,24,34,41,34,65,68,133
60202,BERMEJO,desnutricion global,nutricion normal (n),2006-04-01,51,48,55,59,106,107,213
50301,BETANZOS,desnutricion global,nutricion normal (n),2006-04-01,136,139,155,147,291,286,577
31501,BOLIVAR,desnutricion global,nutricion normal (n),2006-04-01,25,30,23,20,48,50,98
90103,BOLPEBRA,desnutricion global,nutricion normal (n),2006-04-01,17,16,18,12,35,28,63
70707,BOYUIBE,desnutricion global,nutricion normal (n),2006-04-01,33,21,30,26,63,47,110
70401,BUENA VISTA,desnutricion global,nutricion normal (n),2006-04-01,180,149,135,149,315,298,613
70703,CABEZAS,desnutricion global,nutricion normal (n),2006-04-01,101,101,117,139,218,240,458
20905,CAIROMA,desnutricion global,nutricion normal (n),2006-04-01,89,86,64,81,153,167,320
51102,"CAIZA ""D""",desnutricion global,nutricion normal (n),2006-04-01,69,37,62,65,131,102,233
21003,CAJUATA,desnutricion global,nutricion normal (n),2006-04-01,60,67,42,33,102,100,202
20303,CALACOTO,desnutricion global,nutricion normal (n),2006-04-01,28,30,23,13,51,43,94
21304,CALAMARCA,desnutricion global,nutricion normal (n),2006-04-01,96,117,65,55,161,172,333
10701,CAMARGO,desnutricion global,nutricion normal (n),2006-04-01,129,137,125,90,254,227,481
10901,CAMATAQUI (C. VILLA ABECIA),desnutricion global,nutricion normal (n),2006-04-01,32,22,36,30,68,52,120
70706,CAMIRI,desnutricion global,nutricion normal (n),2006-04-01,257,230,246,268,503,498,1001
30701,CAPINOTA,desnutricion global,nutricion normal (n),2006-04-01,37,31,24,27,61,58,119
20302,CAQUIAVIRI,desnutricion global,nutricion normal (n),2006-04-01,38,48,25,23,63,71,134
40102,CARACOLLO,desnutricion global,nutricion normal (n),2006-04-01,88,58,41,56,129,114,243
22001,CARANAVI,desnutricion global,nutricion normal (n),2006-04-01,381,291,210,196,591,487,1078
41503,CARANGAS,desnutricion global,nutricion normal (n),2006-04-01,2,4,2,4,4,8,12
60302,CARAPARI,desnutricion global,nutricion normal (n),2006-04-01,79,87,64,57,143,144,287
50702,CARIPUYO,desnutricion global,nutricion normal (n),2006-04-01,62,62,61,54,123,116,239
71403,CARMEN RIVERO TORREZ,desnutricion global,nutricion normal (n),2006-04-01,25,20,20,15,45,35,80
21902,CATACORA,desnutricion global,nutricion normal (n),2006-04-01,2,0,1,0,3,0,3
21803,CHACARILLA,desnutricion global,nutricion normal (n),2006-04-01,14,5,6,13,20,18,38
40201,CHALLAPATA,desnutricion global,nutricion normal (n),2006-04-01,143,133,107,99,250,232,482
50302,CHAQUI,desnutricion global,nutricion normal (n),2006-04-01,34,26,29,29,63,55,118
70702,CHARAGUA,desnutricion global,nutricion normal (n),2006-04-01,195,165,114,133,309,298,607
20305,CHARAÑA,desnutricion global,nutricion normal (n),2006-04-01,14,11,13,9,27,20,47
50202,CHAYANTA,desnutricion global,nutricion normal (n),2006-04-01,98,69,46,57,144,126,270
31204,CHIMORE,desnutricion global,nutricion normal (n),2006-04-01,30,19,31,37,61,56,117
40903,CHIPAYA,desnutricion global,nutricion normal (n),2006-04-01,8,13,12,5,20,18,38
40302,CHOQUE COTA,desnutricion global,nutricion normal (n),2006-04-01,4,0,0,1,4,1,5
21101,CHULUMANI (V. DE LA LIBERTAD),desnutricion global,nutricion normal (n),2006-04-01,115,102,68,63,183,165,348
20501,CHUMA,desnutricion global,nutricion normal (n),2006-04-01,48,51,23,36,71,87,158
30801,CLIZA,desnutricion global,nutricion normal (n),2006-04-01,104,94,17,28,121,122,243
90101,COBIJA,desnutricion global,nutricion normal (n),2006-04-01,164,135,112,102,276,237,513
30101,COCHABAMBA,desnutricion global,nutricion normal (n),2006-04-01,1586,1348,705,641,2291,1989,4280
40902,COIPASA,desnutricion global,nutricion normal (n),2006-04-01,3,1,3,0,6,1,7
30905,COLCAPIRHUA,desnutricion global,nutricion normal (n),2006-04-01,188,182,127,129,315,311,626
50901,"COLCHA ""K""",desnutricion global,nutricion normal (n),2006-04-01,79,88,64,57,143,145,288
21307,COLLANA,desnutricion global,nutricion normal (n),2006-04-01,8,6,6,4,14,10,24
31002,COLOMI,desnutricion global,nutricion normal (n),2006-04-01,117,103,63,64,180,167,347
70603,COLPA BELGICA,desnutricion global,nutricion normal (n),2006-04-01,28,33,27,17,55,50,105
50401,COLQUECHACA,desnutricion global,nutricion normal (n),2006-04-01,139,115,89,80,228,195,423
21306,COLQUENCHA,desnutricion global,nutricion normal (n),2006-04-01,33,39,24,18,57,57,114
21004,COLQUIRI,desnutricion global,nutricion normal (n),2006-04-01,95,82,37,43,132,125,257
20304,COMANCHE,desnutricion global,nutricion normal (n),2006-04-01,14,10,7,9,21,19,40
71301,COMARAPA,desnutricion global,nutricion normal (n),2006-04-01,90,78,43,51,133,129,262
20605,COMBAYA,desnutricion global,nutricion normal (n),2006-04-01,9,5,9,9,18,14,32
71101,CONCEPCION,desnutricion global,nutricion normal (n),2006-04-01,127,113,59,37,186,150,336
21701,COPACABANA,desnutricion global,nutricion normal (n),2006-04-01,69,78,60,53,129,131,260
21402,CORIPATA,desnutricion global,nutricion normal (n),2006-04-01,119,132,87,71,206,203,409
20301,CORO CORO,desnutricion global,nutricion normal (n),2006-04-01,52,61,35,39,87,100,187
21401,COROICO,desnutricion global,nutricion normal (n),2006-04-01,113,127,142,126,255,253,508
40301,CORQUE,desnutricion global,nutricion normal (n),2006-04-01,37,33,50,56,87,89,176
50601,COTAGAITA,desnutricion global,nutricion normal (n),2006-04-01,167,144,113,106,280,250,530
70102,COTOCA,desnutricion global,nutricion normal (n),2006-04-01,224,164,82,63,306,227,533
71106,CUATRO CAÑADAS,desnutricion global,nutricion normal (n),2006-04-01,51,53,66,45,117,98,215
31405,CUCHUMUELA (V. G. VILLARROEL),desnutricion global,nutricion normal (n),2006-04-01,20,10,11,6,31,16,47
70704,CUEVO,desnutricion global,nutricion normal (n),2006-04-01,24,44,37,32,61,76,137
10902,CULPINA,desnutricion global,nutricion normal (n),2006-04-01,188,161,169,151,357,312,669
40401,CURAHUARA DE CARANGAS,desnutricion global,nutricion normal (n),2006-04-01,26,35,24,19,50,54,104
21602,CURVA,desnutricion global,nutricion normal (n),2006-04-01,16,11,20,15,36,26,62
20804,DESAGUADERO,desnutricion global,nutricion normal (n),2006-04-01,30,25,24,15,54,40,94
20105,EL ALTO,desnutricion global,nutricion normal (n),2006-04-01,3248,3048,1672,1600,4920,4648,9568
40103,EL CHORO,desnutricion global,nutricion normal (n),2006-04-01,16,6,8,10,24,16,40
71503,EL PUENTE(STC),desnutricion global,nutricion normal (n),2006-04-01,172,146,150,151,322,297,619
60502,EL PUENTE(TJA),desnutricion global,nutricion normal (n),2006-04-01,60,39,61,51,121,90,211
70105,EL TORNO,desnutricion global,nutricion normal (n),2006-04-01,136,121,53,51,189,172,361
10405,EL VILLAR,desnutricion global,nutricion normal (n),2006-04-01,82,72,85,55,167,127,294
60601,ENTRE RIOS,desnutricion global,nutricion normal (n),2006-04-01,150,128,106,93,256,221,477
60601,ENTRE RIOS,desnutricion global,nutricion normal (n),2006-04-01,107,107,94,84,201,191,392
40502,ESCARA,desnutricion global,nutricion normal (n),2006-04-01,0,1,1,0,1,1,2
41101,EUCALIPTUS,desnutricion global,nutricion normal (n),2006-04-01,23,25,45,35,68,60,128
90503,EUREKA (SANTOS MERCADO),desnutricion global,nutricion normal (n),2006-04-01,3,9,5,7,8,16,24
80402,EXALTACION,desnutricion global,nutricion normal (n),2006-04-01,14,11,19,18,33,29,62
71004,FERNANDEZ ALONSO,desnutricion global,nutricion normal (n),2006-04-01,115,105,99,116,214,221,435
90203,FILADELFIA,desnutricion global,nutricion normal (n),2006-04-01,24,17,17,25,41,42,83
71002,GENERAL SAAVEDRA,desnutricion global,nutricion normal (n),2006-04-01,133,123,158,130,291,253,544
21601,GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,nutricion normal (n),2006-04-01,50,46,30,42,80,88,168
20602,GUANAY,desnutricion global,nutricion normal (n),2006-04-01,101,90,76,60,177,150,327
20802,GUAQUI,desnutricion global,nutricion normal (n),2006-04-01,34,32,32,22,66,54,120
80202,GUAYARAMERIN,desnutricion global,nutricion normal (n),2006-04-01,249,227,137,129,386,356,742
70705,GUTIERREZ,desnutricion global,nutricion normal (n),2006-04-01,101,90,139,136,240,226,466
10502,HUACARETA,desnutricion global,nutricion normal (n),2006-04-01,99,97,117,130,216,227,443
11002,HUACAYA (VILLA DE HUACAYA),desnutricion global,nutricion normal (n),2006-04-01,34,31,39,43,73,74,147
40501,HUACHACALLA,desnutricion global,nutricion normal (n),2006-04-01,3,6,4,2,7,8,15
40701,HUANUNI,desnutricion global,nutricion normal (n),2006-04-01,144,136,68,54,212,190,402
80803,HUARACAJE,desnutricion global,nutricion normal (n),2006-04-01,20,15,25,21,45,36,81
41601,HUAYLLAMARCA,desnutricion global,nutricion normal (n),2006-04-01,16,29,7,6,23,35,58
21005,ICHOCA,desnutricion global,nutricion normal (n),2006-04-01,49,27,26,37,75,64,139
10304,ICLA,desnutricion global,nutricion normal (n),2006-04-01,102,115,162,132,264,247,511
10703,INCAHUASI,desnutricion global,nutricion normal (n),2006-04-01,190,183,159,152,349,335,684
90402,INGAVI (HUMAITA),desnutricion global,nutricion normal (n),2006-04-01,9,9,15,1,24,10,34
21001,INQUISIVI,desnutricion global,nutricion normal (n),2006-04-01,108,99,91,85,199,184,383
21102,IRUPANA (VILLA DE LANZA),desnutricion global,nutricion normal (n),2006-04-01,143,134,175,116,318,250,568
21501,IXIAMAS,desnutricion global,nutricion normal (n),2006-04-01,66,56,46,34,112,90,202
20806,JESUS DE MACHACA,desnutricion global,nutricion normal (n),2006-04-01,48,57,42,38,90,95,185
21105,LA ASUNTA,desnutricion global,nutricion normal (n),2006-04-01,204,188,66,51,270,239,509
70104,LA GUARDIA,desnutricion global,nutricion normal (n),2006-04-01,296,306,159,158,455,464,919
20101,LA PAZ,desnutricion global,nutricion normal (n),2006-04-01,2979,2610,1829,1610,4808,4220,9028
41501,LA RIVERA,desnutricion global,nutricion normal (n),2006-04-01,2,6,2,3,4,9,13
70701,LAGUNILLAS,desnutricion global,nutricion normal (n),2006-04-01,80,66,105,106,185,172,357
21202,LAJA,desnutricion global,nutricion normal (n),2006-04-01,105,68,42,34,147,102,249
10903,LAS CARRERAS,desnutricion global,nutricion normal (n),2006-04-01,39,35,39,33,78,68,146
21006,LICOMA PAMPA,desnutricion global,nutricion normal (n),2006-04-01,1,6,5,7,6,13,19
50203,LLALLAGUA,desnutricion global,nutricion normal (n),2006-04-01,186,157,98,89,284,246,530
51401,LLICA,desnutricion global,nutricion normal (n),2006-04-01,29,29,26,21,55,50,105
80601,LORETO,desnutricion global,nutricion normal (n),2006-04-01,27,25,30,28,57,53,110
20901,LURIBAY,desnutricion global,nutricion normal (n),2006-04-01,110,78,98,82,208,160,368
40702,MACHACAMARCA,desnutricion global,nutricion normal (n),2006-04-01,14,21,37,28,51,49,100
11003,MACHARETI,desnutricion global,nutricion normal (n),2006-04-01,84,66,111,131,195,197,392
80801,MAGDALENA,desnutricion global,nutricion normal (n),2006-04-01,67,49,46,38,113,87,200
70903,MAIRANA,desnutricion global,nutricion normal (n),2006-04-01,51,33,22,11,73,44,117
20904,MALLA,desnutricion global,nutricion normal (n),2006-04-01,19,15,28,38,47,53,100
20607,MAPIRI,desnutricion global,nutricion normal (n),2006-04-01,150,128,83,66,233,194,427
20103,MECAPACA,desnutricion global,nutricion normal (n),2006-04-01,74,69,46,42,120,111,231
71003,MINEROS,desnutricion global,nutricion normal (n),2006-04-01,140,119,125,117,265,236,501
31301,MIZQUE,desnutricion global,nutricion normal (n),2006-04-01,141,113,110,75,251,188,439
20402,MOCOMOCO,desnutricion global,nutricion normal (n),2006-04-01,70,80,74,58,144,138,282
51002,MOJINETE,desnutricion global,nutricion normal (n),2006-04-01,8,2,12,4,20,6,26
10303,MOJOCOYA,desnutricion global,nutricion normal (n),2006-04-01,64,54,83,74,147,128,275
10501,MONTEAGUDO,desnutricion global,nutricion normal (n),2006-04-01,202,204,199,190,401,394,795
71001,MONTERO,desnutricion global,nutricion normal (n),2006-04-01,945,802,656,608,1601,1410,3011
70803,MORO MORO,desnutricion global,nutricion normal (n),2006-04-01,19,26,20,20,39,46,85
30302,MOROCHATA,desnutricion global,nutricion normal (n),2006-04-01,89,69,77,80,166,149,315
90401,NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,nutricion normal (n),2006-04-01,17,26,36,26,53,52,105
20307,NAZACARA DE PACAJES,desnutricion global,nutricion normal (n),2006-04-01,4,1,4,1,8,2,10
90501,NUEVO MANOA (NUEVA ESPERANZA),desnutricion global,nutricion normal (n),2006-04-01,3,5,1,2,4,7,11
50404,OCURI,desnutricion global,nutricion normal (n),2006-04-01,103,98,79,70,182,168,350
70202,OKINAWA,desnutricion global,nutricion normal (n),2006-04-01,109,95,82,83,191,178,369
30203,OMEREQUE,desnutricion global,nutricion normal (n),2006-04-01,38,44,24,23,62,67,129
40101,ORURO,desnutricion global,nutricion normal (n),2006-04-01,1034,997,566,599,1600,1596,3196
60201,PADCAYA,desnutricion global,nutricion normal (n),2006-04-01,123,109,108,121,231,230,461
10401,PADILLA,desnutricion global,nutricion normal (n),2006-04-01,111,128,177,146,288,274,562
70502,PAILON,desnutricion global,nutricion normal (n),2006-04-01,8,194,132,26,140,220,360
20102,PALCA,desnutricion global,nutricion normal (n),2006-04-01,61,58,22,20,83,78,161
21104,PALOS BLANCOS,desnutricion global,nutricion normal (n),2006-04-01,212,167,155,133,367,300,667
40802,PAMPA AULLAGAS,desnutricion global,nutricion normal (n),2006-04-01,8,9,14,8,22,17,39
70902,PAMPA GRANDE,desnutricion global,nutricion normal (n),2006-04-01,40,48,33,28,73,76,149
21802,PAPEL PAMPA,desnutricion global,nutricion normal (n),2006-04-01,21,16,3,9,24,25,49
30202,PASORAPA,desnutricion global,nutricion normal (n),2006-04-01,35,33,42,26,77,59,136
21305,PATACAMAYA,desnutricion global,nutricion normal (n),2006-04-01,231,189,98,90,329,279,608
40602,PAZÑA,desnutricion global,nutricion normal (n),2006-04-01,36,43,31,31,67,74,141
20702,PELECHUCO,desnutricion global,nutricion normal (n),2006-04-01,20,18,19,18,39,36,75
50403,POCOATA,desnutricion global,nutricion normal (n),2006-04-01,114,134,112,103,226,237,463
31203,POCONA,desnutricion global,nutricion normal (n),2006-04-01,67,48,61,56,128,104,232
31202,POJO (CBBA),desnutricion global,nutricion normal (n),2006-04-01,75,63,63,51,138,114,252
40601,POOPO,desnutricion global,nutricion normal (n),2006-04-01,47,58,42,44,89,102,191
51203,PORCO,desnutricion global,nutricion normal (n),2006-04-01,26,36,16,16,42,52,94
10103,POROMA,desnutricion global,nutricion normal (n),2006-04-01,111,94,110,96,221,190,411
70103,PORONGO,desnutricion global,nutricion normal (n),2006-04-01,48,20,17,24,65,44,109
70601,PORTACHUELO,desnutricion global,nutricion normal (n),2006-04-01,100,107,135,118,235,225,460
90102,PORVENIR,desnutricion global,nutricion normal (n),2006-04-01,34,38,17,16,51,54,105
70804,POSTRER VALLE,desnutricion global,nutricion normal (n),2006-04-01,15,13,7,16,22,29,51
50101,POTOSI,desnutricion global,nutricion normal (n),2006-04-01,800,688,362,297,1162,985,2147
10302,PRESTO,desnutricion global,nutricion normal (n),2006-04-01,73,61,105,89,178,150,328
70805,PUCARA,desnutricion global,nutricion normal (n),2006-04-01,19,13,17,23,36,36,72
21201,PUCARANI,desnutricion global,nutricion normal (n),2006-04-01,132,133,96,95,228,228,456
20401,PUERTO ACOSTA,desnutricion global,nutricion normal (n),2006-04-01,84,87,67,79,151,166,317
20403,PUERTO CARABUCO,desnutricion global,nutricion normal (n),2006-04-01,67,54,35,32,102,86,188
90301,PUERTO GONZALO MORENO,desnutricion global,nutricion normal (n),2006-04-01,44,36,33,34,77,70,147
21204,PUERTO PEREZ,desnutricion global,nutricion normal (n),2006-04-01,49,52,50,56,99,108,207
71402,PUERTO QUIJARRO,desnutricion global,nutricion normal (n),2006-04-01,70,76,21,26,91,102,193
90201,PUERTO RICO,desnutricion global,nutricion normal (n),2006-04-01,47,36,29,37,76,73,149
80703,PUERTO SILES,desnutricion global,nutricion normal (n),2006-04-01,14,27,28,42,42,69,111
71401,PUERTO SUAREZ,desnutricion global,nutricion normal (n),2006-04-01,69,62,18,24,87,86,173
31205,PUERTO VILLARROEL,desnutricion global,nutricion normal (n),2006-04-01,164,132,110,86,274,218,492
51101,PUNA,desnutricion global,nutricion normal (n),2006-04-01,208,109,127,99,335,208,543
31401,PUNATA,desnutricion global,nutricion normal (n),2006-04-01,177,229,63,73,240,302,542
20604,QUIABAYA,desnutricion global,nutricion normal (n),2006-04-01,14,21,16,13,30,34,64
30901,QUILLACOLLO,desnutricion global,nutricion normal (n),2006-04-01,635,591,209,201,844,792,1636
21002,QUIME,desnutricion global,nutricion normal (n),2006-04-01,76,86,54,52,130,138,268
70904,QUIRUSILLAS,desnutricion global,nutricion normal (n),2006-04-01,5,8,6,8,11,16,27
50402,RAVELO,desnutricion global,nutricion normal (n),2006-04-01,169,197,168,135,337,332,669
80301,REYES,desnutricion global,nutricion normal (n),2006-04-01,88,110,71,80,159,190,349
80201,RIBERALTA,desnutricion global,nutricion normal (n),2006-04-01,794,656,250,240,1044,896,1940
70503,ROBORE,desnutricion global,nutricion normal (n),2006-04-01,83,122,84,82,167,204,371
80304,RURRENABAQUE,desnutricion global,nutricion normal (n),2006-04-01,95,75,57,54,152,129,281
40901,SABAYA,desnutricion global,nutricion normal (n),2006-04-01,16,16,17,15,33,31,64
31001,SACABA,desnutricion global,nutricion normal (n),2006-04-01,563,441,181,114,744,555,1299
30404,SACABAMBA,desnutricion global,nutricion normal (n),2006-04-01,18,14,17,10,35,24,59
50701,SACACA,desnutricion global,nutricion normal (n),2006-04-01,182,131,203,171,385,302,687
71302,SAIPINA,desnutricion global,nutricion normal (n),2006-04-01,21,36,35,25,56,61,117
40801,SALINAS DE GARCI MENDOZA,desnutricion global,nutricion normal (n),2006-04-01,50,33,39,57,89,90,179
70901,SAMAIPATA,desnutricion global,nutricion normal (n),2006-04-01,63,57,70,59,133,116,249
51601,SAN AGUSTIN,desnutricion global,nutricion normal (n),2006-04-01,9,12,5,5,14,17,31
80602,SAN ANDRES,desnutricion global,nutricion normal (n),2006-04-01,63,69,77,57,140,126,266
20805,SAN ANDRES DE MACHACA,desnutricion global,nutricion normal (n),2006-04-01,26,14,14,11,40,25,65
