codigo_municipio,municipio,grupo,variable,mes,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
71201,SAN MATIAS,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21801,SAN PEDRO DE CURAHUARA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,1,0.0,0,0.0,6,0.0,0,0.0,7,,
70602,SANTA ROSA DEL SARA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20308,SANTIAGO DE CALLAPA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30902,SIPE SIPE,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,6,0.0,1,0.0,7,,
10403,SOPACHUY,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
20601,SORATA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
10101,SUCRE,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
30903,TIQUIPAYA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
41001,TOLEDO,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
50502,TORO TORO,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50801,TUPIZA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
60401,URIONDO (A. CONCEPCION),violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,6,,0,0.0,6,,
71502,URUBICHA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30502,VACAS,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
60303,VILLA MONTES,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31402,VILLA RIVERO,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10801,VILLA SERRANO,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31003,VILLA TUNARI,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
51501,VILLAZON,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,19,,0,0.0,19,,
60301,YACUIBA,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
21103,YANACACHI,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70403,YAPACANI,violencia  intrafamiliar,mujeres,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
51302,ACACIO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
20201,ACHACACHI,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31303,ALALAY,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20502,AYATA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
30301,AYOPAYA (V. DE INDEPENDENCIA),violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10201,AZURDUY,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60202,BERMEJO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
50301,BETANZOS,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70401,BUENA VISTA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70703,CABEZAS,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51102,"CAIZA ""D""",violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,2,0.0,1,0.0,0,0.0,3,,
21304,CALAMARCA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10701,CAMARGO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
10901,CAMATAQUI (C. VILLA ABECIA),violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
30701,CAPINOTA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
22001,CARANAVI,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40201,CHALLAPATA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,14,0.0,1,0.0,15,,
20501,CHUMA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30101,COCHABAMBA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,28,,0,0.0,28,,
21306,COLQUENCHA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
71301,COMARAPA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21701,COPACABANA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21401,COROICO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20105,EL ALTO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,29,0.0,116,0.0,0,0.0,145,,
60601,ENTRE RIOS,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
41101,EUCALIPTUS,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,1,0.0,3,0.0,1,0.0,5,,
10502,HUACARETA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40701,HUANUNI,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
21105,LA ASUNTA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
20101,LA PAZ,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,10,0.0,30,0.0,0,0.0,40,,
50203,LLALLAGUA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,11,,0,0.0,11,,
20103,MECAPACA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
31301,MIZQUE,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,8,,0,0.0,8,,
20402,MOCOMOCO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
10501,MONTEAGUDO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
30302,MOROCHATA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50404,OCURI,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40101,ORURO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60201,PADCAYA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10401,PADILLA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20102,PALCA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21104,PALOS BLANCOS,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40802,PAMPA AULLAGAS,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50403,POCOATA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
31203,POCONA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31202,POJO (CBBA),violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10103,POROMA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70601,PORTACHUELO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
50101,POTOSI,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
20401,PUERTO ACOSTA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,3,0.0,1,0.0,4,,
71401,PUERTO SUAREZ,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31205,PUERTO VILLARROEL,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,3,,0,0.0,0,0.0,3,,
51101,PUNA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
31401,PUNATA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
70503,ROBORE,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
31001,SACABA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
30404,SACABAMBA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
71302,SAIPINA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
31403,SAN BENITO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
70402,SAN CARLOS,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
21801,SAN PEDRO DE CURAHUARA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
80401,SANTA ANA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
41401,SANTIAGO DE HUARI,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30902,SIPE SIPE,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
10403,SOPACHUY,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
20601,SORATA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
10101,SUCRE,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
20608,TEOPONTE,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
30903,TIQUIPAYA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31601,TIRAQUE (CBBA),violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,2,0.0,7,0.0,0,0.0,9,,
41001,TOLEDO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50801,TUPIZA,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,2,0.0,4,0.0,18,0.0,0,0.0,24,,
51201,UYUNI,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30502,VACAS,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
70801,VALLEGRANDE,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
60303,VILLA MONTES,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31003,VILLA TUNARI,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51501,VILLAZON,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,1,0.0,16,0.0,1,0.0,18,,
30904,VINTO,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
70201,WARNES,violencia  intrafamiliar,mujeres,2006-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
51302,ACACIO,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20201,ACHACACHI,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
31303,ALALAY,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20701,APOLO,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
71501,ASCENCION DE GUARAYOS,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20502,AYATA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
30301,AYOPAYA (V. DE INDEPENDENCIA),violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10201,AZURDUY,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
41202,BELEN DE ANDAMARCA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
60202,BERMEJO,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
50301,BETANZOS,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,1,0.0,2,0.0,1,0.0,4,,
70401,BUENA VISTA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
20905,CAIROMA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51102,"CAIZA ""D""",violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21304,CALAMARCA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
30701,CAPINOTA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,9,0.0,1,0.0,10,,
40102,CARACOLLO,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40201,CHALLAPATA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,12,0.0,1,0.0,13,,
50202,CHAYANTA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21101,CHULUMANI (V. DE LA LIBERTAD),violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30101,COCHABAMBA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,1,0.0,32,0.0,0,0.0,33,,
70603,COLPA BELGICA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
50401,COLQUECHACA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
21306,COLQUENCHA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21701,COPACABANA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21401,COROICO,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,4,0.0,1,0.0,5,,
70102,COTOCA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20105,EL ALTO,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,1,0.0,11,0.0,154,0.0,4,0.0,170,,
60502,EL PUENTE(TJA),violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60601,ENTRE RIOS,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,2,0.0,3,0.0,0,0.0,5,,
41101,EUCALIPTUS,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
90203,FILADELFIA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
10502,HUACARETA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,1,0.0,4,0.0,0,0.0,5,,
40701,HUANUNI,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
10703,INCAHUASI,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
90402,INGAVI (HUMAITA),violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
21102,IRUPANA (VILLA DE LANZA),violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,1,0.0,4,0.0,0,0.0,5,,
21501,IXIAMAS,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
21105,LA ASUNTA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
70104,LA GUARDIA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
20101,LA PAZ,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,2,0.0,10,0.0,50,0.0,2,0.0,64,,
50203,LLALLAGUA,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,14,,0,0.0,14,,
11003,MACHARETI,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
71003,MINEROS,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20402,MOCOMOCO,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
10501,MONTEAGUDO,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,1,0.0,6,0.0,0,0.0,7,,
71001,MONTERO,violencia  intrafamiliar,mujeres,2006-03-01,0,0.0,0,0.0,0,0.0,4,0.0,1,0.0,5,,
