codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
30101,COCHABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,1,0,5,3,2,1,116,54,381,186,43,52,548,296,844
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,2,0,3,4,4,1,10,11,24,14,4,2,47,32,79
21307,COLLANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,3,0,2,1,0,0,2,0,3,3,4,0,14,4,18
31002,COLOMI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,2,2,5,1,0,0,7,3,10
71301,COMARAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,0,1,1,0,1,2,3
21402,CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,2,0,1,0,1,0,3,1,3,2,10,3,13
70102,COTOCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,1,0,0,2,0,0,1,2,3
71106,CUATRO CAÑADAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
20105,EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,3,2,8,11,5,8,31,3,77,13,2,3,126,40,166
71503,EL PUENTE(STC),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70105,EL TORNO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,4,1,0,0,0,1,0,0,1,0,5,2,7
10405,EL VILLAR,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,1,0,1,0,0,0,0,0,1,1,0,0,3,1,4
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,2,2,3,0,0,2,5,7
20405,ESCOMA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,1,0,2,0,1,1,4,1,5
41101,EUCALIPTUS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
71004,FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
71002,GENERAL SAAVEDRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20602,GUANAY,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
80202,GUAYARAMERIN,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
40701,HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,3,1,3,0,0,0,6,1,7
20806,JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
70104,LA GUARDIA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
20101,LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,1,4,2,1,2,2,8,2,9,1,1,10,23,33
50203,LLALLAGUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
70903,MAIRANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,1,0,2,2,0,0,3,2,5
20103,MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,1,0,0,0,0,0,4,6,3,1,8,7,15
71003,MINEROS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31301,MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,2,0,1,1,3,4
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,2,4,0,0,2,4,6
71001,MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,13,3,32,10,3,2,48,15,63
70803,MORO MORO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
30302,MOROCHATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
40101,ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,1,0,2,3,7,3,3,6,13,19
10401,PADILLA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
70902,PAMPA GRANDE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
21305,PATACAMAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,1,0,0,3,3,3,0,0,4,6,10
40602,PAZÑA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
31203,POCONA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,1,3,0,0,1,4,5
31202,POJO (CBBA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70601,PORTACHUELO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,1,0,0,0,0,0,4,0,1,0,6,6
50101,POTOSI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,1,0,0,1,0,1,0,0,2,3,2,0,5,5,10
21201,PUCARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
20401,PUERTO ACOSTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
90301,PUERTO GONZALO MORENO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21204,PUERTO PEREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,2,0,1,3,3,3,6
71402,PUERTO QUIJARRO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,2,1,0,1,0,0,2,2,4
71401,PUERTO SUAREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,3,1,0,0,3,2,5
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
51101,PUNA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,1,1,1,0,0,1,0,0,3,2,2,4,7,11
31401,PUNATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,1,0,0,0,1,0,0,4,3,0,0,4,5,9
30901,QUILLACOLLO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,2,0,0,0,2,0,1,0,5,5
80201,RIBERALTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70503,ROBORE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31001,SACABA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,1,0,1,1,1,0,0,1,3,4
50701,SACACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70901,SAMAIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31403,SAN BENITO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21502,SAN BUENA VENTURA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,1,1,2,0,1,0,0,0,4,1,5
70402,SAN CARLOS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,1,0,0,1,3,0,0,1,4,5
71104,SAN JULIAN,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10702,SAN LUCAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
71005,SAN PEDRO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,1,0,0,2,0,0,0,2,1,3
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,3,3,0,31,6,69,25,3,0,106,34,140
20308,SANTIAGO DE CALLAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
21301,SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,1,0,1,1,1,0,2,0,2,0,7,1,8
30703,SICAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30902,SIPE SIPE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,1,2,4,3,2,0,0,5,7,12
20601,SORATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,1,0,2,2,0,1,3,3,6
10101,SUCRE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,20,5,76,15,3,4,99,24,123
20603,TACACOMA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10601,TARABUCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
20807,TARACO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
60101,TARIJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,17,7,40,16,5,0,62,23,85
10202,TARVITA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,0,0,0,2,0,3,3
20608,TEOPONTE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
20606,TIPUANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,3,0,0,0,3,1,4
30903,TIQUIPAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,1,1,2,2,0,0,3,3,6
21703,TITO YUPANQUI (PARQUIPUJIO),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,1,0,0,1,0,1,1,0,0,2,2,4
30803,TOLATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
31201,TOTORA(CBBA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
41301,TOTORA(ORR),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
80101,TRINIDAD,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
50801,TUPIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,1,1,0,1,0,1,0,0,5,0,0,3,6,9
51201,UYUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
30502,VACAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
70801,VALLEGRANDE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,3,0,1,0,0,0,4,4
10801,VILLA SERRANO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,1,1,0,1,1,0,6,0,0,0,8,2,10
70201,WARNES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-01-01,0,0,0,0,0,0,1,1,1,1,1,0,3,2,5
51302,ACACIO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20104,ACHOCALLA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30201,AIQUILE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
20202,ANCORAIMES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20701,APOLO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2
51301,ARAMPAMPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30501,ARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,1,2,2,0,1,2,4,6
71501,ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20503,AUCAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
30301,AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70707,BOYUIBE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70706,CAMIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,2,0,4,2,0,0,6,2,8
71403,CARMEN RIVERO TORREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
40201,CHALLAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,1,3,2,0,0,3,3,6
31204,CHIMORE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
40903,CHIPAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
21101,CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,1,1,10,4,5,1,10,5,20,22,7,4,53,37,90
30801,CLIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,1,3,0,1,1,4,5
30101,COCHABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,1,4,3,1,2,82,61,210,113,25,15,322,195,517
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,3,4,2,4,10,4,20,4,3,1,38,17,55
21307,COLLANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,1,0,1,0,4,1,6,2,12,3,15
31002,COLOMI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
21004,COLQUIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
71301,COMARAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
71101,CONCEPCION,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
21402,CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,6,3,2,2,2,2,17,9,3,6,30,22,52
21401,COROICO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,1,8,2,0,8,2,14,10,7,4,32,24,56
70102,COTOCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
71106,CUATRO CAÑADAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,1,0,9,3,15,1,0,0,25,4,29
20105,EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,1,1,15,5,11,12,24,9,47,19,4,4,102,50,152
71503,EL PUENTE(STC),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,1,1,1,1,0,0,2,2,4
70105,EL TORNO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20405,ESCOMA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,2,4,2,0,0,4,4,8
90503,EUREKA (SANTOS MERCADO),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
80202,GUAYARAMERIN,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
40701,HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,1,0,8,2,0,0,9,2,11
20204,HUARINA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
41601,HUAYLLAMARCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
21001,INQUISIVI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
21102,IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,2,0,0,1,1,0,3,3,1,1,7,5,12
20806,JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
21105,LA ASUNTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,1,1,10,5,2,2,5,3,11,8,4,0,33,19,52
20101,LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,7,4,3,4,5,5,4,7,0,7,1,1,20,28,48
70701,LAGUNILLAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
21202,LAJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,1,0,0,1,1,1,3,1,0,1,5,4,9
70903,MAIRANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
20607,MAPIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,1,2,0,1,0,3,1,4
20103,MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,1,0,3,0,2,0,6,0,6
31301,MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,1,0,0,0,0,0,0,1,0,2,0,0,1,3,4
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,3,2,9,3,1,0,13,5,18
71001,MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,8,0,16,8,2,1,26,9,35
30302,MOROCHATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,2,1,0,2,1,1,2,0,1,0,6,4,10
40101,ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,1,1,9,2,0,0,10,3,13
60201,PADCAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10401,PADILLA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-02-01,0,0,0,0,0,0,1,1,1,1,0,0,2,2,4
