codigo_municipio,municipio,grupo,variable,mes,dentro_masculino,dentro-1_femenino,fuera_masculino,fuera-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
30101,COCHABAMBA,mortalidad,muerte materna,2013-06-01,0,1,0,0,0,1,1
50901,"COLCHA ""K""",mortalidad,muerte materna,2013-06-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad,muerte materna,2013-06-01,0,1,0,0,0,1,1
40101,ORURO,mortalidad,muerte materna,2013-06-01,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2013-06-01,0,1,0,0,0,1,1
10101,SUCRE,mortalidad,muerte materna,2013-06-01,0,1,0,0,0,1,1
30201,AIQUILE,mortalidad,muerte materna,2013-07-01,0,0,0,1,0,1,1
40102,CARACOLLO,mortalidad,muerte materna,2013-07-01,0,0,0,1,0,1,1
30101,COCHABAMBA,mortalidad,muerte materna,2013-07-01,0,4,0,0,0,4,4
71101,CONCEPCION,mortalidad,muerte materna,2013-07-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad,muerte materna,2013-07-01,0,1,0,1,0,2,2
10304,ICLA,mortalidad,muerte materna,2013-07-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad,muerte materna,2013-07-01,0,3,0,0,0,3,3
20901,LURIBAY,mortalidad,muerte materna,2013-07-01,0,0,0,1,0,1,1
71001,MONTERO,mortalidad,muerte materna,2013-07-01,0,0,0,1,0,1,1
50404,OCURI,mortalidad,muerte materna,2013-07-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad,muerte materna,2013-07-01,0,1,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte materna,2013-07-01,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2013-07-01,0,5,0,0,0,5,5
80303,SANTA ROSA,mortalidad,muerte materna,2013-07-01,0,1,0,0,0,1,1
41401,SANTIAGO DE HUARI,mortalidad,muerte materna,2013-07-01,0,0,0,1,0,1,1
30602,TACOPAYA,mortalidad,muerte materna,2013-07-01,0,0,0,1,0,1,1
20803,TIAWANACU,mortalidad,muerte materna,2013-07-01,0,0,0,1,0,1,1
50102,TINGUIPAYA,mortalidad,muerte materna,2013-07-01,0,0,0,1,0,1,1
50502,TORO TORO,mortalidad,muerte materna,2013-07-01,0,0,0,1,0,1,1
70403,YAPACANI,mortalidad,muerte materna,2013-07-01,0,1,0,0,0,1,1
50702,CARIPUYO,mortalidad,muerte materna,2013-08-01,0,0,0,1,0,1,1
30101,COCHABAMBA,mortalidad,muerte materna,2013-08-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad,muerte materna,2013-08-01,0,1,0,0,0,1,1
10502,HUACARETA,mortalidad,muerte materna,2013-08-01,0,1,0,0,0,1,1
20101,LA PAZ,mortalidad,muerte materna,2013-08-01,0,2,0,0,0,2,2
40101,ORURO,mortalidad,muerte materna,2013-08-01,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2013-08-01,0,2,0,0,0,2,2
31003,VILLA TUNARI,mortalidad,muerte materna,2013-08-01,0,0,0,1,0,1,1
31501,BOLIVAR,mortalidad,muerte materna,2013-09-01,0,0,0,1,0,1,1
30101,COCHABAMBA,mortalidad,muerte materna,2013-09-01,0,3,0,0,0,3,3
20105,EL ALTO,mortalidad,muerte materna,2013-09-01,0,1,0,0,0,1,1
20101,LA PAZ,mortalidad,muerte materna,2013-09-01,0,3,0,0,0,3,3
40101,ORURO,mortalidad,muerte materna,2013-09-01,0,1,0,0,0,1,1
10101,SUCRE,mortalidad,muerte materna,2013-09-01,0,2,0,0,0,2,2
51103,CKOCHAS,mortalidad,muerte materna,2013-10-01,0,0,0,1,0,1,1
30101,COCHABAMBA,mortalidad,muerte materna,2013-10-01,0,2,0,0,0,2,2
20105,EL ALTO,mortalidad,muerte materna,2013-10-01,0,2,0,0,0,2,2
20101,LA PAZ,mortalidad,muerte materna,2013-10-01,0,1,0,0,0,1,1
21202,LAJA,mortalidad,muerte materna,2013-10-01,0,0,0,1,0,1,1
50101,POTOSI,mortalidad,muerte materna,2013-10-01,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2013-10-01,0,3,0,0,0,3,3
10101,SUCRE,mortalidad,muerte materna,2013-10-01,0,0,0,1,0,1,1
30101,COCHABAMBA,mortalidad,muerte materna,2013-11-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad,muerte materna,2013-11-01,0,1,0,0,0,1,1
20204,HUARINA,mortalidad,muerte materna,2013-11-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad,muerte materna,2013-11-01,0,2,0,0,0,2,2
31301,MIZQUE,mortalidad,muerte materna,2013-11-01,0,0,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2013-11-01,0,3,0,0,0,3,3
20803,TIAWANACU,mortalidad,muerte materna,2013-11-01,0,0,0,1,0,1,1
50102,TINGUIPAYA,mortalidad,muerte materna,2013-11-01,0,0,0,1,0,1,1
31601,TIRAQUE (CBBA),mortalidad,muerte materna,2013-11-01,0,0,0,1,0,1,1
30402,ANZALDO,mortalidad,muerte materna,2013-12-01,0,0,0,1,0,1,1
30101,COCHABAMBA,mortalidad,muerte materna,2013-12-01,0,1,0,0,0,1,1
20101,LA PAZ,mortalidad,muerte materna,2013-12-01,0,1,0,0,0,1,1
40101,ORURO,mortalidad,muerte materna,2013-12-01,0,1,0,1,0,2,2
10103,POROMA,mortalidad,muerte materna,2013-12-01,0,0,0,1,0,1,1
71401,PUERTO SUAREZ,mortalidad,muerte materna,2013-12-01,0,1,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte materna,2013-12-01,0,0,0,1,0,1,1
10702,SAN LUCAS,mortalidad,muerte materna,2013-12-01,0,0,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte materna,2013-12-01,0,2,0,0,0,2,2
10101,SUCRE,mortalidad,muerte materna,2013-12-01,0,1,0,0,0,1,1
31101,TAPACARI,mortalidad,muerte materna,2013-12-01,0,0,0,1,0,1,1
