codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres menores a 6 meses,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,dentro de establecimientos total,fuera de establecimientos total,total
51201,UYUNI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
60301,YACUIBA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10404,ALCALA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10701,CAMARGO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
60302,CARAPARI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
71403,CARMEN RIVERO TORREZ,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
31204,CHIMORE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30101,COCHABAMBA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
50401,COLQUECHACA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10902,CULPINA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
20105,EL ALTO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,6,6
10502,HUACARETA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10703,INCAHUASI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70104,LA GUARDIA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20101,LA PAZ,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,3
11003,MACHARETI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
70903,MAIRANA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
10303,MOJOCOYA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70103,PORONGO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
50101,POTOSI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,23,2,2,1,0,1,1,0,26,4,30
10302,PRESTO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
71401,PUERTO SUAREZ,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80201,RIBERALTA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70503,ROBORE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
21502,SAN BUENA VENTURA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
80501,SAN IGNACIO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70501,SAN JOSE DE CHIQUITOS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,1,1,1,0,10,0,9,0,5,0,2,0,0,0,0,1,28,29
20601,SORATA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
10101,SUCRE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,6,6
30602,TACOPAYA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31101,TAPACARI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
31201,TOTORA(CBBA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
80101,TRINIDAD,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
11001,VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
60301,YACUIBA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20701,APOLO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
60202,BERMEJO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
50301,BETANZOS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10701,CAMARGO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30801,CLIZA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
30101,COCHABAMBA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
21401,COROICO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
50601,COTAGAITA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
40401,CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20105,EL ALTO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,1,0,2,0,3,0,3,0,1,0,0,0,0,0,10,10
10405,EL VILLAR,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
80202,GUAYARAMERIN,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,2,5,7
10304,ICLA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10703,INCAHUASI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20101,LA PAZ,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4
50203,LLALLAGUA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
70903,MAIRANA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
90401,NACEBE (SANTA ROSA DEL ABUNA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50404,OCURI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10401,PADILLA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
50403,POCOATA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
51203,PORCO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10103,POROMA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
50101,POTOSI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,1,0,0,7,4,1,1,0,0,0,0,8,6,14
50701,SACACA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
80602,SAN ANDRES,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10702,SAN LUCAS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,1,1,1,0,2,0,10,0,10,0,4,1,1,0,0,0,2,2,31,33
10101,SUCRE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3
31101,TAPACARI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
31201,TOTORA(CBBA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,4
70801,VALLEGRANDE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10704,VILLA CHARCAS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
11001,VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30904,VINTO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
21103,YANACACHI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20701,APOLO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20905,CAIROMA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10701,CAMARGO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
30101,COCHABAMBA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10902,CULPINA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20105,EL ALTO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,1,0,0,0,0,0,1,0,2,0,3,0,1,0,1,0,0,0,0,0,9,9
90203,FILADELFIA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
80202,GUAYARAMERIN,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
10502,HUACARETA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10703,INCAHUASI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
21001,INQUISIVI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
20101,LA PAZ,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
40101,ORURO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
21305,PATACAMAYA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
50101,POTOSI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,1,0,0,3,6,9
90201,PUERTO RICO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30901,QUILLACOLLO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
31304,RAQAYPAMPA(ETA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
50501,SAN PEDRO DE BUENA VISTA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,2,0,5,0,4,0,0,0,0,0,0,0,0,0,11,11
90303,SENA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
20601,SORATA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
10101,SUCRE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,1,5,6
60101,TARIJA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2021-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
