codigo_municipio,municipio,grupo,variable,mes,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
50802,ATOCHA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30301,AYOPAYA (V. DE INDEPENDENCIA),violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10201,AZURDUY,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
60202,BERMEJO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,2,0.0,16,0.0,1,0.0,19,,
50301,BETANZOS,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20905,CAIROMA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
70706,CAMIRI,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
40102,CARACOLLO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40201,CHALLAPATA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,7,,0,0.0,7,,
20501,CHUMA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30801,CLIZA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
30101,COCHABAMBA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,2,0.0,7,0.0,0,0.0,9,,
30905,COLCAPIRHUA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
71301,COMARAPA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
21701,COPACABANA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
71106,CUATRO CAÑADAS,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
10902,CULPINA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20804,DESAGUADERO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
20105,EL ALTO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,3,0.0,97,0.0,1,0.0,101,,
70105,EL TORNO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
60601,ENTRE RIOS,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
41101,EUCALIPTUS,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,,
71004,FERNANDEZ ALONSO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
90402,INGAVI (HUMAITA),violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20101,LA PAZ,violencia  intrafamiliar,mujeres,2005-02-01,1,0.0,2,0.0,7,0.0,20,0.0,2,0.0,32,,
21006,LICOMA PAMPA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50203,LLALLAGUA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,11,,0,0.0,11,,
80801,MAGDALENA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20103,MECAPACA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
71003,MINEROS,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
10303,MOJOCOYA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
10501,MONTEAGUDO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
30302,MOROCHATA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
40101,ORURO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
60201,PADCAYA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10401,PADILLA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70502,PAILON,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21104,PALOS BLANCOS,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
70902,PAMPA GRANDE,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50403,POCOATA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
31203,POCONA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50101,POTOSI,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
20401,PUERTO ACOSTA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
20403,PUERTO CARABUCO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
90201,PUERTO RICO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31205,PUERTO VILLARROEL,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,7,,0,0.0,7,,
51101,PUNA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
31401,PUNATA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,3,0.0,7,0.0,0,0.0,10,,
80301,REYES,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
80201,RIBERALTA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,7,,0,0.0,7,,
70503,ROBORE,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
31001,SACABA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,5,0.0,1,0.0,6,,
30404,SACABAMBA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
60501,SAN LORENZO(TJA),violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,3,0.0,1,0.0,4,,
10702,SAN LUCAS,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
71005,SAN PEDRO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50501,SAN PEDRO DE BUENA VISTA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21702,SAN PEDRO DE TIQUINA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,8,,0,0.0,8,,
41401,SANTIAGO DE HUARI,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10403,SOPACHUY,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,7,,0,0.0,7,,
20601,SORATA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,6,0.0,1,0.0,7,,
10101,SUCRE,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
20603,TACACOMA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
60101,TARIJA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
10402,TOMINA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50502,TORO TORO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
50801,TUPIZA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,1,0.0,8,0.0,0,0.0,9,,
60401,URIONDO (A. CONCEPCION),violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30502,VACAS,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70801,VALLEGRANDE,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,6,,0,0.0,6,,
20801,VIACHA,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,3,,
60303,VILLA MONTES,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
31402,VILLA RIVERO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10801,VILLA SERRANO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31003,VILLA TUNARI,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
51501,VILLAZON,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,1,0.0,10,0.0,0,0.0,11,,
70201,WARNES,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
20903,YACO,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70403,YAPACANI,violencia  intrafamiliar,mujeres,2005-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
20201,ACHACACHI,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,4,0.0,1,0.0,5,,
30402,ANZALDO,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51301,ARAMPAMPA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30403,ARBIETO,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
30601,ARQUE,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
41202,BELEN DE ANDAMARCA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60202,BERMEJO,violencia  intrafamiliar,mujeres,2005-03-01,1,0.0,0,0.0,6,0.0,22,0.0,1,0.0,30,,
50301,BETANZOS,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70401,BUENA VISTA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70703,CABEZAS,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
21304,CALAMARCA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
30701,CAPINOTA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
22001,CARANAVI,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
40201,CHALLAPATA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,1,0.0,7,0.0,1,0.0,9,,
21101,CHULUMANI (V. DE LA LIBERTAD),violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30101,COCHABAMBA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,9,,0,0.0,9,,
21306,COLQUENCHA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20605,COMBAYA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21701,COPACABANA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
21402,CORIPATA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
21401,COROICO,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50601,COTAGAITA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
70102,COTOCA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
10902,CULPINA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20804,DESAGUADERO,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
20105,EL ALTO,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,1,0.0,5,0.0,79,0.0,1,0.0,86,,
41101,EUCALIPTUS,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
21105,LA ASUNTA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70104,LA GUARDIA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20101,LA PAZ,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,1,0.0,7,0.0,79,0.0,1,0.0,88,,
21202,LAJA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50203,LLALLAGUA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,15,,0,0.0,15,,
80801,MAGDALENA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
71003,MINEROS,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10303,MOJOCOYA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
10501,MONTEAGUDO,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,7,,0,0.0,7,,
40101,ORURO,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60201,PADCAYA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
10401,PADILLA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
21104,PALOS BLANCOS,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21802,PAPEL PAMPA,violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31202,POJO (CBBA),violencia  intrafamiliar,mujeres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
