codigo_municipio,municipio,grupo,variable,mes,TOTAL
70902,PAMPA GRANDE,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-07-01,77.0
70804,POSTRER VALLE,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-07-01,2.0
70805,PUCARA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-07-01,3.0
10202,TARVITA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-07-01,51.0
70802,TRIGAL,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-07-01,52.0
70801,VALLEGRANDE,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-07-01,3.0
11001,VILLA VACA GUZMAN (MUYUPAMPA),eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-07-01,1.0
10903,LAS CARRERAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-09-01,196.0
10702,SAN LUCAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-09-01,1184.0
10101,SUCRE,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-09-01,61.0
51103,CKOCHAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-10-01,29.0
10703,INCAHUASI,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-10-01,163.0
10303,MOJOCOYA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-10-01,15.0
10501,MONTEAGUDO,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-10-01,22.0
10702,SAN LUCAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-10-01,121.0
60101,TARIJA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-10-01,31.0
10202,TARVITA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-10-01,19.0
70801,VALLEGRANDE,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-10-01,91.0
10704,VILLA CHARCAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-10-01,694.0
11001,VILLA VACA GUZMAN (MUYUPAMPA),eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-10-01,1.0
10701,CAMARGO,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-11-01,79.0
21202,LAJA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-11-01,3.0
10103,POROMA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-11-01,26.0
70801,VALLEGRANDE,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-11-01,2.0
30602,TACOPAYA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2021-12-01,8.0
