codigo_municipio,municipio,grupo,variable,mes,dentro_masculino,dentro-1_femenino,fuera_masculino,fuera-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
70902,PAMPA GRANDE,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,2,1,2,1,3
21802,PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
21305,PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,3,1,3,1,4
20702,PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,2,0,2,0,2
70601,PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,2,1,1,2,3,3,6
70804,POSTRER VALLE,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,2,1,2,3
50101,POTOSI,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,24,20,0,0,24,20,44
70805,PUCARA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
21201,PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,2,1,2,1,3
20401,PUERTO ACOSTA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,2,2,2,2,4
20403,PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
21204,PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
71401,PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,1,0,2,1,3,1,4
31205,PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,3,1,2,2,5,3,8
51101,PUNA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,6,0,6,0,6
31401,PUNATA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,1,1,9,9,10,10,20
30901,QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,2,2,2,2,4
21002,QUIME,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,1,1,1,2
80201,RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,13,6,9,3,22,9,31
70503,ROBORE,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,1,1,1,1,2,3
80304,RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,1,1,0,1,1,2
31001,SACABA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,7,6,7,6,13
71302,SAIPINA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
70901,SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,1,3,0,3,1,4
80602,SAN ANDRES,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,0,1,0,1,1
70402,SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,5,7,5,7,12
70301,SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,1,1,4,1,5,6
71102,SAN JAVIER(STC),mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
70501,SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,1,16,6,16,7,23
71104,SAN JULIAN,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,3,0,3,0,3
10702,SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,0,2,0,2,2
70302,SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,2,1,2,3
71005,SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,1,0,0,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
21801,SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,0,1,0,1,1
21702,SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,2,1,2,1,3
80401,SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,1,0,2,1,3,1,4
70101,SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,107,111,26,22,133,133,266
70602,SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,0,2,0,2,2
20902,SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
21301,SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,7,4,7,4,11
20601,SORATA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,3,0,3,0,3
10101,SUCRE,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,32,22,5,2,37,24,61
20603,TACACOMA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,3,0,3,0,3
50303,TACOBAMBA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
10601,TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,2,0,1,2,3,2,5
20807,TARACO,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,2,1,2,3
30401,TARATA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,3,1,3,1,4
60101,TARIJA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,20,25,9,1,29,26,55
10202,TARVITA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,1,0,0,0,1,0,1
20608,TEOPONTE,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,0,1,0,1,1
50102,TINGUIPAYA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
20606,TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,2,0,1,1,3,1,4
31601,TIRAQUE (CBBA),mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,1,0,0,0,1,1
21703,TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,0,1,0,1,1
30803,TOLATA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,0,2,0,2,2
41001,TOLEDO,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,0,1,0,1,1
51202,TOMAVE,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
70802,TRIGAL,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
80101,TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,6,6,7,14,13,20,33
21302,UMALA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
50201,UNCIA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
71502,URUBICHA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,1,1,1,2
51201,UYUNI,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,1,0,3,3,4,3,7
30502,VACAS,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,2,4,2,4,6
70801,VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,1,5,1,5,2,7
20801,VIACHA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,6,1,6,7
10704,VILLA CHARCAS,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
60303,VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,4,1,1,1,5,6
10801,VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,2,0,2,0,2
31003,VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,1,1,6,5,7,6,13
51501,VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,1,4,3,4,4,8
20306,WALDO BALLIVIAN,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
70201,WARNES,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,2,3,2,3,4,7
10602,YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
70403,YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,1,0,6,5,7,5,12
50103,YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,1,1,1,2
60402,YUNCHARA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
20201,ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,1,6,1,7,8
20104,ACHOCALLA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
22002,ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
20202,ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
41201,ANDAMARCA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,1,0,2,0,2
20701,APOLO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,0,2,0,3,3
71501,ASCENCION DE GUARAYOS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,0,0,0,1,1
21303,AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
21203,BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,2,3,2,5
60202,BERMEJO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
50301,BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,0,0,1,0,1
70707,BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,3,0,3,3
70703,CABEZAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,3,1,3,2,5
51102,"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,4,0,4,0,4
21003,CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
20303,CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
21304,CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,0,3,0,3
10701,CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
10901,CAMATAQUI (C. VILLA ABECIA),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
70706,CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,2,1,2,2,4
30701,CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,2,3,2,5
40102,CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,1,2,1,3
22001,CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,1,5,1,6,2,8
60302,CARAPARI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
50702,CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
40201,CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,3,1,3,2,5
50302,CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
20305,CHARAÑA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,2,0,2,2
31204,CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
20203,CHUA COCANI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,3,0,2,3,5,3,8
20501,CHUMA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
51103,CKOCHAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
30801,CLIZA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
90101,COBIJA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,2,0,0,2,2,4
30101,COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,29,22,0,3,29,25,54
30905,COLCAPIRHUA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
50901,"COLCHA ""K""",mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
31002,COLOMI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,1,3,1,4
50401,COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
21306,COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
20304,COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
71301,COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,3,2,3,5
71101,CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,0,0,1,2,1,3
20301,CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
21401,COROICO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,5,2,5,3,8
40301,CORQUE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
50601,COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,4,3,4,3,7
70102,COTOCA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,5,5,6,5,11
71106,CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,4,0,5,0,5
70704,CUEVO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
40401,CURAHUARA DE CARANGAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,19,14,33,41,52,55,107
71503,EL PUENTE(STC),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
60502,EL PUENTE(TJA),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,4,1,4,5
70105,EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,6,2,14,2,20,4,24
10405,EL VILLAR,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
60601,ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,1,3,1,4
31206,ENTRE RIOS CBBA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
41101,EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,2,1,2,3
71004,FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,0,0,1,0,1
20602,GUANAY,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,2,0,3,0,3
20802,GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,4,1,4,5
80202,GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,2,1,0,2,2,4
70705,GUTIERREZ,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,1,2,2,2,4
40701,HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
20204,HUARINA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,2,0,2,2
20206,HUATAJATA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,1,2,1,3
20404,HUMANATA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
10304,ICLA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
10703,INCAHUASI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
21001,INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,1,2,1,3
21102,IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,2,2,2,4
21501,IXIAMAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
20806,JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,5,0,5,5
21105,LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,0,3,0,5,0,5
70104,LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,1,3,1,4
20101,LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,102,110,82,70,184,180,364
70701,LAGUNILLAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
21202,LAJA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
50203,LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,7,6,7,6,13
20901,LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
80801,MAGDALENA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,0,0,0,2,0,2
70903,MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,1,1,2,1,3
