codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2011-01-01,2,0,0,0,2,0,2
31205,PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,0,1,0,1,0,1
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2011-01-01,5,1,0,0,5,1,6
70503,ROBORE,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,1,0,0,0,1,1
80304,RURRENABAQUE,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,0,0,1,0,1,1
40901,SABAYA,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,0,0,1,0,1,1
21502,SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2011-01-01,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2011-01-01,1,0,0,0,1,0,1
71102,SAN JAVIER(STC),mortalidad,muerte rn menor de 7 dias,2011-01-01,0,1,0,0,0,1,1
70302,SAN MIGUEL DE VELASCO,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2011-01-01,9,6,0,0,9,6,15
80303,SANTA ROSA,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,1,0,0,0,1,1
31602,SHINAOTA,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,1,0,0,0,1,1
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2011-01-01,5,2,0,0,5,2,7
31101,TAPACARI,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,0,1,0,1,0,1
10601,TARABUCO,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,2,0,0,0,2,2
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2011-01-01,1,1,0,0,1,1,2
50801,TUPIZA,mortalidad,muerte rn menor de 7 dias,2011-01-01,2,0,0,0,2,0,2
31003,VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,0,2,0,2,0,2
20903,YACO,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,0,0,1,0,1,1
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,1,0,0,0,1,1
60402,YUNCHARA,mortalidad,muerte rn menor de 7 dias,2011-01-01,0,0,1,0,1,0,1
20701,APOLO,mortalidad,muerte rn menor de 7 dias,2011-02-01,1,0,0,0,1,0,1
70706,CAMIRI,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,1,0,0,0,1,1
30701,CAPINOTA,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,0,1,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte rn menor de 7 dias,2011-02-01,0,1,0,0,0,1,1
90101,COBIJA,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,2,0,0,0,2,2
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2011-02-01,7,5,1,0,8,5,13
50401,COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,1,1,1,1,2,3
71101,CONCEPCION,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2011-02-01,6,7,1,2,7,9,16
90203,FILADELFIA,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,0,1,0,1,0,1
80202,GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2011-02-01,2,1,0,0,2,1,3
70705,GUTIERREZ,mortalidad,muerte rn menor de 7 dias,2011-02-01,1,0,1,0,2,0,2
20404,HUMANATA,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,0,1,0,1,0,1
10304,ICLA,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2011-02-01,11,9,0,2,11,11,22
31301,MIZQUE,mortalidad,muerte rn menor de 7 dias,2011-02-01,1,0,0,0,1,0,1
71001,MONTERO,mortalidad,muerte rn menor de 7 dias,2011-02-01,1,0,0,1,1,1,2
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2011-02-01,5,2,0,0,5,2,7
50403,POCOATA,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,0,1,0,1,0,1
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2011-02-01,3,1,0,0,3,1,4
31401,PUNATA,mortalidad,muerte rn menor de 7 dias,2011-02-01,1,0,0,0,1,0,1
30901,QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,0,0,2,0,2,2
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2011-02-01,2,2,0,0,2,2,4
70901,SAMAIPATA,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,0,0,1,0,1,1
31403,SAN BENITO,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,1,0,0,0,1,1
21502,SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2011-02-01,1,0,0,0,1,0,1
80501,SAN IGNACIO,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,1,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2011-02-01,3,2,0,0,3,2,5
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2011-02-01,9,12,0,0,9,12,21
21301,SICA SICA (VILLA AROMA),mortalidad,muerte rn menor de 7 dias,2011-02-01,1,0,0,0,1,0,1
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2011-02-01,3,1,0,0,3,1,4
50303,TACOBAMBA,mortalidad,muerte rn menor de 7 dias,2011-02-01,1,0,0,0,1,0,1
10601,TARABUCO,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,1,0,0,0,1,1
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,3,0,0,0,3,3
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2011-02-01,4,0,0,0,4,0,4
50201,UNCIA,mortalidad,muerte rn menor de 7 dias,2011-02-01,1,0,0,2,1,2,3
51201,UYUNI,mortalidad,muerte rn menor de 7 dias,2011-02-01,1,0,0,0,1,0,1
51501,VILLAZON,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,1,0,0,0,1,1
70201,WARNES,mortalidad,muerte rn menor de 7 dias,2011-02-01,0,1,0,0,0,1,1
60402,YUNCHARA,mortalidad,muerte rn menor de 7 dias,2011-02-01,1,0,0,0,1,0,1
21304,CALAMARCA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,0,1,0,1,1
40102,CARACOLLO,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,0,1,0,1,1
22001,CARANAVI,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,0,1,0,1,1
40201,CHALLAPATA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,1,0,1,0,1
90101,COBIJA,mortalidad,muerte rn menor de 7 dias,2011-03-01,1,2,0,0,1,2,3
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2011-03-01,3,2,1,0,4,2,6
31002,COLOMI,mortalidad,muerte rn menor de 7 dias,2011-03-01,1,0,0,0,1,0,1
50401,COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2011-03-01,6,2,3,0,9,2,11
80202,GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2011-03-01,1,0,0,0,1,0,1
41601,HUAYLLAMARCA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,1,0,0,0,1,1
70104,LA GUARDIA,mortalidad,muerte rn menor de 7 dias,2011-03-01,1,0,0,0,1,0,1
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2011-03-01,2,4,1,0,3,4,7
71003,MINEROS,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,1,0,1,0,1
10501,MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2011-03-01,1,0,0,0,1,0,1
71001,MONTERO,mortalidad,muerte rn menor de 7 dias,2011-03-01,1,0,0,0,1,0,1
70803,MORO MORO,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2011-03-01,3,0,0,0,3,0,3
50403,POCOATA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,0,1,0,1,1
31203,POCONA,mortalidad,muerte rn menor de 7 dias,2011-03-01,1,0,0,0,1,0,1
10103,POROMA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,0,2,0,2,2
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2011-03-01,4,1,0,0,4,1,5
31205,PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2011-03-01,1,0,1,0,2,0,2
30901,QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,1,0,1,0,1
50402,RAVELO,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,1,1,1,1,2
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,1,0,0,0,1,1
70503,ROBORE,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,1,0,0,0,1,1
80304,RURRENABAQUE,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,1,0,0,0,1,1
80302,SAN BORJA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,1,0,0,0,1,1
21502,SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,2,0,0,0,2,2
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,1,0,0,0,1,1
71104,SAN JULIAN,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,0,1,0,1,1
90302,SAN LORENZO(PND),mortalidad,muerte rn menor de 7 dias,2011-03-01,1,0,0,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,1,2,1,2,3
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2011-03-01,15,6,1,1,16,7,23
20308,SANTIAGO DE CALLAPA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,2,0,2,0,2
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2011-03-01,3,2,0,0,3,2,5
31101,TAPACARI,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,1,0,1,0,1
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,1,0,0,0,1,1
50102,TINGUIPAYA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,0,1,0,1,1
50502,TORO TORO,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,0,1,0,1,1
50801,TUPIZA,mortalidad,muerte rn menor de 7 dias,2011-03-01,1,0,0,0,1,0,1
50201,UNCIA,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,0,1,1,1,1,2
51201,UYUNI,mortalidad,muerte rn menor de 7 dias,2011-03-01,0,1,0,1,0,2,2
70201,WARNES,mortalidad,muerte rn menor de 7 dias,2011-03-01,1,2,0,0,1,2,3
20201,ACHACACHI,mortalidad,muerte rn menor de 7 dias,2011-04-01,3,0,0,0,3,0,3
70706,CAMIRI,mortalidad,muerte rn menor de 7 dias,2011-04-01,1,0,0,0,1,0,1
20501,CHUMA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,0,1,0,1,1
90101,COBIJA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,2,0,0,0,2,2
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2011-04-01,8,6,0,0,8,6,14
30905,COLCAPIRHUA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,0,1,0,1,1
21307,COLLANA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,1,0,1,0,1
21701,COPACABANA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,0,1,0,1,1
21402,CORIPATA,mortalidad,muerte rn menor de 7 dias,2011-04-01,1,0,0,0,1,0,1
21401,COROICO,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2011-04-01,5,6,4,0,9,6,15
80202,GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,1,0,0,0,1,1
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2011-04-01,7,6,3,3,10,9,19
50203,LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,1,0,0,0,1,1
80801,MAGDALENA,mortalidad,muerte rn menor de 7 dias,2011-04-01,1,1,0,0,1,1,2
20607,MAPIRI,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,1,0,1,0,1
10501,MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,1,0,0,0,1,1
71001,MONTERO,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,1,0,1,0,2,2
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,1,0,0,0,1,1
21104,PALOS BLANCOS,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,1,0,0,0,1,1
50403,POCOATA,mortalidad,muerte rn menor de 7 dias,2011-04-01,1,0,0,0,1,0,1
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2011-04-01,2,2,0,0,2,2,4
31401,PUNATA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,1,0,1,0,1
30901,QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,0,1,0,1,1
80301,REYES,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,0,1,0,1,1
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2011-04-01,3,0,0,0,3,0,3
80304,RURRENABAQUE,mortalidad,muerte rn menor de 7 dias,2011-04-01,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2011-04-01,3,1,0,0,3,1,4
70404,SAN JUAN DE YAPACANI,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2011-04-01,4,3,0,0,4,3,7
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2011-04-01,7,3,0,0,7,3,10
30602,TACOPAYA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,0,1,0,1,1
50102,TINGUIPAYA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,0,1,0,1,1
30903,TIQUIPAYA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,0,1,0,1,1
10402,TOMINA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,0,1,0,1,1
41301,TOTORA(ORR),mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,1,0,1,0,1
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2011-04-01,3,2,0,0,3,2,5
50801,TUPIZA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,0,1,0,1,0,1
51201,UYUNI,mortalidad,muerte rn menor de 7 dias,2011-04-01,1,2,0,0,1,2,3
31003,VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2011-04-01,1,1,0,0,1,1,2
51501,VILLAZON,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,1,1,1,1,2,3
70201,WARNES,mortalidad,muerte rn menor de 7 dias,2011-04-01,3,0,0,0,3,0,3
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2011-04-01,0,1,0,0,0,1,1
21303,AYO AYO,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,1,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,0,1,0,1,1
70706,CAMIRI,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,0,1,0,1,1
50702,CARIPUYO,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,0,1,0,1,1
40201,CHALLAPATA,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,1,0,1,0,1
70702,CHARAGUA,mortalidad,muerte rn menor de 7 dias,2011-05-01,1,0,2,0,3,0,3
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2011-05-01,7,2,0,0,7,2,9
50901,"COLCHA ""K""",mortalidad,muerte rn menor de 7 dias,2011-05-01,1,0,0,0,1,0,1
50401,COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,1,0,1,0,1
21602,CURVA,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2011-05-01,5,2,0,0,5,2,7
60502,EL PUENTE(TJA),mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,0,1,0,1,1
80202,GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2011-05-01,1,0,0,0,1,0,1
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2011-05-01,6,6,1,2,7,8,15
50203,LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2011-05-01,1,0,2,0,3,0,3
71001,MONTERO,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2011-05-01,1,2,0,0,1,2,3
60201,PADCAYA,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,1,0,0,0,1,1
10103,POROMA,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,2,1,2,1,3
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2011-05-01,2,1,1,0,3,1,4
20401,PUERTO ACOSTA,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,0,1,0,1,1
20403,PUERTO CARABUCO,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,0,1,0,1,1
31401,PUNATA,mortalidad,muerte rn menor de 7 dias,2011-05-01,1,0,1,0,2,0,2
50402,RAVELO,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,1,0,1,0,1
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2011-05-01,2,3,0,0,2,3,5
51601,SAN AGUSTIN,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,0,1,0,1,1
21502,SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2011-05-01,1,0,0,0,1,0,1
10702,SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,1,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,1,0,1,0,1
80401,SANTA ANA,mortalidad,muerte rn menor de 7 dias,2011-05-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2011-05-01,4,8,0,0,4,8,12
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,5,0,0,0,5,5
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2011-05-01,2,1,0,0,2,1,3
50102,TINGUIPAYA,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,0,2,0,2,2
50502,TORO TORO,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,0,1,0,1,1
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2011-05-01,1,0,0,0,1,0,1
50801,TUPIZA,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,1,0,0,0,1,1
50201,UNCIA,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,1,1,1,1,2
31302,VILA VILA,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,0,1,0,1,1
60303,VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,0,1,0,1,0,1
31003,VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,1,0,0,0,1,1
51501,VILLAZON,mortalidad,muerte rn menor de 7 dias,2011-05-01,0,1,1,0,1,1,2
70201,WARNES,mortalidad,muerte rn menor de 7 dias,2011-05-01,1,0,0,0,1,0,1
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2011-05-01,1,1,0,0,1,1,2
41201,ANDAMARCA,mortalidad,muerte rn menor de 7 dias,2011-06-01,1,0,0,0,1,0,1
21303,AYO AYO,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,0,0,1,0,1,1
31501,BOLIVAR,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,0,0,1,0,1,1
70703,CABEZAS,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,1,0,0,0,1,1
51103,CKOCHAS,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,0,1,0,1,0,1
90101,COBIJA,mortalidad,muerte rn menor de 7 dias,2011-06-01,1,0,0,0,1,0,1
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,4,0,0,0,4,4
50401,COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2011-06-01,8,4,3,0,11,4,15
40701,HUANUNI,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,0,0,1,0,1,1
10304,ICLA,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,0,1,0,1,0,1
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2011-06-01,11,11,2,0,13,11,24
50203,LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,0,2,0,2,0,2
20402,MOCOMOCO,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,0,1,1,1,1,2
10501,MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2011-06-01,1,0,0,0,1,0,1
71001,MONTERO,mortalidad,muerte rn menor de 7 dias,2011-06-01,2,0,0,0,2,0,2
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2011-06-01,3,4,0,0,3,4,7
21104,PALOS BLANCOS,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,1,0,0,0,1,1
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2011-06-01,1,0,0,0,1,0,1
71401,PUERTO SUAREZ,mortalidad,muerte rn menor de 7 dias,2011-06-01,1,2,0,0,1,2,3
31205,PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2011-06-01,1,1,2,1,3,2,5
31401,PUNATA,mortalidad,muerte rn menor de 7 dias,2011-06-01,1,1,0,0,1,1,2
30901,QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,0,1,0,1,0,1
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,1,0,0,0,1,1
31001,SACABA,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,0,1,0,1,0,1
21502,SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2011-06-01,2,0,0,0,2,0,2
80401,SANTA ANA,mortalidad,muerte rn menor de 7 dias,2011-06-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2011-06-01,10,9,0,0,10,9,19
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2011-06-01,3,7,1,0,4,7,11
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2011-06-01,3,0,0,1,3,1,4
50801,TUPIZA,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,0,0,1,0,1,1
50201,UNCIA,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,0,1,1,1,1,2
51201,UYUNI,mortalidad,muerte rn menor de 7 dias,2011-06-01,1,0,0,0,1,0,1
60303,VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2011-06-01,1,0,1,0,2,0,2
31003,VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2011-06-01,1,1,0,0,1,1,2
70201,WARNES,mortalidad,muerte rn menor de 7 dias,2011-06-01,1,0,0,0,1,0,1
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2011-06-01,0,2,0,0,0,2,2
20201,ACHACACHI,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,1,0,0,0,1,1
50802,ATOCHA,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,1,0,0,0,1,1
60202,BERMEJO,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,0,0,1,0,1,1
50702,CARIPUYO,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,2,1,1,1,3,4
50202,CHAYANTA,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,0,2,0,2,0,2
20501,CHUMA,mortalidad,muerte rn menor de 7 dias,2011-07-01,1,0,1,0,2,0,2
90101,COBIJA,mortalidad,muerte rn menor de 7 dias,2011-07-01,1,1,0,0,1,1,2
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2011-07-01,7,2,0,1,7,3,10
31002,COLOMI,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,0,1,0,1,0,1
71301,COMARAPA,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2011-07-01,4,1,0,2,4,3,7
40701,HUANUNI,mortalidad,muerte rn menor de 7 dias,2011-07-01,0,0,1,0,1,0,1
21501,IXIAMAS,mortalidad,muerte rn menor de 7 dias,2011-07-01,1,0,0,0,1,0,1
