codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres menores a 6 meses,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,dentro de establecimientos total,fuera de establecimientos total,total
80202,GUAYARAMERIN,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,3,4
20101,LA PAZ,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,1,0,0,1,0,1,0,1,0,10,0,0,0,1,0,0,0,0,1,14,15
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
90401,NACEBE (SANTA ROSA DEL ABUNA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20102,PALCA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40601,POOPO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50101,POTOSI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30901,QUILLACOLLO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
71201,SAN MATIAS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,2,0,0,1,17,3,25,3,22,0,17,0,11,0,0,7,94,101
70602,SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10101,SUCRE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60101,TARIJA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10402,TOMINA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
31201,TOTORA(CBBA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,3,4
60303,VILLA MONTES,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,5
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10404,ALCALA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30402,ANZALDO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71501,ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70706,CAMIRI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,4
22001,CARANAVI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30101,COCHABAMBA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3
70603,COLPA BELGICA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71301,COMARAPA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
20105,EL ALTO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,2,0,5,0,1,0,5,0,0,1,0,0,0,1,13,14
90203,FILADELFIA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
80202,GUAYARAMERIN,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,1,1,6,7
10703,INCAHUASI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
20101,LA PAZ,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,3
50203,LLALLAGUA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31301,MIZQUE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21305,PATACAMAYA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
90102,PORVENIR,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3
80201,RIBERALTA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
70501,SAN JOSE DE CHIQUITOS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10702,SAN LUCAS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,16,2,17,1,13,0,10,0,4,0,0,3,60,63
31201,TOTORA(CBBA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
41301,TOTORA(ORR),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
51201,UYUNI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10704,VILLA CHARCAS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10801,VILLA SERRANO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
51501,VILLAZON,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
70403,YAPACANI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20201,ACHACACHI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30201,AIQUILE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
60202,BERMEJO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
70706,CAMIRI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30101,COCHABAMBA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,2,3,5
71301,COMARAPA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
20105,EL ALTO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,1,1,1,2,0,4,0,2,0,1,0,0,1,0,3,10,13
80202,GUAYARAMERIN,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,3,2,5
80803,HUARACAJE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10703,INCAHUASI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
21501,IXIAMAS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
21105,LA ASUNTA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
20101,LA PAZ,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,1,0,5,0,4,0,0,0,0,0,0,0,10,10
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
40101,ORURO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,3
10401,PADILLA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
21305,PATACAMAYA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
50101,POTOSI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,3
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30901,QUILLACOLLO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
21502,SAN BUENA VENTURA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
70402,SAN CARLOS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
70501,SAN JOSE DE CHIQUITOS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,1,26,2,17,1,7,0,5,0,4,0,0,4,59,63
10101,SUCRE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30602,TACOPAYA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31201,TOTORA(CBBA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,4,5
80101,TRINIDAD,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
51201,UYUNI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
20801,VIACHA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
20201,ACHACACHI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
30201,AIQUILE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
31303,ALALAY,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
60202,BERMEJO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22001,CARANAVI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
50702,CARIPUYO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30101,COCHABAMBA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,3
21401,COROICO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
20105,EL ALTO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,1,0,1,1,0,4,1,6,0,5,0,1,0,0,0,0,3,17,20
80202,GUAYARAMERIN,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20101,LA PAZ,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,4,5
50203,LLALLAGUA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
11003,MACHARETI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
71001,MONTERO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
40101,ORURO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10401,PADILLA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
70502,PAILON,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
21305,PATACAMAYA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70103,PORONGO,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
50101,POTOSI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,6,6
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,3
70402,SAN CARLOS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10702,SAN LUCAS,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,3,0,19,0,15,0,6,0,1,0,0,0,0,0,44,44
41401,SANTIAGO DE HUARI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10101,SUCRE,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
30602,TACOPAYA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31201,TOTORA(CBBA),"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
80101,TRINIDAD,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60301,YACUIBA,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
70706,CAMIRI,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
