codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
80101,TRINIDAD,violencia intrafamiliar,violencia contra el nino,2002-10-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra el nino,2002-10-01,9,0,9,0,9
30904,VINTO,violencia intrafamiliar,violencia contra el nino,2002-10-01,1,0,1,0,1
20201,ACHACACHI,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
20501,CHUMA,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el nino,2002-11-01,2,0,2,0,2
20605,COMBAYA,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el nino,2002-11-01,2,0,2,0,2
50601,COTAGAITA,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
20602,GUANAY,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra el nino,2002-11-01,2,0,2,0,2
40701,HUANUNI,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
70104,LA GUARDIA,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el nino,2002-11-01,8,0,8,0,8
21202,LAJA,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
11003,MACHARETI,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
71003,MINEROS,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
10303,MOJOCOYA,violencia intrafamiliar,violencia contra el nino,2002-11-01,2,0,2,0,2
71001,MONTERO,violencia intrafamiliar,violencia contra el nino,2002-11-01,2,0,2,0,2
70502,PAILON,violencia intrafamiliar,violencia contra el nino,2002-11-01,3,0,3,0,3
70902,PAMPA GRANDE,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
40602,PAZÑA,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el nino,2002-11-01,5,0,5,0,5
80201,RIBERALTA,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el nino,2002-11-01,2,0,2,0,2
71104,SAN JULIAN,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
10402,TOMINA,violencia intrafamiliar,violencia contra el nino,2002-11-01,3,0,3,0,3
51201,UYUNI,violencia intrafamiliar,violencia contra el nino,2002-11-01,6,0,6,0,6
20801,VIACHA,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el nino,2002-11-01,2,0,2,0,2
51501,VILLAZON,violencia intrafamiliar,violencia contra el nino,2002-11-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra el nino,2002-12-01,3,0,3,0,3
10304,ICLA,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
31301,MIZQUE,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
90501,NUEVO MANOA (NUEVA ESPERANZA),violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
10103,POROMA,violencia intrafamiliar,violencia contra el nino,2002-12-01,3,0,3,0,3
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra el nino,2002-12-01,2,0,2,0,2
70801,VALLEGRANDE,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra el nino,2002-12-01,2,0,2,0,2
50602,VITICHI,violencia intrafamiliar,violencia contra el nino,2002-12-01,1,0,1,0,1
