codigo_municipio,municipio,grupo,variable,mes,hombres menores a 1 año,mujeres menores a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 14 años,mujeres de 5 a 14 años,hombres de 15 a 59 años,mujeres de 15 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
20201,ACHACACHI,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60202,BERMEJO,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2006-01-01,1,0.0,1,0.0,0,0.0,8,0.0,1,0.0,11,,
71301,COMARAPA,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
21701,COPACABANA,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
10902,CULPINA,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20105,EL ALTO,violencia  intrafamiliar,hombres,2006-01-01,3,0.0,2,0.0,2,0.0,6,0.0,0,0.0,13,,
21102,IRUPANA (VILLA DE LANZA),violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20101,LA PAZ,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,5,0.0,7,0.0,0,0.0,12,,
50203,LLALLAGUA,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
30302,MOROCHATA,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40101,ORURO,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10401,PADILLA,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50101,POTOSI,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
31401,PUNATA,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
31001,SACABA,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10702,SAN LUCAS,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10101,SUCRE,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10202,TARVITA,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30502,VACAS,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70801,VALLEGRANDE,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60303,VILLA MONTES,violencia  intrafamiliar,hombres,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30201,AIQUILE,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,0,0.0,6,,6,,
20701,APOLO,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
20502,AYATA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
60202,BERMEJO,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
70401,BUENA VISTA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51102,"CAIZA ""D""",violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
30701,CAPINOTA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
22001,CARANAVI,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,2,0.0,2,0.0,4,,
30101,COCHABAMBA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21306,COLQUENCHA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21004,COLQUIRI,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,7,0.0,1,0.0,8,,
20105,EL ALTO,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,1,0.0,2,0.0,10,0.0,0,0.0,13,,
71004,FERNANDEZ ALONSO,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21102,IRUPANA (VILLA DE LANZA),violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20101,LA PAZ,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,5,0.0,36,0.0,0,0.0,41,,
50203,LLALLAGUA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,8,,0,0.0,8,,
31301,MIZQUE,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
71001,MONTERO,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40101,ORURO,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
21104,PALOS BLANCOS,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40802,PAMPA AULLAGAS,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20401,PUERTO ACOSTA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31205,PUERTO VILLARROEL,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
51101,PUNA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31401,PUNATA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30901,QUILLACOLLO,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31001,SACABA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
41401,SANTIAGO DE HUARI,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10403,SOPACHUY,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
20601,SORATA,violencia  intrafamiliar,hombres,2006-02-01,1,,0,0.0,0,0.0,0,0.0,0,0.0,1,,
30903,TIQUIPAYA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31601,TIRAQUE (CBBA),violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,2,0.0,5,0.0,0,0.0,7,,
50801,TUPIZA,violencia  intrafamiliar,hombres,2006-02-01,1,0.0,1,0.0,1,0.0,4,0.0,0,0.0,7,,
30502,VACAS,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51501,VILLAZON,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,1,0.0,2,0.0,1,0.0,4,,
60301,YACUIBA,violencia  intrafamiliar,hombres,2006-02-01,0,0.0,0,0.0,0,0.0,1,0.0,3,0.0,4,,
