codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,hombres total.1,mujeres total.1,total
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra la mujer,2003-03-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra la mujer,2003-03-01,6,0,6,0,6
21703,TITO YUPANQUI (PARQUIPUJIO),violencia intrafamiliar,violencia contra la mujer,2003-03-01,1,0,1,0,1
41502,TODOS SANTOS,violencia intrafamiliar,violencia contra la mujer,2003-03-01,2,0,2,0,2
30803,TOLATA,violencia intrafamiliar,violencia contra la mujer,2003-03-01,1,0,1,0,1
10402,TOMINA,violencia intrafamiliar,violencia contra la mujer,2003-03-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra la mujer,2003-03-01,1,0,1,0,1
21302,UMALA,violencia intrafamiliar,violencia contra la mujer,2003-03-01,2,0,2,0,2
60401,URIONDO (A. CONCEPCION),violencia intrafamiliar,violencia contra la mujer,2003-03-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra la mujer,2003-03-01,8,0,8,0,8
60303,VILLA MONTES,violencia intrafamiliar,violencia contra la mujer,2003-03-01,6,0,6,0,6
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2003-03-01,6,0,6,0,6
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra la mujer,2003-03-01,4,0,4,0,4
51501,VILLAZON,violencia intrafamiliar,violencia contra la mujer,2003-03-01,18,0,18,0,18
70403,YAPACANI,violencia intrafamiliar,violencia contra la mujer,2003-03-01,5,0,5,0,5
10102,YOTALA,violencia intrafamiliar,violencia contra la mujer,2003-03-01,2,0,2,0,2
60402,YUNCHARA,violencia intrafamiliar,violencia contra la mujer,2003-03-01,1,0,1,0,1
20201,ACHACACHI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
30201,AIQUILE,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
41201,ANDAMARCA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
20701,APOLO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
50802,ATOCHA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
10201,AZURDUY,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
80802,BAURES,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
60202,BERMEJO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
50301,BETANZOS,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
70707,BOYUIBE,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
20905,CAIROMA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
21304,CALAMARCA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
30701,CAPINOTA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
22001,CARANAVI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
40201,CHALLAPATA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,8,0,8,0,8
50202,CHAYANTA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
31204,CHIMORE,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
20501,CHUMA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,9,0,9,0,9
31002,COLOMI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,5,0,5,0,5
71301,COMARAPA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
21701,COPACABANA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,5,0,5,0,5
21401,COROICO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
50601,COTAGAITA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
70102,COTOCA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
70704,CUEVO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
10902,CULPINA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,4,0,4,0,4
20804,DESAGUADERO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,5,0,5,0,5
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,87,0,87,0,87
60502,EL PUENTE(TJA),violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
10405,EL VILLAR,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
60601,ENTRE RIOS,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
20602,GUANAY,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,6,0,6,0,6
40701,HUANUNI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
21001,INQUISIVI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
21105,LA ASUNTA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
70104,LA GUARDIA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2003-04-01,32,0,32,0,32
21202,LAJA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,12,0,12,0,12
20901,LURIBAY,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
11003,MACHARETI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
71003,MINEROS,violencia intrafamiliar,violencia contra la mujer,2003-04-01,4,0,4,0,4
10303,MOJOCOYA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,14,0,14,0,14
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,20,0,20,0,20
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
10401,PADILLA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
21305,PATACAMAYA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
40602,PAZÑA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
31203,POCONA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la mujer,2003-04-01,10,0,10,0,10
50101,POTOSI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
21201,PUCARANI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,10,0,10,0,10
20403,PUERTO CARABUCO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
21204,PUERTO PEREZ,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
51101,PUNA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
31401,PUNATA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
70503,ROBORE,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,7,0,7,0,7
30404,SACABAMBA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
50701,SACACA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,4,0,4,0,4
31403,SAN BENITO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
80501,SAN IGNACIO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
71104,SAN JULIAN,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
90302,SAN LORENZO(PND),violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
70302,SAN MIGUEL DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
21702,SAN PEDRO DE TIQUINA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
80702,SAN RAMON,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
80401,SANTA ANA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,6,0,6,0,6
70602,SANTA ROSA DEL SARA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
20308,SANTIAGO DE CALLAPA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
41401,SANTIAGO DE HUARI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
21301,SICA SICA (VILLA AROMA),violencia intrafamiliar,violencia contra la mujer,2003-04-01,4,0,4,0,4
30902,SIPE SIPE,violencia intrafamiliar,violencia contra la mujer,2003-04-01,6,0,6,0,6
10403,SOPACHUY,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2003-04-01,14,0,14,0,14
20603,TACACOMA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
30602,TACOPAYA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
10601,TARABUCO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
30401,TARATA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,7,0,7,0,7
10202,TARVITA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
20606,TIPUANI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
41001,TOLEDO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
51202,TOMAVE,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
80101,TRINIDAD,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
50801,TUPIZA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
51201,UYUNI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,11,0,11,0,11
20801,VIACHA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,3,0,3,0,3
60303,VILLA MONTES,violencia intrafamiliar,violencia contra la mujer,2003-04-01,7,0,7,0,7
31402,VILLA RIVERO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,4,0,4,0,4
10801,VILLA SERRANO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,12,0,12,0,12
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra la mujer,2003-04-01,17,0,17,0,17
30904,VINTO,violencia intrafamiliar,violencia contra la mujer,2003-04-01,6,0,6,0,6
70201,WARNES,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
70403,YAPACANI,violencia intrafamiliar,violencia contra la mujer,2003-04-01,2,0,2,0,2
10102,YOTALA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,4,0,4,0,4
60402,YUNCHARA,violencia intrafamiliar,violencia contra la mujer,2003-04-01,4,0,4,0,4
10301,ZUDAÑEZ,violencia intrafamiliar,violencia contra la mujer,2003-04-01,1,0,1,0,1
20201,ACHACACHI,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra la mujer,2003-05-01,3,0,3,0,3
30601,ARQUE,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
71501,ASCENCION DE GUARAYOS,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
21203,BATALLAS,violencia intrafamiliar,violencia contra la mujer,2003-05-01,3,0,3,0,3
60202,BERMEJO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,5,0,5,0,5
50301,BETANZOS,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
31501,BOLIVAR,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
70703,CABEZAS,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
51102,"CAIZA ""D""",violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
30701,CAPINOTA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,5,0,5,0,5
40102,CARACOLLO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,5,0,5,0,5
22001,CARANAVI,violencia intrafamiliar,violencia contra la mujer,2003-05-01,6,0,6,0,6
50702,CARIPUYO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
40201,CHALLAPATA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,9,0,9,0,9
50202,CHAYANTA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
40302,CHOQUE COTA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,8,0,8,0,8
30905,COLCAPIRHUA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
71301,COMARAPA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,4,0,4,0,4
21701,COPACABANA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
21401,COROICO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,64,0,64,0,64
60502,EL PUENTE(TJA),violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
70105,EL TORNO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
90203,FILADELFIA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
71002,GENERAL SAAVEDRA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
20602,GUANAY,violencia intrafamiliar,violencia contra la mujer,2003-05-01,4,0,4,0,4
40701,HUANUNI,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
10703,INCAHUASI,violencia intrafamiliar,violencia contra la mujer,2003-05-01,7,0,7,0,7
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2003-05-01,41,0,41,0,41
70701,LAGUNILLAS,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,23,0,23,0,23
80601,LORETO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
80801,MAGDALENA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
71003,MINEROS,violencia intrafamiliar,violencia contra la mujer,2003-05-01,11,0,11,0,11
10303,MOJOCOYA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,5,0,5,0,5
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,23,0,23,0,23
30302,MOROCHATA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
40802,PAMPA AULLAGAS,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
21305,PATACAMAYA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
40602,PAZÑA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
20702,PELECHUCO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la mujer,2003-05-01,8,0,8,0,8
70601,PORTACHUELO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra la mujer,2003-05-01,5,0,5,0,5
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,5,0,5,0,5
20403,PUERTO CARABUCO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
21204,PUERTO PEREZ,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la mujer,2003-05-01,5,0,5,0,5
51101,PUNA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
70503,ROBORE,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
80304,RURRENABAQUE,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,6,0,6,0,6
50701,SACACA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
80302,SAN BORJA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,5,0,5,0,5
71104,SAN JULIAN,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
90302,SAN LORENZO(PND),violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,3,0,3,0,3
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
70602,SANTA ROSA DEL SARA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
40202,SANTUARIO DE QUILLACAS,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
21301,SICA SICA (VILLA AROMA),violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
30703,SICAYA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
20601,SORATA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2003-05-01,7,0,7,0,7
30602,TACOPAYA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
10601,TARABUCO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
60101,TARIJA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,5,0,5,0,5
10202,TARVITA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
20803,TIAWANACU,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
20606,TIPUANI,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
41502,TODOS SANTOS,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
41001,TOLEDO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
10402,TOMINA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
50201,UNCIA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
60401,URIONDO (A. CONCEPCION),violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
20801,VIACHA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
60303,VILLA MONTES,violencia intrafamiliar,violencia contra la mujer,2003-05-01,5,0,5,0,5
10801,VILLA SERRANO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,2,0,2,0,2
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2003-05-01,13,0,13,0,13
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra la mujer,2003-05-01,3,0,3,0,3
30904,VINTO,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
50602,VITICHI,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
70403,YAPACANI,violencia intrafamiliar,violencia contra la mujer,2003-05-01,7,0,7,0,7
10102,YOTALA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,3,0,3,0,3
60402,YUNCHARA,violencia intrafamiliar,violencia contra la mujer,2003-05-01,1,0,1,0,1
30501,ARANI,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
10201,AZURDUY,violencia intrafamiliar,violencia contra la mujer,2003-06-01,2,0,2,0,2
60202,BERMEJO,violencia intrafamiliar,violencia contra la mujer,2003-06-01,4,0,4,0,4
70707,BOYUIBE,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
20905,CAIROMA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra la mujer,2003-06-01,13,0,13,0,13
30701,CAPINOTA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,4,0,4,0,4
40102,CARACOLLO,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra la mujer,2003-06-01,2,0,2,0,2
40201,CHALLAPATA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,6,0,6,0,6
50302,CHAQUI,violencia intrafamiliar,violencia contra la mujer,2003-06-01,3,0,3,0,3
50202,CHAYANTA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
31204,CHIMORE,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),violencia intrafamiliar,violencia contra la mujer,2003-06-01,2,0,2,0,2
20501,CHUMA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,9,0,9,0,9
31002,COLOMI,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,6,0,6,0,6
10902,CULPINA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
20804,DESAGUADERO,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2003-06-01,54,0,54,0,54
71503,EL PUENTE(STC),violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
10405,EL VILLAR,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
71002,GENERAL SAAVEDRA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,2,0,2,0,2
20602,GUANAY,violencia intrafamiliar,violencia contra la mujer,2003-06-01,2,0,2,0,2
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,3,0,3,0,3
40701,HUANUNI,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
21105,LA ASUNTA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,3,0,3,0,3
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2003-06-01,34,0,34,0,34
21202,LAJA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,6,0,6,0,6
20901,LURIBAY,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
11003,MACHARETI,violencia intrafamiliar,violencia contra la mujer,2003-06-01,2,0,2,0,2
71003,MINEROS,violencia intrafamiliar,violencia contra la mujer,2003-06-01,7,0,7,0,7
20402,MOCOMOCO,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
10303,MOJOCOYA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,2,0,2,0,2
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2003-06-01,6,0,6,0,6
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2003-06-01,21,0,21,0,21
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2003-06-01,5,0,5,0,5
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra la mujer,2003-06-01,1,0,1,0,1
21305,PATACAMAYA,violencia intrafamiliar,violencia contra la mujer,2003-06-01,6,0,6,0,6
