codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,hombres total.1,mujeres total.1,total
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la nina,2003-12-01,3,0,3,0,3
90301,PUERTO GONZALO MORENO,violencia intrafamiliar,violencia contra la nina,2003-12-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la nina,2003-12-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la nina,2003-12-01,1,0,1,0,1
80201,RIBERALTA,violencia intrafamiliar,violencia contra la nina,2003-12-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra la nina,2003-12-01,3,0,3,0,3
30404,SACABAMBA,violencia intrafamiliar,violencia contra la nina,2003-12-01,1,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,violencia intrafamiliar,violencia contra la nina,2003-12-01,2,0,2,0,2
10101,SUCRE,violencia intrafamiliar,violencia contra la nina,2003-12-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la nina,2003-12-01,2,0,2,0,2
