codigo_municipio,municipio,grupo,variable,mes,dentro_masculino,dentro-1_femenino,fuera_masculino,fuera-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
21306,COLQUENCHA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,0,2,0,2,2
21401,COROICO,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,1,0,0,0,1,1
50601,COTAGAITA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,1,1,1,1,2
21602,CURVA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2013-02-01,3,1,0,3,3,4,7
80202,GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,1,0,0,0,1,1
40701,HUANUNI,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,0,0,0,1,0,1
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2013-02-01,13,7,0,0,13,7,20
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2013-02-01,3,3,0,0,3,3,6
10103,POROMA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,0,1,0,1,1
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2013-02-01,5,6,0,0,5,6,11
71401,PUERTO SUAREZ,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,0,0,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,2,0,2,0,2
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2013-02-01,4,0,0,0,4,0,4
31001,SACABA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,0,1,0,1,1
80302,SAN BORJA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,1,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-02-01,6,5,2,0,8,5,13
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2013-02-01,3,1,0,0,3,1,4
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,2,1,0,2,2,4
50102,TINGUIPAYA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,0,1,0,1,1
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,1,0,0,1,1,2
51201,UYUNI,mortalidad,muerte rn menor de 7 dias,2013-02-01,1,0,2,0,3,0,3
10704,VILLA CHARCAS,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,1,0,1,0,1
31003,VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2013-02-01,2,2,0,1,2,3,5
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2013-02-01,2,0,0,0,2,0,2
50103,YOCALLA,mortalidad,muerte rn menor de 7 dias,2013-02-01,0,0,1,0,1,0,1
51302,ACACIO,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
20502,AYATA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
70401,BUENA VISTA,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,0,0,0,1,0,1
21003,CAJUATA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
50702,CARIPUYO,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,0,1,0,1,1
70702,CHARAGUA,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,0,0,1,1,1,2
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
21401,COROICO,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2013-03-01,3,3,3,0,6,3,9
20204,HUARINA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2013-03-01,13,6,1,2,14,8,22
50203,LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,0,1,0,1,1
10501,MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,0,0,0,1,0,1
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,3,0,0,1,3,4
21104,PALOS BLANCOS,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
50403,POCOATA,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,0,0,0,1,0,1
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2013-03-01,4,4,0,0,4,4,8
31205,PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,3,1,3,1,4
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,1,0,0,0,1,1
70503,ROBORE,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,0,0,0,1,0,1
20805,SAN ANDRES DE MACHACA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,0,1,0,1,1
71105,SAN ANTONIO DE LOMERIO,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,1,0,0,0,1,1
70402,SAN CARLOS,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,0,1,0,1,1
10702,SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-03-01,9,6,1,0,10,6,16
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2013-03-01,3,1,0,0,3,1,4
30602,TACOPAYA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,2,0,2,0,2
30401,TARATA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2013-03-01,2,1,0,1,2,2,4
31601,TIRAQUE (CBBA),mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,0,1,0,1
20801,VIACHA,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,0,1,1,1,1,2
31003,VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,1,0,1,1,2,3
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2013-03-01,1,0,0,0,1,0,1
70403,YAPACANI,mortalidad,muerte rn menor de 7 dias,2013-03-01,0,1,0,0,0,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,1,0,1,0,1
10201,AZURDUY,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,1,0,1,0,1
50702,CARIPUYO,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,1,0,0,0,1,1
51103,CKOCHAS,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,0,1,0,1,1
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2013-04-01,2,5,0,0,2,5,7
50901,"COLCHA ""K""",mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,1,0,1,0,1
70102,COTOCA,mortalidad,muerte rn menor de 7 dias,2013-04-01,2,0,0,0,2,0,2
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2013-04-01,8,4,2,2,10,6,16
80202,GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,1,0,0,0,1,1
70104,LA GUARDIA,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,2,0,0,0,2,2
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2013-04-01,14,8,3,1,17,9,26
50203,LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,0,1,1,2,1,3
71001,MONTERO,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,0,0,0,1,0,1
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2013-04-01,4,3,0,0,4,3,7
50403,POCOATA,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,0,0,1,1,1,2
70601,PORTACHUELO,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,1,0,0,0,1,1
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2013-04-01,5,7,0,0,5,7,12
31205,PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,1,0,0,1,1,2
51101,PUNA,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,1,0,1,0,1
31001,SACABA,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,0,1,0,1,1
80302,SAN BORJA,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,1,0,0,0,1,1
21502,SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-04-01,8,12,0,0,8,12,20
80303,SANTA ROSA,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,1,0,0,0,1,1
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2013-04-01,2,2,0,0,2,2,4
50303,TACOBAMBA,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,0,1,0,1,1
31101,TAPACARI,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,0,1,0,1,1
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2013-04-01,2,2,0,0,2,2,4
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2013-04-01,2,2,0,0,2,2,4
10704,VILLA CHARCAS,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,1,0,1,0,1
51501,VILLAZON,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,0,1,0,1,1
70201,WARNES,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,0,0,0,1,0,1
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2013-04-01,1,0,0,0,1,0,1
21103,YANACACHI,mortalidad,muerte rn menor de 7 dias,2013-04-01,0,0,1,0,1,0,1
50702,CARIPUYO,mortalidad,muerte rn menor de 7 dias,2013-05-01,2,0,0,0,2,0,2
90101,COBIJA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,1,0,0,0,1,1
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2013-05-01,7,3,1,0,8,3,11
21307,COLLANA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,1,0,1,0,1
50401,COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2013-05-01,5,1,1,0,6,1,7
60502,EL PUENTE(TJA),mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
20405,ESCOMA,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2013-05-01,8,7,1,1,9,8,17
80801,MAGDALENA,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2013-05-01,4,2,0,0,4,2,6
50403,POCOATA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,0,1,0,1,1
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2013-05-01,5,7,0,0,5,7,12
31205,PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,3,0,0,1,3,4
30901,QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,0,1,0,1,1
80301,REYES,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,3,0,0,1,3,4
80304,RURRENABAQUE,mortalidad,muerte rn menor de 7 dias,2013-05-01,2,0,0,0,2,0,2
50701,SACACA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,1,0,0,0,1,1
10702,SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,0,1,0,1,1
50501,SAN PEDRO DE BUENA VISTA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-05-01,11,5,0,0,11,5,16
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2013-05-01,2,1,0,0,2,1,3
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2013-05-01,2,1,2,0,4,1,5
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
51201,UYUNI,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
10704,VILLA CHARCAS,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,0,1,0,1,0,1
31003,VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
51501,VILLAZON,mortalidad,muerte rn menor de 7 dias,2013-05-01,1,0,0,0,1,0,1
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2013-05-01,0,2,0,0,0,2,2
20202,ANCORAIMES,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,0,1,0,1,1
30601,ARQUE,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,0,1,0,1,1
90101,COBIJA,mortalidad,muerte rn menor de 7 dias,2013-06-01,1,0,0,0,1,0,1
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2013-06-01,2,5,0,0,2,5,7
50401,COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,2,0,2,0,2
50601,COTAGAITA,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,1,0,1,0,1
70102,COTOCA,mortalidad,muerte rn menor de 7 dias,2013-06-01,1,0,0,1,1,1,2
10902,CULPINA,mortalidad,muerte rn menor de 7 dias,2013-06-01,1,0,0,0,1,0,1
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2013-06-01,5,3,1,0,6,3,9
80202,GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,1,0,0,0,1,1
10304,ICLA,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,1,0,1,0,1
20806,JESUS DE MACHACA,mortalidad,muerte rn menor de 7 dias,2013-06-01,1,0,0,0,1,0,1
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2013-06-01,9,2,0,0,9,2,11
50203,LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,1,0,1,0,1
80801,MAGDALENA,mortalidad,muerte rn menor de 7 dias,2013-06-01,1,0,0,0,1,0,1
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2013-06-01,6,2,0,0,6,2,8
70502,PAILON,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,1,0,1,0,1
10103,POROMA,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,0,1,0,1,1
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2013-06-01,1,2,0,0,1,2,3
31205,PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2013-06-01,1,0,0,0,1,0,1
30901,QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,1,1,1,1,2
50402,RAVELO,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,1,0,1,0,1
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2013-06-01,2,0,0,0,2,0,2
31001,SACABA,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,2,0,0,0,2,2
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2013-06-01,2,0,0,0,2,0,2
80401,SANTA ANA,mortalidad,muerte rn menor de 7 dias,2013-06-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-06-01,8,2,0,1,8,3,11
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2013-06-01,4,2,0,0,4,2,6
20807,TARACO,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,0,1,0,1,1
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2013-06-01,3,0,0,0,3,0,3
10202,TARVITA,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,0,1,0,1,1
10402,TOMINA,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,0,1,0,1,1
50201,UNCIA,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,0,2,0,2,2
51201,UYUNI,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,0,1,0,1,1
70403,YAPACANI,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,2,0,0,0,2,2
50103,YOCALLA,mortalidad,muerte rn menor de 7 dias,2013-06-01,0,0,1,0,1,0,1
20201,ACHACACHI,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,2,1,0,1,2,3
20701,APOLO,mortalidad,muerte rn menor de 7 dias,2013-07-01,1,0,0,0,1,0,1
51301,ARAMPAMPA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,1,0,1,0,1
10701,CAMARGO,mortalidad,muerte rn menor de 7 dias,2013-07-01,1,0,0,0,1,0,1
60302,CARAPARI,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,1,0,1,0,1
31204,CHIMORE,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,1,0,1,0,1
30303,COCAPATA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,1,0,0,0,1,1
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2013-07-01,8,5,0,0,8,5,13
30905,COLCAPIRHUA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,0,1,0,1,1
50901,"COLCHA ""K""",mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,2,0,2,0,2
21402,CORIPATA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,1,0,1,0,1
10902,CULPINA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2013-07-01,3,4,0,1,3,5,8
20405,ESCOMA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,0,1,0,1,1
80202,GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2013-07-01,1,2,0,0,1,2,3
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2013-07-01,10,8,0,0,10,8,18
41501,LA RIVERA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,0,1,0,1,1
50203,LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,0,1,0,1,1
10501,MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2013-07-01,1,0,0,0,1,0,1
30302,MOROCHATA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,1,0,1,0,1
50404,OCURI,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2013-07-01,6,4,0,0,6,4,10
40802,PAMPA AULLAGAS,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,1,0,0,0,1,1
50403,POCOATA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,1,0,1,0,1
31202,POJO (CBBA),mortalidad,muerte rn menor de 7 dias,2013-07-01,0,1,0,0,0,1,1
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2013-07-01,2,9,0,0,2,9,11
71401,PUERTO SUAREZ,mortalidad,muerte rn menor de 7 dias,2013-07-01,2,0,0,0,2,0,2
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2013-07-01,1,0,0,0,1,0,1
20805,SAN ANDRES DE MACHACA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-07-01,10,6,0,0,10,6,16
80303,SANTA ROSA,mortalidad,muerte rn menor de 7 dias,2013-07-01,1,0,0,0,1,0,1
40202,SANTUARIO DE QUILLACAS,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,1,0,0,0,1,1
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2013-07-01,4,6,0,0,4,6,10
30903,TIQUIPAYA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,1,0,1,0,1
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2013-07-01,2,3,0,0,2,3,5
51201,UYUNI,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,0,2,0,2,2
20801,VIACHA,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,2,0,2,0,2
60303,VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,1,0,0,0,1,1
51501,VILLAZON,mortalidad,muerte rn menor de 7 dias,2013-07-01,0,0,0,2,0,2,2
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2013-07-01,2,0,0,0,2,0,2
20201,ACHACACHI,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,1,1,0,1,1,2
10404,ALCALA,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,0,0,1,0,1,1
50301,BETANZOS,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,0,0,1,0,1,1
50702,CARIPUYO,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,0,1,1,1,1,2
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2013-08-01,5,6,0,0,5,6,11
30905,COLCAPIRHUA,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2013-08-01,3,6,0,0,3,6,9
40701,HUANUNI,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2013-08-01,11,10,0,0,11,10,21
50203,LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,1,0,0,0,1,1
50404,OCURI,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,0,2,0,2,0,2
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2013-08-01,3,1,0,0,3,1,4
50403,POCOATA,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,0,0,1,0,1,1
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2013-08-01,3,10,0,0,3,10,13
21201,PUCARANI,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,0,0,1,0,1,1
71401,PUERTO SUAREZ,mortalidad,muerte rn menor de 7 dias,2013-08-01,1,0,0,0,1,0,1
51101,PUNA,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,0,0,2,0,2,2
30901,QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,1,0,0,0,1,1
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,1,0,0,0,1,1
31001,SACABA,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,1,0,0,0,1,1
21502,SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2013-08-01,1,0,0,0,1,0,1
71104,SAN JULIAN,mortalidad,muerte rn menor de 7 dias,2013-08-01,0,0,2,0,2,0,2
10702,SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2013-08-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-08-01,9,4,1,0,10,4,14
