codigo_municipio,municipio,grupo,variable,mes,dentro_masculino,dentro-1_femenino,fuera_masculino,fuera-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
50203,LLALLAGUA,mortalidad,muerte menor de 1 ano,2012-01-01,1,0,0,0,1,0,1
10501,MONTEAGUDO,mortalidad,muerte menor de 1 ano,2012-01-01,1,0,0,0,1,0,1
50404,OCURI,mortalidad,muerte menor de 1 ano,2012-01-01,0,2,0,0,0,2,2
40101,ORURO,mortalidad,muerte menor de 1 ano,2012-01-01,2,0,0,0,2,0,2
21305,PATACAMAYA,mortalidad,muerte menor de 1 ano,2012-01-01,0,0,1,1,1,1,2
50101,POTOSI,mortalidad,muerte menor de 1 ano,2012-01-01,0,1,0,0,0,1,1
80201,RIBERALTA,mortalidad,muerte menor de 1 ano,2012-01-01,2,1,0,0,2,1,3
80304,RURRENABAQUE,mortalidad,muerte menor de 1 ano,2012-01-01,1,0,0,0,1,0,1
50701,SACACA,mortalidad,muerte menor de 1 ano,2012-01-01,0,0,1,1,1,1,2
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2012-01-01,0,3,1,0,1,3,4
70303,SAN RAFAEL,mortalidad,muerte menor de 1 ano,2012-01-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-01-01,10,3,0,0,10,3,13
10101,SUCRE,mortalidad,muerte menor de 1 ano,2012-01-01,8,6,1,0,9,6,15
31101,TAPACARI,mortalidad,muerte menor de 1 ano,2012-01-01,0,0,1,0,1,0,1
60101,TARIJA,mortalidad,muerte menor de 1 ano,2012-01-01,1,0,0,0,1,0,1
80101,TRINIDAD,mortalidad,muerte menor de 1 ano,2012-01-01,1,0,0,1,1,1,2
50801,TUPIZA,mortalidad,muerte menor de 1 ano,2012-01-01,1,0,0,0,1,0,1
51201,UYUNI,mortalidad,muerte menor de 1 ano,2012-01-01,0,1,0,0,0,1,1
20801,VIACHA,mortalidad,muerte menor de 1 ano,2012-01-01,0,0,1,0,1,0,1
31302,VILA VILA,mortalidad,muerte menor de 1 ano,2012-01-01,0,0,1,0,1,0,1
51501,VILLAZON,mortalidad,muerte menor de 1 ano,2012-01-01,0,0,1,0,1,0,1
70201,WARNES,mortalidad,muerte menor de 1 ano,2012-01-01,0,0,0,1,0,1,1
60301,YACUIBA,mortalidad,muerte menor de 1 ano,2012-01-01,2,0,0,0,2,0,2
60402,YUNCHARA,mortalidad,muerte menor de 1 ano,2012-01-01,0,0,1,0,1,0,1
20201,ACHACACHI,mortalidad,muerte menor de 1 ano,2012-02-01,2,0,1,0,3,0,3
20701,APOLO,mortalidad,muerte menor de 1 ano,2012-02-01,0,1,0,0,0,1,1
20503,AUCAPATA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,1,1,1,2
21303,AYO AYO,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,0,1,0,1,1
21304,CALAMARCA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,0,1,0,1
22001,CARANAVI,mortalidad,muerte menor de 1 ano,2012-02-01,1,0,0,0,1,0,1
50702,CARIPUYO,mortalidad,muerte menor de 1 ano,2012-02-01,0,1,3,0,3,1,4
40201,CHALLAPATA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,2,1,2,1,3
50202,CHAYANTA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,0,1,0,1
90101,COBIJA,mortalidad,muerte menor de 1 ano,2012-02-01,0,1,0,0,0,1,1
30101,COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-02-01,8,10,0,0,8,10,18
50401,COLQUECHACA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,0,1,0,1
21306,COLQUENCHA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,0,1,0,1
20301,CORO CORO,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,0,1,0,1,1
70102,COTOCA,mortalidad,muerte menor de 1 ano,2012-02-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad,muerte menor de 1 ano,2012-02-01,6,4,3,4,9,8,17
41101,EUCALIPTUS,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,0,1,0,1,1
80202,GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2012-02-01,1,1,0,0,1,1,2
21501,IXIAMAS,mortalidad,muerte menor de 1 ano,2012-02-01,1,0,0,0,1,0,1
20101,LA PAZ,mortalidad,muerte menor de 1 ano,2012-02-01,21,7,1,1,22,8,30
50203,LLALLAGUA,mortalidad,muerte menor de 1 ano,2012-02-01,1,0,0,0,1,0,1
40101,ORURO,mortalidad,muerte menor de 1 ano,2012-02-01,1,0,0,0,1,0,1
50403,POCOATA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,0,1,0,1
10103,POROMA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,0,1,0,1,1
50101,POTOSI,mortalidad,muerte menor de 1 ano,2012-02-01,2,4,0,1,2,5,7
21201,PUCARANI,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,0,1,0,1
21204,PUERTO PEREZ,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,0,1,0,1,1
31401,PUNATA,mortalidad,muerte menor de 1 ano,2012-02-01,0,1,0,0,0,1,1
80201,RIBERALTA,mortalidad,muerte menor de 1 ano,2012-02-01,3,1,0,0,3,1,4
31001,SACABA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,0,1,0,1
50701,SACACA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,3,4,3,4,7
71302,SAIPINA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,0,1,0,1,1
21502,SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,1,1,1,2
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2012-02-01,0,1,0,0,0,1,1
10702,SAN LUCAS,mortalidad,muerte menor de 1 ano,2012-02-01,1,0,0,0,1,0,1
21801,SAN PEDRO DE CURAHUARA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-02-01,5,9,0,0,5,9,14
21901,SANTIAGO DE MACHACA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,0,1,0,1,1
31602,SHINAOTA,mortalidad,muerte menor de 1 ano,2012-02-01,1,0,0,0,1,0,1
20601,SORATA,mortalidad,muerte menor de 1 ano,2012-02-01,0,1,0,1,0,2,2
10101,SUCRE,mortalidad,muerte menor de 1 ano,2012-02-01,4,3,1,1,5,4,9
60101,TARIJA,mortalidad,muerte menor de 1 ano,2012-02-01,1,1,0,0,1,1,2
50102,TINGUIPAYA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,2,1,2,3
50201,UNCIA,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,0,1,0,1
51201,UYUNI,mortalidad,muerte menor de 1 ano,2012-02-01,0,0,1,0,1,0,1
31003,VILLA TUNARI,mortalidad,muerte menor de 1 ano,2012-02-01,0,1,0,0,0,1,1
51302,ACACIO,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,0,1,0,1,1
20201,ACHACACHI,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,0,1,0,1,1
20503,AUCAPATA,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,0,1,0,1,1
70401,BUENA VISTA,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,1,0,1,0,1
40102,CARACOLLO,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,1,0,1,0,1
22001,CARANAVI,mortalidad,muerte menor de 1 ano,2012-03-01,0,1,0,0,0,1,1
50702,CARIPUYO,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,2,0,2,0,2
90101,COBIJA,mortalidad,muerte menor de 1 ano,2012-03-01,1,1,0,0,1,1,2
30101,COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-03-01,7,5,0,0,7,5,12
50901,"COLCHA ""K""",mortalidad,muerte menor de 1 ano,2012-03-01,0,1,0,0,0,1,1
21306,COLQUENCHA,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,1,0,1,0,1
20301,CORO CORO,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad,muerte menor de 1 ano,2012-03-01,4,3,5,1,9,4,13
71503,EL PUENTE(STC),mortalidad,muerte menor de 1 ano,2012-03-01,0,0,1,0,1,0,1
60502,EL PUENTE(TJA),mortalidad,muerte menor de 1 ano,2012-03-01,0,1,0,0,0,1,1
21105,LA ASUNTA,mortalidad,muerte menor de 1 ano,2012-03-01,0,1,0,0,0,1,1
20101,LA PAZ,mortalidad,muerte menor de 1 ano,2012-03-01,18,9,1,4,19,13,32
21006,LICOMA PAMPA,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,0,1,0,1,1
50203,LLALLAGUA,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,0,1,0,1,1
71001,MONTERO,mortalidad,muerte menor de 1 ano,2012-03-01,1,0,0,0,1,0,1
40101,ORURO,mortalidad,muerte menor de 1 ano,2012-03-01,1,1,0,0,1,1,2
50403,POCOATA,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,0,2,0,2,2
50101,POTOSI,mortalidad,muerte menor de 1 ano,2012-03-01,6,1,0,0,6,1,7
21201,PUCARANI,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,0,1,0,1,1
80201,RIBERALTA,mortalidad,muerte menor de 1 ano,2012-03-01,3,1,0,0,3,1,4
31001,SACABA,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,0,1,0,1,1
50701,SACACA,mortalidad,muerte menor de 1 ano,2012-03-01,2,0,0,1,2,1,3
80602,SAN ANDRES,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,0,1,0,1,1
21502,SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2012-03-01,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2012-03-01,1,0,0,0,1,0,1
70302,SAN MIGUEL DE VELASCO,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-03-01,4,3,0,1,4,4,8
10101,SUCRE,mortalidad,muerte menor de 1 ano,2012-03-01,4,3,0,0,4,3,7
10601,TARABUCO,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,1,0,1,0,1
20606,TIPUANI,mortalidad,muerte menor de 1 ano,2012-03-01,1,0,0,0,1,0,1
80101,TRINIDAD,mortalidad,muerte menor de 1 ano,2012-03-01,0,2,0,0,0,2,2
50801,TUPIZA,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,0,1,0,1,1
10801,VILLA SERRANO,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,1,0,1,0,1
51501,VILLAZON,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,1,0,1,0,1
70201,WARNES,mortalidad,muerte menor de 1 ano,2012-03-01,0,0,0,1,0,1,1
20201,ACHACACHI,mortalidad,muerte menor de 1 ano,2012-04-01,3,0,0,0,3,0,3
10404,ALCALA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
22002,ALTO BENI,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
20202,ANCORAIMES,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
21303,AYO AYO,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
21203,BATALLAS,mortalidad,muerte menor de 1 ano,2012-04-01,0,1,0,0,0,1,1
50301,BETANZOS,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,1,1,1,2
31501,BOLIVAR,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
20905,CAIROMA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,0,1,0,1,1
51102,"CAIZA ""D""",mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
21304,CALAMARCA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,0,1,0,1,1
30701,CAPINOTA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
50702,CARIPUYO,mortalidad,muerte menor de 1 ano,2012-04-01,0,1,0,0,0,1,1
90101,COBIJA,mortalidad,muerte menor de 1 ano,2012-04-01,1,2,0,0,1,2,3
30101,COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-04-01,5,6,0,0,5,6,11
50901,"COLCHA ""K""",mortalidad,muerte menor de 1 ano,2012-04-01,1,0,1,0,2,0,2
21307,COLLANA,mortalidad,muerte menor de 1 ano,2012-04-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad,muerte menor de 1 ano,2012-04-01,3,3,5,3,8,6,14
40701,HUANUNI,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,0,1,0,1,1
20806,JESUS DE MACHACA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad,muerte menor de 1 ano,2012-04-01,12,15,1,1,13,16,29
50203,LLALLAGUA,mortalidad,muerte menor de 1 ano,2012-04-01,1,1,0,0,1,1,2
20607,MAPIRI,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
31301,MIZQUE,mortalidad,muerte menor de 1 ano,2012-04-01,1,0,0,0,1,0,1
10303,MOJOCOYA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,0,1,0,1,1
10501,MONTEAGUDO,mortalidad,muerte menor de 1 ano,2012-04-01,1,0,0,0,1,0,1
71001,MONTERO,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad,muerte menor de 1 ano,2012-04-01,0,1,0,0,0,1,1
50101,POTOSI,mortalidad,muerte menor de 1 ano,2012-04-01,3,5,0,0,3,5,8
10302,PRESTO,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
20403,PUERTO CARABUCO,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2012-04-01,0,1,0,0,0,1,1
31401,PUNATA,mortalidad,muerte menor de 1 ano,2012-04-01,1,0,0,0,1,0,1
80201,RIBERALTA,mortalidad,muerte menor de 1 ano,2012-04-01,4,4,0,0,4,4,8
31001,SACABA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
50701,SACACA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,0,1,0,1,1
40801,SALINAS DE GARCI MENDOZA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,0,1,0,1,1
21502,SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2012-04-01,1,0,0,1,1,1,2
70402,SAN CARLOS,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2012-04-01,2,1,0,0,2,1,3
70501,SAN JOSE DE CHIQUITOS,mortalidad,muerte menor de 1 ano,2012-04-01,1,0,0,0,1,0,1
10702,SAN LUCAS,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
80401,SANTA ANA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-04-01,6,3,1,1,7,4,11
10101,SUCRE,mortalidad,muerte menor de 1 ano,2012-04-01,2,3,0,0,2,3,5
31404,TACACHI,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
10601,TARABUCO,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
60101,TARIJA,mortalidad,muerte menor de 1 ano,2012-04-01,1,1,0,0,1,1,2
10202,TARVITA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,0,1,0,1,1
30903,TIQUIPAYA,mortalidad,muerte menor de 1 ano,2012-04-01,1,0,0,0,1,0,1
30802,TOCO,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,0,1,0,1,1
80101,TRINIDAD,mortalidad,muerte menor de 1 ano,2012-04-01,0,1,0,0,0,1,1
50801,TUPIZA,mortalidad,muerte menor de 1 ano,2012-04-01,1,1,0,0,1,1,2
51201,UYUNI,mortalidad,muerte menor de 1 ano,2012-04-01,1,0,1,0,2,0,2
31003,VILLA TUNARI,mortalidad,muerte menor de 1 ano,2012-04-01,0,1,0,0,0,1,1
51501,VILLAZON,mortalidad,muerte menor de 1 ano,2012-04-01,2,0,0,1,2,1,3
60301,YACUIBA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
41201,ANDAMARCA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,1,0,1,1
20701,APOLO,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,0,0,1,0,1
31501,BOLIVAR,mortalidad,muerte menor de 1 ano,2012-05-01,0,1,0,0,0,1,1
21304,CALAMARCA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
20302,CAQUIAVIRI,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,1,0,1,1
50702,CARIPUYO,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,2,1,2,3
40201,CHALLAPATA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
31204,CHIMORE,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
20501,CHUMA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,1,1,1,2
30101,COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-05-01,9,7,0,0,9,7,16
30905,COLCAPIRHUA,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,1,2,2,2,4
31002,COLOMI,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,2,0,2,0,2
50401,COLQUECHACA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
21306,COLQUENCHA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
21401,COROICO,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
70102,COTOCA,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,0,0,1,0,1
20105,EL ALTO,mortalidad,muerte menor de 1 ano,2012-05-01,4,7,2,5,6,12,18
70105,EL TORNO,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
41101,EUCALIPTUS,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,1,0,1,1
21601,GRAL. J.J. PEREZ (CHARAZANI),mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,1,0,1,1
40701,HUANUNI,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,2,0,2,0,2
20806,JESUS DE MACHACA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,1,1,1,2
20101,LA PAZ,mortalidad,muerte menor de 1 ano,2012-05-01,19,17,4,4,23,21,44
21202,LAJA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,1,0,1,1
50203,LLALLAGUA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,2,0,2,0,2
20607,MAPIRI,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad,muerte menor de 1 ano,2012-05-01,1,1,0,0,1,1,2
70502,PAILON,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
10103,POROMA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
21201,PUCARANI,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,1,1,1,2
80201,RIBERALTA,mortalidad,muerte menor de 1 ano,2012-05-01,6,3,0,0,6,3,9
80304,RURRENABAQUE,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,0,0,1,0,1
31001,SACABA,mortalidad,muerte menor de 1 ano,2012-05-01,0,1,4,0,4,1,5
50701,SACACA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,2,0,2,0,2
80302,SAN BORJA,mortalidad,muerte menor de 1 ano,2012-05-01,0,1,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2012-05-01,1,1,0,0,1,1,2
10702,SAN LUCAS,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 1 ano,2012-05-01,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-05-01,8,5,0,1,8,6,14
31602,SHINAOTA,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,0,0,1,0,1
10101,SUCRE,mortalidad,muerte menor de 1 ano,2012-05-01,9,1,0,0,9,1,10
30602,TACOPAYA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,1,1,1,2
10601,TARABUCO,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,2,0,2,2
60101,TARIJA,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,0,0,1,0,1
50102,TINGUIPAYA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,3,2,3,2,5
20606,TIPUANI,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
31601,TIRAQUE (CBBA),mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
80101,TRINIDAD,mortalidad,muerte menor de 1 ano,2012-05-01,2,0,0,0,2,0,2
50801,TUPIZA,mortalidad,muerte menor de 1 ano,2012-05-01,0,1,1,0,1,1,2
10801,VILLA SERRANO,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
60301,YACUIBA,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,0,1,1,1,2
60402,YUNCHARA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
51302,ACACIO,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
30601,ARQUE,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,0,1,0,1,1
50702,CARIPUYO,mortalidad,muerte menor de 1 ano,2012-06-01,1,0,0,1,1,1,2
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 1 ano,2012-06-01,0,1,0,0,0,1,1
51103,CKOCHAS,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,1,1,1,2
90101,COBIJA,mortalidad,muerte menor de 1 ano,2012-06-01,1,0,0,0,1,0,1
30101,COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-06-01,9,8,0,2,9,10,19
21401,COROICO,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
50601,COTAGAITA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,0,1,0,1,1
10902,CULPINA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad,muerte menor de 1 ano,2012-06-01,4,7,5,6,9,13,22
70105,EL TORNO,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
80202,GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2012-06-01,1,1,0,0,1,1,2
20101,LA PAZ,mortalidad,muerte menor de 1 ano,2012-06-01,15,14,3,2,18,16,34
50203,LLALLAGUA,mortalidad,muerte menor de 1 ano,2012-06-01,0,2,0,0,0,2,2
20607,MAPIRI,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
71001,MONTERO,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad,muerte menor de 1 ano,2012-06-01,0,2,0,0,0,2,2
70502,PAILON,mortalidad,muerte menor de 1 ano,2012-06-01,1,0,0,0,1,0,1
10103,POROMA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
50101,POTOSI,mortalidad,muerte menor de 1 ano,2012-06-01,7,2,0,0,7,2,9
31205,PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2012-06-01,1,0,0,0,1,0,1
31401,PUNATA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,0,1,0,1,1
80201,RIBERALTA,mortalidad,muerte menor de 1 ano,2012-06-01,2,4,0,0,2,4,6
40901,SABAYA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,0,1,0,1,1
50701,SACACA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,1,1,1,2
70501,SAN JOSE DE CHIQUITOS,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
10702,SAN LUCAS,mortalidad,muerte menor de 1 ano,2012-06-01,1,0,0,0,1,0,1
51001,SAN PABLO DE LIPEZ,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
71005,SAN PEDRO,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-06-01,12,1,0,1,12,2,14
10101,SUCRE,mortalidad,muerte menor de 1 ano,2012-06-01,10,4,0,1,10,5,15
60101,TARIJA,mortalidad,muerte menor de 1 ano,2012-06-01,0,3,0,0,0,3,3
80101,TRINIDAD,mortalidad,muerte menor de 1 ano,2012-06-01,1,0,0,0,1,0,1
