codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,hombres total,mujeres total,total
40702,MACHACAMARCA,talla para la edad (t/e),talla normal (t n),2008-02-01,12,12,6,4,7,16,25,32,57
80801,MAGDALENA,talla para la edad (t/e),talla normal (t n),2008-02-01,39,44,27,25,38,21,104,90,194
20904,MALLA,talla para la edad (t/e),talla normal (t n),2008-02-01,6,6,0,3,2,3,8,12,20
20103,MECAPACA,talla para la edad (t/e),talla normal (t n),2008-02-01,1,3,0,0,4,4,5,7,12
31301,MIZQUE,talla para la edad (t/e),talla normal (t n),2008-02-01,13,15,10,7,15,7,38,29,67
20402,MOCOMOCO,talla para la edad (t/e),talla normal (t n),2008-02-01,16,20,10,12,17,8,43,40,83
51002,MOJINETE,talla para la edad (t/e),talla normal (t n),2008-02-01,4,3,1,2,2,1,7,6,13
70803,MORO MORO,talla para la edad (t/e),talla normal (t n),2008-02-01,16,16,6,8,20,17,42,41,83
30302,MOROCHATA,talla para la edad (t/e),talla normal (t n),2008-02-01,37,41,16,30,21,24,74,95,169
20307,NAZACARA DE PACAJES,talla para la edad (t/e),talla normal (t n),2008-02-01,1,1,0,1,3,0,4,2,6
50404,OCURI,talla para la edad (t/e),talla normal (t n),2008-02-01,16,12,13,4,8,8,37,24,61
40101,ORURO,talla para la edad (t/e),talla normal (t n),2008-02-01,366,337,186,152,203,164,755,653,1408
60201,PADCAYA,talla para la edad (t/e),talla normal (t n),2008-02-01,16,20,4,13,13,13,33,46,79
10401,PADILLA,talla para la edad (t/e),talla normal (t n),2008-02-01,2,4,2,10,18,13,22,27,49
20102,PALCA,talla para la edad (t/e),talla normal (t n),2008-02-01,74,12,2,4,5,3,81,19,100
40802,PAMPA AULLAGAS,talla para la edad (t/e),talla normal (t n),2008-02-01,9,9,6,13,9,12,24,34,58
21802,PAPEL PAMPA,talla para la edad (t/e),talla normal (t n),2008-02-01,3,2,0,1,0,0,3,3,6
21305,PATACAMAYA,talla para la edad (t/e),talla normal (t n),2008-02-01,2,6,1,2,1,2,4,10,14
40602,PAZÑA,talla para la edad (t/e),talla normal (t n),2008-02-01,29,22,11,13,18,7,58,42,100
20702,PELECHUCO,talla para la edad (t/e),talla normal (t n),2008-02-01,21,22,25,10,19,14,65,46,111
50403,POCOATA,talla para la edad (t/e),talla normal (t n),2008-02-01,1,1,17,12,12,11,30,24,54
31203,POCONA,talla para la edad (t/e),talla normal (t n),2008-02-01,21,16,6,12,31,30,58,58,116
31202,POJO (CBBA),talla para la edad (t/e),talla normal (t n),2008-02-01,3,4,4,5,4,6,11,15,26
40601,POOPO,talla para la edad (t/e),talla normal (t n),2008-02-01,17,24,15,18,6,9,38,51,89
10103,POROMA,talla para la edad (t/e),talla normal (t n),2008-02-01,23,21,11,10,26,18,60,49,109
70601,PORTACHUELO,talla para la edad (t/e),talla normal (t n),2008-02-01,67,55,33,31,67,69,167,155,322
50101,POTOSI,talla para la edad (t/e),talla normal (t n),2008-02-01,33,39,22,24,40,25,95,88,183
10302,PRESTO,talla para la edad (t/e),talla normal (t n),2008-02-01,38,41,26,15,68,48,132,104,236
70805,PUCARA,talla para la edad (t/e),talla normal (t n),2008-02-01,2,4,9,5,18,14,29,23,52
21201,PUCARANI,talla para la edad (t/e),talla normal (t n),2008-02-01,19,22,2,3,2,6,23,31,54
20403,PUERTO CARABUCO,talla para la edad (t/e),talla normal (t n),2008-02-01,62,55,31,22,31,45,124,122,246
21204,PUERTO PEREZ,talla para la edad (t/e),talla normal (t n),2008-02-01,7,5,5,4,14,15,26,24,50
31205,PUERTO VILLARROEL,talla para la edad (t/e),talla normal (t n),2008-02-01,162,148,108,101,100,95,370,344,714
31401,PUNATA,talla para la edad (t/e),talla normal (t n),2008-02-01,8,13,3,7,20,19,31,39,70
30901,QUILLACOLLO,talla para la edad (t/e),talla normal (t n),2008-02-01,353,272,157,152,150,140,660,564,1224
21002,QUIME,talla para la edad (t/e),talla normal (t n),2008-02-01,60,55,36,39,42,50,138,144,282
80201,RIBERALTA,talla para la edad (t/e),talla normal (t n),2008-02-01,127,116,69,61,47,37,243,214,457
80304,RURRENABAQUE,talla para la edad (t/e),talla normal (t n),2008-02-01,24,8,1,0,0,1,25,9,34
40901,SABAYA,talla para la edad (t/e),talla normal (t n),2008-02-01,11,10,6,15,11,9,28,34,62
31001,SACABA,talla para la edad (t/e),talla normal (t n),2008-02-01,119,105,50,48,61,70,230,223,453
30404,SACABAMBA,talla para la edad (t/e),talla normal (t n),2008-02-01,0,3,1,0,11,6,12,9,21
50701,SACACA,talla para la edad (t/e),talla normal (t n),2008-02-01,11,8,8,10,17,14,36,32,68
40801,SALINAS DE GARCI MENDOZA,talla para la edad (t/e),talla normal (t n),2008-02-01,41,35,38,29,43,39,122,103,225
51003,SAN ANTONIO DE ESMORUCO,talla para la edad (t/e),talla normal (t n),2008-02-01,6,8,8,8,7,5,21,21,42
80302,SAN BORJA,talla para la edad (t/e),talla normal (t n),2008-02-01,264,256,124,112,160,195,548,563,1111
80501,SAN IGNACIO,talla para la edad (t/e),talla normal (t n),2008-02-01,85,57,46,36,32,36,163,129,292
70301,SAN IGNACIO DE VELASCO,talla para la edad (t/e),talla normal (t n),2008-02-01,13,14,11,5,14,11,38,30,68
60501,SAN LORENZO(TJA),talla para la edad (t/e),talla normal (t n),2008-02-01,22,23,5,15,21,21,48,59,107
10702,SAN LUCAS,talla para la edad (t/e),talla normal (t n),2008-02-01,22,27,16,14,41,40,79,81,160
70302,SAN MIGUEL DE VELASCO,talla para la edad (t/e),talla normal (t n),2008-02-01,10,10,2,2,1,1,13,13,26
51001,SAN PABLO DE LIPEZ,talla para la edad (t/e),talla normal (t n),2008-02-01,7,10,2,9,5,7,14,26,40
21702,SAN PEDRO DE TIQUINA,talla para la edad (t/e),talla normal (t n),2008-02-01,4,6,2,2,5,8,11,16,27
70303,SAN RAFAEL,talla para la edad (t/e),talla normal (t n),2008-02-01,5,6,2,3,1,7,8,16,24
80401,SANTA ANA,talla para la edad (t/e),talla normal (t n),2008-02-01,0,0,202,230,50,43,252,273,525
70101,SANTA CRUZ DE LA SIERRA,talla para la edad (t/e),talla normal (t n),2008-02-01,0,0,0,0,0,0,0,0,0
20308,SANTIAGO DE CALLAPA,talla para la edad (t/e),talla normal (t n),2008-02-01,9,6,3,6,7,5,19,17,36
41401,SANTIAGO DE HUARI,talla para la edad (t/e),talla normal (t n),2008-02-01,30,35,27,32,37,35,94,102,196
21901,SANTIAGO DE MACHACA,talla para la edad (t/e),talla normal (t n),2008-02-01,6,9,2,2,7,4,15,15,30
40202,SANTUARIO DE QUILLACAS,talla para la edad (t/e),talla normal (t n),2008-02-01,0,1,0,0,1,5,1,6,7
20902,SAPAHAQUI,talla para la edad (t/e),talla normal (t n),2008-02-01,18,18,10,21,29,26,57,65,122
21301,SICA SICA (VILLA AROMA),talla para la edad (t/e),talla normal (t n),2008-02-01,43,37,34,25,40,19,117,81,198
40104,SORACACHI,talla para la edad (t/e),talla normal (t n),2008-02-01,59,47,36,34,29,43,124,124,248
10101,SUCRE,talla para la edad (t/e),talla normal (t n),2008-02-01,72,81,42,56,140,107,254,244,498
31404,TACACHI,talla para la edad (t/e),talla normal (t n),2008-02-01,3,3,0,0,0,0,3,3,6
30602,TACOPAYA,talla para la edad (t/e),talla normal (t n),2008-02-01,9,13,1,5,5,5,15,23,38
51402,TAHUA,talla para la edad (t/e),talla normal (t n),2008-02-01,2,4,0,0,0,0,2,4,6
31101,TAPACARI,talla para la edad (t/e),talla normal (t n),2008-02-01,0,0,9,6,0,0,9,6,15
20807,TARACO,talla para la edad (t/e),talla normal (t n),2008-02-01,21,11,15,9,34,37,70,57,127
30401,TARATA,talla para la edad (t/e),talla normal (t n),2008-02-01,42,27,28,25,27,27,97,79,176
60101,TARIJA,talla para la edad (t/e),talla normal (t n),2008-02-01,14,14,4,1,3,4,21,19,40
10202,TARVITA,talla para la edad (t/e),talla normal (t n),2008-02-01,55,50,42,43,90,73,187,166,353
20803,TIAWANACU,talla para la edad (t/e),talla normal (t n),2008-02-01,60,50,26,19,38,28,124,97,221
50102,TINGUIPAYA,talla para la edad (t/e),talla normal (t n),2008-02-01,8,10,3,4,1,0,12,14,26
30903,TIQUIPAYA,talla para la edad (t/e),talla normal (t n),2008-02-01,7,6,9,7,11,8,27,21,48
31601,TIRAQUE (CBBA),talla para la edad (t/e),talla normal (t n),2008-02-01,32,22,10,8,15,12,57,42,99
21703,TITO YUPANQUI (PARQUIPUJIO),talla para la edad (t/e),talla normal (t n),2008-02-01,4,5,5,4,3,9,12,18,30
30802,TOCO,talla para la edad (t/e),talla normal (t n),2008-02-01,15,8,26,21,30,24,71,53,124
41502,TODOS SANTOS,talla para la edad (t/e),talla normal (t n),2008-02-01,2,3,0,0,2,1,4,4,8
41001,TOLEDO,talla para la edad (t/e),talla normal (t n),2008-02-01,5,3,2,5,5,1,12,9,21
50502,TORO TORO,talla para la edad (t/e),talla normal (t n),2008-02-01,15,10,14,18,15,16,44,44,88
31201,TOTORA(CBBA),talla para la edad (t/e),talla normal (t n),2008-02-01,0,0,2,3,2,1,4,4,8
41301,TOTORA(ORR),talla para la edad (t/e),talla normal (t n),2008-02-01,32,18,12,22,10,13,54,53,107
70802,TRIGAL,talla para la edad (t/e),talla normal (t n),2008-02-01,1,2,2,1,2,3,5,6,11
80101,TRINIDAD,talla para la edad (t/e),talla normal (t n),2008-02-01,17,23,12,14,9,9,38,46,84
50801,TUPIZA,talla para la edad (t/e),talla normal (t n),2008-02-01,74,65,45,45,97,101,216,211,427
40402,TURCO,talla para la edad (t/e),talla normal (t n),2008-02-01,15,17,9,19,11,8,35,44,79
50201,UNCIA,talla para la edad (t/e),talla normal (t n),2008-02-01,5,6,14,11,16,23,35,40,75
71502,URUBICHA,talla para la edad (t/e),talla normal (t n),2008-02-01,0,0,7,6,3,0,10,6,16
51201,UYUNI,talla para la edad (t/e),talla normal (t n),2008-02-01,2,3,3,3,6,10,11,16,27
30502,VACAS,talla para la edad (t/e),talla normal (t n),2008-02-01,16,25,3,4,13,12,32,41,73
70801,VALLEGRANDE,talla para la edad (t/e),talla normal (t n),2008-02-01,6,3,7,2,9,12,22,17,39
20801,VIACHA,talla para la edad (t/e),talla normal (t n),2008-02-01,154,162,94,77,58,64,306,303,609
10801,VILLA SERRANO,talla para la edad (t/e),talla normal (t n),2008-02-01,14,20,12,17,40,36,66,73,139
31003,VILLA TUNARI,talla para la edad (t/e),talla normal (t n),2008-02-01,141,106,83,89,114,121,338,316,654
50602,VITICHI,talla para la edad (t/e),talla normal (t n),2008-02-01,13,15,11,9,23,19,47,43,90
20903,YACO,talla para la edad (t/e),talla normal (t n),2008-02-01,6,7,4,7,10,16,20,30,50
60301,YACUIBA,talla para la edad (t/e),talla normal (t n),2008-02-01,46,37,25,32,40,46,111,115,226
10602,YAMPARAEZ,talla para la edad (t/e),talla normal (t n),2008-02-01,42,45,26,22,91,90,159,157,316
21103,YANACACHI,talla para la edad (t/e),talla normal (t n),2008-02-01,1,3,1,2,8,5,10,10,20
10102,YOTALA,talla para la edad (t/e),talla normal (t n),2008-02-01,48,47,38,39,94,76,180,162,342
60402,YUNCHARA,talla para la edad (t/e),talla normal (t n),2008-02-01,10,13,6,10,30,25,46,48,94
20201,ACHACACHI,talla para la edad (t/e),talla normal (t n),2008-03-01,97,86,35,40,49,55,181,181,362
20104,ACHOCALLA,talla para la edad (t/e),talla normal (t n),2008-03-01,25,34,7,8,17,18,49,60,109
31303,ALALAY,talla para la edad (t/e),talla normal (t n),2008-03-01,12,12,6,6,7,12,25,30,55
41201,ANDAMARCA,talla para la edad (t/e),talla normal (t n),2008-03-01,2,2,1,0,0,1,3,3,6
40603,ANTEQUERA,talla para la edad (t/e),talla normal (t n),2008-03-01,5,3,3,5,1,4,9,12,21
30402,ANZALDO,talla para la edad (t/e),talla normal (t n),2008-03-01,8,5,1,7,16,12,25,24,49
20701,APOLO,talla para la edad (t/e),talla normal (t n),2008-03-01,75,72,53,60,82,77,210,209,419
51301,ARAMPAMPA,talla para la edad (t/e),talla normal (t n),2008-03-01,10,10,7,6,22,22,39,38,77
30403,ARBIETO,talla para la edad (t/e),talla normal (t n),2008-03-01,47,29,21,19,27,30,95,78,173
30601,ARQUE,talla para la edad (t/e),talla normal (t n),2008-03-01,37,37,12,26,30,24,79,87,166
50802,ATOCHA,talla para la edad (t/e),talla normal (t n),2008-03-01,81,76,28,29,73,90,182,195,377
20503,AUCAPATA,talla para la edad (t/e),talla normal (t n),2008-03-01,16,15,13,12,18,14,47,41,88
20502,AYATA,talla para la edad (t/e),talla normal (t n),2008-03-01,43,44,20,26,30,34,93,104,197
30301,AYOPAYA (V. DE INDEPENDENCIA),talla para la edad (t/e),talla normal (t n),2008-03-01,70,53,55,44,46,65,171,162,333
21203,BATALLAS,talla para la edad (t/e),talla normal (t n),2008-03-01,48,60,50,38,70,52,168,150,318
80802,BAURES,talla para la edad (t/e),talla normal (t n),2008-03-01,22,29,25,21,41,48,88,98,186
41202,BELEN DE ANDAMARCA,talla para la edad (t/e),talla normal (t n),2008-03-01,0,1,1,3,1,2,2,6,8
60202,BERMEJO,talla para la edad (t/e),talla normal (t n),2008-03-01,34,31,11,5,9,13,54,49,103
50301,BETANZOS,talla para la edad (t/e),talla normal (t n),2008-03-01,64,48,30,42,55,64,149,154,303
31501,BOLIVAR,talla para la edad (t/e),talla normal (t n),2008-03-01,12,15,6,4,4,10,22,29,51
20905,CAIROMA,talla para la edad (t/e),talla normal (t n),2008-03-01,33,30,28,29,48,33,109,92,201
20303,CALACOTO,talla para la edad (t/e),talla normal (t n),2008-03-01,18,11,13,17,18,19,49,47,96
21304,CALAMARCA,talla para la edad (t/e),talla normal (t n),2008-03-01,46,64,48,43,74,66,168,173,341
10701,CAMARGO,talla para la edad (t/e),talla normal (t n),2008-03-01,89,71,53,59,94,115,236,245,481
10901,CAMATAQUI (C. VILLA ABECIA),talla para la edad (t/e),talla normal (t n),2008-03-01,21,28,17,19,23,17,61,64,125
30701,CAPINOTA,talla para la edad (t/e),talla normal (t n),2008-03-01,12,14,7,4,19,20,38,38,76
20302,CAQUIAVIRI,talla para la edad (t/e),talla normal (t n),2008-03-01,24,16,14,6,14,20,52,42,94
40102,CARACOLLO,talla para la edad (t/e),talla normal (t n),2008-03-01,88,86,42,60,38,35,168,181,349
60302,CARAPARI,talla para la edad (t/e),talla normal (t n),2008-03-01,3,2,1,1,3,2,7,5,12
50702,CARIPUYO,talla para la edad (t/e),talla normal (t n),2008-03-01,31,35,20,27,48,48,99,110,209
71403,CARMEN RIVERO TORREZ,talla para la edad (t/e),talla normal (t n),2008-03-01,0,0,9,17,9,7,18,24,42
21902,CATACORA,talla para la edad (t/e),talla normal (t n),2008-03-01,0,3,4,3,4,4,8,10,18
40201,CHALLAPATA,talla para la edad (t/e),talla normal (t n),2008-03-01,47,41,28,34,59,55,134,130,264
50202,CHAYANTA,talla para la edad (t/e),talla normal (t n),2008-03-01,4,7,3,4,7,7,14,18,32
40903,CHIPAYA,talla para la edad (t/e),talla normal (t n),2008-03-01,1,1,0,0,0,0,1,1,2
40302,CHOQUE COTA,talla para la edad (t/e),talla normal (t n),2008-03-01,0,0,2,1,0,0,2,1,3
21101,CHULUMANI (V. DE LA LIBERTAD),talla para la edad (t/e),talla normal (t n),2008-03-01,5,7,8,10,12,9,25,26,51
20501,CHUMA,talla para la edad (t/e),talla normal (t n),2008-03-01,45,52,17,22,26,27,88,101,189
30801,CLIZA,talla para la edad (t/e),talla normal (t n),2008-03-01,108,93,58,47,45,64,211,204,415
90101,COBIJA,talla para la edad (t/e),talla normal (t n),2008-03-01,65,43,44,50,63,1170,172,1263,1435
40902,COIPASA,talla para la edad (t/e),talla normal (t n),2008-03-01,2,5,3,5,7,4,12,14,26
30905,COLCAPIRHUA,talla para la edad (t/e),talla normal (t n),2008-03-01,4,5,1,1,4,4,9,10,19
50901,"COLCHA ""K""",talla para la edad (t/e),talla normal (t n),2008-03-01,6,9,3,6,12,9,21,24,45
21307,COLLANA,talla para la edad (t/e),talla normal (t n),2008-03-01,8,6,4,3,5,7,17,16,33
31002,COLOMI,talla para la edad (t/e),talla normal (t n),2008-03-01,117,99,59,44,81,99,257,242,499
21306,COLQUENCHA,talla para la edad (t/e),talla normal (t n),2008-03-01,37,37,22,25,34,35,93,97,190
21004,COLQUIRI,talla para la edad (t/e),talla normal (t n),2008-03-01,23,13,0,0,5,5,28,18,46
20605,COMBAYA,talla para la edad (t/e),talla normal (t n),2008-03-01,0,0,1,8,1,1,2,9,11
21701,COPACABANA,talla para la edad (t/e),talla normal (t n),2008-03-01,44,52,24,21,46,39,114,112,226
21402,CORIPATA,talla para la edad (t/e),talla normal (t n),2008-03-01,34,49,22,21,30,36,86,106,192
20301,CORO CORO,talla para la edad (t/e),talla normal (t n),2008-03-01,46,57,9,14,39,23,94,94,188
21401,COROICO,talla para la edad (t/e),talla normal (t n),2008-03-01,66,46,40,46,37,39,143,131,274
40301,CORQUE,talla para la edad (t/e),talla normal (t n),2008-03-01,10,9,5,11,14,9,29,29,58
50601,COTAGAITA,talla para la edad (t/e),talla normal (t n),2008-03-01,5,7,11,12,16,15,32,34,66
10902,CULPINA,talla para la edad (t/e),talla normal (t n),2008-03-01,66,90,70,58,113,125,249,273,522
40401,CURAHUARA DE CARANGAS,talla para la edad (t/e),talla normal (t n),2008-03-01,26,28,15,12,9,10,50,50,100
21602,CURVA,talla para la edad (t/e),talla normal (t n),2008-03-01,17,8,9,5,7,14,33,27,60
20804,DESAGUADERO,talla para la edad (t/e),talla normal (t n),2008-03-01,18,26,13,9,16,13,47,48,95
20105,EL ALTO,talla para la edad (t/e),talla normal (t n),2008-03-01,2216,2195,1157,1085,1556,1574,4929,4854,9783
40103,EL CHORO,talla para la edad (t/e),talla normal (t n),2008-03-01,7,5,3,0,4,5,14,10,24
60502,EL PUENTE(TJA),talla para la edad (t/e),talla normal (t n),2008-03-01,12,7,11,11,14,24,37,42,79
10405,EL VILLAR,talla para la edad (t/e),talla normal (t n),2008-03-01,13,12,12,11,32,24,57,47,104
60601,ENTRE RIOS,talla para la edad (t/e),talla normal (t n),2008-03-01,38,36,26,30,35,33,99,99,198
60601,ENTRE RIOS,talla para la edad (t/e),talla normal (t n),2008-03-01,35,37,27,26,67,43,129,106,235
40502,ESCARA,talla para la edad (t/e),talla normal (t n),2008-03-01,0,0,0,0,0,1,0,1,1
41101,EUCALIPTUS,talla para la edad (t/e),talla normal (t n),2008-03-01,24,35,17,24,29,22,70,81,151
21601,GRAL. J.J. PEREZ (CHARAZANI),talla para la edad (t/e),talla normal (t n),2008-03-01,46,43,26,24,34,46,106,113,219
20802,GUAQUI,talla para la edad (t/e),talla normal (t n),2008-03-01,32,39,18,13,22,16,72,68,140
70705,GUTIERREZ,talla para la edad (t/e),talla normal (t n),2008-03-01,0,0,4,5,0,0,4,5,9
10502,HUACARETA,talla para la edad (t/e),talla normal (t n),2008-03-01,15,2,1,0,2,6,18,8,26
40501,HUACHACALLA,talla para la edad (t/e),talla normal (t n),2008-03-01,2,1,0,1,1,2,3,4,7
40701,HUANUNI,talla para la edad (t/e),talla normal (t n),2008-03-01,4,5,1,1,1,1,6,7,13
80803,HUARACAJE,talla para la edad (t/e),talla normal (t n),2008-03-01,15,22,19,10,20,15,54,47,101
41601,HUAYLLAMARCA,talla para la edad (t/e),talla normal (t n),2008-03-01,23,22,12,16,17,24,52,62,114
21005,ICHOCA,talla para la edad (t/e),talla normal (t n),2008-03-01,10,7,8,9,9,11,27,27,54
10304,ICLA,talla para la edad (t/e),talla normal (t n),2008-03-01,68,72,46,56,143,157,257,285,542
10703,INCAHUASI,talla para la edad (t/e),talla normal (t n),2008-03-01,151,152,119,112,205,205,475,469,944
90402,INGAVI (HUMAITA),talla para la edad (t/e),talla normal (t n),2008-03-01,0,0,1,1,0,0,1,1,2
21001,INQUISIVI,talla para la edad (t/e),talla normal (t n),2008-03-01,47,45,33,21,61,33,141,99,240
21501,IXIAMAS,talla para la edad (t/e),talla normal (t n),2008-03-01,33,40,21,22,40,32,94,94,188
20806,JESUS DE MACHACA,talla para la edad (t/e),talla normal (t n),2008-03-01,51,52,35,46,91,91,177,189,366
20101,LA PAZ,talla para la edad (t/e),talla normal (t n),2008-03-01,1286,1344,642,641,979,982,2907,2967,5874
41501,LA RIVERA,talla para la edad (t/e),talla normal (t n),2008-03-01,0,0,0,0,0,1,0,1,1
21202,LAJA,talla para la edad (t/e),talla normal (t n),2008-03-01,97,81,57,37,44,30,198,148,346
10903,LAS CARRERAS,talla para la edad (t/e),talla normal (t n),2008-03-01,16,18,24,17,43,35,83,70,153
21006,LICOMA PAMPA,talla para la edad (t/e),talla normal (t n),2008-03-01,10,82,20,17,31,26,61,125,186
50203,LLALLAGUA,talla para la edad (t/e),talla normal (t n),2008-03-01,23,18,11,7,19,22,53,47,100
51401,LLICA,talla para la edad (t/e),talla normal (t n),2008-03-01,30,21,12,10,20,19,62,50,112
80601,LORETO,talla para la edad (t/e),talla normal (t n),2008-03-01,7,2,0,1,8,4,15,7,22
20901,LURIBAY,talla para la edad (t/e),talla normal (t n),2008-03-01,23,8,11,18,20,18,54,44,98
40702,MACHACAMARCA,talla para la edad (t/e),talla normal (t n),2008-03-01,12,6,10,6,12,11,34,23,57
80801,MAGDALENA,talla para la edad (t/e),talla normal (t n),2008-03-01,53,53,27,28,28,34,108,115,223
20904,MALLA,talla para la edad (t/e),talla normal (t n),2008-03-01,10,11,6,5,12,15,28,31,59
20103,MECAPACA,talla para la edad (t/e),talla normal (t n),2008-03-01,3,5,1,3,11,9,15,17,32
31301,MIZQUE,talla para la edad (t/e),talla normal (t n),2008-03-01,21,30,15,12,25,22,61,64,125
20402,MOCOMOCO,talla para la edad (t/e),talla normal (t n),2008-03-01,27,50,14,16,24,31,65,97,162
51002,MOJINETE,talla para la edad (t/e),talla normal (t n),2008-03-01,2,0,2,2,0,5,4,7,11
10303,MOJOCOYA,talla para la edad (t/e),talla normal (t n),2008-03-01,2,4,2,4,0,3,4,11,15
70803,MORO MORO,talla para la edad (t/e),talla normal (t n),2008-03-01,13,9,7,5,19,22,39,36,75
30302,MOROCHATA,talla para la edad (t/e),talla normal (t n),2008-03-01,52,62,27,36,34,30,113,128,241
20307,NAZACARA DE PACAJES,talla para la edad (t/e),talla normal (t n),2008-03-01,1,1,0,0,0,1,1,2,3
50404,OCURI,talla para la edad (t/e),talla normal (t n),2008-03-01,63,17,7,18,19,22,89,57,146
30203,OMEREQUE,talla para la edad (t/e),talla normal (t n),2008-03-01,3,5,0,0,0,0,3,5,8
40101,ORURO,talla para la edad (t/e),talla normal (t n),2008-03-01,638,612,400,719,367,364,1405,1695,3100
60201,PADCAYA,talla para la edad (t/e),talla normal (t n),2008-03-01,20,30,19,18,22,24,61,72,133
10401,PADILLA,talla para la edad (t/e),talla normal (t n),2008-03-01,54,78,26,49,90,122,170,249,419
20102,PALCA,talla para la edad (t/e),talla normal (t n),2008-03-01,17,12,7,5,1,2,25,19,44
40802,PAMPA AULLAGAS,talla para la edad (t/e),talla normal (t n),2008-03-01,4,10,11,9,8,8,23,27,50
21802,PAPEL PAMPA,talla para la edad (t/e),talla normal (t n),2008-03-01,5,2,1,3,1,0,7,5,12
30202,PASORAPA,talla para la edad (t/e),talla normal (t n),2008-03-01,11,3,1,2,4,5,16,10,26
21305,PATACAMAYA,talla para la edad (t/e),talla normal (t n),2008-03-01,6,3,3,2,3,3,12,8,20
40602,PAZÑA,talla para la edad (t/e),talla normal (t n),2008-03-01,23,31,17,20,15,26,55,77,132
20702,PELECHUCO,talla para la edad (t/e),talla normal (t n),2008-03-01,27,29,24,16,15,16,66,61,127
50403,POCOATA,talla para la edad (t/e),talla normal (t n),2008-03-01,10,6,2,2,3,4,15,12,27
31203,POCONA,talla para la edad (t/e),talla normal (t n),2008-03-01,27,36,18,20,19,12,64,68,132
31202,POJO (CBBA),talla para la edad (t/e),talla normal (t n),2008-03-01,28,15,3,6,8,10,39,31,70
