codigo_municipio,municipio,grupo,variable,mes,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
70502,PAILON,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,2,0,0,0,2,0,2
70902,PAMPA GRANDE,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20702,PELECHUCO,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31203,POCONA,violencia  intrafamiliar,hombres,2004-05-01,0,0,1,0,0,0,0,0,0,0,1,0,1
70601,PORTACHUELO,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31205,PUERTO VILLARROEL,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,4,0,0,0,4,0,4
31401,PUNATA,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,1,0,1,0,1,0,3,0,3
30404,SACABAMBA,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,1,0,1,0,0,0,2,0,2
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
41401,SANTIAGO DE HUARI,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21301,SICA SICA (VILLA AROMA),violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,1,0,0,0,0,0,1,0,1
30902,SIPE SIPE,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,1,0,0,0,0,0,1,0,1
10101,SUCRE,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,4,0,0,0,4,0,4
60101,TARIJA,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30903,TIQUIPAYA,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50801,TUPIZA,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50201,UNCIA,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
51201,UYUNI,violencia  intrafamiliar,hombres,2004-05-01,0,0,1,0,2,0,1,0,0,0,4,0,4
20801,VIACHA,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,1,0,1,0,0,0,2,0,2
60303,VILLA MONTES,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,0,0,1,0,1,0,1
31003,VILLA TUNARI,violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia  intrafamiliar,hombres,2004-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20503,AUCAPATA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
41202,BELEN DE ANDAMARCA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,0,0,1,0,1,0,1
60202,BERMEJO,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,7,0,2,0,9,0,9
10701,CAMARGO,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70706,CAMIRI,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30701,CAPINOTA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
22001,CARANAVI,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,3,0,0,0,3,0,3
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,3,0,1,0,4,0,4
90101,COBIJA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30101,COCHABAMBA,violencia  intrafamiliar,hombres,2004-06-01,0,0,1,0,1,0,2,0,0,0,4,0,4
20304,COMANCHE,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
71301,COMARAPA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20105,EL ALTO,violencia  intrafamiliar,hombres,2004-06-01,2,0,0,0,1,0,17,0,4,0,24,0,24
60502,EL PUENTE(TJA),violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
60601,ENTRE RIOS,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
40701,HUANUNI,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,1,0,2,0,0,0,3,0,3
21005,ICHOCA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,2,0,0,0,2,0,2
20101,LA PAZ,violencia  intrafamiliar,hombres,2004-06-01,0,0,1,0,2,0,5,0,0,0,8,0,8
21202,LAJA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50203,LLALLAGUA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,2,0,15,0,2,0,19,0,19
71003,MINEROS,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
10501,MONTEAGUDO,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70202,OKINAWA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
10401,PADILLA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,2,0,0,0,2,0,2
20102,PALCA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,2,0,0,0,2,0,2
21104,PALOS BLANCOS,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,2,0,0,0,2,0,2
20702,PELECHUCO,violencia  intrafamiliar,hombres,2004-06-01,0,0,1,0,0,0,0,0,0,0,1,0,1
70601,PORTACHUELO,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,2,0,0,0,2,0,2
90301,PUERTO GONZALO MORENO,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31205,PUERTO VILLARROEL,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,1,0,1,0,0,0,2,0,2
31401,PUNATA,violencia  intrafamiliar,hombres,2004-06-01,0,0,1,0,0,0,6,0,0,0,7,0,7
30901,QUILLACOLLO,violencia  intrafamiliar,hombres,2004-06-01,2,0,6,0,0,0,0,0,0,0,8,0,8
80201,RIBERALTA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,6,0,0,0,6,0,6
30404,SACABAMBA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50701,SACACA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
80501,SAN IGNACIO,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,3,0,0,0,3,0,3
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70602,SANTA ROSA DEL SARA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
30902,SIPE SIPE,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,0,0,1,0,1,0,1
20601,SORATA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10101,SUCRE,violencia  intrafamiliar,hombres,2004-06-01,0,0,1,0,1,0,1,0,0,0,3,0,3
60101,TARIJA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,0,0,2,0,2,0,2
31201,TOTORA(CBBA),violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50801,TUPIZA,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,2,0,2,0,0,0,4,0,4
51201,UYUNI,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
70801,VALLEGRANDE,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
51501,VILLAZON,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70201,WARNES,violencia  intrafamiliar,hombres,2004-06-01,0,0,1,0,1,0,0,0,0,0,2,0,2
70403,YAPACANI,violencia  intrafamiliar,hombres,2004-06-01,0,0,0,0,0,0,2,0,0,0,2,0,2
51302,ACACIO,violencia  intrafamiliar,hombres,2004-07-01,1,0,0,0,0,0,0,0,0,0,1,0,1
71501,ASCENCION DE GUARAYOS,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
60202,BERMEJO,violencia  intrafamiliar,hombres,2004-07-01,0,0,1,0,2,0,22,0,2,0,27,0,27
70703,CABEZAS,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70706,CAMIRI,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,1,0,1,0,0,0,2,0,2
30701,CAPINOTA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,4,0,0,0,4,0,4
40102,CARACOLLO,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
22001,CARANAVI,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,9,0,0,0,9,0,9
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,3,0,1,0,4,0,4
70702,CHARAGUA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30101,COCHABAMBA,violencia  intrafamiliar,hombres,2004-07-01,1,0,0,0,0,0,0,0,0,0,1,0,1
30905,COLCAPIRHUA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,1,0,2,0,2
31002,COLOMI,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21701,COPACABANA,violencia  intrafamiliar,hombres,2004-07-01,0,0,1,0,3,0,0,0,0,0,4,0,4
20301,CORO CORO,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20105,EL ALTO,violencia  intrafamiliar,hombres,2004-07-01,1,0,2,0,1,0,12,0,0,0,16,0,16
71002,GENERAL SAAVEDRA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20101,LA PAZ,violencia  intrafamiliar,hombres,2004-07-01,1,0,7,0,2,0,1,0,0,0,11,0,11
50203,LLALLAGUA,violencia  intrafamiliar,hombres,2004-07-01,0,0,1,0,0,0,8,0,1,0,10,0,10
71003,MINEROS,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,2,0,0,0,2,0,2
10501,MONTEAGUDO,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,2,0,0,0,2,0,2
30302,MOROCHATA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,1,0,0,0,0,0,1,0,1
40101,ORURO,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,4,0,0,0,4,0,4
60201,PADCAYA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
40602,PAZÑA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,1,0,0,0,0,0,1,0,1
20702,PELECHUCO,violencia  intrafamiliar,hombres,2004-07-01,0,0,1,0,0,0,0,0,0,0,1,0,1
70601,PORTACHUELO,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20401,PUERTO ACOSTA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31205,PUERTO VILLARROEL,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,5,0,0,0,5,0,5
31401,PUNATA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,1,0,2,0,0,0,3,0,3
80201,RIBERALTA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30404,SACABAMBA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70501,SAN JOSE DE CHIQUITOS,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
90303,SENA,violencia  intrafamiliar,hombres,2004-07-01,0,0,1,0,0,0,0,0,0,0,1,0,1
30902,SIPE SIPE,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,2,0,1,0,3,0,3
10101,SUCRE,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,1,0,1,0,0,0,2,0,2
30903,TIQUIPAYA,violencia  intrafamiliar,hombres,2004-07-01,0,0,1,0,0,0,0,0,0,0,1,0,1
50801,TUPIZA,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,2,0,3,0,0,0,5,0,5
50201,UNCIA,violencia  intrafamiliar,hombres,2004-07-01,0,0,1,0,0,0,0,0,0,0,1,0,1
51201,UYUNI,violencia  intrafamiliar,hombres,2004-07-01,1,0,0,0,1,0,2,0,0,0,4,0,4
70801,VALLEGRANDE,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,0,0,1,0,0,0,1,0,1
51501,VILLAZON,violencia  intrafamiliar,hombres,2004-07-01,0,0,0,0,1,0,0,0,0,0,1,0,1
10602,YAMPARAEZ,violencia  intrafamiliar,hombres,2004-07-01,1,0,0,0,0,0,0,0,0,0,1,0,1
51302,ACACIO,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,1,0,0,0,0,0,1,0,1
20502,AYATA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
60202,BERMEJO,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,10,0,0,0,10,0,10
50301,BETANZOS,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30701,CAPINOTA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,5,0,0,0,5,0,5
40102,CARACOLLO,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
22001,CARANAVI,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,9,0,5,0,14,0,14
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,1,0,1,0,0,0,2,0,2
70702,CHARAGUA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50202,CHAYANTA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,5,0,0,0,5,0,5
31204,CHIMORE,violencia  intrafamiliar,hombres,2004-08-01,0,0,1,0,0,0,0,0,1,0,2,0,2
30101,COCHABAMBA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50401,COLQUECHACA,violencia  intrafamiliar,hombres,2004-08-01,0,0,1,0,0,0,0,0,0,0,1,0,1
21701,COPACABANA,violencia  intrafamiliar,hombres,2004-08-01,0,0,3,0,3,0,0,0,0,0,6,0,6
20105,EL ALTO,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,3,0,50,0,0,0,53,0,53
20602,GUANAY,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21005,ICHOCA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
90402,INGAVI (HUMAITA),violencia  intrafamiliar,hombres,2004-08-01,0,0,1,0,0,0,0,0,0,0,1,0,1
20101,LA PAZ,violencia  intrafamiliar,hombres,2004-08-01,0,0,2,0,4,0,2,0,0,0,8,0,8
50203,LLALLAGUA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,1,0,17,0,1,0,19,0,19
20901,LURIBAY,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31301,MIZQUE,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10303,MOJOCOYA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,1,0,0,0,1,0,2,0,2
10501,MONTEAGUDO,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
40101,ORURO,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10401,PADILLA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,4,0,0,0,0,0,4,0,4
31202,POJO (CBBA),violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,1,0,1,0,0,0,2,0,2
50101,POTOSI,violencia  intrafamiliar,hombres,2004-08-01,0,0,1,0,0,0,0,0,0,0,1,0,1
20401,PUERTO ACOSTA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,1,0,2,0,2
20403,PUERTO CARABUCO,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,0,0,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,3,0,0,0,3,0,3
51101,PUNA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,1,0,3,0,0,0,4,0,4
31401,PUNATA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,6,0,0,0,6,0,6
50402,RAVELO,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,1,0,0,0,1,0,2,0,2
80201,RIBERALTA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
80304,RURRENABAQUE,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70402,SAN CARLOS,violencia  intrafamiliar,hombres,2004-08-01,0,0,1,0,0,0,1,0,0,0,2,0,2
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,1,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,hombres,2004-08-01,1,0,1,0,0,0,0,0,0,0,2,0,2
30703,SICAYA,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,2,0,0,0,2,0,2
30902,SIPE SIPE,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,1,0,2,0,2
10101,SUCRE,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
60101,TARIJA,violencia  intrafamiliar,hombres,2004-08-01,0,0,1,0,0,0,0,0,0,0,1,0,1
50801,TUPIZA,violencia  intrafamiliar,hombres,2004-08-01,0,0,2,0,2,0,3,0,0,0,7,0,7
30502,VACAS,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,2,0,0,0,2,0,2
70801,VALLEGRANDE,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,1,0,2,0,2
60303,VILLA MONTES,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31402,VILLA RIVERO,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31003,VILLA TUNARI,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
51501,VILLAZON,violencia  intrafamiliar,hombres,2004-08-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20201,ACHACACHI,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,2,0,0,0,2,0,2
51301,ARAMPAMPA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
71501,ASCENCION DE GUARAYOS,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50802,ATOCHA,violencia  intrafamiliar,hombres,2004-09-01,0,0,1,0,0,0,0,0,0,0,1,0,1
60202,BERMEJO,violencia  intrafamiliar,hombres,2004-09-01,2,0,0,0,1,0,8,0,0,0,11,0,11
50301,BETANZOS,violencia  intrafamiliar,hombres,2004-09-01,1,0,0,0,0,0,0,0,0,0,1,0,1
70703,CABEZAS,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30701,CAPINOTA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,2,0,0,0,2,0,2
40102,CARACOLLO,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,1,0,0,0,0,0,1,0,1
22001,CARANAVI,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,7,0,0,0,7,0,7
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31204,CHIMORE,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30101,COCHABAMBA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,2,0,0,0,2,0,2
50401,COLQUECHACA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,2,0,0,0,2,0,2
20304,COMANCHE,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,0,0,1,0,1,0,1
71301,COMARAPA,violencia  intrafamiliar,hombres,2004-09-01,0,0,1,0,0,0,0,0,0,0,1,0,1
21701,COPACABANA,violencia  intrafamiliar,hombres,2004-09-01,1,0,6,0,1,0,1,0,0,0,9,0,9
20105,EL ALTO,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,1,0,17,0,1,0,19,0,19
60502,EL PUENTE(TJA),violencia  intrafamiliar,hombres,2004-09-01,0,0,1,0,0,0,0,0,0,0,1,0,1
40701,HUANUNI,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20101,LA PAZ,violencia  intrafamiliar,hombres,2004-09-01,2,0,6,0,5,0,2,0,1,0,16,0,16
50203,LLALLAGUA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,9,0,0,0,9,0,9
20901,LURIBAY,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,2,0,1,0,3,0,3
40101,ORURO,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,2,0,1,0,0,0,3,0,3
60201,PADCAYA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,2,0,0,0,2,0,2
10401,PADILLA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21104,PALOS BLANCOS,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,1,0,0,0,0,0,1,0,1
31203,POCONA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20401,PUERTO ACOSTA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
90201,PUERTO RICO,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31205,PUERTO VILLARROEL,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,4,0,0,0,4,0,4
31401,PUNATA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,7,0,0,0,7,0,7
50402,RAVELO,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
80201,RIBERALTA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
80304,RURRENABAQUE,violencia  intrafamiliar,hombres,2004-09-01,0,0,1,0,0,0,0,0,0,0,1,0,1
31001,SACABA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
71104,SAN JULIAN,violencia  intrafamiliar,hombres,2004-09-01,0,0,3,0,0,0,0,0,0,0,3,0,3
60501,SAN LORENZO(TJA),violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,1,0,5,0,0,0,6,0,6
30902,SIPE SIPE,violencia  intrafamiliar,hombres,2004-09-01,0,0,1,0,0,0,5,0,0,0,6,0,6
10101,SUCRE,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,2,0,0,0,2,0,2
31101,TAPACARI,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50801,TUPIZA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,4,0,5,0,2,0,11,0,11
30502,VACAS,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20801,VIACHA,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,1,0,2,0,2
31402,VILLA RIVERO,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31003,VILLA TUNARI,violencia  intrafamiliar,hombres,2004-09-01,0,0,2,0,1,0,3,0,1,0,7,0,7
51501,VILLAZON,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,0,0,1,0,1,0,1
30904,VINTO,violencia  intrafamiliar,hombres,2004-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20201,ACHACACHI,violencia  intrafamiliar,hombres,2004-10-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30201,AIQUILE,violencia  intrafamiliar,hombres,2004-10-01,0,0,0,0,0,0,2,0,0,0,2,0,2
10201,AZURDUY,violencia  intrafamiliar,hombres,2004-10-01,0,0,0,0,0,0,2,0,0,0,2,0,2
60202,BERMEJO,violencia  intrafamiliar,hombres,2004-10-01,0,0,0,0,2,0,7,0,1,0,10,0,10
30701,CAPINOTA,violencia  intrafamiliar,hombres,2004-10-01,0,0,0,0,0,0,2,0,0,0,2,0,2
22001,CARANAVI,violencia  intrafamiliar,hombres,2004-10-01,0,0,0,0,0,0,17,0,4,0,21,0,21
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2004-10-01,0,0,0,0,0,0,5,0,4,0,9,0,9
50202,CHAYANTA,violencia  intrafamiliar,hombres,2004-10-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31204,CHIMORE,violencia  intrafamiliar,hombres,2004-10-01,0,0,0,0,1,0,0,0,0,0,1,0,1
30101,COCHABAMBA,violencia  intrafamiliar,hombres,2004-10-01,0,0,0,0,1,0,6,0,0,0,7,0,7
21701,COPACABANA,violencia  intrafamiliar,hombres,2004-10-01,0,0,3,0,2,0,0,0,0,0,5,0,5
21402,CORIPATA,violencia  intrafamiliar,hombres,2004-10-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20105,EL ALTO,violencia  intrafamiliar,hombres,2004-10-01,2,0,1,0,1,0,12,0,0,0,16,0,16
