codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
30201,AIQUILE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,1,2,5,0,0,2,6,8
41201,ANDAMARCA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
30403,ARBIETO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
71501,ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,5,0,9,1,0,1,14,2,16
20503,AUCAPATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,1,0,0,2,1,2,2,0,0,4,4,8
90104,BELLA FLOR,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
60202,BERMEJO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,1,0,2,0,0,0,6,4,20,8,4,2,33,14,47
90103,BOLPEBRA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21304,CALAMARCA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,1,0,0,0,0,1,0,1,1,1,0,0,2,3,5
70706,CAMIRI,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
40201,CHALLAPATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31204,CHIMORE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
90101,COBIJA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,1,2,1,4,6,0,0,7,8,15
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,0,1,0,0,1,2,1,1,0,5,2,7
31002,COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,2,0,3,2,0,4,5,6,11
70603,COLPA BELGICA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
21701,COPACABANA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,3,3,5,0,0,4,8,12
21401,COROICO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,0,0,4,0,0,0,5,0,5
70102,COTOCA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,2,0,0,0,1,0,1,3,0,0,4,3,7
20804,DESAGUADERO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,0,0,0,1,1,0,1,0,1,2,3,5
20105,EL ALTO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,3,2,6,4,13,4,19,20,8,5,49,35,84
70105,EL TORNO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,2,1,0,5,1,0,0,6,3,9
60601,ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,0,2,5,1,0,0,6,3,9
41101,EUCALIPTUS,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
90503,EUREKA (SANTOS MERCADO),"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
71004,FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3
21601,GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,3,3,1,1,4,4,8
40701,HUANUNI,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,1,0,0,0,0,2,4,0,0,2,5,7
21001,INQUISIVI,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,3,2,0,1,3,3,6
21102,IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
21105,LA ASUNTA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,3,2,2,8,2,12,8,2,0,25,15,40
70104,LA GUARDIA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,3,2,2,4,0,1,0,7,5,12
20101,LA PAZ,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,2,0,1,0,3,1,17,4,0,1,23,6,29
21006,LICOMA PAMPA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,2,1,2,0,0,0,4,1,5
70903,MAIRANA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,0,1,0,0,0,1,0,0,0,3,0,3
71003,MINEROS,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,1,0,5,1,0,0,7,1,8
31301,MIZQUE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,1,0,1,0,0,0,3,0,3
71001,MONTERO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,2,0,3,7,4,4,14,6,15,10,1,1,39,28,67
40101,ORURO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,3,1,1,0,1,0,2,1,1,1,8,3,11
20102,PALCA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,2,0,1,1,3,4
21305,PATACAMAYA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
70601,PORTACHUELO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,2,0,1,1,1,0,4,1,5
21204,PUERTO PEREZ,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,4,1,0,0,5,1,6
80301,REYES,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
80201,RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,3,2,8,11,4,1,16,14,30
70503,ROBORE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,2,1,0,0,3,1,4
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,1,1,2,7,0,0,0,8,3,11
31001,SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,0,1,0,0,1,4,4,1,0,7,5,12
50701,SACACA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,1,3,0,1,1,5,4,1,0,11,6,17
70302,SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,1,0,0,1,0,0,1,5,22,12,2,0,26,18,44
31602,SHINAOTA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,0,0,1,0,0,2,1,3,2,6,4,10
21301,SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
20601,SORATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,2,1,0,1,2,2,4
10101,SUCRE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,2,3,5,11,6,8,14,23,61,31,6,1,94,77,171
10601,TARABUCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,0,0,4,0,0,0,5,0,5
30401,TARATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
60101,TARIJA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,2,1,1,13,7,34,19,0,1,48,30,78
30903,TIQUIPAYA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,2,0,0,0,4,0,0,1,6,7
