codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
20201,ACHACACHI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20701,APOLO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
30501,ARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,1,1,1,0,1,0,3,1,4
30301,AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,1,3,0,0,1,3,4
60202,BERMEJO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
50301,BETANZOS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
21304,CALAMARCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
10701,CAMARGO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,2,0,1,0,0,0,3,3
70706,CAMIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
20302,CAQUIAVIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
40201,CHALLAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,5,0,4,6,0,1,9,7,16
40302,CHOQUE COTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
21101,CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,2,1,3,10,10,5,13,7,27,15,7,15,62,53,115
30801,CLIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,3,0,4,2,0,0,7,2,9
30101,COCHABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,1,0,3,2,1,1,110,63,347,175,44,45,506,286,792
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,1,2,9,4,6,4,10,8,14,10,2,2,42,30,72
21307,COLLANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,1,0,0,1,0,0,0,0,1,3,2,4,6
31002,COLOMI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,1,0,3,2,0,0,4,2,6
71301,COMARAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,1,2,1,0,0,0,2,2,4
21402,CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,1,1,10,4,1,3,11,7,17,7,3,6,43,28,71
21401,COROICO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,4,2,8,2,4,1,16,5,21
70102,COTOCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
20105,EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,1,1,1,4,4,1,9,6,14,14,1,1,30,27,57
71503,EL PUENTE(STC),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
60601,ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
20802,GUAQUI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
80202,GUAYARAMERIN,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70705,GUTIERREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
40701,HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,5,2,9,2,0,0,14,4,18
20204,HUARINA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10304,ICLA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
21102,IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,1,0,0,0,0,1,1,1,0,0,1,2,3,5
20806,JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
21105,LA ASUNTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,1,2,2,0,0,1,2,2,2,10,0,0,7,15,22
70104,LA GUARDIA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,1,0,0,3,2,0,0,3,3,6
20101,LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,1,1,1,2,3,1,0,4,4,20,1,0,10,28,38
21202,LAJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,2,0,0,2,0,3,2,1,1,6,5,11
50203,LLALLAGUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
20607,MAPIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20103,MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,1,5,3,1,0,6,4,10
71003,MINEROS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31301,MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
10303,MOJOCOYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
71001,MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,2,1,16,2,0,0,18,3,21
30302,MOROCHATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,2,2,1,0,3,2,5
40101,ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,2,0,8,4,3,2,13,6,19
70502,PAILON,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70902,PAMPA GRANDE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21305,PATACAMAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,1,0,1,0,4,0,0,0,6,6
40602,PAZÑA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
31203,POCONA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31202,POJO (CBBA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
40601,POOPO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
70601,PORTACHUELO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
50101,POTOSI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,2,3,2,7,1,0,5,10,15
70805,PUCARA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21204,PUERTO PEREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,3,1,0,2,0,1,1,2,1,6,5,11
80703,PUERTO SILES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
71401,PUERTO SUAREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,1,0,0,1,0,2,4,0,0,3,5,8
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,1,0,0,0,0,0,1,2,0,0,2,2,4
31401,PUNATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,2,1,1,1,3,2,5
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31001,SACABA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,2,1,1,0,3,1,4
70901,SAMAIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31403,SAN BENITO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21502,SAN BUENA VENTURA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,2,0,2,1,0,0,4,1,5
70402,SAN CARLOS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,0,4,1,1,1,5,6
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
71201,SAN MATIAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
71005,SAN PEDRO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
80401,SANTA ANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2012-01-01,0,0,0,0,0,2,14,5,69,16,0,3,83,26,109
