codigo_municipio,municipio,grupo,variable,mes,hombres menores a 1 año,mujeres menores a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 14 años,mujeres de 5 a 14 años,hombres de 15 a 59 años,mujeres de 15 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
70403,YAPACANI,violencia  intrafamiliar,mujeres,2004-01-01,0,0,0,0,1,0,3,0,0,0,4,0,4
10102,YOTALA,violencia  intrafamiliar,mujeres,2004-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
20201,ACHACACHI,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
30201,AIQUILE,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,4,0,0,0,4,0,4
40603,ANTEQUERA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
30601,ARQUE,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,1,0,2,0,2
50802,ATOCHA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,5,0,0,0,5,0,5
60202,BERMEJO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,2,0,6,0,0,0,8,0,8
50301,BETANZOS,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10701,CAMARGO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,0,0,1,0,1,0,1
70706,CAMIRI,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,4,0,0,0,4,0,4
30701,CAPINOTA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,6,0,0,0,6,0,6
40102,CARACOLLO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
22001,CARANAVI,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,9,0,0,0,9,0,9
60302,CARAPARI,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
40201,CHALLAPATA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,15,0,0,0,15,0,15
50202,CHAYANTA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
21101,CHULUMANI (V. DE LA LIBERTAD),violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30101,COCHABAMBA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,7,0,0,0,7,0,7
31002,COLOMI,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,3,0,0,0,3,0,3
21701,COPACABANA,violencia  intrafamiliar,mujeres,2004-02-01,1,0,6,0,0,0,1,0,1,0,9,0,9
40301,CORQUE,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10902,CULPINA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20804,DESAGUADERO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20105,EL ALTO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,2,0,5,0,94,0,0,0,101,0,101
10405,EL VILLAR,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
41101,EUCALIPTUS,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
80402,EXALTACION,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
90203,FILADELFIA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,0,0,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20602,GUANAY,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10502,HUACARETA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
40701,HUANUNI,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,1,0,1,0,0,0,2,0,2
10703,INCAHUASI,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
21102,IRUPANA (VILLA DE LANZA),violencia  intrafamiliar,mujeres,2004-02-01,1,0,0,0,0,0,1,0,4,0,6,0,6
70104,LA GUARDIA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,1,0,0,0,0,0,1,0,1
20101,LA PAZ,violencia  intrafamiliar,mujeres,2004-02-01,1,0,2,0,2,0,39,0,0,0,44,0,44
21202,LAJA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50203,LLALLAGUA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,17,0,0,0,17,0,17
20901,LURIBAY,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,4,0,0,0,4,0,4
71003,MINEROS,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,5,0,0,0,5,0,5
31301,MIZQUE,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,3,0,0,0,3,0,3
10303,MOJOCOYA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10501,MONTEAGUDO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
71001,MONTERO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70202,OKINAWA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30203,OMEREQUE,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
40101,ORURO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
60201,PADCAYA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70502,PAILON,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20102,PALCA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
21104,PALOS BLANCOS,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
70902,PAMPA GRANDE,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
21305,PATACAMAYA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,7,0,0,0,7,0,7
40602,PAZÑA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31203,POCONA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31202,POJO (CBBA),violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,1,0,1,0,0,0,2,0,2
10103,POROMA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70103,PORONGO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20401,PUERTO ACOSTA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,4,0,2,0,6,0,6
20403,PUERTO CARABUCO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,0,0,1,0,1,0,1
80703,PUERTO SILES,violencia  intrafamiliar,mujeres,2004-02-01,0,0,1,0,0,0,1,0,0,0,2,0,2
31205,PUERTO VILLARROEL,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,2,0,1,0,0,0,3,0,3
31401,PUNATA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,1,0,8,0,0,0,9,0,9
30901,QUILLACOLLO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
31001,SACABA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,1,0,2,0,0,0,3,0,3
30404,SACABAMBA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31403,SAN BENITO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
60501,SAN LORENZO(TJA),violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21702,SAN PEDRO DE TIQUINA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
80401,SANTA ANA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,4,0,0,0,4,0,4
70602,SANTA ROSA DEL SARA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30702,SANTIVAÑES,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20902,SAPAHAQUI,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30902,SIPE SIPE,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
10101,SUCRE,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,9,0,0,0,9,0,9
60101,TARIJA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,1,0,0,0,0,0,1,0,1
10202,TARVITA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
20606,TIPUANI,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,3,0,0,0,3,0,3
30903,TIQUIPAYA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,1,0,1,0,0,0,2,0,2
31601,TIRAQUE (CBBA),violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
41502,TODOS SANTOS,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
41001,TOLEDO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31201,TOTORA(CBBA),violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,3,0,0,0,3,0,3
50801,TUPIZA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,21,0,0,0,21,0,21
40402,TURCO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
60401,URIONDO (A. CONCEPCION),violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,5,0,0,0,5,0,5
51201,UYUNI,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,2,0,0,0,2,0,2
70801,VALLEGRANDE,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,4,0,0,0,4,0,4
20801,VIACHA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,3,0,0,0,3,0,3
60303,VILLA MONTES,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,3,0,0,0,3,0,3
31402,VILLA RIVERO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10801,VILLA SERRANO,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,3,0,0,0,3,0,3
31003,VILLA TUNARI,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,1,0,15,0,1,0,17,0,17
51501,VILLAZON,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,1,0,13,0,1,0,15,0,15
70403,YAPACANI,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10102,YOTALA,violencia  intrafamiliar,mujeres,2004-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
51302,ACACIO,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,2,0,1,0,3,0,3
20201,ACHACACHI,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30201,AIQUILE,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,2,0,0,0,2,0,2
30402,ANZALDO,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,2,0,0,0,2,0,2
20701,APOLO,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,3,0,0,0,3,0,3
50802,ATOCHA,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,3,0,0,0,3,0,3
30301,AYOPAYA (V. DE INDEPENDENCIA),violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,2,0,0,0,2,0,2
21203,BATALLAS,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,1,0,0,0,0,0,1,0,1
60202,BERMEJO,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,7,0,0,0,7,0,7
90103,BOLPEBRA,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,0,0,1,0,1,0,1
10701,CAMARGO,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,1,0,0,0,0,0,1,0,1
70706,CAMIRI,violencia  intrafamiliar,mujeres,2004-03-01,0,0,1,0,0,0,9,0,0,0,10,0,10
30701,CAPINOTA,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,5,0,0,0,5,0,5
40102,CARACOLLO,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,5,0,0,0,5,0,5
22001,CARANAVI,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,4,0,0,0,4,0,4
40201,CHALLAPATA,violencia  intrafamiliar,mujeres,2004-03-01,0,0,1,0,0,0,8,0,0,0,9,0,9
50202,CHAYANTA,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,3,0,0,0,3,0,3
30101,COCHABAMBA,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,3,0,0,0,3,0,3
50901,"COLCHA ""K""",violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
31002,COLOMI,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,3,0,0,0,3,0,3
71301,COMARAPA,violencia  intrafamiliar,mujeres,2004-03-01,0,0,1,0,0,0,0,0,0,0,1,0,1
21701,COPACABANA,violencia  intrafamiliar,mujeres,2004-03-01,0,0,5,0,0,0,1,0,0,0,6,0,6
70102,COTOCA,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10902,CULPINA,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20804,DESAGUADERO,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20105,EL ALTO,violencia  intrafamiliar,mujeres,2004-03-01,1,0,1,0,2,0,87,0,0,0,91,0,91
10405,EL VILLAR,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
80402,EXALTACION,violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia  intrafamiliar,mujeres,2004-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
