codigo_municipio,municipio,grupo,variable,mes,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
40301,CORQUE,desnutricion global,desnutricion grave (g),2005-01-01,1,1,0,0,1,1,2
50601,COTAGAITA,desnutricion global,desnutricion grave (g),2005-01-01,6,4,4,2,10,6,16
70102,COTOCA,desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,1,0,2,2
10902,CULPINA,desnutricion global,desnutricion grave (g),2005-01-01,3,4,2,1,5,5,10
20105,EL ALTO,desnutricion global,desnutricion grave (g),2005-01-01,18,21,11,10,29,31,60
60502,EL PUENTE(TJA),desnutricion global,desnutricion grave (g),2005-01-01,0,0,0,1,0,1,1
70105,EL TORNO,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
10405,EL VILLAR,desnutricion global,desnutricion grave (g),2005-01-01,0,0,0,1,0,1,1
60601,ENTRE RIOS,desnutricion global,desnutricion grave (g),2005-01-01,3,2,3,3,6,5,11
60601,ENTRE RIOS,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,1,1,1,2
41101,EUCALIPTUS,desnutricion global,desnutricion grave (g),2005-01-01,1,1,0,0,1,1,2
71002,GENERAL SAAVEDRA,desnutricion global,desnutricion grave (g),2005-01-01,2,0,0,0,2,0,2
21601,GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,0,0,1,1
20602,GUANAY,desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,0,0,1,1
70705,GUTIERREZ,desnutricion global,desnutricion grave (g),2005-01-01,7,3,3,5,10,8,18
10502,HUACARETA,desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,1,0,2,2
11002,HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion grave (g),2005-01-01,0,0,2,1,2,1,3
40701,HUANUNI,desnutricion global,desnutricion grave (g),2005-01-01,2,0,0,0,2,0,2
41601,HUAYLLAMARCA,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
21005,ICHOCA,desnutricion global,desnutricion grave (g),2005-01-01,0,0,1,0,1,0,1
10304,ICLA,desnutricion global,desnutricion grave (g),2005-01-01,6,0,0,1,6,1,7
10703,INCAHUASI,desnutricion global,desnutricion grave (g),2005-01-01,3,3,1,1,4,4,8
21001,INQUISIVI,desnutricion global,desnutricion grave (g),2005-01-01,0,0,0,1,0,1,1
21501,IXIAMAS,desnutricion global,desnutricion grave (g),2005-01-01,2,0,0,1,2,1,3
21105,LA ASUNTA,desnutricion global,desnutricion grave (g),2005-01-01,2,4,6,4,8,8,16
70104,LA GUARDIA,desnutricion global,desnutricion grave (g),2005-01-01,0,1,2,3,2,4,6
20101,LA PAZ,desnutricion global,desnutricion grave (g),2005-01-01,9,5,1,8,10,13,23
21202,LAJA,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
50203,LLALLAGUA,desnutricion global,desnutricion grave (g),2005-01-01,3,3,2,3,5,6,11
51401,LLICA,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
20901,LURIBAY,desnutricion global,desnutricion grave (g),2005-01-01,0,2,0,0,0,2,2
40702,MACHACAMARCA,desnutricion global,desnutricion grave (g),2005-01-01,0,0,0,1,0,1,1
11003,MACHARETI,desnutricion global,desnutricion grave (g),2005-01-01,2,1,2,1,4,2,6
80801,MAGDALENA,desnutricion global,desnutricion grave (g),2005-01-01,2,0,0,1,2,1,3
20607,MAPIRI,desnutricion global,desnutricion grave (g),2005-01-01,2,1,0,1,2,2,4
20103,MECAPACA,desnutricion global,desnutricion grave (g),2005-01-01,0,0,1,1,1,1,2
71003,MINEROS,desnutricion global,desnutricion grave (g),2005-01-01,9,4,2,1,11,5,16
31301,MIZQUE,desnutricion global,desnutricion grave (g),2005-01-01,0,0,4,2,4,2,6
10303,MOJOCOYA,desnutricion global,desnutricion grave (g),2005-01-01,2,0,0,0,2,0,2
10501,MONTEAGUDO,desnutricion global,desnutricion grave (g),2005-01-01,1,4,1,0,2,4,6
71001,MONTERO,desnutricion global,desnutricion grave (g),2005-01-01,15,2,6,1,21,3,24
70803,MORO MORO,desnutricion global,desnutricion grave (g),2005-01-01,1,0,1,1,2,1,3
50404,OCURI,desnutricion global,desnutricion grave (g),2005-01-01,7,7,5,3,12,10,22
70202,OKINAWA,desnutricion global,desnutricion grave (g),2005-01-01,2,3,0,0,2,3,5
40101,ORURO,desnutricion global,desnutricion grave (g),2005-01-01,5,6,2,1,7,7,14
60201,PADCAYA,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
10401,PADILLA,desnutricion global,desnutricion grave (g),2005-01-01,2,1,1,2,3,3,6
70502,PAILON,desnutricion global,desnutricion grave (g),2005-01-01,0,0,2,0,2,0,2
20102,PALCA,desnutricion global,desnutricion grave (g),2005-01-01,5,2,0,0,5,2,7
21104,PALOS BLANCOS,desnutricion global,desnutricion grave (g),2005-01-01,1,5,1,2,2,7,9
70902,PAMPA GRANDE,desnutricion global,desnutricion grave (g),2005-01-01,0,2,0,0,0,2,2
21305,PATACAMAYA,desnutricion global,desnutricion grave (g),2005-01-01,0,2,0,0,0,2,2
40602,PAZÑA,desnutricion global,desnutricion grave (g),2005-01-01,0,0,1,0,1,0,1
50403,POCOATA,desnutricion global,desnutricion grave (g),2005-01-01,2,2,5,4,7,6,13
31203,POCONA,desnutricion global,desnutricion grave (g),2005-01-01,1,2,1,0,2,2,4
31202,POJO (CBBA),desnutricion global,desnutricion grave (g),2005-01-01,2,1,0,1,2,2,4
51203,PORCO,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
10103,POROMA,desnutricion global,desnutricion grave (g),2005-01-01,5,0,4,2,9,2,11
70601,PORTACHUELO,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
50101,POTOSI,desnutricion global,desnutricion grave (g),2005-01-01,7,1,2,1,9,2,11
10302,PRESTO,desnutricion global,desnutricion grave (g),2005-01-01,7,0,0,0,7,0,7
21201,PUCARANI,desnutricion global,desnutricion grave (g),2005-01-01,2,0,0,0,2,0,2
20401,PUERTO ACOSTA,desnutricion global,desnutricion grave (g),2005-01-01,1,2,0,0,1,2,3
90301,PUERTO GONZALO MORENO,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
21204,PUERTO PEREZ,desnutricion global,desnutricion grave (g),2005-01-01,0,0,1,0,1,0,1
31205,PUERTO VILLARROEL,desnutricion global,desnutricion grave (g),2005-01-01,11,14,10,11,21,25,46
51101,PUNA,desnutricion global,desnutricion grave (g),2005-01-01,3,8,2,1,5,9,14
31401,PUNATA,desnutricion global,desnutricion grave (g),2005-01-01,3,3,0,0,3,3,6
20604,QUIABAYA,desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,0,0,1,1
30901,QUILLACOLLO,desnutricion global,desnutricion grave (g),2005-01-01,5,5,1,3,6,8,14
21002,QUIME,desnutricion global,desnutricion grave (g),2005-01-01,1,1,0,0,1,1,2
50402,RAVELO,desnutricion global,desnutricion grave (g),2005-01-01,2,1,1,1,3,2,5
80301,REYES,desnutricion global,desnutricion grave (g),2005-01-01,0,0,0,1,0,1,1
80201,RIBERALTA,desnutricion global,desnutricion grave (g),2005-01-01,6,15,12,17,18,32,50
70503,ROBORE,desnutricion global,desnutricion grave (g),2005-01-01,0,3,2,0,2,3,5
31001,SACABA,desnutricion global,desnutricion grave (g),2005-01-01,4,2,2,1,6,3,9
30404,SACABAMBA,desnutricion global,desnutricion grave (g),2005-01-01,2,2,0,0,2,2,4
71105,SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion grave (g),2005-01-01,1,3,1,2,2,5,7
31403,SAN BENITO,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
80302,SAN BORJA,desnutricion global,desnutricion grave (g),2005-01-01,5,5,1,1,6,6,12
21502,SAN BUENA VENTURA,desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,0,0,1,1
70402,SAN CARLOS,desnutricion global,desnutricion grave (g),2005-01-01,3,1,1,0,4,1,5
80501,SAN IGNACIO,desnutricion global,desnutricion grave (g),2005-01-01,3,1,2,0,5,1,6
70301,SAN IGNACIO DE VELASCO,desnutricion global,desnutricion grave (g),2005-01-01,13,11,4,4,17,15,32
80102,SAN JAVIER(BNI),desnutricion global,desnutricion grave (g),2005-01-01,0,1,1,0,1,1,2
80701,SAN JOAQUIN,desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,0,0,1,1
70501,SAN JOSE DE CHIQUITOS,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
71104,SAN JULIAN,desnutricion global,desnutricion grave (g),2005-01-01,5,0,1,0,6,0,6
90302,SAN LORENZO(PND),desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
60501,SAN LORENZO(TJA),desnutricion global,desnutricion grave (g),2005-01-01,0,0,2,0,2,0,2
10702,SAN LUCAS,desnutricion global,desnutricion grave (g),2005-01-01,10,12,4,7,14,19,33
70302,SAN MIGUEL DE VELASCO,desnutricion global,desnutricion grave (g),2005-01-01,3,1,0,1,3,2,5
51001,SAN PABLO DE LIPEZ,desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,0,0,1,1
50501,SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion grave (g),2005-01-01,0,1,1,3,1,4,5
70303,SAN RAFAEL,desnutricion global,desnutricion grave (g),2005-01-01,1,1,0,1,1,2,3
80401,SANTA ANA,desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,1,0,2,2
70101,SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion grave (g),2005-01-01,82,51,17,13,99,64,163
70602,SANTA ROSA DEL SARA,desnutricion global,desnutricion grave (g),2005-01-01,1,2,1,1,2,3,5
41401,SANTIAGO DE HUARI,desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,0,0,1,1
40202,SANTUARIO DE QUILLACAS,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
90303,SENA,desnutricion global,desnutricion grave (g),2005-01-01,0,0,1,1,1,1,2
21301,SICA SICA (VILLA AROMA),desnutricion global,desnutricion grave (g),2005-01-01,1,3,0,0,1,3,4
30902,SIPE SIPE,desnutricion global,desnutricion grave (g),2005-01-01,7,4,0,1,7,5,12
10403,SOPACHUY,desnutricion global,desnutricion grave (g),2005-01-01,1,3,0,4,1,7,8
40104,SORACACHI,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
10101,SUCRE,desnutricion global,desnutricion grave (g),2005-01-01,7,4,2,3,9,7,16
31404,TACACHI,desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,0,0,1,1
30602,TACOPAYA,desnutricion global,desnutricion grave (g),2005-01-01,2,0,0,0,2,0,2
31101,TAPACARI,desnutricion global,desnutricion grave (g),2005-01-01,7,1,1,2,8,3,11
10601,TARABUCO,desnutricion global,desnutricion grave (g),2005-01-01,12,13,7,8,19,21,40
20807,TARACO,desnutricion global,desnutricion grave (g),2005-01-01,0,0,0,4,0,4,4
60101,TARIJA,desnutricion global,desnutricion grave (g),2005-01-01,2,3,0,1,2,4,6
10202,TARVITA,desnutricion global,desnutricion grave (g),2005-01-01,2,3,0,3,2,6,8
20803,TIAWANACU,desnutricion global,desnutricion grave (g),2005-01-01,2,0,0,0,2,0,2
50102,TINGUIPAYA,desnutricion global,desnutricion grave (g),2005-01-01,5,3,3,2,8,5,13
30903,TIQUIPAYA,desnutricion global,desnutricion grave (g),2005-01-01,4,0,0,0,4,0,4
31601,TIRAQUE (CBBA),desnutricion global,desnutricion grave (g),2005-01-01,9,7,2,2,11,9,20
21703,TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,0,0,1,1
51202,TOMAVE,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,1,1,1,2
10402,TOMINA,desnutricion global,desnutricion grave (g),2005-01-01,0,1,3,1,3,2,5
31201,TOTORA(CBBA),desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,0,0,1,1
80101,TRINIDAD,desnutricion global,desnutricion grave (g),2005-01-01,8,4,1,2,9,6,15
50801,TUPIZA,desnutricion global,desnutricion grave (g),2005-01-01,2,1,0,0,2,1,3
50201,UNCIA,desnutricion global,desnutricion grave (g),2005-01-01,4,3,1,3,5,6,11
60401,URIONDO (A. CONCEPCION),desnutricion global,desnutricion grave (g),2005-01-01,3,0,1,0,4,0,4
30502,VACAS,desnutricion global,desnutricion grave (g),2005-01-01,0,1,0,2,0,3,3
70801,VALLEGRANDE,desnutricion global,desnutricion grave (g),2005-01-01,1,0,1,1,2,1,3
20801,VIACHA,desnutricion global,desnutricion grave (g),2005-01-01,3,6,0,1,3,7,10
31302,VILA VILA,desnutricion global,desnutricion grave (g),2005-01-01,1,0,1,0,2,0,2
60303,VILLA MONTES,desnutricion global,desnutricion grave (g),2005-01-01,3,2,4,2,7,4,11
31402,VILLA RIVERO,desnutricion global,desnutricion grave (g),2005-01-01,0,1,1,0,1,1,2
10801,VILLA SERRANO,desnutricion global,desnutricion grave (g),2005-01-01,2,0,1,1,3,1,4
31003,VILLA TUNARI,desnutricion global,desnutricion grave (g),2005-01-01,7,3,1,1,8,4,12
11001,VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion grave (g),2005-01-01,3,0,0,1,3,1,4
51501,VILLAZON,desnutricion global,desnutricion grave (g),2005-01-01,0,1,1,0,1,1,2
30904,VINTO,desnutricion global,desnutricion grave (g),2005-01-01,0,0,1,0,1,0,1
50602,VITICHI,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
70201,WARNES,desnutricion global,desnutricion grave (g),2005-01-01,0,0,1,3,1,3,4
60301,YACUIBA,desnutricion global,desnutricion grave (g),2005-01-01,2,4,2,1,4,5,9
10602,YAMPARAEZ,desnutricion global,desnutricion grave (g),2005-01-01,2,4,2,5,4,9,13
70403,YAPACANI,desnutricion global,desnutricion grave (g),2005-01-01,4,6,0,1,4,7,11
50103,YOCALLA,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,2,1,2,3
10102,YOTALA,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,0,1,0,1
60402,YUNCHARA,desnutricion global,desnutricion grave (g),2005-01-01,1,0,0,1,1,1,2
10301,ZUDAÑEZ,desnutricion global,desnutricion grave (g),2005-01-01,2,0,4,1,6,1,7
51302,ACACIO,desnutricion global,desnutricion grave (g),2005-02-01,1,3,0,1,1,4,5
20201,ACHACACHI,desnutricion global,desnutricion grave (g),2005-02-01,0,0,4,1,4,1,5
20104,ACHOCALLA,desnutricion global,desnutricion grave (g),2005-02-01,1,0,0,2,1,2,3
30201,AIQUILE,desnutricion global,desnutricion grave (g),2005-02-01,4,3,0,0,4,3,7
10404,ALCALA,desnutricion global,desnutricion grave (g),2005-02-01,1,1,0,0,1,1,2
30402,ANZALDO,desnutricion global,desnutricion grave (g),2005-02-01,0,0,0,1,0,1,1
20701,APOLO,desnutricion global,desnutricion grave (g),2005-02-01,0,1,2,1,2,2,4
51301,ARAMPAMPA,desnutricion global,desnutricion grave (g),2005-02-01,0,0,0,1,0,1,1
30501,ARANI,desnutricion global,desnutricion grave (g),2005-02-01,2,2,0,0,2,2,4
30403,ARBIETO,desnutricion global,desnutricion grave (g),2005-02-01,0,3,0,0,0,3,3
30601,ARQUE,desnutricion global,desnutricion grave (g),2005-02-01,1,0,0,0,1,0,1
50802,ATOCHA,desnutricion global,desnutricion grave (g),2005-02-01,3,4,2,0,5,4,9
20503,AUCAPATA,desnutricion global,desnutricion grave (g),2005-02-01,1,0,0,0,1,0,1
20502,AYATA,desnutricion global,desnutricion grave (g),2005-02-01,3,0,0,1,3,1,4
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion grave (g),2005-02-01,3,1,0,0,3,1,4
10201,AZURDUY,desnutricion global,desnutricion grave (g),2005-02-01,4,3,1,2,5,5,10
50104,BELEN DE URMIRI,desnutricion global,desnutricion grave (g),2005-02-01,0,0,1,0,1,0,1
50301,BETANZOS,desnutricion global,desnutricion grave (g),2005-02-01,7,3,2,2,9,5,14
31501,BOLIVAR,desnutricion global,desnutricion grave (g),2005-02-01,0,2,0,0,0,2,2
70401,BUENA VISTA,desnutricion global,desnutricion grave (g),2005-02-01,1,0,0,1,1,1,2
70703,CABEZAS,desnutricion global,desnutricion grave (g),2005-02-01,1,2,1,0,2,2,4
20905,CAIROMA,desnutricion global,desnutricion grave (g),2005-02-01,1,1,0,0,1,1,2
51102,"CAIZA ""D""",desnutricion global,desnutricion grave (g),2005-02-01,1,1,0,0,1,1,2
21304,CALAMARCA,desnutricion global,desnutricion grave (g),2005-02-01,3,1,1,1,4,2,6
10701,CAMARGO,desnutricion global,desnutricion grave (g),2005-02-01,0,3,1,0,1,3,4
70706,CAMIRI,desnutricion global,desnutricion grave (g),2005-02-01,7,4,3,7,10,11,21
30701,CAPINOTA,desnutricion global,desnutricion grave (g),2005-02-01,4,2,0,2,4,4,8
20302,CAQUIAVIRI,desnutricion global,desnutricion grave (g),2005-02-01,0,0,0,1,0,1,1
40102,CARACOLLO,desnutricion global,desnutricion grave (g),2005-02-01,2,0,0,0,2,0,2
22001,CARANAVI,desnutricion global,desnutricion grave (g),2005-02-01,4,6,2,7,6,13,19
50702,CARIPUYO,desnutricion global,desnutricion grave (g),2005-02-01,1,1,0,0,1,1,2
40201,CHALLAPATA,desnutricion global,desnutricion grave (g),2005-02-01,0,4,0,0,0,4,4
70702,CHARAGUA,desnutricion global,desnutricion grave (g),2005-02-01,3,6,4,4,7,10,17
50202,CHAYANTA,desnutricion global,desnutricion grave (g),2005-02-01,2,2,0,1,2,3,5
20501,CHUMA,desnutricion global,desnutricion grave (g),2005-02-01,2,0,0,1,2,1,3
30801,CLIZA,desnutricion global,desnutricion grave (g),2005-02-01,1,2,0,1,1,3,4
90101,COBIJA,desnutricion global,desnutricion grave (g),2005-02-01,1,0,0,0,1,0,1
30101,COCHABAMBA,desnutricion global,desnutricion grave (g),2005-02-01,7,4,3,3,10,7,17
30905,COLCAPIRHUA,desnutricion global,desnutricion grave (g),2005-02-01,1,0,0,1,1,1,2
50901,"COLCHA ""K""",desnutricion global,desnutricion grave (g),2005-02-01,0,1,0,0,0,1,1
31002,COLOMI,desnutricion global,desnutricion grave (g),2005-02-01,1,2,0,1,1,3,4
50401,COLQUECHACA,desnutricion global,desnutricion grave (g),2005-02-01,8,9,6,1,14,10,24
21004,COLQUIRI,desnutricion global,desnutricion grave (g),2005-02-01,0,0,0,2,0,2,2
71301,COMARAPA,desnutricion global,desnutricion grave (g),2005-02-01,3,2,0,0,3,2,5
21402,CORIPATA,desnutricion global,desnutricion grave (g),2005-02-01,0,0,0,1,0,1,1
20301,CORO CORO,desnutricion global,desnutricion grave (g),2005-02-01,1,0,0,0,1,0,1
21401,COROICO,desnutricion global,desnutricion grave (g),2005-02-01,1,0,0,0,1,0,1
40301,CORQUE,desnutricion global,desnutricion grave (g),2005-02-01,0,1,0,0,0,1,1
50601,COTAGAITA,desnutricion global,desnutricion grave (g),2005-02-01,1,2,1,0,2,2,4
70102,COTOCA,desnutricion global,desnutricion grave (g),2005-02-01,1,3,0,0,1,3,4
71106,CUATRO CAÑADAS,desnutricion global,desnutricion grave (g),2005-02-01,2,0,0,1,2,1,3
70704,CUEVO,desnutricion global,desnutricion grave (g),2005-02-01,0,0,0,1,0,1,1
10902,CULPINA,desnutricion global,desnutricion grave (g),2005-02-01,3,3,3,2,6,5,11
20105,EL ALTO,desnutricion global,desnutricion grave (g),2005-02-01,25,10,8,6,33,16,49
60502,EL PUENTE(TJA),desnutricion global,desnutricion grave (g),2005-02-01,1,0,0,0,1,0,1
70105,EL TORNO,desnutricion global,desnutricion grave (g),2005-02-01,0,2,0,0,0,2,2
10405,EL VILLAR,desnutricion global,desnutricion grave (g),2005-02-01,0,0,1,1,1,1,2
60601,ENTRE RIOS,desnutricion global,desnutricion grave (g),2005-02-01,3,5,1,0,4,5,9
41101,EUCALIPTUS,desnutricion global,desnutricion grave (g),2005-02-01,1,0,0,0,1,0,1
80402,EXALTACION,desnutricion global,desnutricion grave (g),2005-02-01,0,0,0,1,0,1,1
71004,FERNANDEZ ALONSO,desnutricion global,desnutricion grave (g),2005-02-01,1,3,0,1,1,4,5
71002,GENERAL SAAVEDRA,desnutricion global,desnutricion grave (g),2005-02-01,2,0,1,0,3,0,3
21601,GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion grave (g),2005-02-01,0,0,1,1,1,1,2
20602,GUANAY,desnutricion global,desnutricion grave (g),2005-02-01,2,0,0,1,2,1,3
70705,GUTIERREZ,desnutricion global,desnutricion grave (g),2005-02-01,3,3,0,3,3,6,9
10502,HUACARETA,desnutricion global,desnutricion grave (g),2005-02-01,0,3,0,1,0,4,4
40701,HUANUNI,desnutricion global,desnutricion grave (g),2005-02-01,2,0,0,1,2,1,3
21005,ICHOCA,desnutricion global,desnutricion grave (g),2005-02-01,0,0,0,1,0,1,1
10304,ICLA,desnutricion global,desnutricion grave (g),2005-02-01,7,3,0,2,7,5,12
10703,INCAHUASI,desnutricion global,desnutricion grave (g),2005-02-01,9,5,3,5,12,10,22
21001,INQUISIVI,desnutricion global,desnutricion grave (g),2005-02-01,0,0,2,0,2,0,2
21102,IRUPANA (VILLA DE LANZA),desnutricion global,desnutricion grave (g),2005-02-01,0,0,1,1,1,1,2
21501,IXIAMAS,desnutricion global,desnutricion grave (g),2005-02-01,0,2,1,0,1,2,3
20806,JESUS DE MACHACA,desnutricion global,desnutricion grave (g),2005-02-01,0,0,1,0,1,0,1
21105,LA ASUNTA,desnutricion global,desnutricion grave (g),2005-02-01,1,2,2,3,3,5,8
70104,LA GUARDIA,desnutricion global,desnutricion grave (g),2005-02-01,4,4,2,0,6,4,10
20101,LA PAZ,desnutricion global,desnutricion grave (g),2005-02-01,12,6,4,3,16,9,25
70701,LAGUNILLAS,desnutricion global,desnutricion grave (g),2005-02-01,3,0,1,0,4,0,4
21202,LAJA,desnutricion global,desnutricion grave (g),2005-02-01,1,0,0,0,1,0,1
10903,LAS CARRERAS,desnutricion global,desnutricion grave (g),2005-02-01,0,0,1,0,1,0,1
50203,LLALLAGUA,desnutricion global,desnutricion grave (g),2005-02-01,1,4,2,1,3,5,8
20901,LURIBAY,desnutricion global,desnutricion grave (g),2005-02-01,0,1,0,0,0,1,1
11003,MACHARETI,desnutricion global,desnutricion grave (g),2005-02-01,0,1,0,1,0,2,2
80801,MAGDALENA,desnutricion global,desnutricion grave (g),2005-02-01,1,1,0,0,1,1,2
70903,MAIRANA,desnutricion global,desnutricion grave (g),2005-02-01,2,0,1,0,3,0,3
20607,MAPIRI,desnutricion global,desnutricion grave (g),2005-02-01,0,1,0,0,0,1,1
20103,MECAPACA,desnutricion global,desnutricion grave (g),2005-02-01,2,0,2,0,4,0,4
