codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_dentro,totales-1_fuera,totales-2_total
70702,CHARAGUA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21101,CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,0,1,7,8
20501,CHUMA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
50204,CHUQUIHUTA AYLLU JUCUMANI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
51103,CKOCHAS,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30801,CLIZA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
90101,COBIJA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,1,0,3,4,7
30303,COCAPATA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
21701,COPACABANA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,3
21402,CORIPATA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
40401,CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20105,EL ALTO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,6,7,6,3,1,2,8,8,4,13,5,4,5,0,3,0,38,37,75
71503,EL PUENTE(STC),"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
60601,ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20405,ESCOMA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
40701,HUANUNI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10703,INCAHUASI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,3,4,7
21105,LA ASUNTA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,4
70104,LA GUARDIA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
20101,LA PAZ,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,3,1,0,2,1,0,2,1,1,0,7,3,12,4,8,3,1,2,6,16,41,57
10903,LAS CARRERAS,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
50203,LLALLAGUA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,2,4
70903,MAIRANA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,3
20607,MAPIRI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31301,MIZQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70803,MORO MORO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
40101,ORURO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,1,1,0,0,0,0,0,0,0,0,1,2,0,4,0,1,0,0,0,0,2,8,10
10103,POROMA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
90102,PORVENIR,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,4,4
50101,POTOSI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,1,1,0,8,6,19,0,0,0,0,0,0,7,28,35
90201,PUERTO RICO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
70503,ROBORE,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,3
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31001,SACABA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
80302,SAN BORJA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70501,SAN JOSE DE CHIQUITOS,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
10702,SAN LUCAS,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,3,4
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,1,43,1,37,1,22,0,11,0,4,0,0,3,117,120
70602,SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10101,SUCRE,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,5,5
51402,TAHUA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
31101,TAPACARI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10601,TARABUCO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
60101,TARIJA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,8,1,59,1,14,0,0,0,0,2,81,83
20803,TIAHUANACU,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31601,TIRAQUE (CBBA),"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,3
10402,TOMINA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
50502,TORO TORO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
31201,TOTORA(CBBA),"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
50801,TUPIZA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,6,6
50201,UNCIA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
51201,UYUNI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,7,7
20801,VIACHA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,5
10704,VILLA CHARCAS,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,3
10801,VILLA SERRANO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,3
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,3
11001,VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,3,4
51501,VILLAZON,"violencia, hechos de transito y accidentes",violencia en la familia,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
31303,ALALAY,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20502,AYATA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
90103,BOLPEBRA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
51102,"CAIZA ""D""","violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
10701,CAMARGO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
22001,CARANAVI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,1,0,0,3,0,8,0,2,0,0,0,1,1,14,15
31204,CHIMORE,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21101,CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
90101,COBIJA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3,4
70603,COLPA BELGICA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
71301,COMARAPA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
21701,COPACABANA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
20105,EL ALTO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,3,0,1,0,1,0,1,0,0,0,0,1,1,15,0,2,0,1,1,0,8,19,27
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
40701,HUANUNI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
20204,HUARINA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
10703,INCAHUASI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
20101,LA PAZ,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,1,0,1,1,3,0,2,3,0,0,9,3,7,8,9,0,0,2,2,17,34,51
10903,LAS CARRERAS,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
50203,LLALLAGUA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,4,4
20607,MAPIRI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,5,5
20103,MECAPACA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31301,MIZQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
70502,PAILON,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
50101,POTOSI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,1,0,3,4,10,3,21,0,0,0,0,0,0,7,35,42
21201,PUCARANI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,3
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
31001,SACABA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3
50701,SACACA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
80302,SAN BORJA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10702,SAN LUCAS,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
70302,SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,1,40,0,45,1,11,0,6,0,4,0,0,2,106,108
10101,SUCRE,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,8,8
31101,TAPACARI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
60101,TARIJA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,5,0,36,0,0,0,0,0,0,0,41,41
20803,TIAHUANACU,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31201,TOTORA(CBBA),"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
50801,TUPIZA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,1,1,2,1,0,3,0,3,0,0,0,0,0,0,3,8,11
51201,UYUNI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,7,7
20801,VIACHA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
10704,VILLA CHARCAS,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,4,4
60303,VILLA MONTES,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
51501,VILLAZON,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
60301,YACUIBA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30501,ARANI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
71501,ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2
50802,ATOCHA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,5
20502,AYATA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10701,CAMARGO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10901,CAMATAQUI (C. VILLA ABECIA),"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70706,CAMIRI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
22001,CARANAVI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,2,0,3,0,3,0,11,0,5,0,1,0,0,0,25,25
70702,CHARAGUA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21101,CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,0,8,8
50204,CHUQUIHUTA AYLLU JUCUMANI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30801,CLIZA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,3
90101,COBIJA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,6,6
70603,COLPA BELGICA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71101,CONCEPCION,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21701,COPACABANA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21402,CORIPATA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
20105,EL ALTO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,1,0,0,0,4,0,15,0,8,0,1,0,1,0,30,30
70105,EL TORNO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
60601,ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20405,ESCOMA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
80402,EXALTACION,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
90203,FILADELFIA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10502,HUACARETA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10304,ICLA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,1,3
10703,INCAHUASI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,5,5
21105,LA ASUNTA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,5,5
20101,LA PAZ,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,1,0,0,1,1,1,0,0,2,0,6,1,12,5,9,1,2,4,7,13,40,53
50203,LLALLAGUA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,6
70903,MAIRANA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7
20607,MAPIRI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
31301,MIZQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,3
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
40101,ORURO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3
10401,PADILLA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
70902,PAMPA GRANDE,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
21305,PATACAMAYA,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
40601,POOPO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2
51203,PORCO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70103,PORONGO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
50101,POTOSI,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,3,0,9,0,17,10,38,0,0,0,0,0,0,10,67,77
20403,PUERTO CARABUCO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
90301,PUERTO GONZALO MORENO,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
21204,PUERTO PEREZ,"violencia, hechos de transito y accidentes",violencia en la familia,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
