codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 20 años,mujeres de 10 a 20 años,hombres de 21 a 59 años,mujeres de 21 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
20201,ACHACACHI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,1,2,1,0,2,2,4
20104,ACHOCALLA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
30201,AIQUILE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,1,0,0,0,0,2,1,2,3
10404,ALCALA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
30501,ARANI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
20502,AYATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
30301,AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
60202,BERMEJO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21304,CALAMARCA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70706,CAMIRI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
40102,CARACOLLO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,3,2,1,0,0,2,4,6
40201,CHALLAPATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,1,0,1,4,0,0,2,4,6
31204,CHIMORE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,2,0,3,0,0,0,5,5
40903,CHIPAYA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
30801,CLIZA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,4,2,0,0,4,2,6
90101,COBIJA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,1,0,3,5,3,4,0,1,7,10,17
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,1,2,1,2,0,4,2,6
21307,COLLANA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31002,COLOMI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
21306,COLQUENCHA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70102,COTOCA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
71106,CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20105,EL ALTO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,1,2,1,13,6,67,0,5,8,87,95
70105,EL TORNO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,2,0,2,0,0,0,4,4
10405,EL VILLAR,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
60601,ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,2,5,0,0,2,5,7
20405,ESCOMA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
41101,EUCALIPTUS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
40701,HUANUNI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,3,2,8,0,0,2,11,13
20204,HUARINA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20206,HUATAJATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
41601,HUAYLLAMARCA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,2,0,0,0,0,1,0,1,0,0,2,2,4
21501,IXIAMAS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
20101,LA PAZ,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,1,2,2,0,3,1,3,13,11,34,1,4,21,54,75
21202,LAJA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
70903,MAIRANA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
71003,MINEROS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
20402,MOCOMOCO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
71001,MONTERO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,1,0,3,5,2,9,0,0,6,14,20
70803,MORO MORO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2
30302,MOROCHATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2
40101,ORURO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
60201,PADCAYA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
20102,PALCA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21802,PAPEL PAMPA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21305,PATACAMAYA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,1,0,0,0,0,1,0,5,0,1,1,7,8
31203,POCONA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
31202,POJO (CBBA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
50101,POTOSI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
21201,PUCARANI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
20401,PUERTO ACOSTA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21204,PUERTO PEREZ,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
71401,PUERTO SUAREZ,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
51101,PUNA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,1,0,2,0,1,0,4,4
31401,PUNATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,1,1,10,1,2,2,13,15
30901,QUILLACOLLO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,1,0,0,0,0,1,1,19,0,22,1,0,3,42,45
21002,QUIME,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
80301,REYES,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2
31001,SACABA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,1,1,5,5,19,1,1,7,26,33
30404,SACABAMBA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
50701,SACACA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
71302,SAIPINA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70901,SAMAIPATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,3,0,2,0,0,0,5,5
31403,SAN BENITO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,2,0,0,1,0,0,2,1,3
21502,SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
71102,SAN JAVIER(STC),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
71104,SAN JULIAN,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
80401,SANTA ANA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,1,6,3,14,0,0,4,20,24
80303,SANTA ROSA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20902,SAPAHAQUI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
21301,SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
30902,SIPE SIPE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,1,0,4,0,0,0,5,5
20601,SORATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2013-01-01,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
