codigo_municipio,municipio,grupo,variable,mes,hombres menores a 1 año,mujeres menores a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 14 años,mujeres de 5 a 14 años,hombres de 15 a 59 años,mujeres de 15 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
10501,MONTEAGUDO,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
71001,MONTERO,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
70803,MORO MORO,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
40101,ORURO,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,7,2,107,53,12,10,126,65,191
50403,POCOATA,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
31202,POJO (CBBA),violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,2,0,0,0,0,0,2,0,2
31401,PUNATA,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,0,2,0,0,0,2,2
30404,SACABAMBA,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,1,2,0,0,1,2,3
71105,SAN ANTONIO DE LOMERIO,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
60501,SAN LORENZO(TJA),violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,0,1,0,1,0,2,2
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,1,1,0,0,0,0,1,1,2
10403,SOPACHUY,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
10101,SUCRE,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,0,0,1,0,1,0,1
50502,TORO TORO,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
50801,TUPIZA,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,0,4,0,0,0,4,4
60303,VILLA MONTES,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70403,YAPACANI,violencia  intrafamiliar,otras violencias (causas externas),2007-01-01,0,0,0,0,0,0,0,2,0,0,0,2,2
20201,ACHACACHI,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,1,0,0,0,0,0,1,1
71501,ASCENCION DE GUARAYOS,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,2,2,0,0,2,2,4
70401,BUENA VISTA,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,1,0,1,0,0,0,2,0,2
51102,"CAIZA ""D""",violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21304,CALAMARCA,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,1,0,0,0,1,0,1
40201,CHALLAPATA,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,1,3,10,1,1,4,12,16
21101,CHULUMANI (V. DE LA LIBERTAD),violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,1,0,1,1,0,0,2,1,3
20105,EL ALTO,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,1,0,5,3,1,0,7,3,10
60601,ENTRE RIOS,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,0,0,0,1,0,1,1
10502,HUACARETA,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,0,1,1,0,1,1,2
20101,LA PAZ,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,1,0,2,0,2,3,32,23,11,6,48,32,80
50203,LLALLAGUA,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,5,5,1,1,6,6,12
31301,MIZQUE,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
70803,MORO MORO,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
40101,ORURO,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,7,4,219,94,13,6,239,104,343
20102,PALCA,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,0,2,0,0,0,2,2
50403,POCOATA,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
50101,POTOSI,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,1,1,0,0,1,1,2
21201,PUCARANI,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
71402,PUERTO QUIJARRO,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,1,1,0,0,1,1,2
31401,PUNATA,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,2,0,1,1,0,1,3,4
70503,ROBORE,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,0,2,0,0,0,2,2
70402,SAN CARLOS,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
71104,SAN JULIAN,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,1,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,1,1,0,0,1,1,2
20601,SORATA,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
10101,SUCRE,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
50801,TUPIZA,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,1,0,5,0,1,0,7,7
20801,VIACHA,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,0,0,0,0,1,0,0,0,1,1
50602,VITICHI,violencia  intrafamiliar,otras violencias (causas externas),2007-02-01,0,0,0,1,0,0,1,1,1,0,2,2,4
30201,AIQUILE,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,1,0,0,0,0,0,1,1
30501,ARANI,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,2,2,0,0,2,2,4
71501,ASCENCION DE GUARAYOS,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,1,1,0,0,1,1,2
70401,BUENA VISTA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,2,0,2,1,0,0,4,1,5
20905,CAIROMA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10701,CAMARGO,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,1,0,1,0,0,0,2,0,2
40201,CHALLAPATA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,13,18,2,2,15,20,35
30101,COCHABAMBA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,6,8,0,0,6,8,14
50601,COTAGAITA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
70102,COTOCA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20105,EL ALTO,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,1,0,0,0,6,3,13,23,1,1,21,27,48
20101,LA PAZ,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,2,1,1,1,55,24,9,11,67,37,104
50203,LLALLAGUA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,13,5,0,0,13,5,18
31301,MIZQUE,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,2,0,1,0,3,3
10303,MOJOCOYA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,2,0,0,0,0,0,2,2
40101,ORURO,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,2,0,17,4,30,8,167,69,13,8,229,89,318
20102,PALCA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,0,1,0,1,0,1
31202,POJO (CBBA),violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
50101,POTOSI,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
21201,PUCARANI,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,1,4,0,0,1,4,5
71401,PUERTO SUAREZ,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
31401,PUNATA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,2,0,0,0,2,2
30901,QUILLACOLLO,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
31001,SACABA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,1,0,2,0,1,0,4,4
30404,SACABAMBA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,1,3,2,0,0,3,3,6
60501,SAN LORENZO(TJA),violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
10702,SAN LUCAS,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,2,0,0,0,2,2
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
10403,SOPACHUY,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10101,SUCRE,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30903,TIQUIPAYA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,1,0,0,0,1,1
31601,TIRAQUE (CBBA),violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,2,0,2,0,0,0,4,4
50801,TUPIZA,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,5,0,0,0,5,5
30502,VACAS,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,2,3,0,1,2,4,6
60303,VILLA MONTES,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,1,0,1,0,1,0,3,3
10801,VILLA SERRANO,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,2,0,0,0,2,2
50602,VITICHI,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,6,3,0,0,6,3,9
10301,ZUDAÑEZ,violencia  intrafamiliar,otras violencias (causas externas),2007-03-01,0,0,0,0,0,0,0,0,0,1,0,1,1
20202,ANCORAIMES,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
41201,ANDAMARCA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,0,0,0,1,0,1,1
30402,ANZALDO,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,1,0,0,0,0,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10701,CAMARGO,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,1,3,0,0,1,3,4
30701,CAPINOTA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,4,0,0,0,4,0,4
40201,CHALLAPATA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,3,0,9,10,2,1,14,11,25
30801,CLIZA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,2,0,0,0,2,0,2
21307,COLLANA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
21306,COLQUENCHA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
21701,COPACABANA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,1,0,2,1,0,0,3,1,4
10902,CULPINA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,1,1,0,0,1,1,2
20105,EL ALTO,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,1,2,6,1,10,15,0,2,17,20,37
10703,INCAHUASI,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,0,4,0,0,0,4,4
20101,LA PAZ,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,2,0,4,1,57,26,17,4,80,31,111
50203,LLALLAGUA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,4,7,0,0,4,7,11
70803,MORO MORO,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
30302,MOROCHATA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,0,2,0,0,0,2,2
30203,OMEREQUE,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
40101,ORURO,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,7,9,30,10,142,51,11,15,190,85,275
50101,POTOSI,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21201,PUCARANI,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20401,PUERTO ACOSTA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,1,3,2,0,1,3,4,7
31401,PUNATA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,1,5,0,0,1,5,6
50402,RAVELO,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,4,1,0,0,4,1,5
31001,SACABA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,1,0,1,0,2,0,2
30404,SACABAMBA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,1,2,2,11,10,0,2,13,15,28
10403,SOPACHUY,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,0,2,0,0,0,2,2
31101,TAPACARI,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,3,0,1,0,4,0,4
60101,TARIJA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,5,0,0,0,5,0,5
41301,TOTORA(ORR),violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,1,1,0,0,1,1,2
50201,UNCIA,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,3,1,0,0,3,1,4
30502,VACAS,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,1,1,0,0,1,1,2
31003,VILLA TUNARI,violencia  intrafamiliar,otras violencias (causas externas),2007-04-01,0,0,0,0,0,0,0,1,0,0,0,1,1
30403,ARBIETO,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
30601,ARQUE,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,1,0,0,0,0,0,1,1
71501,ASCENCION DE GUARAYOS,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
60202,BERMEJO,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,4,3,0,0,4,3,7
10701,CAMARGO,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,2,0,0,0,0,0,2,0,2
22001,CARANAVI,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,1,1,0,0,1,1,2
40201,CHALLAPATA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,2,8,0,1,2,9,11
30801,CLIZA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,5,0,0,0,5,0,5
30101,COCHABAMBA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,1,0,5,5,0,0,6,5,11
21701,COPACABANA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
21401,COROICO,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,1,1,0,0,1,1,2
40301,CORQUE,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,1,2,0,0,1,2,3
20105,EL ALTO,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,1,2,1,1,10,6,66,46,9,4,87,59,146
10703,INCAHUASI,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
20101,LA PAZ,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,2,1,0,7,7,32,19,16,5,56,33,89
50203,LLALLAGUA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,9,3,0,1,9,4,13
71003,MINEROS,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
10501,MONTEAGUDO,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,0,6,0,0,0,6,6
70803,MORO MORO,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,2,1,0,0,2,1,3
40101,ORURO,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,3,4,26,18,36,16,245,105,17,17,327,160,487
60201,PADCAYA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,1,1,1,0,2,1,3
10401,PADILLA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,0,2,0,0,0,2,2
21104,PALOS BLANCOS,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,1,1,0,0,1,1,2
21201,PUCARANI,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20401,PUERTO ACOSTA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,0,2,0,0,0,2,2
31401,PUNATA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,3,10,0,0,3,10,13
80201,RIBERALTA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
31001,SACABA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,4,0,0,0,4,0,4
30404,SACABAMBA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,3,4,0,0,3,4,7
50701,SACACA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,1,1,0,1,1,2,3
70402,SAN CARLOS,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,1,0,1,3,4,1,1,1,7,5,12
10702,SAN LUCAS,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,2,1,1,0,0,1,3,4
71201,SAN MATIAS,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10101,SUCRE,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,3,0,2,0,0,0,5,5
31101,TAPACARI,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,0,2,0,0,0,2,2
60101,TARIJA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,32,5,0,0,32,5,37
30502,VACAS,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,2,2,0,0,2,2,4
31302,VILA VILA,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,1,0,0,0,1,0,1
60303,VILLA MONTES,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,3,0,1,0,0,0,4,4
51501,VILLAZON,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,0,0,1,0,0,0,1,1
70201,WARNES,violencia  intrafamiliar,otras violencias (causas externas),2007-05-01,0,0,0,0,0,1,0,0,0,0,0,1,1
51301,ARAMPAMPA,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30501,ARANI,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,2,0,0,0,2,0,2
30301,AYOPAYA (V. DE INDEPENDENCIA),violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,1,0,0,0,0,0,1,1
60202,BERMEJO,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,1,0,0,2,0,0,1,2,3
22001,CARANAVI,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
71403,CARMEN RIVERO TORREZ,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,1,1,1,0,0,0,2,1,3
40201,CHALLAPATA,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,1,4,8,0,1,4,10,14
20501,CHUMA,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30801,CLIZA,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,2,0,0,0,2,0,2
30101,COCHABAMBA,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,1,0,17,16,0,1,18,17,35
21306,COLQUENCHA,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21701,COPACABANA,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,0,2,0,0,0,2,2
21402,CORIPATA,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,1,0,0,0,0,0,1,1
21401,COROICO,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,1,0,4,2,1,0,6,2,8
50601,COTAGAITA,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,0,1,0,0,0,1,1
10902,CULPINA,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,2,0,0,0,2,0,2
20105,EL ALTO,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,1,3,3,2,9,6,71,56,2,3,86,70,156
10703,INCAHUASI,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,0,1,0,0,0,1,1
20101,LA PAZ,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,6,9,42,25,21,8,69,42,111
50203,LLALLAGUA,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,6,3,0,0,6,3,9
20901,LURIBAY,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,0,1,0,0,0,1,1
70803,MORO MORO,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30302,MOROCHATA,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,0,2,0,0,0,2,2
40101,ORURO,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,1,2,15,24,22,14,165,71,13,9,216,120,336
21104,PALOS BLANCOS,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50101,POTOSI,violencia  intrafamiliar,otras violencias (causas externas),2007-06-01,0,0,0,0,0,0,1,0,0,0,1,0,1
