codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
71001,MONTERO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,3,37,19,14,11,21,11,43,15,2,3,118,62,180
30302,MOROCHATA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
40101,ORURO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,10,9,19,8,48,23,10,5,87,45,132
20102,PALCA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21104,PALOS BLANCOS,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,1,0,0,1,1,0,2,0,1,2,5,7
21305,PATACAMAYA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,5,1,2,7,2,12,1,2,4,23,14,37
40602,PAZÑA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
31202,POJO (CBBA),"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
50101,POTOSI,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,3,1,0,4,10,3,36,9,2,0,51,17,68
21201,PUCARANI,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,0,0,0,0,1,0,3,2,4,3,7
21204,PUERTO PEREZ,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
71401,PUERTO SUAREZ,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,5,4,0,1,3,4,5,1,0,10,13,23
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,2,0,12,3,12,3,27,12,34,19,4,2,91,39,130
51101,PUNA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,2,0,1,1,1,0,4,1,5
31401,PUNATA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,13,3,1,3,10,5,25,14,5,6,54,31,85
30901,QUILLACOLLO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,0,0,4,0,1,1,0,1,5,3,8
21002,QUIME,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,3,2,2,4,5,6,4,8,14,21,35
80301,REYES,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
80201,RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,0,2,4,2,2,1,0,0,1,0,0,6,7,13
70503,ROBORE,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,1,0,1,0,1,1,0,0,3,1,4
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,1,0,0,1,0,0,0,0,0,2,1,3
31001,SACABA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,2,1,25,9,24,10,57,55,125,46,11,9,244,130,374
70901,SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,1,0,0,3,0,2,7,5,7,11,15,26
20805,SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,1,1,0,0,0,5,2,3,3,10,6,16
31403,SAN BENITO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,2,0,1,1,1,2,2,9,6,3,5,15,17,32
80302,SAN BORJA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21502,SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,1,2,1,4,1,5,2,0,1,12,6,18
70402,SAN CARLOS,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
80501,SAN IGNACIO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,1,1,4,3,1,0,6,4,10
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,1,10,7,5,4,10,6,16,4,5,4,46,26,72
71104,SAN JULIAN,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,0,1,2,0,6,2,5,19,4,0,0,23,17,40
10702,SAN LUCAS,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
71201,SAN MATIAS,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
70302,SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,0,1,0,0,0,0,0,1,0,3,3
71005,SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,4,1,2,11,5,7,2,1,0,21,13,34
70303,SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,5,0,5,1,0,1,10,2,12
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,4,4,13,13,37,19,99,41,284,116,36,40,473,233,706
70602,SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20308,SANTIAGO DE CALLAPA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,1,0,0,6,3,6,4,10
21301,SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,0,0,0,0,0,1,1,2,0,4,1,5
