codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
80302,SAN BORJA,violencia intrafamiliar,violencia contra el hombre,2002-01-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2002-01-01,1,0,1,0,1
70501,SAN JOSE DE CHIQUITOS,violencia intrafamiliar,violencia contra el hombre,2002-01-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2002-01-01,3,0,3,0,3
20601,SORATA,violencia intrafamiliar,violencia contra el hombre,2002-01-01,3,0,3,0,3
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2002-01-01,2,0,2,0,2
60101,TARIJA,violencia intrafamiliar,violencia contra el hombre,2002-01-01,3,0,3,0,3
80101,TRINIDAD,violencia intrafamiliar,violencia contra el hombre,2002-01-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra el hombre,2002-01-01,1,0,1,0,1
60401,URIONDO (A. CONCEPCION),violencia intrafamiliar,violencia contra el hombre,2002-01-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra el hombre,2002-01-01,7,0,7,0,7
30502,VACAS,violencia intrafamiliar,violencia contra el hombre,2002-01-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2002-01-01,3,0,3,0,3
10701,CAMARGO,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2002-02-01,10,0,10,0,10
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el hombre,2002-02-01,4,0,4,0,4
31002,COLOMI,violencia intrafamiliar,violencia contra el hombre,2002-02-01,5,0,5,0,5
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2002-02-01,3,0,3,0,3
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
70105,EL TORNO,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
20602,GUANAY,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
31301,MIZQUE,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2002-02-01,11,0,11,0,11
60201,PADCAYA,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
70502,PAILON,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
21305,PATACAMAYA,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra el hombre,2002-02-01,2,0,2,0,2
21201,PUCARANI,violencia intrafamiliar,violencia contra el hombre,2002-02-01,2,0,2,0,2
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2002-02-01,3,0,3,0,3
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
70302,SAN MIGUEL DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra el hombre,2002-02-01,4,0,4,0,4
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2002-02-01,2,0,2,0,2
31201,TOTORA(CBBA),violencia intrafamiliar,violencia contra el hombre,2002-02-01,2,0,2,0,2
51201,UYUNI,violencia intrafamiliar,violencia contra el hombre,2002-02-01,16,0,16,0,16
50602,VITICHI,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
70201,WARNES,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
21103,YANACACHI,violencia intrafamiliar,violencia contra el hombre,2002-02-01,1,0,1,0,1
10901,CAMATAQUI (C. VILLA ABECIA),violencia intrafamiliar,violencia contra el hombre,2002-03-01,5,0,5,0,5
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2002-03-01,7,0,7,0,7
60302,CARAPARI,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
40201,CHALLAPATA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,4,0,4,0,4
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
31002,COLOMI,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
21306,COLQUENCHA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
21402,CORIPATA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2002-03-01,5,0,5,0,5
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
70705,GUTIERREZ,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2002-03-01,8,0,8,0,8
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2002-03-01,2,0,2,0,2
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2002-03-01,2,0,2,0,2
50403,POCOATA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
10103,POROMA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el hombre,2002-03-01,3,0,3,0,3
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
80501,SAN IGNACIO,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2002-03-01,5,0,5,0,5
70602,SANTA ROSA DEL SARA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,2,0,2,0,2
20601,SORATA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
80101,TRINIDAD,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,5,0,5,0,5
60401,URIONDO (A. CONCEPCION),violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra el hombre,2002-03-01,5,0,5,0,5
30502,VACAS,violencia intrafamiliar,violencia contra el hombre,2002-03-01,2,0,2,0,2
20801,VIACHA,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
70403,YAPACANI,violencia intrafamiliar,violencia contra el hombre,2002-03-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2002-04-01,2,0,2,0,2
30402,ANZALDO,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra el hombre,2002-04-01,2,0,2,0,2
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2002-04-01,6,0,6,0,6
30701,CAPINOTA,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
31204,CHIMORE,violencia intrafamiliar,violencia contra el hombre,2002-04-01,3,0,3,0,3
30801,CLIZA,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2002-04-01,5,0,5,0,5
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2002-04-01,7,0,7,0,7
31301,MIZQUE,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2002-04-01,3,0,3,0,3
30302,MOROCHATA,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
40101,ORURO,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra el hombre,2002-04-01,2,0,2,0,2
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el hombre,2002-04-01,7,0,7,0,7
80201,RIBERALTA,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
80501,SAN IGNACIO,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra el hombre,2002-04-01,2,0,2,0,2
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2002-04-01,2,0,2,0,2
10202,TARVITA,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
60401,URIONDO (A. CONCEPCION),violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra el hombre,2002-04-01,6,0,6,0,6
20801,VIACHA,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
60402,YUNCHARA,violencia intrafamiliar,violencia contra el hombre,2002-04-01,1,0,1,0,1
30402,ANZALDO,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
30601,ARQUE,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
40201,CHALLAPATA,violencia intrafamiliar,violencia contra el hombre,2002-05-01,8,0,8,0,8
30801,CLIZA,violencia intrafamiliar,violencia contra el hombre,2002-05-01,2,0,2,0,2
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el hombre,2002-05-01,2,0,2,0,2
31002,COLOMI,violencia intrafamiliar,violencia contra el hombre,2002-05-01,4,0,4,0,4
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2002-05-01,2,0,2,0,2
60502,EL PUENTE(TJA),violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
60601,ENTRE RIOS,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2002-05-01,2,0,2,0,2
71003,MINEROS,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
31301,MIZQUE,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2002-05-01,3,0,3,0,3
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2002-05-01,16,0,16,0,16
40101,ORURO,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
40601,POOPO,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra el hombre,2002-05-01,2,0,2,0,2
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2002-05-01,2,0,2,0,2
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2002-05-01,2,0,2,0,2
71201,SAN MATIAS,violencia intrafamiliar,violencia contra el hombre,2002-05-01,3,0,3,0,3
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
30602,TACOPAYA,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra el hombre,2002-05-01,2,0,2,0,2
50801,TUPIZA,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
70801,VALLEGRANDE,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
31302,VILA VILA,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2002-05-01,2,0,2,0,2
70201,WARNES,violencia intrafamiliar,violencia contra el hombre,2002-05-01,1,0,1,0,1
20201,ACHACACHI,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2002-06-01,2,0,2,0,2
30402,ANZALDO,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
50401,COLQUECHACA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,2,0,2,0,2
21701,COPACABANA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,2,0,2,0,2
21402,CORIPATA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
70704,CUEVO,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2002-06-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2002-06-01,11,0,11,0,11
60601,ENTRE RIOS,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
70701,LAGUNILLAS,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
31301,MIZQUE,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2002-06-01,9,0,9,0,9
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2002-06-01,8,0,8,0,8
40602,PAZÑA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra el hombre,2002-06-01,2,0,2,0,2
20403,PUERTO CARABUCO,violencia intrafamiliar,violencia contra el hombre,2002-06-01,2,0,2,0,2
90301,PUERTO GONZALO MORENO,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el hombre,2002-06-01,7,0,7,0,7
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,2,0,2,0,2
80501,SAN IGNACIO,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
70602,SANTA ROSA DEL SARA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,2,0,2,0,2
41401,SANTIAGO DE HUARI,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
10403,SOPACHUY,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra el hombre,2002-06-01,2,0,2,0,2
50201,UNCIA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,7,0,7,0,7
51201,UYUNI,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
20801,VIACHA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,2,0,2,0,2
31302,VILA VILA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
10102,YOTALA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
60402,YUNCHARA,violencia intrafamiliar,violencia contra el hombre,2002-06-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2002-07-01,3,0,3,0,3
50301,BETANZOS,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
30701,CAPINOTA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,3,0,3,0,3
22001,CARANAVI,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
60302,CARAPARI,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
40201,CHALLAPATA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,2,0,2,0,2
31002,COLOMI,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
10902,CULPINA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2002-07-01,7,0,7,0,7
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2002-07-01,4,0,4,0,4
60601,ENTRE RIOS,violencia intrafamiliar,violencia contra el hombre,2002-07-01,2,0,2,0,2
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
20602,GUANAY,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2002-07-01,2,0,2,0,2
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,17,0,17,0,17
31301,MIZQUE,violencia intrafamiliar,violencia contra el hombre,2002-07-01,4,0,4,0,4
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2002-07-01,6,0,6,0,6
40101,ORURO,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
70902,PAMPA GRANDE,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra el hombre,2002-07-01,7,0,7,0,7
10103,POROMA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
70601,PORTACHUELO,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
20403,PUERTO CARABUCO,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra el hombre,2002-07-01,2,0,2,0,2
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el hombre,2002-07-01,7,0,7,0,7
80201,RIBERALTA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,2,0,2,0,2
70503,ROBORE,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2002-07-01,2,0,2,0,2
10702,SAN LUCAS,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
70602,SANTA ROSA DEL SARA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2002-07-01,3,0,3,0,3
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,2,0,2,0,2
10202,TARVITA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra el hombre,2002-07-01,2,0,2,0,2
20801,VIACHA,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
70201,WARNES,violencia intrafamiliar,violencia contra el hombre,2002-07-01,1,0,1,0,1
30402,ANZALDO,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
30701,CAPINOTA,violencia intrafamiliar,violencia contra el hombre,2002-08-01,2,0,2,0,2
22001,CARANAVI,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
60302,CARAPARI,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
40201,CHALLAPATA,violencia intrafamiliar,violencia contra el hombre,2002-08-01,5,0,5,0,5
30801,CLIZA,violencia intrafamiliar,violencia contra el hombre,2002-08-01,2,0,2,0,2
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el hombre,2002-08-01,2,0,2,0,2
30905,COLCAPIRHUA,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
31002,COLOMI,violencia intrafamiliar,violencia contra el hombre,2002-08-01,2,0,2,0,2
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2002-08-01,5,0,5,0,5
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2002-08-01,4,0,4,0,4
10502,HUACARETA,violencia intrafamiliar,violencia contra el hombre,2002-08-01,3,0,3,0,3
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2002-08-01,7,0,7,0,7
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2002-08-01,5,0,5,0,5
40101,ORURO,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
21305,PATACAMAYA,violencia intrafamiliar,violencia contra el hombre,2002-08-01,2,0,2,0,2
50403,POCOATA,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra el hombre,2002-08-01,3,0,3,0,3
10103,POROMA,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
21201,PUCARANI,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2002-08-01,2,0,2,0,2
90301,PUERTO GONZALO MORENO,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
21204,PUERTO PEREZ,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra el hombre,2002-08-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el hombre,2002-08-01,2,0,2,0,2
