codigo_municipio,municipio,grupo,variable,mes,dentro_masculino,dentro-1_femenino,fuera_masculino,fuera-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
21104,PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,1,1,1,2
21802,PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,1,1,1,2
70601,PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,2,0,0,0,2,0,2
50101,POTOSI,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,17,14,0,0,17,14,31
70805,PUCARA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,1,1,1,2
21201,PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,4,1,4,5
20403,PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,0,1,0,1,1
71402,PUERTO QUIJARRO,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,0,1,0,1,1
90201,PUERTO RICO,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,1,1,1,2
31401,PUNATA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,1,0,3,3,4,3,7
30901,QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,7,6,7,6,13
21002,QUIME,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,0,1,0,1
80201,RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,7,3,2,0,9,3,12
40901,SABAYA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,0,1,0,1,1
31001,SACABA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,1,0,1,0,2,2
70901,SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,0,1,0,1,1
80302,SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,2,0,2,0,4,0,4
70402,SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,1,1,1,2
70301,SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,1,3,5,3,6,6,12
70501,SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,1,1,2,1,3,2,5
70302,SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,1,1,1,2
71005,SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,0,1,0,1,1
50501,SAN PEDRO DE BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,2,0,2,0,2
21702,SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,0,2,0,2,2
80401,SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,1,1,0,0,1,1,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,73,69,1,0,74,69,143
20902,SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,0,1,0,1,1
31602,SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,4,1,4,1,5
20601,SORATA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,1,0,0,0,1,1
10101,SUCRE,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,19,24,3,5,22,29,51
31101,TAPACARI,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,2,1,2,1,3
60101,TARIJA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,19,15,2,4,21,19,40
10202,TARVITA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,3,0,3,0,3
50102,TINGUIPAYA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,0,1,0,1
20606,TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,0,1,0,1
21703,TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,0,1,0,1,1
41001,TOLEDO,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,0,1,0,1,1
10402,TOMINA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,2,1,2,1,3
70802,TRIGAL,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,1,1,1,2
80101,TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,15,13,6,4,21,17,38
50801,TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,1,3,1,1,2,4,6
40402,TURCO,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,0,1,0,1,1
60401,URIONDO (A. CONCEPCION),mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,1,1,1,2
51201,UYUNI,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,2,2,2,2,4
70801,VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,1,0,0,2,1,2,3
20801,VIACHA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,0,1,0,1
60303,VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,2,1,4,1,6,2,8
10801,VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,2,2,2,2,4
31003,VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,1,0,3,3,4,3,7
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,1,0,0,0,1,1
51501,VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,3,2,3,4,6,6,12
70201,WARNES,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,2,2,0,2,2,4
60301,YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,5,1,1,2,6,3,9
10602,YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,0,1,0,1,1
21103,YANACACHI,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,3,0,3,0,3
70403,YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,1,0,0,0,1,1
50103,YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,0,1,0,1
10102,YOTALA,mortalidad,otras muertes en mayores de 5 anos,2010-01-01,0,0,1,0,1,0,1
20201,ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,5,1,5,1,6
20202,ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,2,1,2,3
20701,APOLO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,0,2,0,3,3
30501,ARANI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,2,4,2,6
21303,AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
10201,AZURDUY,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
21203,BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
41202,BELEN DE ANDAMARCA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
60202,BERMEJO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,5,4,1,0,6,4,10
50301,BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,3,1,3,4
70401,BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
20303,CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,1,1,1,2
21304,CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
10701,CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,1,1,1,2
70706,CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,4,1,1,1,5,2,7
20302,CAQUIAVIRI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
40102,CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,2,2,2,4
22001,CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,2,0,2,2,4,2,6
50702,CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
40201,CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,5,3,5,3,8
70702,CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,1,1,1,2
50202,CHAYANTA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
31204,CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,1,1,2,1,3
90101,COBIJA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,1,0,0,1,1,2
30101,COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,42,26,5,7,47,33,80
40902,COIPASA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
31002,COLOMI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,2,1,2,3
70603,COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
21306,COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,3,4,3,7
71301,COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,0,1,0,1
21701,COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,7,1,7,8
21401,COROICO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,1,1,1,2
40301,CORQUE,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,0,2,0,2
50601,COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,1,2,1,3
70102,COTOCA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,3,1,3,1,4
70704,CUEVO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
10902,CULPINA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,0,0,0,1,1
21602,CURVA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,9,12,26,31,35,43,78
40103,EL CHORO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
60502,EL PUENTE(TJA),mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,0,2,0,2
70105,EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,7,2,8,2,10
20405,ESCOMA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,0,1,0,1
41101,EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,1,2,1,3
71004,FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
20602,GUANAY,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,2,0,2,2
80202,GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,2,4,0,5,2,7
70705,GUTIERREZ,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,0,2,0,2
40701,HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,2,1,3,1,4
20806,JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,4,1,4,5
21105,LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,3,1,3,1,4
70104,LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
20101,LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,84,79,32,39,116,118,234
21202,LAJA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,2,2,2,4
10903,LAS CARRERAS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,0,1,0,1
21006,LICOMA PAMPA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,1,0,1,1,2
50203,LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,1,2,2,3,3,6
20901,LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,2,0,2,2
70903,MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,2,3,3,3,6
20607,MAPIRI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
71003,MINEROS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
20402,MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,2,0,2,2
10501,MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,0,4,0,4
71001,MONTERO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,4,4,4,8
40101,ORURO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,22,19,1,4,23,23,46
10401,PADILLA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,1,2,1,3
21802,PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,1,1,1,2
50101,POTOSI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,17,15,0,0,17,15,32
10302,PRESTO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
21201,PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,3,2,3,2,5
20403,PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,3,1,3,4
71402,PUERTO QUIJARRO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
71401,PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,2,0,0,2,2,2,4
31401,PUNATA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,3,4,3,5,8
30901,QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,4,4,4,8
21002,QUIME,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,0,2,0,2
80201,RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,6,3,0,0,6,3,9
80304,RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,1,2,0,3,1,4
40901,SABAYA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
31001,SACABA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,5,4,5,9
70901,SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,0,2,0,2
80302,SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
70402,SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,5,0,5,0,5
70301,SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,1,1,2,2,3,5
70501,SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
70404,SAN JUAN DE YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,0,0,0,1,1
71201,SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
70302,SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,1,0,1,1,2
71005,SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
21702,SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,1,1,1,2,3
90202,SAN PEDRO(PND),mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
70303,SAN RAFAEL,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,0,0,0,1,1
80401,SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,69,62,4,2,73,64,137
21901,SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,1,0,0,0,1,1
20902,SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
31602,SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,1,1,1,2
21301,SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
20601,SORATA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,3,0,3,3
10101,SUCRE,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,18,9,4,0,22,9,31
10601,TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,4,2,4,6
30401,TARATA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,4,1,4,1,5
60101,TARIJA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,15,15,1,2,16,17,33
10202,TARVITA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
20608,TEOPONTE,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
20803,TIAWANACU,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,1,2,1,3
80101,TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,7,6,7,6,14,12,26
50801,TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,5,0,4,1,9,1,10
40402,TURCO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,1,0,2,0,2
50201,UNCIA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
60401,URIONDO (A. CONCEPCION),mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
51201,UYUNI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,1,1,1,2
70801,VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,3,3,1,0,4,3,7
20801,VIACHA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,2,1,2,3
60303,VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,2,3,3,4,5,9
31003,VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,4,2,2,0,6,2,8
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
51501,VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,0,3,2,4,2,6
70201,WARNES,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,2,0,2,0,2
20903,YACO,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,0,1,0,1,1
60301,YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,3,1,0,0,3,1,4
10602,YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
70403,YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,1,1,2,2,3,3,6
10102,YOTALA,mortalidad,otras muertes en mayores de 5 anos,2010-02-01,0,0,1,0,1,0,1
