codigo_municipio,municipio,grupo,variable,mes,hombres menores a 2 años,mujeres menores a 2 años,hombres de 2 a 4 años,mujeres de 2 a 4 años,hombres total,mujeres total,total
60502,EL PUENTE(TJA),desnutricion aguda,desnutricion moderada (m),2007-01-01,2,1,3,3,5,4,9
70105,EL TORNO,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,1,1,0,2,1,3
10405,EL VILLAR,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,2,1,3,3,5,8
60601,ENTRE RIOS,desnutricion aguda,desnutricion moderada (m),2007-01-01,9,6,7,4,16,10,26
60601,ENTRE RIOS,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,1,10,8,11,9,20
41101,EUCALIPTUS,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,1,1,3,3,4,7
80402,EXALTACION,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,0,1,0,1,0,1
71004,FERNANDEZ ALONSO,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,2,1,2,1,4,5
71002,GENERAL SAAVEDRA,desnutricion aguda,desnutricion moderada (m),2007-01-01,6,5,2,2,8,7,15
80202,GUAYARAMERIN,desnutricion aguda,desnutricion moderada (m),2007-01-01,13,13,5,10,18,23,41
70705,GUTIERREZ,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,3,4,7,5,10,15
10502,HUACARETA,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,3,2,0,3,3,6
11002,HUACAYA (VILLA DE HUACAYA),desnutricion aguda,desnutricion moderada (m),2007-01-01,0,1,1,1,1,2,3
40701,HUANUNI,desnutricion aguda,desnutricion moderada (m),2007-01-01,5,8,5,3,10,11,21
80803,HUARACAJE,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,0,1,1,2,1,3
41601,HUAYLLAMARCA,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,1,0,1,2,2,4
10304,ICLA,desnutricion aguda,desnutricion moderada (m),2007-01-01,17,17,29,28,46,45,91
10703,INCAHUASI,desnutricion aguda,desnutricion moderada (m),2007-01-01,20,14,12,20,32,34,66
21001,INQUISIVI,desnutricion aguda,desnutricion moderada (m),2007-01-01,5,4,2,2,7,6,13
70104,LA GUARDIA,desnutricion aguda,desnutricion moderada (m),2007-01-01,13,12,5,10,18,22,40
70701,LAGUNILLAS,desnutricion aguda,desnutricion moderada (m),2007-01-01,4,12,2,6,6,18,24
10903,LAS CARRERAS,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,0,1,2,1,2,3
50203,LLALLAGUA,desnutricion aguda,desnutricion moderada (m),2007-01-01,16,20,15,14,31,34,65
51401,LLICA,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,0,1,0,2,0,2
40702,MACHACAMARCA,desnutricion aguda,desnutricion moderada (m),2007-01-01,4,6,6,0,10,6,16
11003,MACHARETI,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,3,3,3,4,6,10
80801,MAGDALENA,desnutricion aguda,desnutricion moderada (m),2007-01-01,3,6,1,1,4,7,11
70903,MAIRANA,desnutricion aguda,desnutricion moderada (m),2007-01-01,3,2,1,1,4,3,7
71003,MINEROS,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,6,0,2,1,8,9
31301,MIZQUE,desnutricion aguda,desnutricion moderada (m),2007-01-01,15,8,12,20,27,28,55
10303,MOJOCOYA,desnutricion aguda,desnutricion moderada (m),2007-01-01,4,2,0,4,4,6,10
10501,MONTEAGUDO,desnutricion aguda,desnutricion moderada (m),2007-01-01,13,14,7,11,20,25,45
71001,MONTERO,desnutricion aguda,desnutricion moderada (m),2007-01-01,44,41,25,32,69,73,142
30302,MOROCHATA,desnutricion aguda,desnutricion moderada (m),2007-01-01,6,6,3,1,9,7,16
50404,OCURI,desnutricion aguda,desnutricion moderada (m),2007-01-01,21,17,11,12,32,29,61
70202,OKINAWA,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,0,0,1,2,1,3
30203,OMEREQUE,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,2,1,4,3,6,9
40101,ORURO,desnutricion aguda,desnutricion moderada (m),2007-01-01,71,74,27,47,98,121,219
60201,PADCAYA,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,3,0,3,2,6,8
10401,PADILLA,desnutricion aguda,desnutricion moderada (m),2007-01-01,6,5,13,13,19,18,37
70502,PAILON,desnutricion aguda,desnutricion moderada (m),2007-01-01,5,8,1,4,6,12,18
40802,PAMPA AULLAGAS,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,0,0,2,1,2,3
70902,PAMPA GRANDE,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,1,2,3,2,4,6
30202,PASORAPA,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,1,0,0,1,1,2
40602,PAZÑA,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,1,0,0,0,1,1
50403,POCOATA,desnutricion aguda,desnutricion moderada (m),2007-01-01,11,9,5,10,16,19,35
31203,POCONA,desnutricion aguda,desnutricion moderada (m),2007-01-01,5,4,5,5,10,9,19
31202,POJO (CBBA),desnutricion aguda,desnutricion moderada (m),2007-01-01,1,2,2,1,3,3,6
40601,POOPO,desnutricion aguda,desnutricion moderada (m),2007-01-01,3,1,1,1,4,2,6
51203,PORCO,desnutricion aguda,desnutricion moderada (m),2007-01-01,12,10,3,7,15,17,32
10103,POROMA,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,4,2,1,4,5,9
70103,PORONGO,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,1,0,0,0,1,1
70601,PORTACHUELO,desnutricion aguda,desnutricion moderada (m),2007-01-01,4,6,1,7,5,13,18
90102,PORVENIR,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,4,1,1,1,5,6
70804,POSTRER VALLE,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,0,1,0,1,0,1
50101,POTOSI,desnutricion aguda,desnutricion moderada (m),2007-01-01,93,75,31,27,124,102,226
10302,PRESTO,desnutricion aguda,desnutricion moderada (m),2007-01-01,13,7,5,2,18,9,27
90301,PUERTO GONZALO MORENO,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,5,5,7,6,12,18
71402,PUERTO QUIJARRO,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,2,1,0,1,2,3
90201,PUERTO RICO,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,0,0,3,0,3,3
71401,PUERTO SUAREZ,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,3,0,3,2,6,8
31205,PUERTO VILLARROEL,desnutricion aguda,desnutricion moderada (m),2007-01-01,21,25,26,20,47,45,92
51101,PUNA,desnutricion aguda,desnutricion moderada (m),2007-01-01,20,12,12,28,32,40,72
31401,PUNATA,desnutricion aguda,desnutricion moderada (m),2007-01-01,12,9,5,2,17,11,28
30901,QUILLACOLLO,desnutricion aguda,desnutricion moderada (m),2007-01-01,12,22,14,16,26,38,64
21002,QUIME,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,2,0,0,1,2,3
70904,QUIRUSILLAS,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,0,0,0,1,0,1
50402,RAVELO,desnutricion aguda,desnutricion moderada (m),2007-01-01,23,26,20,20,43,46,89
80301,REYES,desnutricion aguda,desnutricion moderada (m),2007-01-01,6,6,6,2,12,8,20
80201,RIBERALTA,desnutricion aguda,desnutricion moderada (m),2007-01-01,39,61,28,39,67,100,167
70503,ROBORE,desnutricion aguda,desnutricion moderada (m),2007-01-01,6,8,2,4,8,12,20
80304,RURRENABAQUE,desnutricion aguda,desnutricion moderada (m),2007-01-01,3,2,2,1,5,3,8
31001,SACABA,desnutricion aguda,desnutricion moderada (m),2007-01-01,10,8,6,6,16,14,30
30404,SACABAMBA,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,3,0,0,2,3,5
50701,SACACA,desnutricion aguda,desnutricion moderada (m),2007-01-01,19,17,29,27,48,44,92
71302,SAIPINA,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,0,4,1,4,1,5
40801,SALINAS DE GARCI MENDOZA,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,0,2,0,3,0,3
70901,SAMAIPATA,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,0,0,2,1,2,3
51601,SAN AGUSTIN,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,0,0,1,0,1,1
80602,SAN ANDRES,desnutricion aguda,desnutricion moderada (m),2007-01-01,3,2,2,3,5,5,10
51003,SAN ANTONIO DE ESMORUCO,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,1,1,0,1,1,2
71105,SAN ANTONIO DE LOMERIO,desnutricion aguda,desnutricion moderada (m),2007-01-01,15,13,7,6,22,19,41
31403,SAN BENITO,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,7,4,5,5,12,17
80302,SAN BORJA,desnutricion aguda,desnutricion moderada (m),2007-01-01,16,13,3,5,19,18,37
70402,SAN CARLOS,desnutricion aguda,desnutricion moderada (m),2007-01-01,6,1,3,0,9,1,10
80501,SAN IGNACIO,desnutricion aguda,desnutricion moderada (m),2007-01-01,18,13,5,7,23,20,43
70301,SAN IGNACIO DE VELASCO,desnutricion aguda,desnutricion moderada (m),2007-01-01,37,43,14,32,51,75,126
80102,SAN JAVIER(BNI),desnutricion aguda,desnutricion moderada (m),2007-01-01,0,0,1,0,1,0,1
80701,SAN JOAQUIN,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,1,0,2,0,3,3
70501,SAN JOSE DE CHIQUITOS,desnutricion aguda,desnutricion moderada (m),2007-01-01,13,9,5,1,18,10,28
70404,SAN JUAN DE YAPACANI,desnutricion aguda,desnutricion moderada (m),2007-01-01,3,1,0,0,3,1,4
71104,SAN JULIAN,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,1,4,3,5,4,9
90302,SAN LORENZO(PND),desnutricion aguda,desnutricion moderada (m),2007-01-01,2,0,0,0,2,0,2
60501,SAN LORENZO(TJA),desnutricion aguda,desnutricion moderada (m),2007-01-01,4,11,9,7,13,18,31
10702,SAN LUCAS,desnutricion aguda,desnutricion moderada (m),2007-01-01,39,28,16,28,55,56,111
71201,SAN MATIAS,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,3,0,2,0,5,5
70302,SAN MIGUEL DE VELASCO,desnutricion aguda,desnutricion moderada (m),2007-01-01,3,2,1,3,4,5,9
51001,SAN PABLO DE LIPEZ,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,0,0,1,1,1,2
71005,SAN PEDRO,desnutricion aguda,desnutricion moderada (m),2007-01-01,4,4,2,3,6,7,13
90202,SAN PEDRO(PND),desnutricion aguda,desnutricion moderada (m),2007-01-01,0,0,1,1,1,1,2
70303,SAN RAFAEL,desnutricion aguda,desnutricion moderada (m),2007-01-01,3,3,1,7,4,10,14
80401,SANTA ANA,desnutricion aguda,desnutricion moderada (m),2007-01-01,3,6,1,3,4,9,13
70101,SANTA CRUZ DE LA SIERRA,desnutricion aguda,desnutricion moderada (m),2007-01-01,101,117,22,43,123,160,283
80303,SANTA ROSA,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,5,1,2,3,7,10
70602,SANTA ROSA DEL SARA,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,1,4,3,6,4,10
41401,SANTIAGO DE HUARI,desnutricion aguda,desnutricion moderada (m),2007-01-01,5,0,0,2,5,2,7
30702,SANTIVAÑES,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,3,2,1,2,4,6
40202,SANTUARIO DE QUILLACAS,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,0,1,1,1,1,2
90303,SENA,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,1,3,4,5,5,10
30703,SICAYA,desnutricion aguda,desnutricion moderada (m),2007-01-01,5,3,0,1,5,4,9
30902,SIPE SIPE,desnutricion aguda,desnutricion moderada (m),2007-01-01,20,17,15,15,35,32,67
10403,SOPACHUY,desnutricion aguda,desnutricion moderada (m),2007-01-01,7,12,5,15,12,27,39
40104,SORACACHI,desnutricion aguda,desnutricion moderada (m),2007-01-01,3,5,1,1,4,6,10
10101,SUCRE,desnutricion aguda,desnutricion moderada (m),2007-01-01,41,25,25,28,66,53,119
31404,TACACHI,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,0,0,1,1,1,2
50303,TACOBAMBA,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,7,1,1,3,8,11
30602,TACOPAYA,desnutricion aguda,desnutricion moderada (m),2007-01-01,14,13,5,5,19,18,37
31101,TAPACARI,desnutricion aguda,desnutricion moderada (m),2007-01-01,31,29,12,19,43,48,91
10601,TARABUCO,desnutricion aguda,desnutricion moderada (m),2007-01-01,39,28,25,33,64,61,125
30401,TARATA,desnutricion aguda,desnutricion moderada (m),2007-01-01,4,4,1,0,5,4,9
60101,TARIJA,desnutricion aguda,desnutricion moderada (m),2007-01-01,28,35,28,31,56,66,122
10202,TARVITA,desnutricion aguda,desnutricion moderada (m),2007-01-01,19,16,27,27,46,43,89
50102,TINGUIPAYA,desnutricion aguda,desnutricion moderada (m),2007-01-01,17,12,8,13,25,25,50
30903,TIQUIPAYA,desnutricion aguda,desnutricion moderada (m),2007-01-01,7,5,7,8,14,13,27
31601,TIRAQUE (CBBA),desnutricion aguda,desnutricion moderada (m),2007-01-01,26,15,11,20,37,35,72
30802,TOCO,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,1,2,3,3,4,7
30803,TOLATA,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,0,1,0,1,0,1
41001,TOLEDO,desnutricion aguda,desnutricion moderada (m),2007-01-01,4,3,0,0,4,3,7
51202,TOMAVE,desnutricion aguda,desnutricion moderada (m),2007-01-01,6,2,5,1,11,3,14
10402,TOMINA,desnutricion aguda,desnutricion moderada (m),2007-01-01,20,6,10,14,30,20,50
50502,TORO TORO,desnutricion aguda,desnutricion moderada (m),2007-01-01,6,0,1,0,7,0,7
31201,TOTORA(CBBA),desnutricion aguda,desnutricion moderada (m),2007-01-01,6,2,4,1,10,3,13
41301,TOTORA(ORR),desnutricion aguda,desnutricion moderada (m),2007-01-01,1,2,1,0,2,2,4
70802,TRIGAL,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,0,0,0,2,0,2
80101,TRINIDAD,desnutricion aguda,desnutricion moderada (m),2007-01-01,13,20,18,8,31,28,59
50801,TUPIZA,desnutricion aguda,desnutricion moderada (m),2007-01-01,18,9,10,18,28,27,55
40402,TURCO,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,0,0,0,1,0,1
50201,UNCIA,desnutricion aguda,desnutricion moderada (m),2007-01-01,4,1,1,3,5,4,9
60401,URIONDO (A. CONCEPCION),desnutricion aguda,desnutricion moderada (m),2007-01-01,0,2,6,8,6,10,16
51201,UYUNI,desnutricion aguda,desnutricion moderada (m),2007-01-01,3,1,1,2,4,3,7
30502,VACAS,desnutricion aguda,desnutricion moderada (m),2007-01-01,4,6,1,0,5,6,11
70801,VALLEGRANDE,desnutricion aguda,desnutricion moderada (m),2007-01-01,5,4,2,3,7,7,14
31302,VILA VILA,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,1,0,0,0,1,1
60303,VILLA MONTES,desnutricion aguda,desnutricion moderada (m),2007-01-01,9,6,3,2,12,8,20
90502,VILLA NUEVA (LOMA ALTA),desnutricion aguda,desnutricion moderada (m),2007-01-01,0,2,3,0,3,2,5
31402,VILLA RIVERO,desnutricion aguda,desnutricion moderada (m),2007-01-01,4,3,3,3,7,6,13
10801,VILLA SERRANO,desnutricion aguda,desnutricion moderada (m),2007-01-01,9,6,12,10,21,16,37
31003,VILLA TUNARI,desnutricion aguda,desnutricion moderada (m),2007-01-01,32,27,13,22,45,49,94
11001,VILLA VACA GUZMAN (MUYUPAMPA),desnutricion aguda,desnutricion moderada (m),2007-01-01,5,3,0,6,5,9,14
51501,VILLAZON,desnutricion aguda,desnutricion moderada (m),2007-01-01,17,16,8,10,25,26,51
30904,VINTO,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,1,0,0,0,1,1
50602,VITICHI,desnutricion aguda,desnutricion moderada (m),2007-01-01,6,7,5,6,11,13,24
70201,WARNES,desnutricion aguda,desnutricion moderada (m),2007-01-01,11,8,3,10,14,18,32
60301,YACUIBA,desnutricion aguda,desnutricion moderada (m),2007-01-01,11,11,8,13,19,24,43
10602,YAMPARAEZ,desnutricion aguda,desnutricion moderada (m),2007-01-01,9,11,8,13,17,24,41
70403,YAPACANI,desnutricion aguda,desnutricion moderada (m),2007-01-01,13,16,4,9,17,25,42
50103,YOCALLA,desnutricion aguda,desnutricion moderada (m),2007-01-01,1,0,1,0,2,0,2
10102,YOTALA,desnutricion aguda,desnutricion moderada (m),2007-01-01,2,0,1,3,3,3,6
60402,YUNCHARA,desnutricion aguda,desnutricion moderada (m),2007-01-01,0,3,1,7,1,10,11
10301,ZUDAÑEZ,desnutricion aguda,desnutricion moderada (m),2007-01-01,8,7,9,12,17,19,36
51302,ACACIO,desnutricion aguda,desnutricion moderada (m),2007-02-01,10,3,7,6,17,9,26
30201,AIQUILE,desnutricion aguda,desnutricion moderada (m),2007-02-01,7,6,5,7,12,13,25
31303,ALALAY,desnutricion aguda,desnutricion moderada (m),2007-02-01,6,1,0,4,6,5,11
10404,ALCALA,desnutricion aguda,desnutricion moderada (m),2007-02-01,1,3,2,8,3,11,14
41201,ANDAMARCA,desnutricion aguda,desnutricion moderada (m),2007-02-01,2,0,1,0,3,0,3
30402,ANZALDO,desnutricion aguda,desnutricion moderada (m),2007-02-01,10,8,2,1,12,9,21
51301,ARAMPAMPA,desnutricion aguda,desnutricion moderada (m),2007-02-01,10,9,5,6,15,15,30
30501,ARANI,desnutricion aguda,desnutricion moderada (m),2007-02-01,2,3,0,1,2,4,6
30403,ARBIETO,desnutricion aguda,desnutricion moderada (m),2007-02-01,3,3,1,5,4,8,12
30601,ARQUE,desnutricion aguda,desnutricion moderada (m),2007-02-01,3,12,3,5,6,17,23
71501,ASCENCION DE GUARAYOS,desnutricion aguda,desnutricion moderada (m),2007-02-01,32,32,28,32,60,64,124
50802,ATOCHA,desnutricion aguda,desnutricion moderada (m),2007-02-01,0,2,3,1,3,3,6
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,desnutricion moderada (m),2007-02-01,16,4,4,4,20,8,28
10201,AZURDUY,desnutricion aguda,desnutricion moderada (m),2007-02-01,7,27,21,22,28,49,77
80802,BAURES,desnutricion aguda,desnutricion moderada (m),2007-02-01,0,0,1,0,1,0,1
41202,BELEN DE ANDAMARCA,desnutricion aguda,desnutricion moderada (m),2007-02-01,1,0,1,0,2,0,2
50104,BELEN DE URMIRI,desnutricion aguda,desnutricion moderada (m),2007-02-01,0,0,0,2,0,2,2
60202,BERMEJO,desnutricion aguda,desnutricion moderada (m),2007-02-01,1,1,2,0,3,1,4
50301,BETANZOS,desnutricion aguda,desnutricion moderada (m),2007-02-01,11,11,9,11,20,22,42
31501,BOLIVAR,desnutricion aguda,desnutricion moderada (m),2007-02-01,15,6,2,4,17,10,27
70707,BOYUIBE,desnutricion aguda,desnutricion moderada (m),2007-02-01,2,1,1,0,3,1,4
70401,BUENA VISTA,desnutricion aguda,desnutricion moderada (m),2007-02-01,2,0,1,0,3,0,3
70703,CABEZAS,desnutricion aguda,desnutricion moderada (m),2007-02-01,1,3,4,2,5,5,10
51102,"CAIZA ""D""",desnutricion aguda,desnutricion moderada (m),2007-02-01,1,0,1,5,2,5,7
21003,CAJUATA,desnutricion aguda,desnutricion moderada (m),2007-02-01,3,1,0,1,3,2,5
10701,CAMARGO,desnutricion aguda,desnutricion moderada (m),2007-02-01,9,8,8,7,17,15,32
10901,CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,desnutricion moderada (m),2007-02-01,2,0,1,1,3,1,4
70706,CAMIRI,desnutricion aguda,desnutricion moderada (m),2007-02-01,6,20,3,13,9,33,42
30701,CAPINOTA,desnutricion aguda,desnutricion moderada (m),2007-02-01,8,11,6,4,14,15,29
40102,CARACOLLO,desnutricion aguda,desnutricion moderada (m),2007-02-01,3,2,0,2,3,4,7
60302,CARAPARI,desnutricion aguda,desnutricion moderada (m),2007-02-01,2,1,3,4,5,5,10
50702,CARIPUYO,desnutricion aguda,desnutricion moderada (m),2007-02-01,8,4,5,11,13,15,28
71403,CARMEN RIVERO TORREZ,desnutricion aguda,desnutricion moderada (m),2007-02-01,1,1,0,0,1,1,2
40201,CHALLAPATA,desnutricion aguda,desnutricion moderada (m),2007-02-01,14,7,7,7,21,14,35
50302,CHAQUI,desnutricion aguda,desnutricion moderada (m),2007-02-01,2,1,1,1,3,2,5
70702,CHARAGUA,desnutricion aguda,desnutricion moderada (m),2007-02-01,9,8,4,2,13,10,23
50202,CHAYANTA,desnutricion aguda,desnutricion moderada (m),2007-02-01,21,22,15,22,36,44,80
31204,CHIMORE,desnutricion aguda,desnutricion moderada (m),2007-02-01,16,7,6,6,22,13,35
40903,CHIPAYA,desnutricion aguda,desnutricion moderada (m),2007-02-01,0,1,0,0,0,1,1
90101,COBIJA,desnutricion aguda,desnutricion moderada (m),2007-02-01,8,6,2,4,10,10,20
30101,COCHABAMBA,desnutricion aguda,desnutricion moderada (m),2007-02-01,83,67,44,50,127,117,244
40902,COIPASA,desnutricion aguda,desnutricion moderada (m),2007-02-01,1,1,0,0,1,1,2
30905,COLCAPIRHUA,desnutricion aguda,desnutricion moderada (m),2007-02-01,3,2,2,4,5,6,11
50901,"COLCHA ""K""",desnutricion aguda,desnutricion moderada (m),2007-02-01,0,1,1,0,1,1,2
