codigo_municipio,municipio,grupo,variable,mes,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
10903,LAS CARRERAS,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,2,6,3,7,10
50203,LLALLAGUA,desnutricion global,desnutricion moderada (m),2005-06-01,19,22,19,25,38,47,85
51401,LLICA,desnutricion global,desnutricion moderada (m),2005-06-01,0,2,0,0,0,2,2
80601,LORETO,desnutricion global,desnutricion moderada (m),2005-06-01,2,0,0,0,2,0,2
20901,LURIBAY,desnutricion global,desnutricion moderada (m),2005-06-01,7,3,1,8,8,11,19
40702,MACHACAMARCA,desnutricion global,desnutricion moderada (m),2005-06-01,0,3,0,0,0,3,3
11003,MACHARETI,desnutricion global,desnutricion moderada (m),2005-06-01,6,6,7,5,13,11,24
80801,MAGDALENA,desnutricion global,desnutricion moderada (m),2005-06-01,4,5,1,2,5,7,12
70903,MAIRANA,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,1,1,2,2,4
20904,MALLA,desnutricion global,desnutricion moderada (m),2005-06-01,2,3,2,4,4,7,11
20607,MAPIRI,desnutricion global,desnutricion moderada (m),2005-06-01,4,3,1,1,5,4,9
20103,MECAPACA,desnutricion global,desnutricion moderada (m),2005-06-01,2,7,0,2,2,9,11
71003,MINEROS,desnutricion global,desnutricion moderada (m),2005-06-01,16,12,4,1,20,13,33
31301,MIZQUE,desnutricion global,desnutricion moderada (m),2005-06-01,7,8,9,6,16,14,30
20402,MOCOMOCO,desnutricion global,desnutricion moderada (m),2005-06-01,7,3,2,1,9,4,13
51002,MOJINETE,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,0,2,0,2,2
10303,MOJOCOYA,desnutricion global,desnutricion moderada (m),2005-06-01,9,4,4,3,13,7,20
10501,MONTEAGUDO,desnutricion global,desnutricion moderada (m),2005-06-01,9,2,8,19,17,21,38
71001,MONTERO,desnutricion global,desnutricion moderada (m),2005-06-01,37,39,15,28,52,67,119
70803,MORO MORO,desnutricion global,desnutricion moderada (m),2005-06-01,1,0,1,2,2,2,4
30302,MOROCHATA,desnutricion global,desnutricion moderada (m),2005-06-01,11,12,10,4,21,16,37
90501,NUEVO MANOA (NUEVA ESPERANZA),desnutricion global,desnutricion moderada (m),2005-06-01,0,0,1,0,1,0,1
50404,OCURI,desnutricion global,desnutricion moderada (m),2005-06-01,24,19,13,25,37,44,81
70202,OKINAWA,desnutricion global,desnutricion moderada (m),2005-06-01,2,0,0,0,2,0,2
30203,OMEREQUE,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,0,1,1,2,3
40101,ORURO,desnutricion global,desnutricion moderada (m),2005-06-01,88,57,38,32,126,89,215
60201,PADCAYA,desnutricion global,desnutricion moderada (m),2005-06-01,4,0,6,8,10,8,18
10401,PADILLA,desnutricion global,desnutricion moderada (m),2005-06-01,8,6,9,13,17,19,36
20102,PALCA,desnutricion global,desnutricion moderada (m),2005-06-01,1,2,0,0,1,2,3
21104,PALOS BLANCOS,desnutricion global,desnutricion moderada (m),2005-06-01,9,13,8,4,17,17,34
40802,PAMPA AULLAGAS,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,0,1,0,1,1
70902,PAMPA GRANDE,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,0,0,0,1,1
21802,PAPEL PAMPA,desnutricion global,desnutricion moderada (m),2005-06-01,1,3,0,1,1,4,5
30202,PASORAPA,desnutricion global,desnutricion moderada (m),2005-06-01,2,0,3,2,5,2,7
21305,PATACAMAYA,desnutricion global,desnutricion moderada (m),2005-06-01,17,21,1,2,18,23,41
40602,PAZÑA,desnutricion global,desnutricion moderada (m),2005-06-01,2,3,2,4,4,7,11
20702,PELECHUCO,desnutricion global,desnutricion moderada (m),2005-06-01,5,3,7,5,12,8,20
50403,POCOATA,desnutricion global,desnutricion moderada (m),2005-06-01,15,19,19,31,34,50,84
31203,POCONA,desnutricion global,desnutricion moderada (m),2005-06-01,5,2,5,5,10,7,17
31202,POJO (CBBA),desnutricion global,desnutricion moderada (m),2005-06-01,7,7,4,6,11,13,24
40601,POOPO,desnutricion global,desnutricion moderada (m),2005-06-01,2,1,1,1,3,2,5
51203,PORCO,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,2,2,3,3,6
10103,POROMA,desnutricion global,desnutricion moderada (m),2005-06-01,32,19,23,24,55,43,98
70601,PORTACHUELO,desnutricion global,desnutricion moderada (m),2005-06-01,0,2,0,4,0,6,6
70804,POSTRER VALLE,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,0,1,0,1,1
50101,POTOSI,desnutricion global,desnutricion moderada (m),2005-06-01,82,74,26,38,108,112,220
10302,PRESTO,desnutricion global,desnutricion moderada (m),2005-06-01,19,19,8,8,27,27,54
70805,PUCARA,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,1,1,1,2,3
21201,PUCARANI,desnutricion global,desnutricion moderada (m),2005-06-01,8,1,3,3,11,4,15
20401,PUERTO ACOSTA,desnutricion global,desnutricion moderada (m),2005-06-01,5,2,2,5,7,7,14
20403,PUERTO CARABUCO,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,5,2,5,2,7
90301,PUERTO GONZALO MORENO,desnutricion global,desnutricion moderada (m),2005-06-01,3,4,4,4,7,8,15
21204,PUERTO PEREZ,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,1,0,1,1,2
71402,PUERTO QUIJARRO,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,0,1,0,1,1
90201,PUERTO RICO,desnutricion global,desnutricion moderada (m),2005-06-01,1,0,0,0,1,0,1
31205,PUERTO VILLARROEL,desnutricion global,desnutricion moderada (m),2005-06-01,31,33,25,19,56,52,108
51101,PUNA,desnutricion global,desnutricion moderada (m),2005-06-01,26,36,20,16,46,52,98
31401,PUNATA,desnutricion global,desnutricion moderada (m),2005-06-01,15,8,4,10,19,18,37
20604,QUIABAYA,desnutricion global,desnutricion moderada (m),2005-06-01,2,1,1,0,3,1,4
30901,QUILLACOLLO,desnutricion global,desnutricion moderada (m),2005-06-01,6,11,2,9,8,20,28
21002,QUIME,desnutricion global,desnutricion moderada (m),2005-06-01,7,4,2,3,9,7,16
70904,QUIRUSILLAS,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,1,0,1,0,1
50402,RAVELO,desnutricion global,desnutricion moderada (m),2005-06-01,40,36,31,36,71,72,143
80301,REYES,desnutricion global,desnutricion moderada (m),2005-06-01,13,8,6,9,19,17,36
80201,RIBERALTA,desnutricion global,desnutricion moderada (m),2005-06-01,44,58,34,42,78,100,178
80304,RURRENABAQUE,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,0,2,0,3,3
40901,SABAYA,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,0,1,0,1,1
31001,SACABA,desnutricion global,desnutricion moderada (m),2005-06-01,26,13,9,17,35,30,65
30404,SACABAMBA,desnutricion global,desnutricion moderada (m),2005-06-01,5,3,2,1,7,4,11
50701,SACACA,desnutricion global,desnutricion moderada (m),2005-06-01,48,49,65,51,113,100,213
71302,SAIPINA,desnutricion global,desnutricion moderada (m),2005-06-01,5,0,2,0,7,0,7
40801,SALINAS DE GARCI MENDOZA,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,1,1,2,2,4
70901,SAMAIPATA,desnutricion global,desnutricion moderada (m),2005-06-01,8,3,1,1,9,4,13
51601,SAN AGUSTIN,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,0,1,0,2,2
80602,SAN ANDRES,desnutricion global,desnutricion moderada (m),2005-06-01,2,2,0,2,2,4,6
20805,SAN ANDRES DE MACHACA,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,0,0,0,1,1
71105,SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion moderada (m),2005-06-01,1,0,2,1,3,1,4
31403,SAN BENITO,desnutricion global,desnutricion moderada (m),2005-06-01,2,0,1,4,3,4,7
80302,SAN BORJA,desnutricion global,desnutricion moderada (m),2005-06-01,21,8,10,13,31,21,52
21502,SAN BUENA VENTURA,desnutricion global,desnutricion moderada (m),2005-06-01,3,3,2,5,5,8,13
70402,SAN CARLOS,desnutricion global,desnutricion moderada (m),2005-06-01,3,1,0,0,3,1,4
80501,SAN IGNACIO,desnutricion global,desnutricion moderada (m),2005-06-01,7,10,4,6,11,16,27
70301,SAN IGNACIO DE VELASCO,desnutricion global,desnutricion moderada (m),2005-06-01,23,48,28,36,51,84,135
80102,SAN JAVIER(BNI),desnutricion global,desnutricion moderada (m),2005-06-01,0,2,0,0,0,2,2
70404,SAN JUAN DE YAPACANI,desnutricion global,desnutricion moderada (m),2005-06-01,2,0,4,2,6,2,8
71104,SAN JULIAN,desnutricion global,desnutricion moderada (m),2005-06-01,8,7,2,3,10,10,20
90302,SAN LORENZO(PND),desnutricion global,desnutricion moderada (m),2005-06-01,1,2,2,0,3,2,5
60501,SAN LORENZO(TJA),desnutricion global,desnutricion moderada (m),2005-06-01,7,6,14,21,21,27,48
10702,SAN LUCAS,desnutricion global,desnutricion moderada (m),2005-06-01,61,65,53,77,114,142,256
71201,SAN MATIAS,desnutricion global,desnutricion moderada (m),2005-06-01,1,2,1,0,2,2,4
70302,SAN MIGUEL DE VELASCO,desnutricion global,desnutricion moderada (m),2005-06-01,3,4,3,4,6,8,14
51001,SAN PABLO DE LIPEZ,desnutricion global,desnutricion moderada (m),2005-06-01,3,1,0,0,3,1,4
71005,SAN PEDRO,desnutricion global,desnutricion moderada (m),2005-06-01,6,5,1,3,7,8,15
50501,SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion moderada (m),2005-06-01,35,25,23,37,58,62,120
21801,SAN PEDRO DE CURAHUARA,desnutricion global,desnutricion moderada (m),2005-06-01,0,2,5,3,5,5,10
21702,SAN PEDRO DE TIQUINA,desnutricion global,desnutricion moderada (m),2005-06-01,4,1,0,0,4,1,5
90202,SAN PEDRO(PND),desnutricion global,desnutricion moderada (m),2005-06-01,0,1,3,0,3,1,4
70303,SAN RAFAEL,desnutricion global,desnutricion moderada (m),2005-06-01,6,0,3,5,9,5,14
80401,SANTA ANA,desnutricion global,desnutricion moderada (m),2005-06-01,2,1,1,1,3,2,5
70101,SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion moderada (m),2005-06-01,251,259,92,115,343,374,717
80303,SANTA ROSA,desnutricion global,desnutricion moderada (m),2005-06-01,5,5,3,3,8,8,16
70602,SANTA ROSA DEL SARA,desnutricion global,desnutricion moderada (m),2005-06-01,2,7,2,3,4,10,14
20308,SANTIAGO DE CALLAPA,desnutricion global,desnutricion moderada (m),2005-06-01,5,0,1,2,6,2,8
41401,SANTIAGO DE HUARI,desnutricion global,desnutricion moderada (m),2005-06-01,1,0,0,0,1,0,1
21901,SANTIAGO DE MACHACA,desnutricion global,desnutricion moderada (m),2005-06-01,6,2,2,4,8,6,14
30702,SANTIVAÑES,desnutricion global,desnutricion moderada (m),2005-06-01,4,1,3,2,7,3,10
40202,SANTUARIO DE QUILLACAS,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,0,0,1,1,2
20902,SAPAHAQUI,desnutricion global,desnutricion moderada (m),2005-06-01,2,2,1,1,3,3,6
90303,SENA,desnutricion global,desnutricion moderada (m),2005-06-01,3,1,0,0,3,1,4
21301,SICA SICA (VILLA AROMA),desnutricion global,desnutricion moderada (m),2005-06-01,11,13,15,14,26,27,53
30703,SICAYA,desnutricion global,desnutricion moderada (m),2005-06-01,7,6,1,4,8,10,18
30902,SIPE SIPE,desnutricion global,desnutricion moderada (m),2005-06-01,24,9,14,16,38,25,63
10403,SOPACHUY,desnutricion global,desnutricion moderada (m),2005-06-01,11,17,10,21,21,38,59
40104,SORACACHI,desnutricion global,desnutricion moderada (m),2005-06-01,3,3,0,2,3,5,8
20601,SORATA,desnutricion global,desnutricion moderada (m),2005-06-01,1,2,2,1,3,3,6
10101,SUCRE,desnutricion global,desnutricion moderada (m),2005-06-01,76,65,71,92,147,157,304
31404,TACACHI,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,1,0,1,0,1
20603,TACACOMA,desnutricion global,desnutricion moderada (m),2005-06-01,1,0,0,1,1,1,2
50303,TACOBAMBA,desnutricion global,desnutricion moderada (m),2005-06-01,11,20,11,11,22,31,53
30602,TACOPAYA,desnutricion global,desnutricion moderada (m),2005-06-01,8,11,5,6,13,17,30
31101,TAPACARI,desnutricion global,desnutricion moderada (m),2005-06-01,26,18,23,32,49,50,99
10601,TARABUCO,desnutricion global,desnutricion moderada (m),2005-06-01,70,49,53,91,123,140,263
20807,TARACO,desnutricion global,desnutricion moderada (m),2005-06-01,0,0,0,1,0,1,1
30401,TARATA,desnutricion global,desnutricion moderada (m),2005-06-01,5,9,2,3,7,12,19
60101,TARIJA,desnutricion global,desnutricion moderada (m),2005-06-01,29,32,20,17,49,49,98
10202,TARVITA,desnutricion global,desnutricion moderada (m),2005-06-01,3,3,4,2,7,5,12
20608,TEOPONTE,desnutricion global,desnutricion moderada (m),2005-06-01,3,1,0,4,3,5,8
20803,TIAWANACU,desnutricion global,desnutricion moderada (m),2005-06-01,1,0,0,0,1,0,1
50102,TINGUIPAYA,desnutricion global,desnutricion moderada (m),2005-06-01,17,20,23,20,40,40,80
20606,TIPUANI,desnutricion global,desnutricion moderada (m),2005-06-01,2,0,0,1,2,1,3
30903,TIQUIPAYA,desnutricion global,desnutricion moderada (m),2005-06-01,1,3,3,3,4,6,10
31601,TIRAQUE (CBBA),desnutricion global,desnutricion moderada (m),2005-06-01,11,17,11,10,22,27,49
21703,TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion moderada (m),2005-06-01,1,0,1,1,2,1,3
30802,TOCO,desnutricion global,desnutricion moderada (m),2005-06-01,1,3,0,1,1,4,5
41001,TOLEDO,desnutricion global,desnutricion moderada (m),2005-06-01,1,2,0,0,1,2,3
51202,TOMAVE,desnutricion global,desnutricion moderada (m),2005-06-01,6,3,8,3,14,6,20
10402,TOMINA,desnutricion global,desnutricion moderada (m),2005-06-01,17,11,15,21,32,32,64
50502,TORO TORO,desnutricion global,desnutricion moderada (m),2005-06-01,34,37,17,25,51,62,113
31201,TOTORA(CBBA),desnutricion global,desnutricion moderada (m),2005-06-01,6,5,3,6,9,11,20
41301,TOTORA(ORR),desnutricion global,desnutricion moderada (m),2005-06-01,0,1,1,0,1,1,2
80101,TRINIDAD,desnutricion global,desnutricion moderada (m),2005-06-01,31,24,8,14,39,38,77
50801,TUPIZA,desnutricion global,desnutricion moderada (m),2005-06-01,9,9,11,14,20,23,43
40402,TURCO,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,1,0,2,1,3
21302,UMALA,desnutricion global,desnutricion moderada (m),2005-06-01,1,2,2,2,3,4,7
50201,UNCIA,desnutricion global,desnutricion moderada (m),2005-06-01,8,4,1,5,9,9,18
60401,URIONDO (A. CONCEPCION),desnutricion global,desnutricion moderada (m),2005-06-01,3,3,5,4,8,7,15
51201,UYUNI,desnutricion global,desnutricion moderada (m),2005-06-01,8,6,7,3,15,9,24
30502,VACAS,desnutricion global,desnutricion moderada (m),2005-06-01,5,3,1,1,6,4,10
70801,VALLEGRANDE,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,4,4,4,5,9
20801,VIACHA,desnutricion global,desnutricion moderada (m),2005-06-01,8,7,3,4,11,11,22
31302,VILA VILA,desnutricion global,desnutricion moderada (m),2005-06-01,4,4,5,3,9,7,16
60303,VILLA MONTES,desnutricion global,desnutricion moderada (m),2005-06-01,13,11,4,6,17,17,34
31402,VILLA RIVERO,desnutricion global,desnutricion moderada (m),2005-06-01,9,1,1,0,10,1,11
10801,VILLA SERRANO,desnutricion global,desnutricion moderada (m),2005-06-01,13,11,13,19,26,30,56
31003,VILLA TUNARI,desnutricion global,desnutricion moderada (m),2005-06-01,13,25,18,17,31,42,73
11001,VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion moderada (m),2005-06-01,3,1,3,5,6,6,12
51501,VILLAZON,desnutricion global,desnutricion moderada (m),2005-06-01,12,27,8,9,20,36,56
50602,VITICHI,desnutricion global,desnutricion moderada (m),2005-06-01,6,8,8,5,14,13,27
20306,WALDO BALLIVIAN,desnutricion global,desnutricion moderada (m),2005-06-01,0,1,1,1,1,2,3
70201,WARNES,desnutricion global,desnutricion moderada (m),2005-06-01,21,17,7,2,28,19,47
20903,YACO,desnutricion global,desnutricion moderada (m),2005-06-01,11,11,6,4,17,15,32
60301,YACUIBA,desnutricion global,desnutricion moderada (m),2005-06-01,13,6,4,8,17,14,31
10602,YAMPARAEZ,desnutricion global,desnutricion moderada (m),2005-06-01,22,13,16,22,38,35,73
70403,YAPACANI,desnutricion global,desnutricion moderada (m),2005-06-01,16,14,8,12,24,26,50
50103,YOCALLA,desnutricion global,desnutricion moderada (m),2005-06-01,1,1,1,1,2,2,4
10102,YOTALA,desnutricion global,desnutricion moderada (m),2005-06-01,8,5,11,9,19,14,33
60402,YUNCHARA,desnutricion global,desnutricion moderada (m),2005-06-01,2,4,5,11,7,15,22
10301,ZUDAÑEZ,desnutricion global,desnutricion moderada (m),2005-06-01,10,13,14,8,24,21,45
51302,ACACIO,desnutricion global,desnutricion moderada (m),2005-07-01,21,6,13,14,34,20,54
20201,ACHACACHI,desnutricion global,desnutricion moderada (m),2005-07-01,5,8,5,8,10,16,26
20104,ACHOCALLA,desnutricion global,desnutricion moderada (m),2005-07-01,2,1,0,0,2,1,3
30201,AIQUILE,desnutricion global,desnutricion moderada (m),2005-07-01,6,5,2,3,8,8,16
31303,ALALAY,desnutricion global,desnutricion moderada (m),2005-07-01,5,4,3,1,8,5,13
10404,ALCALA,desnutricion global,desnutricion moderada (m),2005-07-01,6,5,5,6,11,11,22
20202,ANCORAIMES,desnutricion global,desnutricion moderada (m),2005-07-01,6,0,0,3,6,3,9
41201,ANDAMARCA,desnutricion global,desnutricion moderada (m),2005-07-01,2,1,0,0,2,1,3
40603,ANTEQUERA,desnutricion global,desnutricion moderada (m),2005-07-01,0,3,0,1,0,4,4
30402,ANZALDO,desnutricion global,desnutricion moderada (m),2005-07-01,1,1,3,2,4,3,7
20701,APOLO,desnutricion global,desnutricion moderada (m),2005-07-01,3,8,8,11,11,19,30
51301,ARAMPAMPA,desnutricion global,desnutricion moderada (m),2005-07-01,7,4,3,9,10,13,23
30501,ARANI,desnutricion global,desnutricion moderada (m),2005-07-01,6,1,1,1,7,2,9
30403,ARBIETO,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,0,1,0,1,1
30601,ARQUE,desnutricion global,desnutricion moderada (m),2005-07-01,18,21,11,21,29,42,71
50802,ATOCHA,desnutricion global,desnutricion moderada (m),2005-07-01,8,8,5,5,13,13,26
20503,AUCAPATA,desnutricion global,desnutricion moderada (m),2005-07-01,4,2,2,1,6,3,9
20502,AYATA,desnutricion global,desnutricion moderada (m),2005-07-01,5,4,2,4,7,8,15
21303,AYO AYO,desnutricion global,desnutricion moderada (m),2005-07-01,3,1,2,4,5,5,10
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion moderada (m),2005-07-01,15,17,3,16,18,33,51
10201,AZURDUY,desnutricion global,desnutricion moderada (m),2005-07-01,10,20,19,24,29,44,73
21203,BATALLAS,desnutricion global,desnutricion moderada (m),2005-07-01,1,1,0,1,1,2,3
50104,BELEN DE URMIRI,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,0,1,0,2,2
90104,BELLA FLOR,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,0,0,0,1,1
60202,BERMEJO,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,0,2,0,3,3
50301,BETANZOS,desnutricion global,desnutricion moderada (m),2005-07-01,26,26,19,33,45,59,104
31501,BOLIVAR,desnutricion global,desnutricion moderada (m),2005-07-01,18,21,13,18,31,39,70
70707,BOYUIBE,desnutricion global,desnutricion moderada (m),2005-07-01,1,2,0,0,1,2,3
70401,BUENA VISTA,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,2,2,2,2,4
70703,CABEZAS,desnutricion global,desnutricion moderada (m),2005-07-01,1,2,1,2,2,4,6
20905,CAIROMA,desnutricion global,desnutricion moderada (m),2005-07-01,26,11,11,15,37,26,63
51102,"CAIZA ""D""",desnutricion global,desnutricion moderada (m),2005-07-01,6,2,4,7,10,9,19
21003,CAJUATA,desnutricion global,desnutricion moderada (m),2005-07-01,3,2,2,5,5,7,12
20303,CALACOTO,desnutricion global,desnutricion moderada (m),2005-07-01,1,0,0,0,1,0,1
21304,CALAMARCA,desnutricion global,desnutricion moderada (m),2005-07-01,27,16,5,16,32,32,64
10701,CAMARGO,desnutricion global,desnutricion moderada (m),2005-07-01,3,9,3,13,6,22,28
10901,CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion moderada (m),2005-07-01,0,1,3,0,3,1,4
70706,CAMIRI,desnutricion global,desnutricion moderada (m),2005-07-01,2,6,3,2,5,8,13
30701,CAPINOTA,desnutricion global,desnutricion moderada (m),2005-07-01,11,12,7,7,18,19,37
20302,CAQUIAVIRI,desnutricion global,desnutricion moderada (m),2005-07-01,2,1,4,2,6,3,9
40102,CARACOLLO,desnutricion global,desnutricion moderada (m),2005-07-01,3,2,2,3,5,5,10
22001,CARANAVI,desnutricion global,desnutricion moderada (m),2005-07-01,11,21,8,10,19,31,50
60302,CARAPARI,desnutricion global,desnutricion moderada (m),2005-07-01,1,1,2,1,3,2,5
50702,CARIPUYO,desnutricion global,desnutricion moderada (m),2005-07-01,5,13,11,14,16,27,43
40201,CHALLAPATA,desnutricion global,desnutricion moderada (m),2005-07-01,13,9,8,10,21,19,40
50302,CHAQUI,desnutricion global,desnutricion moderada (m),2005-07-01,4,4,3,2,7,6,13
70702,CHARAGUA,desnutricion global,desnutricion moderada (m),2005-07-01,1,4,6,3,7,7,14
20305,CHARAÑA,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,1,1,1,1,2
50202,CHAYANTA,desnutricion global,desnutricion moderada (m),2005-07-01,7,7,11,11,18,18,36
31204,CHIMORE,desnutricion global,desnutricion moderada (m),2005-07-01,2,7,1,2,3,9,12
40903,CHIPAYA,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,0,1,0,1,1
40302,CHOQUE COTA,desnutricion global,desnutricion moderada (m),2005-07-01,1,2,0,1,1,3,4
21101,CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion moderada (m),2005-07-01,4,2,0,3,4,5,9
20501,CHUMA,desnutricion global,desnutricion moderada (m),2005-07-01,9,4,7,5,16,9,25
30801,CLIZA,desnutricion global,desnutricion moderada (m),2005-07-01,6,5,1,3,7,8,15
90101,COBIJA,desnutricion global,desnutricion moderada (m),2005-07-01,4,2,5,1,9,3,12
30101,COCHABAMBA,desnutricion global,desnutricion moderada (m),2005-07-01,39,23,12,27,51,50,101
30905,COLCAPIRHUA,desnutricion global,desnutricion moderada (m),2005-07-01,18,15,13,10,31,25,56
50901,"COLCHA ""K""",desnutricion global,desnutricion moderada (m),2005-07-01,1,2,1,0,2,2,4
21307,COLLANA,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,0,0,0,1,1
31002,COLOMI,desnutricion global,desnutricion moderada (m),2005-07-01,11,6,4,5,15,11,26
70603,COLPA BELGICA,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,1,1,1,2,3
50401,COLQUECHACA,desnutricion global,desnutricion moderada (m),2005-07-01,37,43,30,11,67,54,121
21306,COLQUENCHA,desnutricion global,desnutricion moderada (m),2005-07-01,0,3,0,1,0,4,4
21004,COLQUIRI,desnutricion global,desnutricion moderada (m),2005-07-01,10,10,12,5,22,15,37
20304,COMANCHE,desnutricion global,desnutricion moderada (m),2005-07-01,1,0,1,2,2,2,4
71301,COMARAPA,desnutricion global,desnutricion moderada (m),2005-07-01,7,4,8,8,15,12,27
20605,COMBAYA,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,1,0,1,0,1
71101,CONCEPCION,desnutricion global,desnutricion moderada (m),2005-07-01,2,1,0,0,2,1,3
21701,COPACABANA,desnutricion global,desnutricion moderada (m),2005-07-01,6,2,1,0,7,2,9
21402,CORIPATA,desnutricion global,desnutricion moderada (m),2005-07-01,1,3,1,1,2,4,6
20301,CORO CORO,desnutricion global,desnutricion moderada (m),2005-07-01,3,1,2,2,5,3,8
21401,COROICO,desnutricion global,desnutricion moderada (m),2005-07-01,2,2,5,5,7,7,14
40301,CORQUE,desnutricion global,desnutricion moderada (m),2005-07-01,3,3,2,0,5,3,8
50601,COTAGAITA,desnutricion global,desnutricion moderada (m),2005-07-01,22,13,20,19,42,32,74
70102,COTOCA,desnutricion global,desnutricion moderada (m),2005-07-01,9,4,3,2,12,6,18
71106,CUATRO CAÑADAS,desnutricion global,desnutricion moderada (m),2005-07-01,2,1,0,1,2,2,4
31405,CUCHUMUELA (V. G. VILLARROEL),desnutricion global,desnutricion moderada (m),2005-07-01,1,1,1,1,2,2,4
70704,CUEVO,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,1,1,1,1,2
10902,CULPINA,desnutricion global,desnutricion moderada (m),2005-07-01,27,19,13,23,40,42,82
40401,CURAHUARA DE CARANGAS,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,1,1,1,1,2
21602,CURVA,desnutricion global,desnutricion moderada (m),2005-07-01,0,0,2,1,2,1,3
20804,DESAGUADERO,desnutricion global,desnutricion moderada (m),2005-07-01,1,1,0,0,1,1,2
20105,EL ALTO,desnutricion global,desnutricion moderada (m),2005-07-01,220,191,111,99,331,290,621
60502,EL PUENTE(TJA),desnutricion global,desnutricion moderada (m),2005-07-01,2,1,3,5,5,6,11
70105,EL TORNO,desnutricion global,desnutricion moderada (m),2005-07-01,3,6,1,4,4,10,14
10405,EL VILLAR,desnutricion global,desnutricion moderada (m),2005-07-01,2,3,3,12,5,15,20
60601,ENTRE RIOS,desnutricion global,desnutricion moderada (m),2005-07-01,16,4,6,12,22,16,38
60601,ENTRE RIOS,desnutricion global,desnutricion moderada (m),2005-07-01,5,2,1,2,6,4,10
41101,EUCALIPTUS,desnutricion global,desnutricion moderada (m),2005-07-01,3,2,5,1,8,3,11
80402,EXALTACION,desnutricion global,desnutricion moderada (m),2005-07-01,1,1,2,2,3,3,6
71004,FERNANDEZ ALONSO,desnutricion global,desnutricion moderada (m),2005-07-01,3,6,1,3,4,9,13
90203,FILADELFIA,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,2,0,2,1,3
71002,GENERAL SAAVEDRA,desnutricion global,desnutricion moderada (m),2005-07-01,11,5,7,7,18,12,30
21601,GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion moderada (m),2005-07-01,6,7,4,6,10,13,23
20602,GUANAY,desnutricion global,desnutricion moderada (m),2005-07-01,1,3,1,5,2,8,10
20802,GUAQUI,desnutricion global,desnutricion moderada (m),2005-07-01,2,1,0,2,2,3,5
80202,GUAYARAMERIN,desnutricion global,desnutricion moderada (m),2005-07-01,9,15,5,5,14,20,34
70705,GUTIERREZ,desnutricion global,desnutricion moderada (m),2005-07-01,16,17,14,21,30,38,68
10502,HUACARETA,desnutricion global,desnutricion moderada (m),2005-07-01,2,6,2,8,4,14,18
11002,HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion moderada (m),2005-07-01,2,1,0,1,2,2,4
40701,HUANUNI,desnutricion global,desnutricion moderada (m),2005-07-01,9,6,2,3,11,9,20
80803,HUARACAJE,desnutricion global,desnutricion moderada (m),2005-07-01,1,2,0,0,1,2,3
21005,ICHOCA,desnutricion global,desnutricion moderada (m),2005-07-01,0,1,0,1,0,2,2
