codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
40701,HUANUNI,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
80803,HUARACAJE,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
70104,LA GUARDIA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2001-02-01,6,0,6,0,6
70701,LAGUNILLAS,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
21202,LAJA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,5,0,5,0,5
80601,LORETO,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
71003,MINEROS,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
20402,MOCOMOCO,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2001-02-01,12,0,12,0,12
30302,MOROCHATA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,3,0,3,0,3
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2001-02-01,3,0,3,0,3
60201,PADCAYA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
10401,PADILLA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
40602,PAZÑA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
31203,POCONA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la mujer,2001-02-01,8,0,8,0,8
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
51101,PUNA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,7,0,7,0,7
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
80602,SAN ANDRES,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
71105,SAN ANTONIO DE LOMERIO,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
70402,SAN CARLOS,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
80501,SAN IGNACIO,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
70302,SAN MIGUEL DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
21901,SANTIAGO DE MACHACA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
30702,SANTIVAÑES,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
10403,SOPACHUY,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2001-02-01,13,0,13,0,13
31101,TAPACARI,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
10601,TARABUCO,violencia intrafamiliar,violencia contra la mujer,2001-02-01,15,0,15,0,15
30401,TARATA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,3,0,3,0,3
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra la mujer,2001-02-01,10,0,10,0,10
41001,TOLEDO,violencia intrafamiliar,violencia contra la mujer,2001-02-01,3,0,3,0,3
51202,TOMAVE,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
80101,TRINIDAD,violencia intrafamiliar,violencia contra la mujer,2001-02-01,4,0,4,0,4
50801,TUPIZA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
20801,VIACHA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
31402,VILLA RIVERO,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2001-02-01,4,0,4,0,4
51501,VILLAZON,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
50602,VITICHI,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
70201,WARNES,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
10102,YOTALA,violencia intrafamiliar,violencia contra la mujer,2001-02-01,1,0,1,0,1
10301,ZUDAÑEZ,violencia intrafamiliar,violencia contra la mujer,2001-02-01,2,0,2,0,2
20201,ACHACACHI,violencia intrafamiliar,violencia contra la mujer,2001-03-01,4,0,4,0,4
30201,AIQUILE,violencia intrafamiliar,violencia contra la mujer,2001-03-01,5,0,5,0,5
20202,ANCORAIMES,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
30501,ARANI,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
20503,AUCAPATA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
10201,AZURDUY,violencia intrafamiliar,violencia contra la mujer,2001-03-01,2,0,2,0,2
50301,BETANZOS,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
70703,CABEZAS,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
51102,"CAIZA ""D""",violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra la mujer,2001-03-01,3,0,3,0,3
60302,CARAPARI,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,15,0,15,0,15
30905,COLCAPIRHUA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,2,0,2,0,2
50401,COLQUECHACA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,2,0,2,0,2
50601,COTAGAITA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
10902,CULPINA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
21602,CURVA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2001-03-01,23,0,23,0,23
70105,EL TORNO,violencia intrafamiliar,violencia contra la mujer,2001-03-01,3,0,3,0,3
71002,GENERAL SAAVEDRA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,5,0,5,0,5
80803,HUARACAJE,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
21005,ICHOCA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2001-03-01,11,0,11,0,11
70104,LA GUARDIA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,2,0,2,0,2
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2001-03-01,9,0,9,0,9
10903,LAS CARRERAS,violencia intrafamiliar,violencia contra la mujer,2001-03-01,2,0,2,0,2
71003,MINEROS,violencia intrafamiliar,violencia contra la mujer,2001-03-01,4,0,4,0,4
31301,MIZQUE,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2001-03-01,4,0,4,0,4
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2001-03-01,17,0,17,0,17
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2001-03-01,9,0,9,0,9
10401,PADILLA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
40602,PAZÑA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,2,0,2,0,2
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la mujer,2001-03-01,3,0,3,0,3
50101,POTOSI,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,9,0,9,0,9
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra la mujer,2001-03-01,3,0,3,0,3
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
51101,PUNA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
80602,SAN ANDRES,violencia intrafamiliar,violencia contra la mujer,2001-03-01,3,0,3,0,3
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
10702,SAN LUCAS,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
80702,SAN RAMON,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
41401,SANTIAGO DE HUARI,violencia intrafamiliar,violencia contra la mujer,2001-03-01,2,0,2,0,2
10403,SOPACHUY,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,4,0,4,0,4
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2001-03-01,2,0,2,0,2
20603,TACACOMA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,3,0,3,0,3
31101,TAPACARI,violencia intrafamiliar,violencia contra la mujer,2001-03-01,2,0,2,0,2
10601,TARABUCO,violencia intrafamiliar,violencia contra la mujer,2001-03-01,13,0,13,0,13
30401,TARATA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,2,0,2,0,2
60101,TARIJA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,5,0,5,0,5
10202,TARVITA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
20803,TIAWANACU,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
20606,TIPUANI,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,4,0,4,0,4
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra la mujer,2001-03-01,5,0,5,0,5
31201,TOTORA(CBBA),violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,7,0,7,0,7
20801,VIACHA,violencia intrafamiliar,violencia contra la mujer,2001-03-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2001-03-01,4,0,4,0,4
51501,VILLAZON,violencia intrafamiliar,violencia contra la mujer,2001-03-01,2,0,2,0,2
70403,YAPACANI,violencia intrafamiliar,violencia contra la mujer,2001-03-01,2,0,2,0,2
20201,ACHACACHI,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
30201,AIQUILE,violencia intrafamiliar,violencia contra la mujer,2001-04-01,7,0,7,0,7
20202,ANCORAIMES,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
20701,APOLO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
10201,AZURDUY,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
50301,BETANZOS,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
20303,CALACOTO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
50702,CARIPUYO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
50202,CHAYANTA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
90101,COBIJA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,14,0,14,0,14
30905,COLCAPIRHUA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
31002,COLOMI,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
20605,COMBAYA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
50601,COTAGAITA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
10902,CULPINA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,9,0,9,0,9
70105,EL TORNO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
10405,EL VILLAR,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
80202,GUAYARAMERIN,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
40501,HUACHACALLA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
80803,HUARACAJE,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
10703,INCAHUASI,violencia intrafamiliar,violencia contra la mujer,2001-04-01,4,0,4,0,4
21001,INQUISIVI,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2001-04-01,4,0,4,0,4
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,7,0,7,0,7
80601,LORETO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
11003,MACHARETI,violencia intrafamiliar,violencia contra la mujer,2001-04-01,3,0,3,0,3
31301,MIZQUE,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
10303,MOJOCOYA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,4,0,4,0,4
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,15,0,15,0,15
30302,MOROCHATA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,7,0,7,0,7
60201,PADCAYA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
10401,PADILLA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
40602,PAZÑA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra la mujer,2001-04-01,6,0,6,0,6
21201,PUCARANI,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,3,0,3,0,3
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
31401,PUNATA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,3,0,3,0,3
80201,RIBERALTA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,10,0,10,0,10
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
31403,SAN BENITO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
70402,SAN CARLOS,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,5,0,5,0,5
10702,SAN LUCAS,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
80702,SAN RAMON,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,4,0,4,0,4
21301,SICA SICA (VILLA AROMA),violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra la mujer,2001-04-01,3,0,3,0,3
20601,SORATA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,3,0,3,0,3
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2001-04-01,6,0,6,0,6
31101,TAPACARI,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
10601,TARABUCO,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,3,0,3,0,3
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,7,0,7,0,7
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra la mujer,2001-04-01,4,0,4,0,4
51202,TOMAVE,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
80101,TRINIDAD,violencia intrafamiliar,violencia contra la mujer,2001-04-01,4,0,4,0,4
50801,TUPIZA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
71502,URUBICHA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
