codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
50701,SACACA,mortalidad institucional,muerte materna,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80302,SAN BORJA,mortalidad institucional,muerte materna,2008-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte materna,2008-05-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10101,SUCRE,mortalidad institucional,muerte materna,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
31101,TAPACARI,mortalidad institucional,muerte materna,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50202,CHAYANTA,mortalidad institucional,muerte materna,2008-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte materna,2008-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10902,CULPINA,mortalidad institucional,muerte materna,2008-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte materna,2008-06-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
40103,EL CHORO,mortalidad institucional,muerte materna,2008-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
21501,IXIAMAS,mortalidad institucional,muerte materna,2008-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
40101,ORURO,mortalidad institucional,muerte materna,2008-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70502,PAILON,mortalidad institucional,muerte materna,2008-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80201,RIBERALTA,mortalidad institucional,muerte materna,2008-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-06-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
10101,SUCRE,mortalidad institucional,muerte materna,2008-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
60101,TARIJA,mortalidad institucional,muerte materna,2008-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte materna,2008-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
50101,POTOSI,mortalidad institucional,muerte materna,2008-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
71102,SAN JAVIER(STC),mortalidad institucional,muerte materna,2008-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
10101,SUCRE,mortalidad institucional,muerte materna,2008-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31101,TAPACARI,mortalidad institucional,muerte materna,2008-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80101,TRINIDAD,mortalidad institucional,muerte materna,2008-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20502,AYATA,mortalidad institucional,muerte materna,2008-08-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
71403,CARMEN RIVERO TORREZ,mortalidad institucional,muerte materna,2008-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte materna,2008-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte materna,2008-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
71402,PUERTO QUIJARRO,mortalidad institucional,muerte materna,2008-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31401,PUNATA,mortalidad institucional,muerte materna,2008-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31001,SACABA,mortalidad institucional,muerte materna,2008-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70402,SAN CARLOS,mortalidad institucional,muerte materna,2008-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50502,TORO TORO,mortalidad institucional,muerte materna,2008-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80101,TRINIDAD,mortalidad institucional,muerte materna,2008-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10201,AZURDUY,mortalidad institucional,muerte materna,2008-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
22001,CARANAVI,mortalidad institucional,muerte materna,2008-09-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
50702,CARIPUYO,mortalidad institucional,muerte materna,2008-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte materna,2008-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
21306,COLQUENCHA,mortalidad institucional,muerte materna,2008-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte materna,2008-09-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
20602,GUANAY,mortalidad institucional,muerte materna,2008-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte materna,2008-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
51101,PUNA,mortalidad institucional,muerte materna,2008-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10202,TARVITA,mortalidad institucional,muerte materna,2008-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20606,TIPUANI,mortalidad institucional,muerte materna,2008-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,muerte materna,2008-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte materna,2008-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte materna,2008-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
70105,EL TORNO,mortalidad institucional,muerte materna,2008-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte materna,2008-10-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
40101,ORURO,mortalidad institucional,muerte materna,2008-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
21305,PATACAMAYA,mortalidad institucional,muerte materna,2008-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50101,POTOSI,mortalidad institucional,muerte materna,2008-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte materna,2008-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21301,SICA SICA (VILLA AROMA),mortalidad institucional,muerte materna,2008-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10101,SUCRE,mortalidad institucional,muerte materna,2008-10-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
10601,TARABUCO,mortalidad institucional,muerte materna,2008-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10202,TARVITA,mortalidad institucional,muerte materna,2008-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10201,AZURDUY,mortalidad institucional,muerte materna,2008-11-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte materna,2008-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80202,GUAYARAMERIN,mortalidad institucional,muerte materna,2008-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70202,OKINAWA,mortalidad institucional,muerte materna,2008-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10103,POROMA,mortalidad institucional,muerte materna,2008-11-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20403,PUERTO CARABUCO,mortalidad institucional,muerte materna,2008-11-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
71401,PUERTO SUAREZ,mortalidad institucional,muerte materna,2008-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
51101,PUNA,mortalidad institucional,muerte materna,2008-11-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80201,RIBERALTA,mortalidad institucional,muerte materna,2008-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50701,SACACA,mortalidad institucional,muerte materna,2008-11-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10702,SAN LUCAS,mortalidad institucional,muerte materna,2008-11-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10101,SUCRE,mortalidad institucional,muerte materna,2008-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10601,TARABUCO,mortalidad institucional,muerte materna,2008-11-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
60101,TARIJA,mortalidad institucional,muerte materna,2008-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50502,TORO TORO,mortalidad institucional,muerte materna,2008-11-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte materna,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte materna,2008-12-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
40101,ORURO,mortalidad institucional,muerte materna,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10101,SUCRE,mortalidad institucional,muerte materna,2008-12-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
10601,TARABUCO,mortalidad institucional,muerte materna,2008-12-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50801,TUPIZA,mortalidad institucional,muerte materna,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20502,AYATA,mortalidad institucional,muerte materna,2009-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70702,CHARAGUA,mortalidad institucional,muerte materna,2009-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte materna,2009-01-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
20105,EL ALTO,mortalidad institucional,muerte materna,2009-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
90503,EUREKA (SANTOS MERCADO),mortalidad institucional,muerte materna,2009-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte materna,2009-01-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
40101,ORURO,mortalidad institucional,muerte materna,2009-01-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
50101,POTOSI,mortalidad institucional,muerte materna,2009-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte materna,2009-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2009-01-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
60303,VILLA MONTES,mortalidad institucional,muerte materna,2009-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10201,AZURDUY,mortalidad institucional,muerte materna,2009-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte materna,2009-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte materna,2009-02-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
20101,LA PAZ,mortalidad institucional,muerte materna,2009-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
40101,ORURO,mortalidad institucional,muerte materna,2009-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10103,POROMA,mortalidad institucional,muerte materna,2009-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50101,POTOSI,mortalidad institucional,muerte materna,2009-02-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
51101,PUNA,mortalidad institucional,muerte materna,2009-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10101,SUCRE,mortalidad institucional,muerte materna,2009-02-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
10701,CAMARGO,mortalidad institucional,muerte materna,2009-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte materna,2009-03-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
20105,EL ALTO,mortalidad institucional,muerte materna,2009-03-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
20101,LA PAZ,mortalidad institucional,muerte materna,2009-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31203,POCONA,mortalidad institucional,muerte materna,2009-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
51101,PUNA,mortalidad institucional,muerte materna,2009-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80301,REYES,mortalidad institucional,muerte materna,2009-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte materna,2009-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
90202,SAN PEDRO(PND),mortalidad institucional,muerte materna,2009-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2009-03-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
70602,SANTA ROSA DEL SARA,mortalidad institucional,muerte materna,2009-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50102,TINGUIPAYA,mortalidad institucional,muerte materna,2009-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50801,TUPIZA,mortalidad institucional,muerte materna,2009-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10201,AZURDUY,mortalidad institucional,muerte materna,2009-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
40102,CARACOLLO,mortalidad institucional,muerte materna,2009-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
21401,COROICO,mortalidad institucional,muerte materna,2009-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10902,CULPINA,mortalidad institucional,muerte materna,2009-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte materna,2009-04-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
10304,ICLA,mortalidad institucional,muerte materna,2009-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20806,JESUS DE MACHACA,mortalidad institucional,muerte materna,2009-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte materna,2009-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31301,MIZQUE,mortalidad institucional,muerte materna,2009-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
40101,ORURO,mortalidad institucional,muerte materna,2009-04-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
50101,POTOSI,mortalidad institucional,muerte materna,2009-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31205,PUERTO VILLARROEL,mortalidad institucional,muerte materna,2009-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80201,RIBERALTA,mortalidad institucional,muerte materna,2009-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte materna,2009-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2009-04-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
20902,SAPAHAQUI,mortalidad institucional,muerte materna,2009-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10101,SUCRE,mortalidad institucional,muerte materna,2009-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
60101,TARIJA,mortalidad institucional,muerte materna,2009-04-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
30903,TIQUIPAYA,mortalidad institucional,muerte materna,2009-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
41001,TOLEDO,mortalidad institucional,muerte materna,2009-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte materna,2009-05-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
21004,COLQUIRI,mortalidad institucional,muerte materna,2009-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte materna,2009-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte materna,2009-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
40101,ORURO,mortalidad institucional,muerte materna,2009-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10401,PADILLA,mortalidad institucional,muerte materna,2009-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50101,POTOSI,mortalidad institucional,muerte materna,2009-05-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
21201,PUCARANI,mortalidad institucional,muerte materna,2009-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10702,SAN LUCAS,mortalidad institucional,muerte materna,2009-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2009-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31101,TAPACARI,mortalidad institucional,muerte materna,2009-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
60101,TARIJA,mortalidad institucional,muerte materna,2009-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
60301,YACUIBA,mortalidad institucional,muerte materna,2009-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10602,YAMPARAEZ,mortalidad institucional,muerte materna,2009-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
31501,BOLIVAR,mortalidad institucional,muerte materna,2009-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
22001,CARANAVI,mortalidad institucional,muerte materna,2009-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte materna,2009-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
21401,COROICO,mortalidad institucional,muerte materna,2009-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte materna,2009-06-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
40701,HUANUNI,mortalidad institucional,muerte materna,2009-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte materna,2009-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
40101,ORURO,mortalidad institucional,muerte materna,2009-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10103,POROMA,mortalidad institucional,muerte materna,2009-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
31001,SACABA,mortalidad institucional,muerte materna,2009-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte materna,2009-06-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
60501,SAN LORENZO(TJA),mortalidad institucional,muerte materna,2009-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2009-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20601,SORATA,mortalidad institucional,muerte materna,2009-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10101,SUCRE,mortalidad institucional,muerte materna,2009-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
60101,TARIJA,mortalidad institucional,muerte materna,2009-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
51201,UYUNI,mortalidad institucional,muerte materna,2009-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
51501,VILLAZON,mortalidad institucional,muerte materna,2009-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20303,CALACOTO,mortalidad institucional,muerte materna,2009-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
