codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 20 años,mujeres de 10 a 20 años,hombres de 21 a 59 años,mujeres de 21 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
70601,PORTACHUELO,otras infecciones,chagas agudo,2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30901,QUILLACOLLO,otras infecciones,chagas agudo,2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
70101,SANTA CRUZ DE LA SIERRA,otras infecciones,chagas agudo,2010-07-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
10101,SUCRE,otras infecciones,chagas agudo,2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,53.0,3.0,6.0,4.0,70.0,74.0
60101,TARIJA,otras infecciones,chagas agudo,2010-07-01,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,19.0,35.0,1.0,0.0,22.0,40.0,62.0
31003,VILLA TUNARI,otras infecciones,chagas agudo,2010-07-01,3.0,2.0,3.0,0.0,0.0,0.0,3.0,4.0,15.0,16.0,4.0,0.0,28.0,22.0,50.0
60301,YACUIBA,otras infecciones,chagas agudo,2010-07-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10602,YAMPARAEZ,otras infecciones,chagas agudo,2010-07-01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0
60202,BERMEJO,otras infecciones,chagas agudo,2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0
30101,COCHABAMBA,otras infecciones,chagas agudo,2010-08-01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0
21401,COROICO,otras infecciones,chagas agudo,2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70104,LA GUARDIA,otras infecciones,chagas agudo,2010-08-01,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
20101,LA PAZ,otras infecciones,chagas agudo,2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0
10401,PADILLA,otras infecciones,chagas agudo,2010-08-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70601,PORTACHUELO,otras infecciones,chagas agudo,2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,otras infecciones,chagas agudo,2010-08-01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0
10101,SUCRE,otras infecciones,chagas agudo,2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,67.0,1.0,0.0,1.0,84.0,85.0
30401,TARATA,otras infecciones,chagas agudo,2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0
60101,TARIJA,otras infecciones,chagas agudo,2010-08-01,0.0,3.0,0.0,0.0,1.0,0.0,5.0,6.0,43.0,57.0,2.0,2.0,51.0,68.0,119.0
30802,TOCO,otras infecciones,chagas agudo,2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31402,VILLA RIVERO,otras infecciones,chagas agudo,2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
31003,VILLA TUNARI,otras infecciones,chagas agudo,2010-08-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,11.0,2.0,0.0,13.0,14.0,27.0
60301,YACUIBA,otras infecciones,chagas agudo,2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70403,YAPACANI,otras infecciones,chagas agudo,2010-08-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60202,BERMEJO,otras infecciones,chagas agudo,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,otras infecciones,chagas agudo,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
21401,COROICO,otras infecciones,chagas agudo,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
71001,MONTERO,otras infecciones,chagas agudo,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,5.0
70601,PORTACHUELO,otras infecciones,chagas agudo,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
51101,PUNA,otras infecciones,chagas agudo,2010-09-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31401,PUNATA,otras infecciones,chagas agudo,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
80501,SAN IGNACIO,otras infecciones,chagas agudo,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70301,SAN IGNACIO DE VELASCO,otras infecciones,chagas agudo,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
10702,SAN LUCAS,otras infecciones,chagas agudo,2010-09-01,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0
70101,SANTA CRUZ DE LA SIERRA,otras infecciones,chagas agudo,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10101,SUCRE,otras infecciones,chagas agudo,2010-09-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,52.0,0.0,2.0,1.0,65.0,66.0
60101,TARIJA,otras infecciones,chagas agudo,2010-09-01,5.0,5.0,2.0,0.0,1.0,0.0,2.0,2.0,23.0,63.0,0.0,2.0,33.0,72.0,105.0
50801,TUPIZA,otras infecciones,chagas agudo,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,1.0,10.0,11.0
51201,UYUNI,otras infecciones,chagas agudo,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31402,VILLA RIVERO,otras infecciones,chagas agudo,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
31003,VILLA TUNARI,otras infecciones,chagas agudo,2010-09-01,1.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,11.0,10.0,1.0,1.0,16.0,18.0,34.0
60301,YACUIBA,otras infecciones,chagas agudo,2010-09-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,4.0,2.0,57.0,5.0,62.0
60202,BERMEJO,otras infecciones,chagas agudo,2010-10-01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0
10701,CAMARGO,otras infecciones,chagas agudo,2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30801,CLIZA,otras infecciones,chagas agudo,2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30101,COCHABAMBA,otras infecciones,chagas agudo,2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,9.0
21401,COROICO,otras infecciones,chagas agudo,2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
20101,LA PAZ,otras infecciones,chagas agudo,2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
71001,MONTERO,otras infecciones,chagas agudo,2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
70301,SAN IGNACIO DE VELASCO,otras infecciones,chagas agudo,2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,otras infecciones,chagas agudo,2010-10-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,6.0
10101,SUCRE,otras infecciones,chagas agudo,2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,41.0,1.0,0.0,1.0,57.0,58.0
60101,TARIJA,otras infecciones,chagas agudo,2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,47.0,1.0,1.0,16.0,49.0,65.0
20801,VIACHA,otras infecciones,chagas agudo,2010-10-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
