codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 14 años,15 a 59 años,60 y más,TOTAL
51201,UYUNI,sospecha diagnostica,sarampion / rubeola,2004-06-01,0.0,1.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2004-07-01,0.0,0.0,1.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2004-07-01,1.0,0.0,0.0,0.0,0.0,1.0
71003,MINEROS,sospecha diagnostica,sarampion / rubeola,2004-07-01,0.0,1.0,0.0,0.0,0.0,1.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2004-07-01,0.0,0.0,1.0,1.0,0.0,2.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2004-08-01,0.0,0.0,5.0,0.0,0.0,5.0
70104,LA GUARDIA,sospecha diagnostica,sarampion / rubeola,2004-08-01,1.0,0.0,0.0,0.0,0.0,1.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2004-08-01,0.0,0.0,2.0,0.0,0.0,2.0
70601,PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2004-08-01,1.0,0.0,0.0,0.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2004-08-01,0.0,0.0,1.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2004-08-01,1.0,2.0,1.0,0.0,0.0,4.0
80101,TRINIDAD,sospecha diagnostica,sarampion / rubeola,2004-08-01,1.0,0.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2004-09-01,0.0,1.0,0.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2004-09-01,1.0,1.0,1.0,0.0,0.0,3.0
51401,LLICA,sospecha diagnostica,sarampion / rubeola,2004-09-01,0.0,0.0,0.0,1.0,0.0,1.0
71001,MONTERO,sospecha diagnostica,sarampion / rubeola,2004-09-01,0.0,1.0,0.0,0.0,0.0,1.0
70601,PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2004-09-01,0.0,1.0,1.0,0.0,0.0,2.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2004-10-01,1.0,0.0,0.0,0.0,0.0,1.0
70601,PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2004-10-01,0.0,1.0,0.0,0.0,0.0,1.0
50101,POTOSI,sospecha diagnostica,sarampion / rubeola,2004-10-01,0.0,1.0,0.0,0.0,0.0,1.0
70601,PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2004-11-01,2.0,1.0,1.0,0.0,0.0,4.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2004-11-01,1.0,2.0,0.0,0.0,0.0,3.0
70601,PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2004-12-01,0.0,0.0,0.0,1.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2004-12-01,1.0,0.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2004-12-01,0.0,0.0,1.0,0.0,0.0,1.0
80101,TRINIDAD,sospecha diagnostica,sarampion / rubeola,2004-12-01,1.0,0.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2005-01-01,1.0,1.0,0.0,0.0,0.0,2.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2005-01-01,0.0,0.0,1.0,0.0,0.0,1.0
40701,HUANUNI,sospecha diagnostica,sarampion / rubeola,2005-01-01,0.0,0.0,1.0,0.0,0.0,1.0
71001,MONTERO,sospecha diagnostica,sarampion / rubeola,2005-01-01,0.0,1.0,0.0,1.0,0.0,2.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2005-01-01,1.0,0.0,2.0,0.0,0.0,3.0
70902,PAMPA GRANDE,sospecha diagnostica,sarampion / rubeola,2005-01-01,0.0,0.0,1.0,0.0,0.0,1.0
70601,PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2005-01-01,0.0,0.0,0.0,1.0,0.0,1.0
50101,POTOSI,sospecha diagnostica,sarampion / rubeola,2005-01-01,1.0,0.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2005-01-01,1.0,1.0,1.0,0.0,0.0,3.0
10101,SUCRE,sospecha diagnostica,sarampion / rubeola,2005-01-01,0.0,0.0,1.0,0.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2005-01-01,1.0,0.0,0.0,0.0,0.0,1.0
70401,BUENA VISTA,sospecha diagnostica,sarampion / rubeola,2005-02-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2005-02-01,0.0,2.0,0.0,0.0,0.0,2.0
10501,MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2005-02-01,1.0,0.0,0.0,0.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2005-02-01,1.0,0.0,0.0,0.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2005-02-01,1.0,0.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2005-03-01,1.0,0.0,0.0,1.0,0.0,2.0
41601,HUAYLLAMARCA,sospecha diagnostica,sarampion / rubeola,2005-03-01,0.0,0.0,1.0,0.0,0.0,1.0
10501,MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2005-03-01,1.0,2.0,0.0,0.0,0.0,3.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2005-03-01,0.0,0.0,2.0,0.0,0.0,2.0
51101,PUNA,sospecha diagnostica,sarampion / rubeola,2005-03-01,1.0,0.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2005-03-01,0.0,1.0,1.0,0.0,0.0,2.0
60401,URIONDO (A. CONCEPCION),sospecha diagnostica,sarampion / rubeola,2005-03-01,22.0,0.0,0.0,0.0,0.0,22.0
60302,CARAPARI,sospecha diagnostica,sarampion / rubeola,2005-04-01,1.0,0.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2005-04-01,2.0,0.0,1.0,0.0,0.0,3.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2005-04-01,1.0,0.0,0.0,0.0,0.0,1.0
70903,MAIRANA,sospecha diagnostica,sarampion / rubeola,2005-04-01,0.0,0.0,0.0,1.0,0.0,1.0
50101,POTOSI,sospecha diagnostica,sarampion / rubeola,2005-04-01,0.0,0.0,1.0,0.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2005-04-01,1.0,0.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2005-04-01,0.0,0.0,1.0,0.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,sarampion / rubeola,2005-04-01,0.0,0.0,1.0,0.0,0.0,1.0
70401,BUENA VISTA,sospecha diagnostica,sarampion / rubeola,2005-05-01,0.0,1.0,0.0,0.0,0.0,1.0
60302,CARAPARI,sospecha diagnostica,sarampion / rubeola,2005-05-01,0.0,1.0,0.0,0.0,0.0,1.0
40701,HUANUNI,sospecha diagnostica,sarampion / rubeola,2005-05-01,0.0,0.0,1.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2005-05-01,0.0,0.0,1.0,0.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2005-05-01,0.0,1.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2005-05-01,0.0,0.0,2.0,0.0,0.0,2.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2005-06-01,1.0,0.0,0.0,0.0,0.0,1.0
80202,GUAYARAMERIN,sospecha diagnostica,sarampion / rubeola,2005-06-01,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2005-06-01,0.0,0.0,1.0,0.0,0.0,1.0
71001,MONTERO,sospecha diagnostica,sarampion / rubeola,2005-06-01,0.0,0.0,1.0,0.0,0.0,1.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2005-06-01,0.0,0.0,1.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2005-06-01,0.0,0.0,2.0,0.0,0.0,2.0
10101,SUCRE,sospecha diagnostica,sarampion / rubeola,2005-06-01,0.0,0.0,0.0,1.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2005-06-01,1.0,1.0,0.0,0.0,0.0,2.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2005-07-01,0.0,1.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2005-07-01,0.0,1.0,0.0,0.0,0.0,1.0
60202,BERMEJO,sospecha diagnostica,sarampion / rubeola,2005-08-01,0.0,0.0,1.0,0.0,0.0,1.0
50301,BETANZOS,sospecha diagnostica,sarampion / rubeola,2005-08-01,1.0,0.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2005-08-01,0.0,2.0,1.0,0.0,0.0,3.0
31002,COLOMI,sospecha diagnostica,sarampion / rubeola,2005-08-01,0.0,0.0,1.0,0.0,0.0,1.0
71002,GENERAL SAAVEDRA,sospecha diagnostica,sarampion / rubeola,2005-08-01,0.0,0.0,1.0,0.0,0.0,1.0
80202,GUAYARAMERIN,sospecha diagnostica,sarampion / rubeola,2005-08-01,0.0,1.0,2.0,1.0,0.0,4.0
41601,HUAYLLAMARCA,sospecha diagnostica,sarampion / rubeola,2005-08-01,0.0,0.0,1.0,0.0,0.0,1.0
10501,MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2005-08-01,1.0,1.0,0.0,0.0,0.0,2.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2005-08-01,0.0,0.0,1.0,0.0,0.0,1.0
50101,POTOSI,sospecha diagnostica,sarampion / rubeola,2005-08-01,0.0,2.0,0.0,0.0,0.0,2.0
80501,SAN IGNACIO,sospecha diagnostica,sarampion / rubeola,2005-08-01,0.0,1.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2005-08-01,2.0,0.0,0.0,0.0,0.0,2.0
31601,TIRAQUE (CBBA),sospecha diagnostica,sarampion / rubeola,2005-08-01,1.0,0.0,0.0,0.0,0.0,1.0
80101,TRINIDAD,sospecha diagnostica,sarampion / rubeola,2005-08-01,0.0,1.0,0.0,0.0,0.0,1.0
30904,VINTO,sospecha diagnostica,sarampion / rubeola,2005-08-01,1.0,0.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2005-09-01,1.0,0.0,1.0,0.0,0.0,2.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2005-09-01,0.0,0.0,0.0,1.0,0.0,1.0
10501,MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2005-09-01,0.0,1.0,0.0,0.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2005-09-01,0.0,1.0,0.0,0.0,0.0,1.0
31001,SACABA,sospecha diagnostica,sarampion / rubeola,2005-09-01,1.0,0.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2005-09-01,1.0,0.0,0.0,0.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,sarampion / rubeola,2005-09-01,0.0,1.0,1.0,0.0,0.0,2.0
10601,TARABUCO,sospecha diagnostica,sarampion / rubeola,2005-09-01,0.0,0.0,5.0,0.0,0.0,5.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2005-10-01,0.0,0.0,1.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2005-10-01,0.0,1.0,1.0,0.0,0.0,2.0
41601,HUAYLLAMARCA,sospecha diagnostica,sarampion / rubeola,2005-10-01,0.0,0.0,1.0,1.0,0.0,2.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2005-10-01,2.0,2.0,0.0,0.0,0.0,4.0
71001,MONTERO,sospecha diagnostica,sarampion / rubeola,2005-10-01,2.0,0.0,0.0,0.0,0.0,2.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2005-10-01,0.0,2.0,0.0,0.0,0.0,2.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2005-10-01,2.0,0.0,1.0,0.0,0.0,3.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2005-10-01,0.0,2.0,0.0,0.0,0.0,2.0
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2005-10-01,0.0,0.0,1.0,1.0,0.0,2.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2005-11-01,0.0,2.0,0.0,0.0,0.0,2.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2005-11-01,0.0,2.0,0.0,0.0,0.0,2.0
71002,GENERAL SAAVEDRA,sospecha diagnostica,sarampion / rubeola,2005-11-01,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2005-11-01,0.0,1.0,2.0,0.0,0.0,3.0
71001,MONTERO,sospecha diagnostica,sarampion / rubeola,2005-11-01,1.0,0.0,0.0,0.0,0.0,1.0
70601,PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2005-11-01,0.0,0.0,1.0,0.0,0.0,1.0
31205,PUERTO VILLARROEL,sospecha diagnostica,sarampion / rubeola,2005-11-01,0.0,1.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2005-11-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2005-12-01,3.0,0.0,0.0,0.0,0.0,3.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2005-12-01,0.0,1.0,0.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2005-12-01,1.0,0.0,0.0,0.0,0.0,1.0
10501,MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2005-12-01,0.0,1.0,0.0,0.0,0.0,1.0
50101,POTOSI,sospecha diagnostica,sarampion / rubeola,2005-12-01,0.0,0.0,1.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2005-12-01,1.0,1.0,0.0,0.0,0.0,2.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2006-01-01,0.0,1.0,0.0,0.0,0.0,1.0
30905,COLCAPIRHUA,sospecha diagnostica,sarampion / rubeola,2006-01-01,0.0,0.0,1.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2006-01-01,0.0,0.0,3.0,1.0,0.0,4.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2006-01-01,1.0,1.0,0.0,0.0,0.0,2.0
31001,SACABA,sospecha diagnostica,sarampion / rubeola,2006-01-01,0.0,1.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2006-01-01,0.0,1.0,0.0,0.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2006-01-01,1.0,0.0,0.0,0.0,0.0,1.0
10801,VILLA SERRANO,sospecha diagnostica,sarampion / rubeola,2006-01-01,1.0,0.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2006-02-01,1.0,1.0,0.0,0.0,0.0,2.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2006-02-01,0.0,2.0,1.0,0.0,0.0,3.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2006-02-01,0.0,1.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2006-02-01,2.0,3.0,0.0,0.0,0.0,5.0
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2006-02-01,1.0,1.0,0.0,0.0,0.0,2.0
70706,CAMIRI,sospecha diagnostica,sarampion / rubeola,2006-03-01,0.0,1.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2006-03-01,2.0,1.0,0.0,1.0,0.0,4.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2006-03-01,0.0,1.0,0.0,1.0,0.0,2.0
10303,MOJOCOYA,sospecha diagnostica,sarampion / rubeola,2006-03-01,0.0,0.0,1.0,0.0,0.0,1.0
70601,PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2006-03-01,0.0,0.0,1.0,0.0,0.0,1.0
50101,POTOSI,sospecha diagnostica,sarampion / rubeola,2006-03-01,0.0,1.0,0.0,0.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2006-03-01,1.0,1.0,1.0,1.0,0.0,4.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2006-03-01,0.0,0.0,2.0,0.0,0.0,2.0
10101,SUCRE,sospecha diagnostica,sarampion / rubeola,2006-03-01,1.0,0.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2006-04-01,3.0,0.0,0.0,0.0,0.0,3.0
30905,COLCAPIRHUA,sospecha diagnostica,sarampion / rubeola,2006-04-01,1.0,0.0,0.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2006-04-01,0.0,1.0,2.0,0.0,0.0,3.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2006-04-01,0.0,0.0,1.0,0.0,0.0,1.0
50101,POTOSI,sospecha diagnostica,sarampion / rubeola,2006-04-01,0.0,1.0,0.0,0.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2006-04-01,1.0,0.0,0.0,0.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,sarampion / rubeola,2006-04-01,0.0,0.0,1.0,0.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2006-04-01,1.0,0.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2006-05-01,0.0,0.0,1.0,1.0,0.0,2.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2006-05-01,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2006-05-01,1.0,0.0,0.0,0.0,0.0,1.0
10401,PADILLA,sospecha diagnostica,sarampion / rubeola,2006-05-01,0.0,0.0,1.0,0.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2006-05-01,0.0,0.0,1.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2006-05-01,0.0,1.0,4.0,0.0,0.0,5.0
10101,SUCRE,sospecha diagnostica,sarampion / rubeola,2006-05-01,0.0,0.0,3.0,0.0,0.0,3.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2006-06-01,0.0,0.0,0.0,1.0,0.0,1.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2006-06-01,0.0,0.0,2.0,0.0,0.0,2.0
50101,POTOSI,sospecha diagnostica,sarampion / rubeola,2006-06-01,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2006-06-01,0.0,1.0,0.0,1.0,0.0,2.0
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2006-06-01,1.0,0.0,0.0,0.0,0.0,1.0
10602,YAMPARAEZ,sospecha diagnostica,sarampion / rubeola,2006-06-01,1.0,0.0,0.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2006-07-01,1.0,0.0,0.0,0.0,0.0,1.0
70601,PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2006-07-01,0.0,1.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2006-07-01,0.0,1.0,1.0,1.0,0.0,3.0
50202,CHAYANTA,sospecha diagnostica,sarampion / rubeola,2006-08-01,0.0,0.0,1.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2006-08-01,1.0,1.0,0.0,0.0,0.0,2.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2006-08-01,0.0,0.0,1.0,0.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2006-08-01,0.0,1.0,1.0,0.0,0.0,2.0
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2006-08-01,11.0,0.0,0.0,0.0,0.0,11.0
60202,BERMEJO,sospecha diagnostica,sarampion / rubeola,2006-09-01,0.0,2.0,0.0,0.0,0.0,2.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2006-09-01,2.0,2.0,1.0,0.0,0.0,5.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2006-09-01,1.0,0.0,0.0,0.0,0.0,1.0
10501,MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2006-09-01,1.0,0.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2006-09-01,0.0,1.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2006-10-01,3.0,0.0,0.0,0.0,0.0,3.0
11003,MACHARETI,sospecha diagnostica,sarampion / rubeola,2006-10-01,0.0,0.0,1.0,0.0,0.0,1.0
10501,MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2006-10-01,1.0,0.0,0.0,0.0,0.0,1.0
70601,PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2006-10-01,1.0,1.0,0.0,0.0,0.0,2.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2006-10-01,1.0,0.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2006-10-01,0.0,1.0,3.0,0.0,0.0,4.0
10701,CAMARGO,sospecha diagnostica,sarampion / rubeola,2006-11-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2006-11-01,1.0,0.0,1.0,0.0,0.0,2.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2006-11-01,0.0,1.0,0.0,0.0,0.0,1.0
60601,ENTRE RIOS,sospecha diagnostica,sarampion / rubeola,2006-11-01,0.0,0.0,1.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2006-11-01,1.0,0.0,0.0,0.0,0.0,1.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2006-11-01,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2006-11-01,0.0,1.0,0.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2006-12-01,0.0,1.0,0.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2006-12-01,0.0,1.0,0.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2006-12-01,1.0,0.0,0.0,0.0,0.0,1.0
10501,MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2006-12-01,0.0,1.0,0.0,0.0,0.0,1.0
80101,TRINIDAD,sospecha diagnostica,sarampion / rubeola,2006-12-01,0.0,0.0,1.0,0.0,0.0,1.0
30904,VINTO,sospecha diagnostica,sarampion / rubeola,2006-12-01,0.0,1.0,0.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2007-01-01,1.0,0.0,0.0,0.0,0.0,1.0
10501,MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2007-01-01,0.0,0.0,1.0,0.0,0.0,1.0
70502,PAILON,sospecha diagnostica,sarampion / rubeola,2007-01-01,0.0,0.0,1.0,0.0,0.0,1.0
80101,TRINIDAD,sospecha diagnostica,sarampion / rubeola,2007-01-01,0.0,0.0,1.0,2.0,0.0,3.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2007-02-01,1.0,0.0,0.0,0.0,0.0,1.0
10501,MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2007-02-01,0.0,0.0,0.0,1.0,0.0,1.0
