codigo_municipio,municipio,grupo,variable,mes,dentro_masculino,dentro-1_femenino,fuera_masculino,fuera-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
31302,VILA VILA,mortalidad institucional,muerte rn menor de 7 dias,2008-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
51501,VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2008-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20903,YACO,mortalidad institucional,muerte rn menor de 7 dias,2008-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30201,AIQUILE,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
70706,CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,1.0,1.0,1.0,0.0,2.0,1.0,3.0
22001,CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
40201,CHALLAPATA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50202,CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,9.0,10.0,0.0,0.0,9.0,10.0,19.0
70102,COTOCA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10902,CULPINA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,4.0,2.0,1.0,2.0,5.0,4.0,9.0
70105,EL TORNO,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
21501,IXIAMAS,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,11.0,9.0,0.0,0.0,11.0,9.0,20.0
31301,MIZQUE,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
10303,MOJOCOYA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
71401,PUERTO SUAREZ,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
31205,PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
31401,PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80301,REYES,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
80201,RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
70503,ROBORE,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
80401,SANTA ANA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,9.0,3.0,0.0,0.0,9.0,3.0,12.0
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,2.0,3.0,0.0,1.0,2.0,4.0,6.0
10202,TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
30903,TIQUIPAYA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50502,TORO TORO,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80101,TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
31302,VILA VILA,mortalidad institucional,muerte rn menor de 7 dias,2008-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,1.0,0.0,0.0,1.0,1.0,1.0,2.0
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
40102,CARACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,6.0,8.0,0.0,0.0,6.0,8.0,14.0
71301,COMARAPA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70102,COTOCA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,7.0,2.0,0.0,0.0,7.0,2.0,9.0
60601,ENTRE RIOS,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20806,JESUS DE MACHACA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,4.0,6.0,0.0,0.0,4.0,6.0,10.0
50203,LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70903,MAIRANA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
10501,MONTEAGUDO,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,6.0,1.0,0.0,0.0,6.0,1.0,7.0
21104,PALOS BLANCOS,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31203,POCONA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
31401,PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
30901,QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
50402,RAVELO,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
80201,RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
21502,SAN BUENA VENTURA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
71201,SAN MATIAS,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80401,SANTA ANA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,4.0,4.0,0.0,0.0,4.0,4.0,8.0
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,2.0,4.0,0.0,0.0,2.0,4.0,6.0
80101,TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
60303,VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
60301,YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2008-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
71501,ASCENCION DE GUARAYOS,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20905,CAIROMA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20303,CALACOTO,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21304,CALAMARCA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
70706,CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
22001,CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,5.0,6.0,0.0,0.0,5.0,6.0,11.0
21306,COLQUENCHA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
71101,CONCEPCION,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,4.0,5.0,0.0,0.0,4.0,5.0,9.0
80202,GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,13.0,4.0,0.0,0.0,13.0,4.0,17.0
70701,LAGUNILLAS,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50203,LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,1.0,1.0,1.0,2.0,2.0,3.0,5.0
80801,MAGDALENA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
51002,MOJINETE,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
71001,MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
90501,NUEVO MANOA (NUEVA ESPERANZA),mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
30202,PASORAPA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50403,POCOATA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
51203,PORCO,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
71401,PUERTO SUAREZ,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
30901,QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80201,RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
80304,RURRENABAQUE,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
50701,SACACA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10702,SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,7.0,6.0,0.0,0.0,7.0,6.0,13.0
80303,SANTA ROSA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
30602,TACOPAYA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
31601,TIRAQUE (CBBA),mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80101,TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
60303,VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
31003,VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
60301,YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2008-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
41201,ANDAMARCA,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
30402,ANZALDO,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20502,AYATA,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
70706,CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
40102,CARACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
50702,CARIPUYO,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,3.0,8.0,0.0,0.0,3.0,8.0,11.0
71101,CONCEPCION,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
70102,COTOCA,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,3.0,4.0,0.0,1.0,3.0,5.0,8.0
80202,GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70104,LA GUARDIA,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,2.0,7.0,1.0,0.0,3.0,7.0,10.0
71003,MINEROS,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31301,MIZQUE,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
71401,PUERTO SUAREZ,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
21002,QUIME,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80201,RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
70503,ROBORE,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80501,SAN IGNACIO,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70501,SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70404,SAN JUAN DE YAPACANI,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,6.0,10.0,0.0,0.0,6.0,10.0,16.0
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
31101,TAPACARI,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10601,TARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10202,TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
51201,UYUNI,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,1.0,0.0,1.0,0.0,2.0,0.0,2.0
70801,VALLEGRANDE,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
90502,VILLA NUEVA (LOMA ALTA),mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
51501,VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70201,WARNES,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
60301,YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2008-05-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
30402,ANZALDO,mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
71501,ASCENCION DE GUARAYOS,mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
22001,CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50202,CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,5.0,7.0,0.0,0.0,5.0,7.0,12.0
50901,"COLCHA ""K""",mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50401,COLQUECHACA,mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
21401,COROICO,mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
70102,COTOCA,mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
60502,EL PUENTE(TJA),mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21601,GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80202,GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2008-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
