codigo_municipio,municipio,grupo,variable,mes,dentro_masculino,dentro-1_femenino,fuera_masculino,fuera-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80701,SAN JOAQUIN,mortalidad institucional,muerte menor de 1 ano,2008-01-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,4.0,3.0,0.0,0.0,4.0,3.0,7.0
10403,SOPACHUY,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2008-01-01,6.0,3.0,0.0,0.0,6.0,3.0,9.0
10601,TARABUCO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
60101,TARIJA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,2.0,1.0,1.0,0.0,3.0,1.0,4.0
50502,TORO TORO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50801,TUPIZA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
51201,UYUNI,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
51501,VILLAZON,mortalidad institucional,muerte menor de 1 ano,2008-01-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20903,YACO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
60301,YACUIBA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
50301,BETANZOS,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
70703,CABEZAS,mortalidad institucional,muerte menor de 1 ano,2008-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70706,CAMIRI,mortalidad institucional,muerte menor de 1 ano,2008-02-01,2.0,1.0,1.0,0.0,3.0,1.0,4.0
30701,CAPINOTA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
22001,CARANAVI,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70603,COLPA BELGICA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21701,COPACABANA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10902,CULPINA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2008-02-01,4.0,7.0,2.0,3.0,6.0,10.0,16.0
21501,IXIAMAS,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70104,LA GUARDIA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2008-02-01,16.0,9.0,1.0,0.0,17.0,9.0,26.0
51401,LLICA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31301,MIZQUE,mortalidad institucional,muerte menor de 1 ano,2008-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
71001,MONTERO,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
40101,ORURO,mortalidad institucional,muerte menor de 1 ano,2008-02-01,6.0,1.0,0.0,0.0,6.0,1.0,7.0
70502,PAILON,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
31203,POCONA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2008-02-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
70402,SAN CARLOS,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2008-02-01,5.0,1.0,0.0,0.0,5.0,1.0,6.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,6.0,3.0,0.0,0.0,6.0,3.0,9.0
20601,SORATA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2008-02-01,6.0,1.0,0.0,0.0,6.0,1.0,7.0
10601,TARABUCO,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,3.0,1.0,3.0,1.0,4.0
60101,TARIJA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,1.0,2.0,0.0,1.0,1.0,3.0,4.0
10202,TARVITA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
41502,TODOS SANTOS,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80101,TRINIDAD,mortalidad institucional,muerte menor de 1 ano,2008-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
60301,YACUIBA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
51302,ACACIO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
41201,ANDAMARCA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50301,BETANZOS,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,2.0,1.0,0.0,1.0,2.0,3.0
22001,CARANAVI,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21902,CATACORA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,1.0,2.0,0.0,1.0,1.0,3.0,4.0
40301,CORQUE,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,10.0,2.0,1.0,5.0,11.0,7.0,18.0
20806,JESUS DE MACHACA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
21105,LA ASUNTA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2008-03-01,8.0,9.0,0.0,0.0,8.0,9.0,17.0
50203,LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
20402,MOCOMOCO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10501,MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50404,OCURI,mortalidad institucional,muerte menor de 1 ano,2008-03-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
40101,ORURO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,9.0,2.0,1.0,1.0,10.0,3.0,13.0
10401,PADILLA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
21104,PALOS BLANCOS,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
70902,PAMPA GRANDE,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
40602,PAZÑA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2008-03-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
10302,PRESTO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
30901,QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80201,RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
21502,SAN BUENA VENTURA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
10702,SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,3.0,1.0,1.0,0.0,4.0,1.0,5.0
70602,SANTA ROSA DEL SARA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2008-03-01,2.0,7.0,0.0,0.0,2.0,7.0,9.0
10202,TARVITA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20608,TEOPONTE,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20606,TIPUANI,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31601,TIRAQUE (CBBA),mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
51201,UYUNI,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,3.0,1.0,3.0,1.0,4.0
70801,VALLEGRANDE,mortalidad institucional,muerte menor de 1 ano,2008-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
60303,VILLA MONTES,mortalidad institucional,muerte menor de 1 ano,2008-03-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
20306,WALDO BALLIVIAN,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
60301,YACUIBA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10201,AZURDUY,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50301,BETANZOS,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
70707,BOYUIBE,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20905,CAIROMA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20303,CALACOTO,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21304,CALAMARCA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10701,CAMARGO,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
70706,CAMIRI,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
22001,CARANAVI,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,2.0,1.0,2.0,3.0
50302,CHAQUI,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,5.0,5.0,1.0,0.0,6.0,5.0,11.0
21306,COLQUENCHA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
20304,COMANCHE,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
71301,COMARAPA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
21701,COPACABANA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10902,CULPINA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
40401,CURAHUARA DE CARANGAS,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2008-04-01,6.0,7.0,3.0,2.0,9.0,9.0,18.0
80202,GUAYARAMERIN,mortalidad institucional,muerte menor de 1 ano,2008-04-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
41601,HUAYLLAMARCA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2008-04-01,17.0,9.0,0.0,2.0,17.0,11.0,28.0
50203,LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,4.0,0.0,4.0,0.0,4.0
71001,MONTERO,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
50404,OCURI,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
40101,ORURO,mortalidad institucional,muerte menor de 1 ano,2008-04-01,5.0,1.0,0.0,0.0,5.0,1.0,6.0
51203,PORCO,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2008-04-01,1.0,3.0,1.0,0.0,2.0,3.0,5.0
21201,PUCARANI,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
90201,PUERTO RICO,mortalidad institucional,muerte menor de 1 ano,2008-04-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
71401,PUERTO SUAREZ,mortalidad institucional,muerte menor de 1 ano,2008-04-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
51101,PUNA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
31401,PUNATA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80201,RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70503,ROBORE,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80304,RURRENABAQUE,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31001,SACABA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
51003,SAN ANTONIO DE ESMORUCO,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2008-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,5.0,3.0,0.0,1.0,5.0,4.0,9.0
10403,SOPACHUY,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2008-04-01,4.0,5.0,0.0,0.0,4.0,5.0,9.0
60101,TARIJA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,6.0,0.0,1.0,1.0,7.0,1.0,8.0
31601,TIRAQUE (CBBA),mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80101,TRINIDAD,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50801,TUPIZA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50201,UNCIA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
20801,VIACHA,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
60303,VILLA MONTES,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
31003,VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50602,VITICHI,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70201,WARNES,mortalidad institucional,muerte menor de 1 ano,2008-04-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
41201,ANDAMARCA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20502,AYATA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21303,AYO AYO,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50301,BETANZOS,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
22001,CARANAVI,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
90101,COBIJA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
50601,COTAGAITA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2008-05-01,3.0,4.0,4.0,6.0,7.0,10.0,17.0
60601,ENTRE RIOS,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
60601,ENTRE RIOS,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,0.0,3.0,0.0,3.0,3.0
41101,EUCALIPTUS,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2008-05-01,7.0,14.0,1.0,1.0,8.0,15.0,23.0
10501,MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
50404,OCURI,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
30203,OMEREQUE,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
40101,ORURO,mortalidad institucional,muerte menor de 1 ano,2008-05-01,6.0,2.0,0.0,0.0,6.0,2.0,8.0
10401,PADILLA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2008-05-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
20403,PUERTO CARABUCO,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31401,PUNATA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
30901,QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21002,QUIME,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50402,RAVELO,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31001,SACABA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21502,SAN BUENA VENTURA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10702,SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,2.0,1.0,2.0,3.0
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80702,SAN RAMON,mortalidad institucional,muerte menor de 1 ano,2008-05-01,1.0,0.0,1.0,0.0,2.0,0.0,2.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,1.0,4.0,0.0,1.0,1.0,5.0,6.0
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2008-05-01,4.0,6.0,0.0,0.0,4.0,6.0,10.0
50303,TACOBAMBA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10601,TARABUCO,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
20606,TIPUANI,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
31601,TIRAQUE (CBBA),mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10402,TOMINA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20801,VIACHA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 1 ano,2008-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
51501,VILLAZON,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
70201,WARNES,mortalidad institucional,muerte menor de 1 ano,2008-05-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
60301,YACUIBA,mortalidad institucional,muerte menor de 1 ano,2008-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10201,AZURDUY,mortalidad institucional,muerte menor de 1 ano,2008-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21203,BATALLAS,mortalidad institucional,muerte menor de 1 ano,2008-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50301,BETANZOS,mortalidad institucional,muerte menor de 1 ano,2008-06-01,0.0,0.0,3.0,1.0,3.0,1.0,4.0
70703,CABEZAS,mortalidad institucional,muerte menor de 1 ano,2008-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
70706,CAMIRI,mortalidad institucional,muerte menor de 1 ano,2008-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
40102,CARACOLLO,mortalidad institucional,muerte menor de 1 ano,2008-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
