codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
20803,TIAWANACU,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,2,0,0,7,2,7,9,6,1,20,14,34
20606,TIPUANI,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,3,0,8,1,0,0,11,1,12
30803,TOLATA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
10402,TOMINA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
30502,VACAS,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,1,1,0,1,0,0,0,0,0,2,1,3
20801,VIACHA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,1,1,1,0,0,0,2,1,3
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,2,0,0,0,2,3,5,3,1,1,10,7,17
51501,VILLAZON,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
30904,VINTO,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,1,0,0,0,1,0,1,0,0,0,3,3
60301,YACUIBA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,4,0,0,2,3,2,10,4,1,1,18,9,27
70403,YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20201,ACHACACHI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
71501,ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,2,0,0,0,6,1,0,0,9,1,10
60202,BERMEJO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,2,1,1,0,0,0,3,1,4
90103,BOLPEBRA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,3,1,5,0,1,0,9,1,10
70706,CAMIRI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2
40201,CHALLAPATA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,1,2,2,1,0,0,3,3,6
51103,CKOCHAS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3
90101,COBIJA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,5,9,5,2,18,13,40,19,4,1,72,44,116
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,2,0,0,1,0,1,2,2,4
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,0,1,1,2,1,10,4,10,3,2,3,26,12,38
31002,COLOMI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,1,1,0,0,1,0,1,0,0,1,3,4
21401,COROICO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,5,0,5,2,4,2,20,6,3,2,37,12,49
70102,COTOCA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,3,0,2,2,0,5,4,15,1,1,2,24,12,36
40401,CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20804,DESAGUADERO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,1,0,0,1,0,1,0,2,1,4,2,6
20105,EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,2,8,16,26,31,15,62,22,84,62,7,11,202,144,346
71503,EL PUENTE(STC),"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70105,EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,0,0,0,1,0,1,0,0,1,2,3
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,0,2,1,2,0,0,1,6,1,0,0,11,3,14
41101,EUCALIPTUS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
40701,HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,2,0,4,6,2,1,1,2,5,6,0,0,14,15,29
21102,IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,1,1,0,5,2,3,1,1,0,11,4,15
21501,IXIAMAS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,4,4,2,0,5,2,16,1,3,0,30,7,37
20806,JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,1,1,0,0,1,1,0,2,3,4,3,8,8,16
21105,LA ASUNTA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,2,3,0,0,0,3,3,0,1,7,6,13
70104,LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,1,2,3,5,3,4,4,13,4,2,0,26,15,41
20101,LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,1,1,3,0,10,3,1,0,15,4,19
50203,LLALLAGUA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70903,MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,4,6,13,3,1,1,18,10,28
20103,MECAPACA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
71003,MINEROS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,1,0,2,2,1,1,0,0,4,3,7
31301,MIZQUE,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,0,0,2,0,0,0,1,0,4,0,4
71001,MONTERO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,4,0,27,12,18,5,15,2,19,8,2,1,85,28,113
40101,ORURO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,1,12,5,19,7,10,4,22,15,5,0,69,32,101
20102,PALCA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,0,0,2,1,6,1,0,2,9,4,13
40602,PAZÑA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
10302,PRESTO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
21201,PUCARANI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,3,0,2,1,0,0,5,1,6
21204,PUERTO PEREZ,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,3,3,4,7,3,31,9,37,12,1,2,79,33,112
31401,PUNATA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,3,5,2,2,3,3,2,14,14,4,4,28,28,56
80201,RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,1,0,1,2,0,0,2,2,4
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,1,4,6,4,12,2,0,1,20,11,31
31001,SACABA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,2,7,7,7,3,18,12,36,23,4,3,73,50,123
70901,SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
20805,SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,1,2,1,3,2,5
31403,SAN BENITO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,1,0,0,0,1,1,0,1,2,3
21502,SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,3,2,5,4,0,1,8,7,15
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,2,0,6,5,2,0,6,4,24,11,1,2,41,22,63
10702,SAN LUCAS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
70302,SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,0,2,2,3,1,5,3,6,3,2,0,19,9,28
71005,SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,0,0,0,0,0,1,1,2,2,1,2,5,5,10
70303,SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,1,2,0,1,5,2,0,1,7,6,13
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,1,0,0,0,3,6,1,0,0,6,5,11
20205,SANTIAGO DE HUATA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
31602,SHINAOTA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,2,0,3,1,0,8,4,3,0,12,9,21
40104,SORACACHI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
20601,SORATA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,0,0,0,0,2,0,0,0,3,0,3
10101,SUCRE,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,3,2,14,7,12,9,31,18,82,43,10,4,152,83,235
10601,TARABUCO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,1,0,2,1,1,0,4,1,5
60101,TARIJA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,4,1,4,0,0,0,8,1,9
20803,TIAWANACU,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,0,4,0,2,3,5,5,12,7,4,2,28,17,45
20606,TIPUANI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
30903,TIQUIPAYA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
41001,TOLEDO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
10402,TOMINA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
41301,TOTORA(ORR),"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
51201,UYUNI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30502,VACAS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
20801,VIACHA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,1,0,2,3,4,1,0,0,8,4,12
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,4,1,5,0,5,7,25,13,5,2,44,23,67
60301,YACUIBA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,2,0,3,0,5,1,10,8,0,0,20,9,29
70403,YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20201,ACHACACHI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
41201,ANDAMARCA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
71501,ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,6,6,2,3,0,9,0,0,0,19,8,27
30301,AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
60202,BERMEJO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,2,1,0,2,0,3,2,5
90103,BOLPEBRA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,1,3,0,4,3,1,0,8,4,12
70707,BOYUIBE,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70706,CAMIRI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3
51103,CKOCHAS,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,1,0,1,0,1,0,0,0,3,0,3
30801,CLIZA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
90101,COBIJA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,2,13,9,9,1,24,13,51,17,3,0,101,42,143
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,1,0,0,0,0,3,3,0,0,3,4,7
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,2,2,4,1,10,6,16,7,0,2,32,18,50
31002,COLOMI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,2,0,3,0,0,0,5,0,5
50401,COLQUECHACA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
21004,COLQUIRI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21402,CORIPATA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21401,COROICO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,0,6,2,7,0,9,3,14,9,3,1,40,15,55
70102,COTOCA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,1,2,1,3,4,2,3,0,0,7,9,16
20105,EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,3,6,31,41,42,23,70,39,99,84,21,19,266,212,478
70105,EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,2,2,11,2,3,1,1,3,6,6,3,0,26,14,40
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,3,1,1,1,0,0,4,2,6
71004,FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
21601,GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,2,0,8,1,0,0,10,1,11
80202,GUAYARAMERIN,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
40701,HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,1,2,1,2,1,4,1,9,3,0,0,17,7,24
21102,IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,0,3,4,3,4,7,2,8,4,5,3,27,17,44
21501,IXIAMAS,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,0,3,1,3,3,10,1,10,1,3,0,30,6,36
20806,JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,3,0,1,1,1,0,6,2,0,2,11,5,16
21105,LA ASUNTA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
70104,LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,4,2,2,4,5,3,21,8,4,0,36,17,53
20101,LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,0,5,2,1,1,7,3,17,10,0,0,31,16,47
41501,LA RIVERA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70903,MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20103,MECAPACA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,1,0,0,0,2,0,0,0,3,0,3
71003,MINEROS,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,2,0,1,1,0,2,1,1,4,0,0,0,8,4,12
31301,MIZQUE,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,1,0,0,1,0,0,3,0,0,2,4,6
71001,MONTERO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,4,0,38,15,11,10,9,4,13,1,1,1,76,31,107
40101,ORURO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,2,3,5,13,5,39,6,51,3,5,4,111,25,136
20102,PALCA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,1,1,2,1,0,8,2,0,1,11,6,17
70902,PAMPA GRANDE,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2
21305,PATACAMAYA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,1,5,4,7,1,15,4,19,14,4,3,50,27,77
20702,PELECHUCO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70601,PORTACHUELO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
50101,POTOSI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21201,PUCARANI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,1,0,0,0,0,2,0,0,0,3,1,4
21204,PUERTO PEREZ,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,1,0,0,0,1,2,2,1,4,3,7
71401,PUERTO SUAREZ,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,2,1,2,0,3,3,7,4,1,1,15,9,24
