codigo_municipio,municipio,grupo,variable,mes,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
50901,"COLCHA ""K""",clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,8,0,49,0,7,0,65,0,65
21307,COLLANA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,0,0,3,0,1,0,5,0,5
70603,COLPA BELGICA,clasificacion general sistemica,otras causas,2001-01-01,9,0,18,0,16,0,20,0,15,0,78,0,78
50401,COLQUECHACA,clasificacion general sistemica,otras causas,2001-01-01,0,0,9,0,11,0,77,0,12,0,109,0,109
21306,COLQUENCHA,clasificacion general sistemica,otras causas,2001-01-01,0,0,2,0,1,0,20,0,4,0,27,0,27
20304,COMANCHE,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,2,0,8,0,0,0,10,0,10
71301,COMARAPA,clasificacion general sistemica,otras causas,2001-01-01,0,0,2,0,10,0,25,0,7,0,44,0,44
21402,CORIPATA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,5,0,7,0,2,0,15,0,15
20301,CORO CORO,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,3,0,2,0,0,0,6,0,6
40301,CORQUE,clasificacion general sistemica,otras causas,2001-01-01,1,0,1,0,7,0,20,0,2,0,31,0,31
50601,COTAGAITA,clasificacion general sistemica,otras causas,2001-01-01,1,0,2,0,10,0,44,0,18,0,75,0,75
70704,CUEVO,clasificacion general sistemica,otras causas,2001-01-01,3,0,10,0,11,0,37,0,2,0,63,0,63
10902,CULPINA,clasificacion general sistemica,otras causas,2001-01-01,1,0,5,0,4,0,34,0,0,0,44,0,44
40401,CURAHUARA DE CARANGAS,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,1,0,2,0,0,0,3,0,3
21602,CURVA,clasificacion general sistemica,otras causas,2001-01-01,1,0,0,0,0,0,0,0,0,0,1,0,1
20804,DESAGUADERO,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,1,0,31,0,1,0,33,0,33
20105,EL ALTO,clasificacion general sistemica,otras causas,2001-01-01,144,0,157,0,247,0,485,0,49,0,1082,0,1082
40103,EL CHORO,clasificacion general sistemica,otras causas,2001-01-01,0,0,2,0,0,0,17,0,5,0,24,0,24
71503,EL PUENTE(STC),clasificacion general sistemica,otras causas,2001-01-01,1,0,8,0,6,0,19,0,1,0,35,0,35
60502,EL PUENTE(TJA),clasificacion general sistemica,otras causas,2001-01-01,3,0,13,0,5,0,25,0,1,0,47,0,47
70105,EL TORNO,clasificacion general sistemica,otras causas,2001-01-01,6,0,14,0,18,0,19,0,10,0,67,0,67
10405,EL VILLAR,clasificacion general sistemica,otras causas,2001-01-01,1,0,9,0,9,0,40,0,1,0,60,0,60
60601,ENTRE RIOS,clasificacion general sistemica,otras causas,2001-01-01,22,0,89,0,39,0,111,0,22,0,283,0,283
40502,ESCARA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,3,0,0,0,3,0,3
41101,EUCALIPTUS,clasificacion general sistemica,otras causas,2001-01-01,0,0,2,0,1,0,3,0,3,0,9,0,9
90503,EUREKA (SANTOS MERCADO),clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,2,0,0,0,0,0,2,0,2
80402,EXALTACION,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
90203,FILADELFIA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,3,0,3,0,0,0,7,0,7
71002,GENERAL SAAVEDRA,clasificacion general sistemica,otras causas,2001-01-01,0,0,3,0,3,0,26,0,0,0,32,0,32
21601,GRAL. J.J. PEREZ (CHARAZANI),clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,0,0,2,0,0,0,3,0,3
20602,GUANAY,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,1,0,3,0,1,0,5,0,5
20802,GUAQUI,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,5,0,29,0,1,0,36,0,36
80202,GUAYARAMERIN,clasificacion general sistemica,otras causas,2001-01-01,13,0,21,0,44,0,204,0,10,0,292,0,292
70705,GUTIERREZ,clasificacion general sistemica,otras causas,2001-01-01,3,0,34,0,6,0,34,0,0,0,77,0,77
10502,HUACARETA,clasificacion general sistemica,otras causas,2001-01-01,5,0,23,0,5,0,17,0,3,0,53,0,53
11002,HUACAYA (VILLA DE HUACAYA),clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,3,0,0,0,3,0,3
40501,HUACHACALLA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,2,0,2,0,1,0,6,0,6
40701,HUANUNI,clasificacion general sistemica,otras causas,2001-01-01,8,0,6,0,3,0,19,0,1,0,37,0,37
80803,HUARACAJE,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,1,0,8,0,0,0,10,0,10
41601,HUAYLLAMARCA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,4,0,0,0,4,0,4
21005,ICHOCA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,2,0,5,0,2,0,9,0,9
10304,ICLA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,0,0,3,0,0,0,4,0,4
10703,INCAHUASI,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,2,0,3,0,2,0,8,0,8
21001,INQUISIVI,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),clasificacion general sistemica,otras causas,2001-01-01,1,0,1,0,2,0,22,0,1,0,27,0,27
21501,IXIAMAS,clasificacion general sistemica,otras causas,2001-01-01,0,0,9,0,1,0,9,0,1,0,20,0,20
21105,LA ASUNTA,clasificacion general sistemica,otras causas,2001-01-01,1,0,11,0,18,0,19,0,0,0,49,0,49
70104,LA GUARDIA,clasificacion general sistemica,otras causas,2001-01-01,4,0,22,0,14,0,50,0,14,0,104,0,104
20101,LA PAZ,clasificacion general sistemica,otras causas,2001-01-01,564,0,534,0,557,0,1819,0,209,0,3683,0,3683
41501,LA RIVERA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
70701,LAGUNILLAS,clasificacion general sistemica,otras causas,2001-01-01,9,0,18,0,15,0,120,0,18,0,180,0,180
21202,LAJA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,4,0,19,0,1,0,25,0,25
10903,LAS CARRERAS,clasificacion general sistemica,otras causas,2001-01-01,0,0,2,0,2,0,13,0,0,0,17,0,17
21006,LICOMA PAMPA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,1,0,2,0,1,0,4,0,4
50203,LLALLAGUA,clasificacion general sistemica,otras causas,2001-01-01,5,0,3,0,6,0,60,0,0,0,74,0,74
51401,LLICA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,3,0,41,0,1,0,46,0,46
80601,LORETO,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
20901,LURIBAY,clasificacion general sistemica,otras causas,2001-01-01,0,0,2,0,2,0,13,0,1,0,18,0,18
40702,MACHACAMARCA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,2,0,7,0,0,0,9,0,9
11003,MACHARETI,clasificacion general sistemica,otras causas,2001-01-01,2,0,23,0,16,0,66,0,8,0,115,0,115
80801,MAGDALENA,clasificacion general sistemica,otras causas,2001-01-01,12,0,10,0,10,0,38,0,17,0,87,0,87
70903,MAIRANA,clasificacion general sistemica,otras causas,2001-01-01,1,0,5,0,12,0,53,0,2,0,73,0,73
20904,MALLA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,2,0,2,0,1,0,5,0,5
71003,MINEROS,clasificacion general sistemica,otras causas,2001-01-01,5,0,43,0,45,0,100,0,9,0,202,0,202
31301,MIZQUE,clasificacion general sistemica,otras causas,2001-01-01,6,0,5,0,13,0,42,0,1,0,67,0,67
20402,MOCOMOCO,clasificacion general sistemica,otras causas,2001-01-01,1,0,4,0,22,0,56,0,7,0,90,0,90
51002,MOJINETE,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10303,MOJOCOYA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10501,MONTEAGUDO,clasificacion general sistemica,otras causas,2001-01-01,40,0,58,0,70,0,260,0,15,0,443,0,443
71001,MONTERO,clasificacion general sistemica,otras causas,2001-01-01,111,0,70,0,41,0,40,0,0,0,262,0,262
30302,MOROCHATA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,3,0,0,0,3,0,3
90401,NACEBE (SANTA ROSA DEL ABUNA),clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,1,0,7,0,1,0,9,0,9
90501,NUEVO MANOA (NUEVA ESPERANZA),clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,1,0,0,0,0,0,1,0,1
50404,OCURI,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,3,0,11,0,1,0,16,0,16
70202,OKINAWA,clasificacion general sistemica,otras causas,2001-01-01,0,0,4,0,5,0,1,0,0,0,10,0,10
30203,OMEREQUE,clasificacion general sistemica,otras causas,2001-01-01,5,0,5,0,1,0,0,0,0,0,11,0,11
40101,ORURO,clasificacion general sistemica,otras causas,2001-01-01,91,0,145,0,147,0,340,0,58,0,781,0,781
60201,PADCAYA,clasificacion general sistemica,otras causas,2001-01-01,7,0,14,0,14,0,55,0,7,0,97,0,97
10401,PADILLA,clasificacion general sistemica,otras causas,2001-01-01,9,0,53,0,9,0,84,0,7,0,162,0,162
70502,PAILON,clasificacion general sistemica,otras causas,2001-01-01,55,0,62,0,80,0,45,0,20,0,262,0,262
20102,PALCA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,4,0,0,0,0,0,4,0,4
21104,PALOS BLANCOS,clasificacion general sistemica,otras causas,2001-01-01,1,0,5,0,5,0,38,0,3,0,52,0,52
40802,PAMPA AULLAGAS,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,0,0,1,0,1,0,1
70902,PAMPA GRANDE,clasificacion general sistemica,otras causas,2001-01-01,1,0,5,0,6,0,38,0,2,0,52,0,52
21802,PAPEL PAMPA,clasificacion general sistemica,otras causas,2001-01-01,0,0,2,0,0,0,0,0,0,0,2,0,2
21305,PATACAMAYA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,2,0,5,0,2,0,9,0,9
40602,PAZÑA,clasificacion general sistemica,otras causas,2001-01-01,1,0,1,0,1,0,4,0,1,0,8,0,8
20702,PELECHUCO,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,10,0,0,0,10,0,10
50403,POCOATA,clasificacion general sistemica,otras causas,2001-01-01,2,0,15,0,15,0,65,0,21,0,118,0,118
31203,POCONA,clasificacion general sistemica,otras causas,2001-01-01,2,0,6,0,7,0,33,0,4,0,52,0,52
31202,POJO (CBBA),clasificacion general sistemica,otras causas,2001-01-01,1,0,1,0,1,0,17,0,0,0,20,0,20
40601,POOPO,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,1,0,0,0,1,0,2,0,2
51203,PORCO,clasificacion general sistemica,otras causas,2001-01-01,1,0,2,0,3,0,28,0,2,0,36,0,36
10103,POROMA,clasificacion general sistemica,otras causas,2001-01-01,2,0,9,0,3,0,16,0,8,0,38,0,38
70103,PORONGO,clasificacion general sistemica,otras causas,2001-01-01,6,0,8,0,4,0,18,0,0,0,36,0,36
70601,PORTACHUELO,clasificacion general sistemica,otras causas,2001-01-01,8,0,5,0,6,0,16,0,4,0,39,0,39
90102,PORVENIR,clasificacion general sistemica,otras causas,2001-01-01,6,0,13,0,5,0,16,0,3,0,43,0,43
50101,POTOSI,clasificacion general sistemica,otras causas,2001-01-01,19,0,21,0,11,0,92,0,3,0,146,0,146
10302,PRESTO,clasificacion general sistemica,otras causas,2001-01-01,1,0,1,0,1,0,7,0,0,0,10,0,10
70805,PUCARA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,1,0,2,0,0,0,3,0,3
21201,PUCARANI,clasificacion general sistemica,otras causas,2001-01-01,6,0,4,0,9,0,19,0,3,0,41,0,41
20401,PUERTO ACOSTA,clasificacion general sistemica,otras causas,2001-01-01,1,0,3,0,5,0,23,0,6,0,38,0,38
20403,PUERTO CARABUCO,clasificacion general sistemica,otras causas,2001-01-01,0,0,2,0,8,0,48,0,9,0,67,0,67
90301,PUERTO GONZALO MORENO,clasificacion general sistemica,otras causas,2001-01-01,0,0,2,0,2,0,2,0,0,0,6,0,6
21204,PUERTO PEREZ,clasificacion general sistemica,otras causas,2001-01-01,0,0,2,0,7,0,31,0,0,0,40,0,40
71402,PUERTO QUIJARRO,clasificacion general sistemica,otras causas,2001-01-01,155,0,151,0,63,0,230,0,15,0,614,0,614
90201,PUERTO RICO,clasificacion general sistemica,otras causas,2001-01-01,0,0,5,0,15,0,32,0,3,0,55,0,55
71401,PUERTO SUAREZ,clasificacion general sistemica,otras causas,2001-01-01,104,0,123,0,108,0,136,0,33,0,504,0,504
31205,PUERTO VILLARROEL,clasificacion general sistemica,otras causas,2001-01-01,9,0,23,0,35,0,103,0,3,0,173,0,173
51101,PUNA,clasificacion general sistemica,otras causas,2001-01-01,0,0,4,0,8,0,57,0,5,0,74,0,74
31401,PUNATA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,9,0,40,0,9,0,59,0,59
20604,QUIABAYA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,0,0,9,0,2,0,12,0,12
30901,QUILLACOLLO,clasificacion general sistemica,otras causas,2001-01-01,12,0,8,0,4,0,9,0,0,0,33,0,33
21002,QUIME,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,0,0,0,0,2,0,3,0,3
70904,QUIRUSILLAS,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,1,0,2,0,1,0,5,0,5
50402,RAVELO,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,2,0,8,0,2,0,12,0,12
80301,REYES,clasificacion general sistemica,otras causas,2001-01-01,3,0,6,0,3,0,36,0,0,0,48,0,48
80201,RIBERALTA,clasificacion general sistemica,otras causas,2001-01-01,90,0,98,0,80,0,405,0,42,0,715,0,715
70503,ROBORE,clasificacion general sistemica,otras causas,2001-01-01,0,0,3,0,1,0,5,0,5,0,14,0,14
40901,SABAYA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,4,0,10,0,2,0,17,0,17
31001,SACABA,clasificacion general sistemica,otras causas,2001-01-01,4,0,3,0,3,0,36,0,2,0,48,0,48
50701,SACACA,clasificacion general sistemica,otras causas,2001-01-01,3,0,3,0,14,0,21,0,2,0,43,0,43
40801,SALINAS DE GARCI MENDOZA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,0,0,10,0,1,0,12,0,12
70901,SAMAIPATA,clasificacion general sistemica,otras causas,2001-01-01,2,0,1,0,2,0,12,0,4,0,21,0,21
51601,SAN AGUSTIN,clasificacion general sistemica,otras causas,2001-01-01,0,0,3,0,5,0,13,0,1,0,22,0,22
80602,SAN ANDRES,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,1,0,2,0,0,0,3,0,3
51003,SAN ANTONIO DE ESMORUCO,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,2,0,18,0,0,0,20,0,20
71105,SAN ANTONIO DE LOMERIO,clasificacion general sistemica,otras causas,2001-01-01,1,0,1,0,3,0,7,0,10,0,22,0,22
80302,SAN BORJA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,2,0,6,0,0,0,8,0,8
21502,SAN BUENA VENTURA,clasificacion general sistemica,otras causas,2001-01-01,2,0,1,0,5,0,10,0,2,0,20,0,20
80501,SAN IGNACIO,clasificacion general sistemica,otras causas,2001-01-01,1,0,3,0,9,0,28,0,1,0,42,0,42
70301,SAN IGNACIO DE VELASCO,clasificacion general sistemica,otras causas,2001-01-01,16,0,16,0,21,0,231,0,15,0,299,0,299
71102,SAN JAVIER(STC),clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,15,0,91,0,3,0,110,0,110
80701,SAN JOAQUIN,clasificacion general sistemica,otras causas,2001-01-01,0,0,2,0,1,0,6,0,0,0,9,0,9
70501,SAN JOSE DE CHIQUITOS,clasificacion general sistemica,otras causas,2001-01-01,39,0,32,0,8,0,45,0,2,0,126,0,126
71104,SAN JULIAN,clasificacion general sistemica,otras causas,2001-01-01,40,0,42,0,42,0,303,0,12,0,439,0,439
90302,SAN LORENZO(PND),clasificacion general sistemica,otras causas,2001-01-01,1,0,2,0,1,0,5,0,0,0,9,0,9
60501,SAN LORENZO(TJA),clasificacion general sistemica,otras causas,2001-01-01,5,0,5,0,9,0,9,0,8,0,36,0,36
10702,SAN LUCAS,clasificacion general sistemica,otras causas,2001-01-01,6,0,12,0,8,0,33,0,7,0,66,0,66
71201,SAN MATIAS,clasificacion general sistemica,otras causas,2001-01-01,109,0,53,0,9,0,247,0,2,0,420,0,420
70302,SAN MIGUEL DE VELASCO,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,9,0,16,0,9,0,35,0,35
51001,SAN PABLO DE LIPEZ,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,1,0,7,0,0,0,8,0,8
50501,SAN PEDRO DE BUENA VISTA,clasificacion general sistemica,otras causas,2001-01-01,1,0,2,0,6,0,58,0,2,0,69,0,69
50902,SAN PEDRO DE QUEMES,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,0,0,7,0,1,0,9,0,9
21702,SAN PEDRO DE TIQUINA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,0,0,1,0,0,0,2,0,2
70303,SAN RAFAEL,clasificacion general sistemica,otras causas,2001-01-01,4,0,5,0,4,0,26,0,1,0,40,0,40
80702,SAN RAMON,clasificacion general sistemica,otras causas,2001-01-01,3,0,2,0,2,0,3,0,0,0,10,0,10
80401,SANTA ANA,clasificacion general sistemica,otras causas,2001-01-01,3,0,3,0,11,0,8,0,1,0,26,0,26
70101,SANTA CRUZ DE LA SIERRA,clasificacion general sistemica,otras causas,2001-01-01,111,0,155,0,559,0,723,0,38,0,1586,0,1586
70602,SANTA ROSA DEL SARA,clasificacion general sistemica,otras causas,2001-01-01,0,0,5,0,4,0,20,0,1,0,30,0,30
20308,SANTIAGO DE CALLAPA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,4,0,0,0,4,0,4
41401,SANTIAGO DE HUARI,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,1,0,6,0,0,0,7,0,7
21901,SANTIAGO DE MACHACA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,1,0,1,0,2,0,2
30702,SANTIVAÑES,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,7,0,19,0,5,0,32,0,32
40202,SANTUARIO DE QUILLACAS,clasificacion general sistemica,otras causas,2001-01-01,2,0,0,0,3,0,6,0,1,0,12,0,12
20902,SAPAHAQUI,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,2,0,8,0,1,0,12,0,12
21301,SICA SICA (VILLA AROMA),clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,1,0,52,0,2,0,55,0,55
30703,SICAYA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,3,0,0,0,3,0,3
30902,SIPE SIPE,clasificacion general sistemica,otras causas,2001-01-01,1,0,3,0,1,0,10,0,4,0,19,0,19
10403,SOPACHUY,clasificacion general sistemica,otras causas,2001-01-01,9,0,26,0,5,0,24,0,7,0,71,0,71
20601,SORATA,clasificacion general sistemica,otras causas,2001-01-01,1,0,5,0,2,0,9,0,2,0,19,0,19
10101,SUCRE,clasificacion general sistemica,otras causas,2001-01-01,132,0,200,0,199,0,483,0,79,0,1093,0,1093
20603,TACACOMA,clasificacion general sistemica,otras causas,2001-01-01,0,0,0,0,0,0,4,0,0,0,4,0,4
50303,TACOBAMBA,clasificacion general sistemica,otras causas,2001-01-01,1,0,1,0,7,0,34,0,3,0,46,0,46
30602,TACOPAYA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
51402,TAHUA,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,11,0,15,0,0,0,27,0,27
31101,TAPACARI,clasificacion general sistemica,otras causas,2001-01-01,0,0,1,0,5,0,20,0,5,0,31,0,31
10601,TARABUCO,clasificacion general sistemica,otras causas,2001-01-01,5,0,4,0,8,0,63,0,3,0,83,0,83
