codigo_municipio,municipio,grupo,variable,mes,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2001-05-01,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0
71001,MONTERO,inmunoprevenibles,tosferina (3*),2001-05-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
80201,RIBERALTA,inmunoprevenibles,tosferina (3*),2001-05-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
80501,SAN IGNACIO,inmunoprevenibles,tosferina (3*),2001-05-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
20105,EL ALTO,inmunoprevenibles,tosferina (3*),2001-06-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2001-06-01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
40101,ORURO,inmunoprevenibles,tosferina (3*),2001-06-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
71104,SAN JULIAN,inmunoprevenibles,tosferina (3*),2001-06-01,0.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,11.0
70101,SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tosferina (3*),2001-06-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2001-07-01,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
50203,LLALLAGUA,inmunoprevenibles,tosferina (3*),2001-07-01,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0
71003,MINEROS,inmunoprevenibles,tosferina (3*),2001-07-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
20105,EL ALTO,inmunoprevenibles,tosferina (3*),2001-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2001-08-01,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
71001,MONTERO,inmunoprevenibles,tosferina (3*),2001-08-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40101,ORURO,inmunoprevenibles,tosferina (3*),2001-08-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
41401,SANTIAGO DE HUARI,inmunoprevenibles,tosferina (3*),2001-08-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60101,TARIJA,inmunoprevenibles,tosferina (3*),2001-08-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
20803,TIAWANACU,inmunoprevenibles,tosferina (3*),2001-08-01,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
60301,YACUIBA,inmunoprevenibles,tosferina (3*),2001-08-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2001-09-01,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
70101,SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tosferina (3*),2001-09-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
70706,CAMIRI,inmunoprevenibles,tosferina (3*),2001-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2001-10-01,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
71003,MINEROS,inmunoprevenibles,tosferina (3*),2001-10-01,5.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,12.0
70101,SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tosferina (3*),2001-10-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20601,SORATA,inmunoprevenibles,tosferina (3*),2001-10-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60101,TARIJA,inmunoprevenibles,tosferina (3*),2001-10-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
31003,VILLA TUNARI,inmunoprevenibles,tosferina (3*),2001-10-01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2001-11-01,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0
40101,ORURO,inmunoprevenibles,tosferina (3*),2001-11-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tosferina (3*),2001-11-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
60101,TARIJA,inmunoprevenibles,tosferina (3*),2001-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
80101,TRINIDAD,inmunoprevenibles,tosferina (3*),2001-11-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
50201,UNCIA,inmunoprevenibles,tosferina (3*),2001-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31003,VILLA TUNARI,inmunoprevenibles,tosferina (3*),2001-11-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
21402,CORIPATA,inmunoprevenibles,tosferina (3*),2001-12-01,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
20105,EL ALTO,inmunoprevenibles,tosferina (3*),2001-12-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2001-12-01,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
71001,MONTERO,inmunoprevenibles,tosferina (3*),2001-12-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
50101,POTOSI,inmunoprevenibles,tosferina (3*),2001-12-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60501,SAN LORENZO(TJA),inmunoprevenibles,tosferina (3*),2001-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tosferina (3*),2001-12-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60101,TARIJA,inmunoprevenibles,tosferina (3*),2001-12-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
30502,VACAS,inmunoprevenibles,tosferina (3*),2001-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0
31003,VILLA TUNARI,inmunoprevenibles,tosferina (3*),2001-12-01,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
70702,CHARAGUA,inmunoprevenibles,tosferina (3*),2002-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2002-01-01,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0
71001,MONTERO,inmunoprevenibles,tosferina (3*),2002-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60201,PADCAYA,inmunoprevenibles,tosferina (3*),2002-01-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0
31205,PUERTO VILLARROEL,inmunoprevenibles,tosferina (3*),2002-01-01,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
70901,SAMAIPATA,inmunoprevenibles,tosferina (3*),2002-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60101,TARIJA,inmunoprevenibles,tosferina (3*),2002-01-01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
51201,UYUNI,inmunoprevenibles,tosferina (3*),2002-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
31003,VILLA TUNARI,inmunoprevenibles,tosferina (3*),2002-01-01,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
20802,GUAQUI,inmunoprevenibles,tosferina (3*),2002-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2002-02-01,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
31301,MIZQUE,inmunoprevenibles,tosferina (3*),2002-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
60201,PADCAYA,inmunoprevenibles,tosferina (3*),2002-02-01,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,10.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2002-03-01,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2002-04-01,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0
31001,SACABA,inmunoprevenibles,tosferina (3*),2002-04-01,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
71002,GENERAL SAAVEDRA,inmunoprevenibles,tosferina (3*),2002-05-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
70705,GUTIERREZ,inmunoprevenibles,tosferina (3*),2002-05-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2002-05-01,5.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
31205,PUERTO VILLARROEL,inmunoprevenibles,tosferina (3*),2002-05-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31601,TIRAQUE (CBBA),inmunoprevenibles,tosferina (3*),2002-05-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2002-06-01,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
60201,PADCAYA,inmunoprevenibles,tosferina (3*),2002-06-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2002-07-01,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
40101,ORURO,inmunoprevenibles,tosferina (3*),2002-07-01,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2002-08-01,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2002-09-01,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
31001,SACABA,inmunoprevenibles,tosferina (3*),2002-09-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
80802,BAURES,inmunoprevenibles,tosferina (3*),2002-10-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2002-10-01,3.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0
31001,SACABA,inmunoprevenibles,tosferina (3*),2002-10-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
80602,SAN ANDRES,inmunoprevenibles,tosferina (3*),2002-10-01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2002-11-01,5.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2002-12-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31205,PUERTO VILLARROEL,inmunoprevenibles,tosferina (3*),2002-12-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31001,SACABA,inmunoprevenibles,tosferina (3*),2002-12-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2003-01-01,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2003-02-01,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
60101,TARIJA,inmunoprevenibles,tosferina (3*),2003-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2003-03-01,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
50101,POTOSI,inmunoprevenibles,tosferina (3*),2003-03-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2003-04-01,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
70101,SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tosferina (3*),2003-04-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2003-05-01,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2003-06-01,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2003-07-01,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0
60101,TARIJA,inmunoprevenibles,tosferina (3*),2003-07-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2003-09-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,inmunoprevenibles,tosferina (3*),2003-10-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60101,TARIJA,inmunoprevenibles,tosferina (3*),2003-10-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,inmunoprevenibles,tosferina (3*),2003-12-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
